scenario_id,scenario_type,scenario_label,lambda_total,Q,mean_delta,std_delta,count,strict_objective,fcfs_objective,booked_utilization,fcfs_booked_utilization,delta_booked_utilization,attended_utilization,fcfs_attended_utilization,delta_attended_utilization,class_1_served_rate,class_2_served_rate,min_class_served_rate,delta_class_1_served_rate,delta_class_2_served_rate,mean_offered_booking_delay,fcfs_mean_offered_booking_delay,delta_mean_offered_booking_delay,feasible_seed_share,sem_delta,ci_low,ci_high,feasible,classification
s012,class_1_disadvantaged,Class 1 disadvantaged,100.0,12,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8332020547945206,0.8518835616438356,-0.018681506849315067,0.1947725603704176,0.3387514251181106,0.1947725603704176,0.08000507935573634,-0.0918374535566604,9.112263728093366,10.81359491051239,-1.701331182419024,0.0,0.0,0.0,0.0,False,loss
s012,class_1_disadvantaged,Class 1 disadvantaged,100.0,16,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8196575342465753,0.8518835616438356,-0.03222602739726026,0.2495004220544783,0.2758552431785642,0.2495004220544783,0.13473294103979702,-0.15473363549620686,8.411072287020144,10.81359491051239,-2.4025226234922465,0.0,0.0,0.0,0.0,False,loss
s012,class_1_disadvantaged,Class 1 disadvantaged,100.0,20,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.805804794520548,0.8518835616438356,-0.046078767123287664,0.30732518561849714,0.20819659458574943,0.20819659458574943,0.19255770460381588,-0.22239228408902162,7.779754340728045,10.81359491051239,-3.0338405697843447,0.0,0.0,0.0,0.0,False,loss
s012,class_1_disadvantaged,Class 1 disadvantaged,100.0,24,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.7948287671232876,0.8518835616438356,-0.05705479452054794,0.37045048834405714,0.13868633622724097,0.13868633622724097,0.2556830073293759,-0.29190254244753006,6.980942334661016,10.81359491051239,-3.8326525758513745,0.0,0.0,0.0,0.0,False,loss
s012,class_1_disadvantaged,Class 1 disadvantaged,100.0,28,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.7812842465753425,0.8518835616438356,-0.07059931506849312,0.42953014895943015,0.06984880927863668,0.06984880927863668,0.31476266794474894,-0.36074006939613434,5.6709329389353185,10.81359491051239,-5.142661971577072,0.0,0.0,0.0,0.0,False,loss
s012,class_1_disadvantaged,Class 1 disadvantaged,100.0,32,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8600342465753424,0.8518835616438356,0.008150684931506858,0.5516345605799655,0.0,0.0,0.4368670795652842,-0.430588878674771,3.741972027319161,10.81359491051239,-7.07162288319323,0.0,0.0,0.0,0.0,False,loss
s001,symmetric_baseline,Symmetric baseline,40.0,0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7972918447775103,0.7960950103445158,0.7936797667995157,0.0,0.0,3.2130352580834662,3.2130352580834662,0.0,1.0,0.0,0.0,0.0,True,loss
s001,symmetric_baseline,Symmetric baseline,40.0,4,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.797996465282537,0.7953869942118741,0.7935796810379676,0.000704620505026754,-0.0007080161326416201,3.2130352580834662,3.2130352580834662,0.0,1.0,0.0,0.0,0.0,True,loss
s001,symmetric_baseline,Symmetric baseline,40.0,8,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7990832165630759,0.794292002697745,0.7932430535721736,0.0017913717855656986,-0.001803007646770749,3.2130352580834662,3.2130352580834662,0.0,1.0,0.0,0.0,0.0,True,loss
s001,symmetric_baseline,Symmetric baseline,40.0,12,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8016666695539392,0.7916939959722237,0.7915659174767736,0.004374824776429098,-0.0044010143722921,3.2130623381728305,3.2130352580834662,2.708008936425088e-05,1.0,0.0,0.0,0.0,True,loss
s001,symmetric_baseline,Symmetric baseline,40.0,16,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8400213812211035,0.7626676282574302,0.7626676282574302,0.04272953644359332,-0.0334273820870856,3.158594600498815,3.2130352580834662,-0.054440657584651574,1.0,0.0,0.0,0.0,True,loss
s001,symmetric_baseline,Symmetric baseline,40.0,20,-0.009349315068493125,0.001663913133247487,5,0.9906506849315069,1.0,0.9906506849315069,1.0,-0.009349315068493125,0.9398287671232877,1.0,-0.06017123287671233,0.9865498359200506,0.5203700465489416,0.5203700465489416,0.1892579911425405,-0.2757249637955742,3.4341013565418295,3.2130352580834662,0.22106609845836306,0.0,0.0007441245749192092,-0.010807799235334774,-0.007890830901651475,False,loss
s001,symmetric_baseline,Symmetric baseline,40.0,24,-0.12068493150684931,0.00712691926986879,5,0.8793150684931508,1.0,0.8793150684931508,1.0,-0.12068493150684931,0.8397089041095891,1.0,-0.16029109589041096,1.0,0.3359628967872129,0.3359628967872129,0.20270815522248978,-0.46013211355730277,4.0819432082707445,3.2130352580834662,0.8689079501872783,0.0,0.0031872551915159567,-0.12693195168222057,-0.11443791133147803,False,loss
s001,symmetric_baseline,Symmetric baseline,40.0,28,-0.24438356164383562,0.004662992244167769,5,0.7556164383561643,1.0,0.7556164383561643,1.0,-0.24438356164383562,0.7344178082191781,1.0,-0.26558219178082193,1.0,0.1657705676650169,0.1657705676650169,0.20270815522248978,-0.6303244426794989,4.331727952391594,3.2130352580834662,1.1186926943081275,0.0,0.0020853535273026857,-0.24847085455734888,-0.24029626873032237,False,loss
s001,symmetric_baseline,Symmetric baseline,40.0,32,-0.36962328767123287,0.010628238581190818,5,0.6303767123287671,1.0,0.6303767123287671,1.0,-0.36962328767123287,0.6303767123287671,1.0,-0.36962328767123287,1.0,0.0,0.0,0.20270815522248978,-0.7960950103445158,0.0009658776864837305,3.2130352580834662,-3.212069380396983,0.0,0.004753092789725717,-0.37893934953909525,-0.3603072258033705,False,loss
s002,symmetric_baseline,Symmetric baseline,50.0,0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.911626712328767,0.911626712328767,0.0,0.5856168523932497,0.5831648769911885,0.5822518148626945,0.0,0.0,5.4190628042046045,5.4190628042046045,0.0,1.0,0.0,0.0,0.0,True,loss
s002,symmetric_baseline,Symmetric baseline,50.0,4,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.911626712328767,0.911626712328767,0.0,0.5865749661567066,0.5821905707467911,0.5817682949677919,0.0009581137634568249,-0.0009743062443972938,5.4190628042046045,5.4190628042046045,0.0,1.0,0.0,0.0,0.0,True,loss
s002,symmetric_baseline,Symmetric baseline,50.0,8,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.911626712328767,0.911626712328767,0.0,0.5892694559686573,0.5794794343768854,0.5794794343768854,0.0036526035754075757,-0.0036854426143030803,5.419084805295886,5.4190628042046045,2.2001091281254048e-05,1.0,0.0,0.0,0.0,True,loss
s002,symmetric_baseline,Symmetric baseline,50.0,12,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.9114554794520547,0.911626712328767,-0.00017123287671236831,0.59664858104329,0.5717944904677434,0.5717944904677434,0.01103172865004034,-0.011370386523445086,5.419249420425471,5.4190628042046045,0.00018661622086604268,1.0,0.0,0.0,0.0,True,loss
s002,symmetric_baseline,Symmetric baseline,50.0,16,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.9137157534246576,0.911626712328767,0.002089041095890409,0.668160395296686,0.4981708641338566,0.4981708641338566,0.08254354290343635,-0.0849940128573319,5.4998220448757085,5.4190628042046045,0.08075924067110343,0.0,0.0,0.0,0.0,False,loss
s002,symmetric_baseline,Symmetric baseline,50.0,20,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.9414383561643836,0.911626712328767,0.02981164383561643,0.813939264832598,0.3884136494822938,0.3884136494822938,0.22832241243934837,-0.19475122750889468,5.317907632378718,5.4190628042046045,-0.10115517182588558,0.0,0.0,0.0,0.0,False,loss
s002,symmetric_baseline,Symmetric baseline,50.0,24,-0.0009589041095890316,0.0006244720044113037,5,0.999041095890411,1.0,0.999041095890411,1.0,-0.0009589041095890316,0.9588013698630137,0.911626712328767,0.047174657534246545,0.9556596751241028,0.26743859568932266,0.26743859568932266,0.370042822730853,-0.31572628130186586,5.337238160953631,5.4190628042046045,-0.08182464325097313,0.0,0.0002792723703818447,-0.0015062779555374472,-0.00041153026364061597,False,loss
s002,symmetric_baseline,Symmetric baseline,50.0,28,-0.10077054794520549,0.008455679880223586,5,0.8992294520547945,1.0,0.8992294520547945,1.0,-0.10077054794520549,0.8800513698630137,0.911626712328767,-0.03157534246575342,1.0,0.13608925592634805,0.13608925592634805,0.4143831476067503,-0.44707562106484044,3.855597717858287,5.4190628042046045,-1.563465086346317,0.0,0.0037814950016314434,-0.10818227814840312,-0.09335881774200785,False,loss
s002,symmetric_baseline,Symmetric baseline,50.0,32,-0.21890410958904108,0.007295354557120079,5,0.781095890410959,1.0,0.781095890410959,1.0,-0.21890410958904108,0.781095890410959,0.911626712328767,-0.1305308219178082,1.0,0.0,0.0,0.4143831476067503,-0.5831648769911885,0.008749072997816461,5.4190628042046045,-5.410313731206788,0.0,0.0032625817419366736,-0.22529876980323696,-0.2125094493748452,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8415068493150685,0.8415068493150685,0.0,0.38334832870282076,0.38629328426922455,0.3818075205577415,0.0,0.0,7.681100058252561,7.681100058252561,0.0,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,4,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8415068493150685,0.8415068493150685,0.0,0.3848869081936222,0.38475982098481987,0.38174266512840854,0.0015385794908014284,-0.0015334632844046458,7.681100058252561,7.681100058252561,0.0,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,8,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8412671232876712,0.8415068493150685,-0.0002397260273972579,0.3886198615230992,0.37751153351913436,0.37751153351913436,0.00527153282027838,-0.008781750750090179,7.690310136135419,7.681100058252561,0.009210077882858592,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,12,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8393493150684932,0.8415068493150685,-0.002157534246575321,0.39491821314266656,0.3709008982305698,0.3709008982305698,0.01156988443984579,-0.015392386038654726,7.685431211993588,7.681100058252561,0.004331153741028082,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,16,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8402739726027397,0.8415068493150685,-0.0012328767123287675,0.42951468526568987,0.3394480624201113,0.3394480624201113,0.046166356562869104,-0.046845221849113286,7.677691473261788,7.681100058252561,-0.0034085849907725674,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,20,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8465239726027397,0.8415068493150685,0.005017123287671277,0.5032243264853545,0.2710347712414954,0.2710347712414954,0.1198759977825338,-0.11525851302772916,7.711771028924524,7.681100058252561,0.030670970671963005,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,24,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.9535616438356165,0.8415068493150685,0.11205479452054797,0.688699241877748,0.18658593133700546,0.18658593133700546,0.30535091317492724,-0.19970735293221908,7.2696166098501065,7.681100058252561,-0.41148344840245465,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,28,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.9802054794520547,0.8415068493150685,0.1386986301369863,0.8025903330762661,0.09431403367043065,0.09431403367043065,0.4192420043734454,-0.29197925059879387,5.282349442225505,7.681100058252561,-2.3987506160270557,0.0,0.0,0.0,0.0,False,loss
s003,symmetric_baseline,Symmetric baseline,70.0,32,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,1.0,0.8415068493150685,0.15849315068493153,0.9118946416560973,0.0,0.0,0.5285463129532765,-0.38629328426922455,1.9066039650489852,7.681100058252561,-5.774496093203576,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8421404109589041,0.8421404109589041,0.0,0.27079760465727476,0.26727687522754023,0.2667194850390418,0.0,0.0,9.345403227877483,9.345403227877483,0.0,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,4,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8404280821917809,0.8421404109589041,-0.0017123287671232611,0.26931502427797743,0.2688241290955974,0.266777678821361,-0.0014825803792972824,0.0015472538680571303,9.30531853175664,9.345403227877483,-0.04008469612084191,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,8,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8393150684931507,0.8421404109589041,-0.002825342465753411,0.2728030635866577,0.2634708023549518,0.26283313618035214,0.0020054589293829637,-0.003806072872588495,9.271430049925808,9.345403227877483,-0.07397317795167346,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,12,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8410787671232877,0.8421404109589041,-0.0010616438356163993,0.2829106410463738,0.2566620117647772,0.2566620117647772,0.012113036389099075,-0.01061486346276308,9.297933816754334,9.345403227877483,-0.04746941112314751,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,16,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8388698630136986,0.8421404109589041,-0.0032705479452054486,0.3019690530363389,0.23676454139907993,0.23676454139907993,0.03117144837906417,-0.030512333828460282,9.36347141019657,9.345403227877483,0.018068182319086645,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,20,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8400513698630137,0.8421404109589041,-0.002089041095890365,0.3523533406351476,0.18775073955395863,0.18775073955395863,0.08155573597787287,-0.07952613567358162,9.194531164096764,9.345403227877483,-0.15087206378071832,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,24,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8383390410958904,0.8421404109589041,-0.0038013698630136707,0.40995411264506404,0.1293893599643222,0.1293893599643222,0.13915650798778936,-0.13788751526321805,8.616344333969787,9.345403227877483,-0.7290588939076968,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,28,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.8374486301369863,0.8421404109589041,-0.004691780821917768,0.47345806094958787,0.06471163119178316,0.06471163119178316,0.2026604562923132,-0.2025652440357571,7.595395605964745,9.345403227877483,-1.7500076219127372,0.0,0.0,0.0,0.0,False,loss
s004,symmetric_baseline,Symmetric baseline,100.0,32,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.9105821917808219,0.8421404109589041,0.06844178082191783,0.5844920564870366,0.0,0.0,0.3136944518297619,-0.26727687522754023,5.444605016172588,9.345403227877483,-3.9007982117048954,0.0,0.0,0.0,0.0,False,loss
