background_id,variant,policy,comparison,average_optimal_horizon_days,average_optimal_Q,average_optimal_window,weighted_optimal_horizon_days,weighted_optimal_Q,weighted_optimal_window,same_horizon,same_Q,same_window,same_policy_cell,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_change_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_change_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_change_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_change_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_change_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_change_status,n_paired_seeds,capacity_tradeoff,priority_weighted_access_tradeoff,class_1_served_rate_direction,class_2_served_rate_direction,patient_group_tradeoff,patient_group_supported_tradeoff,design_note,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2
BG00001,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00001,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00001,release,reservation_only,weighted_optimal_minus_average_optimal,2,23,2,2,24,2,True,False,True,False,-0.0013607305936073177,-0.0036349315068491973,0.0010778538812784859,practical_tie,0.002712820459007759,0.00023579064207768924,0.005785175447447194,practical_tie,0.00414620855278206,0.00032097116916432445,0.009017175959147458,practical_tie,-0.0001539557285409776,-0.0009622410531461531,0.0007060632017326582,practical_tie,5.479452054791833e-05,-0.0003835616438356421,0.00048401826484015877,practical_tie,-0.0013881278538812824,-0.0037353881278539007,0.0008130136986301379,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00001,release,both_flexible,weighted_optimal_minus_average_optimal,6,25,2,6,26,3,True,False,False,False,-0.0025570776255708473,-0.007086757990867433,0.0016805936073058605,practical_tie,0.0058666960649999544,0.0010973552659726729,0.011327218332891855,supported_increase,0.008983079138245965,0.002214905277529605,0.017819113492711883,supported_increase,-0.00036607008149203146,-0.001112486558981621,0.0002629061454763542,practical_tie,0.0003105022831050297,-0.0013698630136986065,0.0019817351598173374,practical_tie,-0.002867579908675788,-0.006484474885844751,0.0006853881278538929,practical_tie,10,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,release,reservation_only,weighted_optimal_minus_average_optimal,2,25,2,2,22,2,True,False,True,False,-0.0009497716894977471,-0.0023287671232877782,1.826484018265795e-05,practical_tie,9.388215762738961e-05,-8.802530022041038e-05,0.00036947290542944656,practical_tie,-0.00011894877657856462,-0.0003605746130195153,4.037617379959446e-05,practical_tie,0.0005195440260392203,-3.302410604748563e-05,0.0013727644309022957,practical_tie,-0.0008219178082191636,-0.0018178082191780498,0.0,practical_tie,-0.00012785388127853348,-0.0005753424657534145,0.0002465753424657602,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,release,both_flexible,weighted_optimal_minus_average_optimal,2,25,2,6,30,3,False,False,False,False,-0.004210045662100525,-0.009525114155250964,0.0012066210045661374,practical_tie,0.0008686347678182882,-0.0004722419729663979,0.002383315049649817,practical_tie,0.0018649230985956166,-0.0003008819862765449,0.003926197348736318,practical_tie,-0.0011239418937363465,-0.004124035253698682,0.0015470452725122555,practical_tie,-2.739726027396472e-05,-0.0031968036529680358,0.0033244292237443124,practical_tie,-0.004182648401826495,-0.007415981735159823,-0.00108652968036535,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,release,reservation_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,release,reservation_only,weighted_optimal_minus_average_optimal,2,10,2,2,30,2,True,False,True,False,-0.000648401826483902,-0.0015981735159816305,0.0002922374429226296,practical_tie,0.03890830665134194,0.033105450529318986,0.044246306543294846,supported_increase,0.061417099311315594,0.05332918383054596,0.0689434932077683,supported_increase,-0.006109278668605361,-0.007737125933867472,-0.00406923534135353,supported_decrease,0.01725114155251144,0.014072831050228324,0.02027397260273976,supported_increase,-0.017826484018264855,-0.021388812785388147,-0.01410890410958906,supported_decrease,10,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,release,both_flexible,weighted_optimal_minus_average_optimal,2,10,2,10,29,10,False,False,False,False,-0.00214611872146121,-0.0035525114155249764,-0.000630136986301671,practical_tie,0.040219619857553145,0.03596996759331488,0.04460075875920471,supported_increase,0.0633750060418832,0.056490746256952884,0.0701339233208009,supported_increase,-0.006091152511107034,-0.00774460461891517,-0.004384283452230557,supported_decrease,0.014931506849315091,0.011360502283105022,0.018538812785388124,supported_increase,-0.017232876712328794,-0.021424657534246584,-0.013140410958904135,supported_decrease,10,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,release,reservation_only,weighted_optimal_minus_average_optimal,2,27,2,2,30,2,True,False,True,False,-0.0004748858447488624,-0.001433789954337985,0.0008315068493151122,practical_tie,0.017597585414346324,0.016073873279990783,0.018910331961462763,supported_increase,0.05449654675457577,0.052547299281425514,0.05630672339443704,supported_increase,-0.05620033726611247,-0.05795385756852029,-0.05466054340404607,supported_decrease,0.0842283105022831,0.08255707762557074,0.0858356164383562,supported_increase,-0.08462100456621002,-0.08659429223744292,-0.08282077625570776,supported_decrease,10,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,release,both_flexible,weighted_optimal_minus_average_optimal,2,27,2,2,30,2,True,False,True,False,-0.0004748858447488624,-0.0014429223744292798,0.0008312785388128942,practical_tie,0.017597585414346324,0.016079451096687625,0.01890842533480152,supported_increase,0.05449654675457577,0.052501418124025125,0.056229754215148885,supported_increase,-0.05620033726611247,-0.05792498688616004,-0.054646798496194485,supported_decrease,0.0842283105022831,0.08260251141552509,0.08586301369863017,supported_increase,-0.08462100456621002,-0.08674908675799083,-0.08284018264840182,supported_decrease,10,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,release,reservation_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00007,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00007,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00007,release,reservation_only,weighted_optimal_minus_average_optimal,2,17,2,2,17,2,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00007,release,both_flexible,weighted_optimal_minus_average_optimal,6,19,3,6,19,3,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00008,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00008,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,6,0,-1,False,True,True,False,-0.000894977168949751,-0.002684931506849253,0.0,practical_tie,0.0014800741538667172,0.0,0.004440222461600152,practical_tie,0.0023303537441463186,0.0,0.006991061232438955,practical_tie,-0.00022048502669246294,-0.0006614550800773889,0.0,practical_tie,0.0005022831050228299,0.0,0.0015068493150684897,practical_tie,-0.0013972602739726002,-0.004191780821917801,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00008,release,reservation_only,weighted_optimal_minus_average_optimal,2,0,-1,2,23,2,True,False,False,False,-0.008502283105022778,-0.012429680365296616,-0.004584246575342544,supported_decrease,0.009680225783992602,0.0032277396312845722,0.016712404378726595,supported_increase,0.017460680000435002,0.007728443402639112,0.02831466693666452,supported_increase,-0.005880682648892332,-0.008344195453274743,-0.003569135740958704,supported_decrease,0.002255707762557062,0.0006296803652967879,0.004146347031963432,practical_tie,-0.010337899543379015,-0.014520776255707793,-0.005680136986301408,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00008,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,26,30,23,False,False,False,False,-0.028621004566209605,-0.03375388127853822,-0.024739269406392286,supported_decrease,0.011619581993782902,0.0069046215902710106,0.016219038473117706,supported_increase,0.03173240621551958,0.023843605635677625,0.03945933994140129,supported_increase,-0.028606066449690583,-0.03134589989499839,-0.025671619913839348,supported_decrease,0.002337899543378971,-9.36073059362027e-06,0.004219406392694031,practical_tie,-0.030803652968036565,-0.03697762557077629,-0.025944748858447532,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00009,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00009,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00009,release,reservation_only,weighted_optimal_minus_average_optimal,2,43,2,2,40,2,True,False,True,False,-0.002487671232876376,-0.0040932876712324396,-0.0008821917808217755,practical_tie,0.0007033438203286058,-0.0006056393612013523,0.0021494570157082216,practical_tie,-0.0012127083594010157,-0.002648035119332804,0.0001330808708727502,practical_tie,0.004535448179787826,-0.00017646110364267313,0.010062720435844162,practical_tie,-0.004131506849315092,-0.0074531506849315485,-0.0013260273972602987,practical_tie,0.0018191780821917663,3.246575342462809e-05,0.0036606849315068335,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00009,release,both_flexible,weighted_optimal_minus_average_optimal,2,43,2,2,40,2,True,False,True,False,-0.002487671232876376,-0.004060547945205295,-0.000799999999999785,practical_tie,0.0007033438203286058,-0.0005852404391766551,0.002220949440582523,practical_tie,-0.0012127083594010157,-0.002660218388416122,0.0001074311955997985,practical_tie,0.004535448179787826,-0.00022803631150680235,0.010408428540820244,practical_tie,-0.004131506849315092,-0.007408767123287678,-0.001303972602739745,practical_tie,0.0018191780821917663,5.4657534246555824e-05,0.0037095890410958985,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00010,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00010,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00010,release,reservation_only,weighted_optimal_minus_average_optimal,2,49,2,2,50,2,True,False,True,False,-0.0035726027397259717,-0.005732054794520451,-0.0015997260273972764,practical_tie,0.0025833172952463013,-0.0013984392637466487,0.006304694096305584,practical_tie,0.0037161677215269417,-0.0020765998798608315,0.00940759225801276,practical_tie,0.00031761644268498703,-0.0006935969392212845,0.0015779725194021489,practical_tie,0.00015342465753424018,-0.00038356164383561035,0.0007506849315068176,practical_tie,-0.0037205479452054767,-0.005890410958904091,-0.0016491780821917825,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00010,release,both_flexible,weighted_optimal_minus_average_optimal,10,50,7,6,50,5,False,True,False,False,-0.0008821917808217727,-0.005206027397260244,0.004171232876712695,practical_tie,0.0035703146901439387,-0.001747542702640879,0.009437980242921135,practical_tie,0.005565691554330265,-0.0025922951178985014,0.01462264375720773,uncertain_increase,-0.00042043903822867044,-0.0013664282450184184,0.0005258986612649615,practical_tie,-6.0273972602749305e-05,-0.001200000000000012,0.0012609589041095764,practical_tie,-0.0008219178082191969,-0.005041232876712354,0.0036941095890410404,practical_tie,10,tie,tie,increase,tie,priority_gains_general_tied,uncertain,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00011,release,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
BG00011,release,horizon_only,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
BG00011,release,reservation_only,weighted_optimal_minus_average_optimal,2,17,2,2,39,2,True,False,True,False,-0.01678767123287689,-0.018246917808219115,-0.0151301369863016,supported_decrease,0.016761535531423833,0.008315983669000599,0.024963117621419884,supported_increase,0.03263695918167807,0.020207158501187178,0.04451341373210689,supported_increase,-0.014989311769084634,-0.018457151875019062,-0.011556454802549628,supported_decrease,0.004794520547945208,0.002780650684931516,0.006657534246575328,practical_tie,-0.02150684931506852,-0.02416472602739729,-0.019246404109589065,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
