analysis_family,scenario_id,arrival_rate_class_1,arrival_rate_class_2,tau_1,tau_2,balk_high_class_1,balk_high_class_2,cancel_prob_class_1,cancel_prob_class_2,no_show_threshold_1,no_show_threshold_2,no_show_high_class_1,no_show_high_class_2,w1,w2,objective_name,direction,fcfs_mean,exact_best_q_values,exact_best_q_scalar,exact_best_value,near_tie_q_values,near_tie_q_ranges,best_delta_vs_fcfs
balk_threshold_grid,balk_threshold_grid__bt07_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45924575994781475,25,25.0,0.49316515818656237,"23,24,25","23-25 [23,24,25]",0.03391939823874762
balk_threshold_grid,balk_threshold_grid__bt07_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5870324212741989,24,24.0,0.63054226325156,"22,23,24,25","22-25 [22,23,24,25]",0.043509841977361186
balk_threshold_grid,balk_threshold_grid__bt07_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4593894196106706,23,23.0,0.46473549026676286,"19,20,21,22,23,24,25","19-25 [19,20,21,22,23,24,25]",0.005346070656092272
balk_threshold_grid,balk_threshold_grid__bt07_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5886928607782512,24,24.0,0.595882540599221,"20,21,22,23,24,25","20-25 [20,21,22,23,24,25]",0.007189679820969741
balk_threshold_grid,balk_threshold_grid__bt07_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.45930650684931507,24,24.0,0.4788591609589041,"22,23,24,25","22-25 [22,23,24,25]",0.019552654109589007
balk_threshold_grid,balk_threshold_grid__bt07_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5886163437894318,24,24.0,0.6141101099765636,"22,23,24,25","22-25 [22,23,24,25]",0.025493766187131728
balk_threshold_grid,balk_threshold_grid__bt07_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.4592314905414221,25,25.0,0.4923071591650359,"23,24,25","23-25 [23,24,25]",0.03307566862361383
balk_threshold_grid,balk_threshold_grid__bt07_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5885471141328813,24,24.0,0.630601720365588,"23,24,25","23-25 [23,24,25]",0.04205460623270674
balk_threshold_grid,balk_threshold_grid__bt07_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4593894196106706,24,24.0,0.4660774152847873,"20,21,22,23,24,25","20-25 [20,21,22,23,24,25]",0.006687995674116709
balk_threshold_grid,balk_threshold_grid__bt07_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5886928607782512,24,24.0,0.5982874271708657,"22,23,24,25","22-25 [22,23,24,25]",0.009594566392614468
balk_threshold_grid,balk_threshold_grid__bt07_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.45930650684931507,24,24.0,0.48028681506849324,"23,24,25","23-25 [23,24,25]",0.02098030821917818
balk_threshold_grid,balk_threshold_grid__bt07_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5886163437894318,24,24.0,0.6165679004676003,"23,24,25","23-25 [23,24,25]",0.02795155667816851
balk_threshold_grid,balk_threshold_grid__bt07_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.4592314905414221,24,24.0,0.4931429386823222,"23,24,25","23-25 [23,24,25]",0.03391144814090008
balk_threshold_grid,balk_threshold_grid__bt07_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5885471141328813,24,24.0,0.6331073763075034,"24,25","24-25 [24,25]",0.044560262174622056
balk_threshold_grid,balk_threshold_grid__bt07_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4593894196106706,24,24.0,0.4660526315789473,"21,22,23,24,25","21-25 [21,22,23,24,25]",0.006663211968276683
balk_threshold_grid,balk_threshold_grid__bt07_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5886928607782512,24,24.0,0.5968175079649198,"21,22,23,24,25","21-25 [21,22,23,24,25]",0.00812464718666861
balk_threshold_grid,balk_threshold_grid__bt07_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.45930650684931507,24,24.0,0.4802654109589041,"22,23,24,25","22-25 [22,23,24,25]",0.02095890410958906
balk_threshold_grid,balk_threshold_grid__bt07_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5886163437894318,24,24.0,0.615051287350368,"22,23,24,25","22-25 [22,23,24,25]",0.02643494356093612
balk_threshold_grid,balk_threshold_grid__bt07_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.4592314905414221,24,24.0,0.49312459230267447,"23,24,25","23-25 [23,24,25]",0.033893101761252376
balk_threshold_grid,balk_threshold_grid__bt07_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,7,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5885471141328813,24,24.0,0.6315485163181543,"23,24,25","23-25 [23,24,25]",0.04300140218527304
balk_threshold_grid,balk_threshold_grid__bt09_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.49798485940879605,1,1.0,0.49800423576063463,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","0-19 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1.937635183857367e-05
balk_threshold_grid,balk_threshold_grid__bt09_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.6361346339999752,15,15.0,0.6377237892266074,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","0-18 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0015891552266322773
balk_threshold_grid,balk_threshold_grid__bt09_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.49988655821917816,12,12.0,0.5001498287671232,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0-21 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",0.00026327054794506033
balk_threshold_grid,balk_threshold_grid__bt09_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.6386868657313569,15,15.0,0.6409664426795609,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0-21 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",0.0022795769482040207
balk_threshold_grid,balk_threshold_grid__bt09_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.5016071428571427,20,20.0,0.505557322243966,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0-21 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",0.003950179386823294
balk_threshold_grid,balk_threshold_grid__bt09_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.6409960277740359,20,20.0,0.647753235640286,"4,5,9,10,11,12,14,15,16,17,18,19,20,21","4-5 [4,5]; 9-12 [9,10,11,12]; 14-21 [14,15,16,17,18,19,20,21]",0.0067572078662501145
balk_threshold_grid,balk_threshold_grid__bt09_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.45835548846431146,24,24.0,0.4656123828406633,"16,17,20,21,22,23,24,25","16-17 [16,17]; 20-25 [20,21,22,23,24,25]",0.007256894376351852
balk_threshold_grid,balk_threshold_grid__bt09_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5869367078176368,22,22.0,0.5965959706897257,"16,20,21,22,23,24,25","16; 20-25 [20,21,22,23,24,25]",0.009659262872088847
balk_threshold_grid,balk_threshold_grid__bt09_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4584910102739726,24,24.0,0.4798180650684932,"22,23,24,25","22-25 [22,23,24,25]",0.021327054794520628
balk_threshold_grid,balk_threshold_grid__bt09_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.587072158710424,24,24.0,0.6140882527604477,"22,23,24,25","22-25 [22,23,24,25]",0.027016094050023698
balk_threshold_grid,balk_threshold_grid__bt09_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45861362524461835,25,25.0,0.49316515818656237,"23,24,25","23-25 [23,24,25]",0.03455153294194402
balk_threshold_grid,balk_threshold_grid__bt09_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5871947095181836,24,24.0,0.63054226325156,"22,23,24,25","22-25 [22,23,24,25]",0.0433475537333764
balk_threshold_grid,balk_threshold_grid__bt09_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4573828406633022,23,23.0,0.46473549026676286,"19,20,21,22,23,24,25","19-25 [19,20,21,22,23,24,25]",0.007352649603460659
balk_threshold_grid,balk_threshold_grid__bt09_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5866272425291698,24,24.0,0.595882540599221,"20,21,22,23,24,25","20-25 [20,21,22,23,24,25]",0.00925529807005121
balk_threshold_grid,balk_threshold_grid__bt09_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4573844178082192,24,24.0,0.4788591609589041,"22,23,24,25","22-25 [22,23,24,25]",0.021474743150684872
balk_threshold_grid,balk_threshold_grid__bt09_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5866365409934952,24,24.0,0.6141101099765636,"22,23,24,25","22-25 [22,23,24,25]",0.027473568983068408
balk_threshold_grid,balk_threshold_grid__bt09_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45738584474885846,25,25.0,0.4923071591650359,"23,24,25","23-25 [23,24,25]",0.03492131441617746
balk_threshold_grid,balk_threshold_grid__bt09_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5866449538897895,24,24.0,0.630601720365588,"23,24,25","23-25 [23,24,25]",0.04395676647579849
balk_threshold_grid,balk_threshold_grid__bt09_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4573828406633022,24,24.0,0.4660774152847873,"20,21,22,23,24,25","20-25 [20,21,22,23,24,25]",0.008694574621485096
balk_threshold_grid,balk_threshold_grid__bt09_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5866272425291698,24,24.0,0.5982874271708657,"22,23,24,25","22-25 [22,23,24,25]",0.011660184641695936
balk_threshold_grid,balk_threshold_grid__bt09_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4573844178082192,24,24.0,0.48028681506849324,"23,24,25","23-25 [23,24,25]",0.022902397260274043
balk_threshold_grid,balk_threshold_grid__bt09_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5866365409934952,24,24.0,0.6165679004676003,"23,24,25","23-25 [23,24,25]",0.02993135947410519
balk_threshold_grid,balk_threshold_grid__bt09_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45738584474885846,24,24.0,0.4931429386823222,"23,24,25","23-25 [23,24,25]",0.03575709393346371
balk_threshold_grid,balk_threshold_grid__bt09_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5866449538897895,24,24.0,0.6331073763075034,"24,25","24-25 [24,25]",0.04646242241771381
balk_threshold_grid,balk_threshold_grid__bt09_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4573828406633022,24,24.0,0.4660526315789473,"21,22,23,24,25","21-25 [21,22,23,24,25]",0.00866979091564507
balk_threshold_grid,balk_threshold_grid__bt09_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5866272425291698,24,24.0,0.5968175079649198,"21,22,23,24,25","21-25 [21,22,23,24,25]",0.010190265435750079
balk_threshold_grid,balk_threshold_grid__bt09_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4573844178082192,24,24.0,0.4802654109589041,"22,23,24,25","22-25 [22,23,24,25]",0.022880993150684925
balk_threshold_grid,balk_threshold_grid__bt09_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5866365409934952,24,24.0,0.615051287350368,"22,23,24,25","22-25 [22,23,24,25]",0.0284147463568728
balk_threshold_grid,balk_threshold_grid__bt09_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45738584474885846,24,24.0,0.49312459230267447,"23,24,25","23-25 [23,24,25]",0.03573874755381601
balk_threshold_grid,balk_threshold_grid__bt09_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,9,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5866449538897895,24,24.0,0.6315485163181543,"23,24,25","23-25 [23,24,25]",0.044903562428364796
balk_threshold_grid,balk_threshold_grid__bt11_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.49798485940879605,1,1.0,0.49800423576063463,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","0-19 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1.937635183857367e-05
balk_threshold_grid,balk_threshold_grid__bt11_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.6361346339999752,15,15.0,0.6377237892266074,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","0-18 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0015891552266322773
balk_threshold_grid,balk_threshold_grid__bt11_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.49988655821917816,12,12.0,0.5001498287671232,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0-21 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",0.00026327054794506033
balk_threshold_grid,balk_threshold_grid__bt11_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.6386868657313569,15,15.0,0.6409664426795609,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0-21 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",0.0022795769482040207
balk_threshold_grid,balk_threshold_grid__bt11_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.5016071428571427,20,20.0,0.505557322243966,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0-21 [0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",0.003950179386823294
balk_threshold_grid,balk_threshold_grid__bt11_05__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,5,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.6409960277740359,20,20.0,0.647753235640286,"4,5,9,10,11,12,14,15,16,17,18,19,20,21","4-5 [4,5]; 9-12 [9,10,11,12]; 14-21 [14,15,16,17,18,19,20,21]",0.0067572078662501145
balk_threshold_grid,balk_threshold_grid__bt11_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.45835548846431146,24,24.0,0.4656123828406633,"16,17,20,21,22,23,24,25","16-17 [16,17]; 20-25 [20,21,22,23,24,25]",0.007256894376351852
balk_threshold_grid,balk_threshold_grid__bt11_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5869367078176368,22,22.0,0.5965959706897257,"16,20,21,22,23,24,25","16; 20-25 [20,21,22,23,24,25]",0.009659262872088847
balk_threshold_grid,balk_threshold_grid__bt11_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4584910102739726,24,24.0,0.4798180650684932,"22,23,24,25","22-25 [22,23,24,25]",0.021327054794520628
balk_threshold_grid,balk_threshold_grid__bt11_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.587072158710424,24,24.0,0.6140882527604477,"22,23,24,25","22-25 [22,23,24,25]",0.027016094050023698
balk_threshold_grid,balk_threshold_grid__bt11_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45861362524461835,25,25.0,0.49316515818656237,"23,24,25","23-25 [23,24,25]",0.03455153294194402
balk_threshold_grid,balk_threshold_grid__bt11_07__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,7,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5871947095181836,24,24.0,0.63054226325156,"22,23,24,25","22-25 [22,23,24,25]",0.0433475537333764
balk_threshold_grid,balk_threshold_grid__bt11_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4573828406633022,23,23.0,0.46473549026676286,"19,20,21,22,23,24,25","19-25 [19,20,21,22,23,24,25]",0.007352649603460659
balk_threshold_grid,balk_threshold_grid__bt11_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5866272425291698,24,24.0,0.595882540599221,"20,21,22,23,24,25","20-25 [20,21,22,23,24,25]",0.00925529807005121
balk_threshold_grid,balk_threshold_grid__bt11_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4573844178082192,24,24.0,0.4788591609589041,"22,23,24,25","22-25 [22,23,24,25]",0.021474743150684872
balk_threshold_grid,balk_threshold_grid__bt11_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5866365409934952,24,24.0,0.6141101099765636,"22,23,24,25","22-25 [22,23,24,25]",0.027473568983068408
balk_threshold_grid,balk_threshold_grid__bt11_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45738584474885846,25,25.0,0.4923071591650359,"23,24,25","23-25 [23,24,25]",0.03492131441617746
balk_threshold_grid,balk_threshold_grid__bt11_09__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,9,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5866449538897895,24,24.0,0.630601720365588,"23,24,25","23-25 [23,24,25]",0.04395676647579849
balk_threshold_grid,balk_threshold_grid__bt11_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4573828406633022,24,24.0,0.4660774152847873,"20,21,22,23,24,25","20-25 [20,21,22,23,24,25]",0.008694574621485096
balk_threshold_grid,balk_threshold_grid__bt11_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5866272425291698,24,24.0,0.5982874271708657,"22,23,24,25","22-25 [22,23,24,25]",0.011660184641695936
balk_threshold_grid,balk_threshold_grid__bt11_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4573844178082192,24,24.0,0.48028681506849324,"23,24,25","23-25 [23,24,25]",0.022902397260274043
balk_threshold_grid,balk_threshold_grid__bt11_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5866365409934952,24,24.0,0.6165679004676003,"23,24,25","23-25 [23,24,25]",0.02993135947410519
balk_threshold_grid,balk_threshold_grid__bt11_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45738584474885846,24,24.0,0.4931429386823222,"23,24,25","23-25 [23,24,25]",0.03575709393346371
balk_threshold_grid,balk_threshold_grid__bt11_11__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,11,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_service_norm,maximize,0.5866449538897895,24,24.0,0.6331073763075034,"24,25","24-25 [24,25]",0.04646242241771381
balk_threshold_grid,balk_threshold_grid__bt11_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_util_norm,maximize,0.4573828406633022,24,24.0,0.4660526315789473,"21,22,23,24,25","21-25 [21,22,23,24,25]",0.00866979091564507
balk_threshold_grid,balk_threshold_grid__bt11_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,0.9,1.0,Obj_service_norm,maximize,0.5866272425291698,24,24.0,0.5968175079649198,"21,22,23,24,25","21-25 [21,22,23,24,25]",0.010190265435750079
balk_threshold_grid,balk_threshold_grid__bt11_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_util_norm,maximize,0.4573844178082192,24,24.0,0.4802654109589041,"22,23,24,25","22-25 [22,23,24,25]",0.022880993150684925
balk_threshold_grid,balk_threshold_grid__bt11_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,Obj_service_norm,maximize,0.5866365409934952,24,24.0,0.615051287350368,"22,23,24,25","22-25 [22,23,24,25]",0.0284147463568728
balk_threshold_grid,balk_threshold_grid__bt11_12__bh50_50__c10_10__nt06_06__nh30_30,25,25,11,12,0.5,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,Obj_util_norm,maximize,0.45738584474885846,24,24.0,0.49312459230267447,"23,24,25","23-25 [23,24,25]",0.03573874755381601
