background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0061,S029,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,21,21,0.1,0.1,4,4,0.0,0.0,0.7,0.7,4,4,0.0,0.0,0.3,0.3,0.3,100,0.12368988099298005,0.8763101190070199,True,-0.02188645808975392,-0.024236911237016906,-0.019536004942490935,pre_minus_post_gap_effect,reversed
H7B0061,S029,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,21,21,0.1,0.1,4,4,0.0,0.0,0.7,0.7,4,4,0.0,0.0,0.3,0.3,0.5,100,0.16403029954428333,0.8359697004557166,True,0.014857134541719386,0.012617745507707738,0.01709652357573103,,supported
H7B0064,S032,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.05,100,0.08431572148175218,0.9156842785182477,True,-0.03590771901783267,-0.037306553307505944,-0.0345088847281594,pre_minus_post_gap_effect,reversed
H7B0064,S032,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.1,100,0.06751326880499955,0.9324867311950004,True,-0.07441659764996594,-0.07580839141088838,-0.0730248038890435,pre_minus_post_gap_effect,reversed
H7B0064,S032,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.2,100,0.08037737159699691,0.919622628403003,True,-0.12957053109369793,-0.13120351244694575,-0.1279375497404501,pre_minus_post_gap_effect,reversed
H7B0073,S041,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,9,9,0.0,0.0,0.1,0.1,0.05,100,0.23628664381628556,0.7637133561837145,True,-0.011394076141125302,-0.014009794385539828,-0.008778357896710776,pre_minus_post_gap_effect,reversed
H7B0073,S041,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,9,9,0.0,0.0,0.1,0.1,0.1,100,0.2449327645460124,0.7550672354539876,True,-0.018735021969577992,-0.021911508360329107,-0.015558535578826877,pre_minus_post_gap_effect,reversed
H7B0073,S041,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,9,9,0.0,0.0,0.1,0.1,0.2,100,0.27707121427786624,0.7229287857221337,True,-0.020706334116129214,-0.023650933312982212,-0.017761734919276215,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.05,100,0.15906012977594589,0.8409398702240541,True,-0.011119524466713538,-0.012152536304431607,-0.01008651262899547,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.1,100,0.16379033241948884,0.8362096675805111,True,-0.02077654652251152,-0.021918550386761236,-0.019634542658261804,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.2,100,0.17350114939894282,0.826498850601057,True,-0.03534110304652425,-0.03653081242832194,-0.034151393664726554,pre_minus_post_gap_effect,reversed
