background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_focal,cancel_class2_background,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7973458904109589,0.7973458904109589,1.0,0.003919252657575432,0.003919252657575432,1.0,1.0,0.0,0.0,0.0,0.08202054794520548,0.7153253424657534,0.08202054794520548,0.7153253424657534,0.0036534446764091857,0.0039497307001795335,0.0,0.0,0.0002962860237703479,1007,1916,16710,1916,16710,0.0,0.0,0.0,0.0036534446764091857,0.0039497307001795335,0.0,0.0,0.0,0.0,18626,18626
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7986729452054795,0.7986729452054795,1.0,0.0027871576352039447,0.0027871576352039447,1.0,1.0,0.0,0.0,0.0,0.0802654109589041,0.7184075342465753,0.0802654109589041,0.7184075342465753,0.0026666666666666666,0.0028006197115957574,0.0,0.0,0.00013395304492909085,1008,1875,16782,1875,16782,0.0,0.0,0.0,0.0026666666666666666,0.0028006197115957574,0.0,0.0,0.0,0.0,18657,18657
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7904109589041096,0.7904109589041096,1.0,0.0020037909558624427,0.0020037909558624427,1.0,1.0,0.0,0.0,0.0,0.07945205479452055,0.7110017123287671,0.07945205479452055,0.7110017123287671,0.0026939655172413795,0.0019266662652778614,0.0,0.0,-0.0007672992519635181,1009,1856,16609,1856,16609,0.0,0.0,0.0,0.0026939655172413795,0.0019266662652778614,0.0,0.0,0.0,0.0,18465,18465
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.8027397260273973,0.8027397260273973,1.0,0.0033063139931740616,0.0033063139931740616,1.0,1.0,0.0,0.0,0.0,0.08142123287671232,0.721318493150685,0.08142123287671232,0.721318493150685,0.0031545741324921135,0.0033234421364985163,0.0,0.0,0.00016886800400640282,1010,1902,16850,1902,16850,0.0,0.0,0.0,0.0031545741324921135,0.0033234421364985163,0.0,0.0,0.0,0.0,18752,18752
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7997003424657534,0.7997003424657534,1.0,0.0012311974733686633,0.0012311974733686633,1.0,1.0,0.0,0.0,0.0,0.08056506849315069,0.7191352739726027,0.08056506849315069,0.7191352739726027,0.0021253985122210413,0.001131019703553783,0.0,0.0,-0.0009943788086672583,1011,1882,16799,1882,16799,0.0,0.0,0.0,0.0021253985122210413,0.001131019703553783,0.0,0.0,0.0,0.0,18681,18681
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7997859589041096,0.7997859589041096,1.0,0.004924262698710057,0.004924262698710057,1.0,1.0,0.0,0.0,0.0,0.07906678082191781,0.7207191780821918,0.07906678082191781,0.7207191780821918,0.004331348132106118,0.004989308624376337,0.0,0.0,0.0006579604922702185,1012,1847,16836,1847,16836,0.0,0.0,0.0,0.004331348132106118,0.004989308624376337,0.0,0.0,0.0,0.0,18683,18683
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.796875,0.796875,1.0,0.0027397260273972603,0.0027397260273972603,1.0,1.0,0.0,0.0,0.0,0.08000856164383562,0.7168664383561644,0.08000856164383562,0.7168664383561644,0.002140181915462814,0.00280664039173534,0.0,0.0,0.0006664584762725257,1013,1869,16746,1869,16746,0.0,0.0,0.0,0.002140181915462814,0.00280664039173534,0.0,0.0,0.0,0.0,18615,18615
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.8220462328767123,0.8220462328767123,1.0,0.0043222413164609695,0.0043222413164609695,1.0,1.0,0.0,0.0,0.0,0.07923801369863014,0.7428082191780822,0.07923801369863014,0.7428082191780822,0.004321988114532685,0.004322268326417704,0.0,0.0,2.802118850191507e-07,1014,1851,17352,1851,17352,0.0,0.0,0.0,0.004321988114532685,0.004322268326417704,0.0,0.0,0.0,0.0,19203,19203
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.8058219178082192,0.8058219178082192,1.0,0.003824904377390565,0.003824904377390565,1.0,1.0,0.0,0.0,0.0,0.07923801369863014,0.7265839041095891,0.07923801369863014,0.7265839041095891,0.0032414910858995136,0.0038885288399222295,0.0,0.0,0.0006470377540227158,1015,1851,16973,1851,16973,0.0,0.0,0.0,0.0032414910858995136,0.0038885288399222295,0.0,0.0,0.0,0.0,18824,18824
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7995719178082191,0.7995719178082191,1.0,0.0022486347574686796,0.0022486347574686796,1.0,1.0,0.0,0.0,0.0,0.07953767123287671,0.7200342465753424,0.07953767123287671,0.7200342465753424,0.0016146393972012918,0.002318668252080856,0.0,0.0,0.0007040288548795643,1016,1858,16820,1858,16820,0.0,0.0,0.0,0.0016146393972012918,0.002318668252080856,0.0,0.0,0.0,0.0,18678,18678
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.8059503424657535,0.8059503424657535,1.0,0.0019121474478143092,0.0019121474478143092,1.0,1.0,0.0,0.0,0.0,0.08163527397260274,0.7243150684931506,0.08163527397260274,0.7243150684931506,0.0036706869428421605,0.0017139479905437353,0.0,0.0,-0.0019567389522984254,1017,1907,16920,1907,16920,0.0,0.0,0.0,0.0036706869428421605,0.0017139479905437353,0.0,0.0,0.0,0.0,18827,18827
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.8104880136986301,0.8104880136986301,1.0,0.0027993450588918818,0.0027993450588918818,1.0,1.0,0.0,0.0,0.0,0.08159246575342466,0.7288955479452055,0.08159246575342466,0.7288955479452055,0.0015739769150052466,0.002936512597639044,0.0,0.0,0.0013625356826337971,1018,1906,17027,1906,17027,0.0,0.0,0.0,0.0015739769150052466,0.002936512597639044,0.0,0.0,0.0,0.0,18933,18933
H1B0021,A021,anchor,0.8,0.1,64,28,28,0.5,0.1,0.7987585616438356,0.7987585616438356,1.0,0.004019508012219304,0.004019508012219304,1.0,1.0,0.0,0.0,0.0,0.07940924657534247,0.7193493150684932,0.07940924657534247,0.7193493150684932,0.003234501347708895,0.0041061651987622,0.0,0.0,0.0008716638510533046,1019,1855,16804,1855,16804,0.0,0.0,0.0,0.003234501347708895,0.0041061651987622,0.0,0.0,0.0,0.0,18659,18659
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.32174657534246576,1.0,0.08120819848975189,5.686185952343871,5.75209324452902,0.08983496771107391,0.001762114537444934,0.6945290199809705,0.6923889505096921,0.7139434595112601,0.3215753424657534,0.0006849315068493151,0.9972602739726028,0.0029109589041095892,5.752759731685417,5.746046957355055,0.08807285317362898,-0.02155450900156808,-0.006712774330361881,1000,20905,2270,1878,4,0.09433149964123415,0.08061674008810572,0.0929881337648328,5.685096153846154,5.696817420435511,0.18875867017459938,0.005726872246696035,0.0,0.2555066079295154,23175,21020
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3111301369863014,1.0,0.07698844323589395,5.709164588528679,5.761854482626224,0.0847816871555744,0.005206073752711497,0.6920714148588981,0.6914656180252949,0.6977205153617443,0.3082191780821918,0.002054794520547945,0.9941780821917808,0.0056506849315068495,5.762408332447657,5.756689791873142,0.0795756134028629,-0.00625489733644935,-0.005718540574514819,1001,21231,2305,1800,12,0.11365456172577834,0.1245119305856833,0.11471787899388171,5.712194281777472,5.680327868852459,0.1886863548584617,0.00911062906724512,0.0,0.2503253796095445,23536,20836
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.30325342465753424,1.0,0.07555954211515462,5.665841201052468,5.7333110175975515,0.08380526340836625,0.003334722801167153,0.6910386381025249,0.6902871756619958,0.6976201586560896,0.30154109589041095,0.0013698630136986301,0.9953767123287671,0.005136986301369863,5.731472108263627,5.749416705552963,0.08047054060719909,-0.007332982994093795,0.017944597289336173,1002,21013,2399,1761,8,0.10679103412173417,0.1067111296373489,0.10678284640355373,5.665577154653363,5.66820987654321,0.19283300813781945,0.00917048770320967,0.0,0.2576073363901626,23412,20912
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3102739726027397,1.0,0.07856712823600241,5.6770512029611355,5.733978992001542,0.0869752731454859,0.005029337803855826,0.687578298159391,0.6887243063382171,0.6775106082036775,0.3107876712328767,0.002054794520547945,0.9931506849315068,0.006335616438356164,5.735952342617936,5.716643092880717,0.08194593534163008,0.011213698134539651,-0.019309249737219147,1003,20868,2386,1815,12,0.10710178263369753,0.11106454316848281,0.10750838565408102,5.678448275862069,5.665204678362573,0.19096223883457927,0.010477787091366304,0.0,0.27116512992455993,23254,20754
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.32123287671232875,1.0,0.08063753920178718,5.62678904791537,5.6956069418830095,0.08915062721440199,0.006273525721455458,0.6960325341656027,0.6945833552666211,0.7088372093023256,0.3188356164383562,0.0025684931506849314,0.9934931506849315,0.006678082191780822,5.69684687055851,5.684651162790698,0.08287710149294654,-0.01425385403570456,-0.012195707767811648,1004,20886,2391,1862,15,0.0904433591879728,0.10079464659138436,0.09150663745328007,5.627197518097208,5.623003194888179,0.18864311021737049,0.010037641154328732,0.0,0.24550397323295692,23277,21147
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.31455479452054796,1.0,0.07942191544434858,5.631782346575978,5.69230405373445,0.0880500120221207,0.0041928721174004195,0.6940069060120145,0.6926119284923271,0.7061524334251607,0.31352739726027395,0.0017123287671232876,0.9981164383561644,0.004794520547945206,5.692770131308337,5.688246097337006,0.08385713990472028,-0.013540504932833541,-0.00452403397133061,1005,20795,2385,1831,10,0.08809810050492907,0.08679245283018867,0.08796376186367558,5.6294390118373645,5.653125,0.19225775426785285,0.007547169811320755,0.0,0.25660377358490566,23180,21141
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3107876712328767,1.0,0.07686766388406288,5.655829075708314,5.7146339176900725,0.08490254377271225,0.006224066390041493,0.697243836130121,0.6978188269672302,0.6921658986175115,0.30804794520547946,0.0025684931506849314,0.9916095890410959,0.006335616438356164,5.712847004800668,5.7304147465437785,0.07867847738267075,0.0056529283497186444,0.017567741743110155,1006,21189,2410,1799,15,0.09556845533059606,0.0995850622406639,0.09597864316284588,5.654291141426351,5.669161676646707,0.18839964132332815,0.009128630705394191,0.0,0.26182572614107885,23599,21334
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.30976027397260275,1.0,0.07720165310383026,5.6538282341978565,5.707967124328947,0.08523050654524758,0.006284038542103058,0.6940947313411564,0.6926370315555791,0.7070422535211267,0.3077054794520548,0.0025684931506849314,0.9957191780821918,0.0058219178082191785,5.70807125112321,5.707042253521127,0.07894646800314452,-0.01440522196554761,-0.0010289976020825264,1007,21084,2387,1797,15,0.10268450009485866,0.10766652702136573,0.10319117208470027,5.653998280309544,5.652243589743589,0.19057104913678619,0.007959782153330541,0.0,0.24717218265605362,23471,21049
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3022260273972603,1.0,0.07554033811256153,5.662788894059252,5.723880597014926,0.08341250237507125,0.0038910505836575876,0.6935545203916722,0.693168029543656,0.6970715314450312,0.30068493150684933,0.0015410958904109589,0.9958904109589041,0.005308219178082192,5.725507781587972,5.70907345175228,0.07952145179141366,-0.003903501901375228,-0.016434329835691486,1008,21052,2313,1756,9,0.09961048831464944,0.09943795936013834,0.09959340894500321,5.661107290233837,5.678288431061807,0.1928557856735702,0.009511456982274102,0.0,0.2594033722438392,23365,21038
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3133561643835616,1.0,0.0780815470842425,5.662736580825318,5.718858864513699,0.08600617723924923,0.006443298969072165,0.6965445814895019,0.6960753532182103,0.700750469043152,0.3099315068493151,0.0025684931506849314,0.9945205479452055,0.005479452054794521,5.718367346938775,5.723264540337711,0.07956287827017706,-0.0046751158249416225,0.004897193398935684,1009,21045,2328,1810,15,0.09194583036350677,0.08419243986254296,0.0911735763487785,5.660468319559229,5.683385579937304,0.18997386552625325,0.007302405498281787,0.0,0.2603092783505155,23373,21242
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.31147260273972605,1.0,0.0780933499978451,5.653153153153153,5.712017270328616,0.08612531663719351,0.0043859649122807015,0.6911489565843127,0.6901933628082885,0.6998069498069498,0.30856164383561646,0.0017123287671232876,0.9958904109589041,0.004965753424657535,5.71336493900815,5.69980694980695,0.08173935172491281,-0.009613586998661328,-0.01355798920119966,1010,20923,2280,1802,10,0.1027577307269512,0.0912280701754386,0.10162478989785803,5.655777166437414,5.628617363344051,0.1918462935525498,0.008333333333333333,0.0,0.2600877192982456,23203,20845
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3042808219178082,1.0,0.0774796106287819,5.665527419605406,5.725488314056726,0.08543471911206309,0.00530035335689046,0.6910783702068436,0.690828717511717,0.6933527413876759,0.300513698630137,0.002054794520547945,0.9940068493150684,0.0061643835616438354,5.724382190029825,5.735565259582727,0.08013436575517263,-0.0025240238759588474,0.011183069552902047,1011,20542,2264,1755,12,0.08597020738000195,0.0896643109540636,0.08633692887836535,5.6613264427217915,5.704113924050633,0.19715704410476098,0.01060070671378092,0.0,0.26325088339222613,22806,20837
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3065068493150685,1.0,0.07742327033119473,5.699596774193548,5.755920475587175,0.08571566079507172,0.002183406113537118,0.6858006042296072,0.6858378378378378,0.685459940652819,0.30496575342465754,0.0008561643835616438,0.9952054794520548,0.004623287671232877,5.753945945945946,5.773986152324431,0.08353225468153459,0.000377897185018794,0.020040206378484804,1012,20778,2290,1781,5,0.10963519106747521,0.11703056768558952,0.11036934281255419,5.6968341362697865,5.7248427672955975,0.19400327269227066,0.00960698689956332,0.0,0.26593886462882094,23068,20522
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.30976027397260275,1.0,0.07741437695572034,5.6801046314817665,5.732937826293308,0.08574977308555869,0.004590984974958264,0.6915519696250593,0.6933847617034767,0.6753731343283582,0.3073630136986301,0.0018835616438356165,0.9936643835616439,0.0061643835616438354,5.73185036457783,5.742537313432836,0.08115878811060043,0.018011627375118522,0.010686948855005873,1013,20933,2396,1795,11,0.09587732288730712,0.10517529215358931,0.09683226884992928,5.678959159055661,5.689655172413793,0.19146801700664023,0.010434056761268781,0.0,0.27545909849749584,23329,21070
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.31061643835616437,1.0,0.07747716846031814,5.6896337678460585,5.748637306449279,0.0856353591160221,0.003867640739149119,0.689161159616034,0.6889744824265768,0.6908734052993131,0.3078767123287671,0.0015410958904109589,0.9955479452054794,0.003938356164383562,5.748943454769165,5.745829244357213,0.08176771837687298,-0.0018989228727362972,-0.003114210411951923,1014,20996,2327,1798,9,0.10968755953514955,0.12419424151267727,0.11113493118380997,5.688338493292053,5.701587301587302,0.19127452848161555,0.006016330038676407,0.0,0.26085088096261283,23323,20731
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3116438356164384,1.0,0.07757210503659062,5.678388050412323,5.73882158322386,0.08531755499355824,0.0061592608886933565,0.6872962584537538,0.6870315448908062,0.6897410358565738,0.3061643835616438,0.002397260273972603,0.9938356164383562,0.005136986301369863,5.738905365327581,5.73804780876494,0.07915829410486488,-0.002709490965767558,-0.000857556562641193,1015,20957,2273,1788,14,0.11509280908526984,0.11658600967883855,0.11523891519586742,5.674534803583735,5.714285714285714,0.1916304814620413,0.007039155301363837,0.0,0.2608886933567972,23230,20553
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.31061643835616437,1.0,0.07708306804193726,5.700171152948498,5.756904487917146,0.08505118165951224,0.005508474576271186,0.6918392788645953,0.6905586026944992,0.7034183919114106,0.30873287671232874,0.002226027397260274,0.9950342465753425,0.005308219178082192,5.756536556792161,5.760231102551757,0.07954270708324106,-0.012859789216911444,0.0036945457595960463,1016,21199,2360,1803,13,0.11415632812868531,0.11991525423728813,0.11473322297211257,5.698158664601618,5.7191558441558445,0.18906552195858295,0.007627118644067797,0.0,0.2478813559322034,23559,20856
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.31095890410958904,1.0,0.07705001269357704,5.689159637613246,5.736010252029048,0.08517424135828526,0.00216169476869866,0.6961412501779867,0.6943348587659776,0.7128279883381924,0.31095890410958904,0.0008561643835616438,0.9950342465753425,0.004965753424657535,5.736573562674241,5.730806608357629,0.0830125465895866,-0.018493129572214828,-0.005766954316612782,1017,21321,2313,1816,5,0.10834388630927255,0.11024643320363164,0.10853008377760853,5.691791430046464,5.6632825719120135,0.18737395056517048,0.010376134889753566,0.0,0.24297449200172935,23634,21069
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.30633561643835616,1.0,0.07650343093381068,5.664489034064395,5.727851684121143,0.0844322170572052,0.00629987400251995,0.6967166713840929,0.6951360437020695,0.7106481481481481,0.3047945205479452,0.0025684931506849314,0.9938356164383562,0.006678082191780822,5.727177224498372,5.733796296296297,0.07813234305468525,-0.015512104446078645,0.006619071797924647,1018,21082,2381,1780,15,0.09695474812636372,0.09281814363712726,0.09653496995269147,5.661612680909718,5.6912,0.19087373114505266,0.01007979840403192,0.0,0.24611507769844604,23463,21198
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.0,0.5,0.3101027397260274,1.0,0.07632649601627395,5.661710037174721,5.717376799161186,0.084299312034681,0.005054759898904802,0.6923076923076923,0.692360633172746,0.6918299092212136,0.30633561643835616,0.002054794520547945,0.9950342465753425,0.004623287671232877,5.71877812483456,5.7047300525561395,0.07924455213577619,0.0005307239515324191,-0.01404807227842042,1019,21222,2374,1789,12,0.10993308830458957,0.11836562763268745,0.11078148838786235,5.66133195663397,5.665116279069768,0.18952030911318443,0.006318449873631003,0.0,0.2603201347935973,23596,20982
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.41404109589041094,1.0,0.10490693739424704,4.076172782164422,4.33563278233329,0.1120238266801172,0.03853046594982079,0.6263612304221441,0.6247297881539127,0.6415770609318996,0.3993150684931507,0.014726027397260274,0.9702054794520548,0.029623287671232876,4.336984195609357,4.323028673835125,0.07349336073029641,-0.01684727277798692,-0.013955521774231983,1000,20817,2232,2332,86,0.0,0.0,0.0,4.079237071172555,4.04625,0.16015756352980737,0.038978494623655914,0.10308882163616276,0.28091397849462363,23049,23049
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.4,1.0,0.09997422237497852,4.111444393170282,4.363022245170173,0.10763293310463122,0.02972027972027972,0.627038423475754,0.6262944404676688,0.6338582677165354,0.38681506849315067,0.011643835616438357,0.9731164383561643,0.026541095890410957,4.360057265569076,4.390201224846894,0.0779126533843515,-0.007563827248866617,0.030143959277817878,1001,20988,2288,2259,68,0.0015723270440251573,0.0008741258741258741,0.0015036947929197456,4.107393691737965,4.149342891278375,0.16314084238612542,0.03802447552447553,0.10234419668381932,0.2980769230769231,23276,23241
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.41404109589041094,1.0,0.103273378228625,4.060217515741271,4.314977410280454,0.11130088243666382,0.03229865771812081,0.6276958486062569,0.6282854160736313,0.62248322147651,0.40171232876712326,0.013184931506849315,0.9714041095890411,0.02928082191780822,4.316064142708036,4.305369127516778,0.07900222471854301,0.00580219459712128,-0.01069501519125815,1002,21078,2384,2346,77,0.0,0.0,0.0,4.060497766432674,4.057777777777778,0.1578423000284657,0.03942953020134228,0.1025714014612392,0.30578859060402686,23462,23462
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.4125,1.0,0.10271607043874983,4.083057237518565,4.349869897197458,0.1090943557177385,0.04549319727891157,0.6266262850317792,0.6280878099663364,0.6135204081632653,0.3941780821917808,0.01832191780821918,0.9672945205479452,0.03424657534246575,4.353468304015931,4.317602040816326,0.06360115843882694,0.014567401803071145,-0.03586626319960473,1003,21101,2352,2302,107,0.0004739111890431733,0.0,0.0004263846842621413,4.089367669556349,4.028602860286028,0.1586180749727501,0.039540816326530615,0.10402350599497655,0.30144557823129253,23453,23443
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.3998287671232877,1.0,0.09922691360122335,4.162566107151069,4.4190188743410985,0.10646459862656879,0.036258755665430575,0.6302499574902227,0.6300123234429804,0.6323165704863973,0.38493150684931504,0.015068493150684932,0.9669520547945205,0.03287671232876712,4.420087212058015,4.4097279472382525,0.07020584296113822,-0.0023042470434169182,-0.010359264819762792,1004,21115,2427,2248,88,0.0008051148472649775,0.00041203131437989287,0.0007645909438450429,4.167307199590059,4.121076233183857,0.16097560975609757,0.042851256695508856,0.10224958560265214,0.288421920065925,23542,23524
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.4131849315068493,1.0,0.10430214030403515,4.099802486348321,4.355234812580784,0.11203180381262573,0.035424669227486126,0.6291684618698836,0.6293190204629319,0.6278275714895433,0.40051369863013697,0.014212328767123288,0.9690068493150685,0.031506849315068496,4.355201993578377,4.355527102005976,0.0766071345851396,0.0014914489733885983,0.00032510842759858605,1005,20878,2343,2339,83,0.0005268703898840885,0.0,0.0004737091425864519,4.107950872656755,4.027522935779817,0.15901906312865216,0.04310712761416987,0.09943481176357889,0.29364063166880067,23221,23210
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.4125,1.0,0.1025101909461489,4.118951380066982,4.385923476617855,0.11089829534571921,0.030152829409334985,0.6281616352471336,0.6295586332486701,0.6161157024793389,0.39657534246575343,0.0125,0.9676369863013699,0.030993150684931508,4.3866391910672355,4.379752066115702,0.08074546593638422,0.01344293076933123,-0.00688712495153343,1006,20884,2421,2316,73,0.0008140203026240183,0.0004130524576621231,0.0007723664449688908,4.117981888745149,4.127018299246502,0.15969162995594713,0.04460966542750929,0.09954989465619613,0.3089632383312681,23305,23287
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.40273972602739727,1.0,0.10027807486631016,4.12556838055264,4.383294067252089,0.10740072202166065,0.03572965992251399,0.6325979867209253,0.6325753972029302,0.6328024106758502,0.38715753424657534,0.014212328767123288,0.9710616438356164,0.02928082191780822,4.384692227190563,4.370641411967283,0.07167106209914666,-0.0002270134729199791,-0.014050815223279223,1007,21052,2323,2261,83,0.0014250427512825384,0.0,0.0012834224598930481,4.124935266701191,4.131301289566236,0.16197985939578188,0.037882049074472665,0.09752042561276839,0.29358588032716315,23375,23345
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.40428082191780823,1.0,0.10306309451086482,4.068701404200998,4.32819796622005,0.11049161252787744,0.036212914485165795,0.623925282590669,0.6247696634662011,0.6163247490178961,0.39023972602739726,0.014212328767123288,0.9688356164383561,0.03065068493150685,4.327126369896227,4.337843736359669,0.07427869804271164,0.008444914448304974,0.010717366463441458,1008,20626,2292,2279,83,0.0001939299912731504,0.0004363001745200698,0.0002181691247054717,4.066813130007754,4.085324232081911,0.16382236012799378,0.041884816753926704,0.10084359546203821,0.3054101221640489,22918,22913
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.40907534246575344,1.0,0.10210620754475157,4.074168207024029,4.349681719143846,0.10942624898987498,0.03713080168776371,0.630196095185201,0.630127869943433,0.630801687763713,0.3941780821917808,0.015068493150684932,0.9700342465753424,0.030308219178082192,4.3478632884917054,4.365822784810127,0.07229544730211127,-0.0006738178202800871,0.01795949631842131,1009,21037,2370,2302,88,0.0,0.0,0.0,4.075440174784732,4.062857142857143,0.159861196938727,0.03755274261603375,0.10058468412796501,0.29451476793248943,23407,23407
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.4053082191780822,1.0,0.10116114657868804,4.09868724090281,4.364711934156379,0.10876692801140414,0.03138622493461203,0.6277434842249657,0.6266222961730449,0.6380287832533799,0.39195205479452055,0.012328767123287671,0.9726027397260274,0.028595890410958905,4.3656287140480154,4.3563017880505885,0.07738070307679211,-0.011406487080334982,-0.009326925997426905,1010,21045,2294,2289,72,0.0004751722499406035,0.00043591979075850045,0.00047131410943056684,4.100458365164248,4.081927710843374,0.16113090995485863,0.04141238012205754,0.1033024471370872,0.2890148212728858,23339,23328
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.401541095890411,1.0,0.09926377253109926,4.138670064874884,4.404603732069564,0.10603718795372583,0.03591765221200175,0.6347480218338764,0.6356440281030445,0.6263688129653964,0.38767123287671235,0.014041095890410958,0.9693493150684932,0.03047945205479452,4.406182669789227,4.389837932544897,0.07011953574172408,0.009275215137648174,-0.01634473724432972,1011,21351,2283,2264,82,4.68362137604796e-05,0.0,4.231192350004231e-05,4.146291297081887,4.069167643610785,0.1591026181443492,0.04204993429697766,0.0991991007446958,0.2956636005256242,23634,23633
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.4054794520547945,1.0,0.1013285488487334,4.125631603123565,4.38165263112897,0.10886771884923456,0.032467532467532464,0.6277518915915017,0.6288654904192753,0.6175833694239931,0.3933219178082192,0.012842465753424657,0.9690068493150685,0.031506849315068496,4.382422690191614,4.3746210480727585,0.0764001863817021,0.011282120995282252,-0.0078016421188555896,1012,21099,2310,2297,75,0.0007109341674960899,0.0004329004329004329,0.0006834977999914563,4.12702875399361,4.113250283125708,0.15934404474145694,0.047186147186147186,0.10265889378643538,0.3025974025974026,23409,23393
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.39914383561643835,1.0,0.09984573191635242,4.136570031435557,4.39809736030168,0.10729715615059583,0.030796304443466784,0.6319420637641412,0.6322935954042634,0.6286845578530577,0.386986301369863,0.011986301369863013,0.9708904109589042,0.02945205479452055,4.395765085695295,4.4197096348438185,0.07650085170712904,0.003609037551205785,0.023944549148523286,1013,21063,2273,2260,70,0.0,0.0,0.0,4.137508069722402,4.127962085308057,0.16189526658120876,0.04487461504619446,0.09851398186393201,0.29564452265728114,23336,23336
H1B0022,A022,anchor,4.0,0.9,16,7,7,0.1,0.5,0.40256849315068494,1.0,0.10088791661304851,4.112990449890692,4.373905579399142,0.10825696785527752,0.03197158081705151,0.6269957081545064,0.6273634204275534,0.6235555555555555,0.3904109589041096,0.012328767123287671,0.9719178082191781,0.02910958904109589,4.376104513064133,4.3533333333333335,0.07628538703822602,0.0038078648719979125,-0.022771179730799673,1014,21061,2252,2280,72,0.0005222923887754617,0.0008880994671403197,0.0005576287908034144,4.119326874043855,4.0543093270365995,0.16124590475286074,0.043516873889875664,0.10293908171501828,0.3006216696269982,23313,23300
