comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_baseline,10,0.0003219178082191854,-0.000136986301369868,0.0009863013698630518,inconclusive,0.00012925176547912143,-1.527106332845918e-05,0.0003201157963955592,inconclusive,BG00147,release
both_flexible_vs_reservation_only,10,2.054794520548464e-05,-0.0002054794520547687,0.00026712328767122264,inconclusive,6.982209309081e-05,-0.00016269796073573595,0.0003721642400081659,inconclusive,BG00147,release
both_flexible_vs_horizon_only,10,0.0003219178082191854,-0.00014383561643838139,0.0009796232876712844,inconclusive,0.00012925176547912143,-1.527106332845918e-05,0.0003201157963955592,inconclusive,BG00147,release
both_flexible_vs_baseline,10,0.022780821917808124,0.019739726027397573,0.026178082191780194,supported,0.0993267182576652,0.09514934199930798,0.10352048702925722,supported,BG00148,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00148,release
both_flexible_vs_horizon_only,10,0.008753424657533848,0.004657191780821902,0.012506849315067771,supported,0.09625144900716925,0.09174327102792239,0.10060394688741138,supported,BG00148,release
both_flexible_vs_baseline,10,0.01768493150684932,0.013205479452054823,0.022657534246575475,supported,0.1467756748171729,0.1407992971288872,0.15240898931017866,supported,BG00149,release
both_flexible_vs_reservation_only,10,0.0013013698630135683,-0.0035212328767125502,0.005657534246575048,inconclusive,0.0003793354691185802,-0.004466210747974387,0.0056940710126692365,inconclusive,BG00149,release
both_flexible_vs_horizon_only,10,0.018178082191780864,0.013589041095890396,0.022054794520547982,supported,0.13079173090521412,0.12484665135808329,0.13672669838352286,supported,BG00149,release
both_flexible_vs_baseline,10,-0.0014109589041095272,-0.005000342465753714,0.002698630136986234,inconclusive,0.004287162749135809,0.00017185036372356066,0.008462080758127703,inconclusive,BG00150,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00150,release
both_flexible_vs_horizon_only,10,-0.001726027397260188,-0.005014041095890578,0.001959246575342627,inconclusive,0.003690301669065854,-0.0007388775841506339,0.008308246186445987,inconclusive,BG00150,release
both_flexible_vs_baseline,10,0.0009726027397261916,-0.0034109589041094587,0.005191780821918038,inconclusive,0.0017261388628423634,-5.572728930358396e-05,0.0037065004272155934,inconclusive,BG00151,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00151,release
both_flexible_vs_horizon_only,10,0.0009726027397261916,-0.003466095890411076,0.00513732876712318,inconclusive,0.0017261388628423634,-6.0954771218091606e-05,0.0037903308334901143,inconclusive,BG00151,release
both_flexible_vs_baseline,10,-0.00032876712328763216,-0.0009863013698628964,0.0,inconclusive,0.0003241986261112717,0.0,0.0009725958783338151,inconclusive,BG00152,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00152,release
both_flexible_vs_horizon_only,10,-0.00032876712328763216,-0.0009863013698628964,0.0,inconclusive,0.0003241986261112717,0.0,0.0009725958783338151,inconclusive,BG00152,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00153,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00153,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00153,release
both_flexible_vs_baseline,10,0.016131506849314737,0.013386301369863168,0.01870698630136938,supported,0.05898832485162907,0.056781715485616245,0.06119190521465891,supported,BG00154,release
both_flexible_vs_reservation_only,10,-0.0014136986301367727,-0.00321095890410912,0.0003123287671235822,inconclusive,0.0011421734973249276,-0.000739163226930312,0.0032771851680146063,inconclusive,BG00154,release
both_flexible_vs_horizon_only,10,0.016131506849314737,0.013320410958903855,0.01871794520547901,supported,0.05898832485162907,0.056702320747653565,0.06130091311797713,supported,BG00154,release
both_flexible_vs_baseline,10,0.046260273972600865,0.043767123287669595,0.04879452054794308,supported,0.01820483271969952,0.01652771752938768,0.019983565054744842,supported,BG00155,release
both_flexible_vs_reservation_only,10,0.046260273972600865,0.043808219178080365,0.0487808219178059,supported,0.01820483271969952,0.01655030736503774,0.019964222547573726,supported,BG00155,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00155,release
both_flexible_vs_baseline,10,0.0009452054794521714,-0.003924828767123162,0.006232876712328753,inconclusive,0.0021430359902635866,-0.003850897123062213,0.009075113988153367,inconclusive,BG00156,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00156,release
both_flexible_vs_horizon_only,10,0.0009452054794521714,-0.0038772260273970518,0.006185958904109641,inconclusive,0.0021430359902635866,-0.0036929982162265482,0.00893657061674097,inconclusive,BG00156,release
both_flexible_vs_baseline,10,0.0015753424657533488,-0.000931506849315179,0.003698630136986281,inconclusive,0.24768222932678507,0.2397631156984617,0.2550812034324779,supported,BG00157,release
both_flexible_vs_reservation_only,10,1.3698630137004564e-05,-0.0018496575342466012,0.0018767123287671118,inconclusive,0.00026389980406439363,-0.011527037356116002,0.009426491792652595,inconclusive,BG00157,release
both_flexible_vs_horizon_only,10,-0.0025890410958903654,-0.004561643835616514,-0.0006438356164382573,inconclusive,0.17691573232052576,0.16970598012069585,0.18441612104747646,supported,BG00157,release
both_flexible_vs_baseline,10,0.0011616438356165549,-0.0017753424657531195,0.004290410958904146,inconclusive,0.0015767703868485139,-3.624365513842042e-05,0.003370356862528679,inconclusive,BG00158,release
both_flexible_vs_reservation_only,10,-0.004789041095890356,-0.009238493150684845,-0.0003123287671232489,inconclusive,0.0004116007142845879,-0.0013570056256746155,0.0022766804577108875,inconclusive,BG00158,release
both_flexible_vs_horizon_only,10,0.0011616438356165549,-0.0017206849315065905,0.0043671232876711635,inconclusive,0.0015767703868485139,3.2741206534572035e-05,0.003373233697175756,inconclusive,BG00158,release
both_flexible_vs_baseline,10,0.011095890410958886,0.00927123287671223,0.012772739726027613,supported,0.06824471381694672,0.06560408755987276,0.07087675043730822,supported,BG00159,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00159,release
both_flexible_vs_horizon_only,10,0.0013808219178081838,-0.00045479452054821847,0.003386438356164342,inconclusive,0.06207689095767288,0.05955835937430033,0.06461388639953554,supported,BG00159,release
both_flexible_vs_baseline,10,0.004602739726027494,-0.00043835616438338276,0.009863013698630163,inconclusive,0.003102863882235474,0.0005799268831630569,0.005327047527058184,inconclusive,BG00160,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00160,release
both_flexible_vs_horizon_only,10,0.004602739726027494,-0.00038356164383545054,0.00965753424657555,inconclusive,0.003102863882235474,0.000637145560836871,0.00526477666343211,inconclusive,BG00160,release
both_flexible_vs_baseline,10,-0.0005890410958903746,-0.002507191780822066,0.0015208904109590053,inconclusive,0.21250735213066735,0.20591107875310383,0.22019280083313572,supported,BG00161,release
both_flexible_vs_reservation_only,10,0.0010410958904107704,-0.0009041095890414691,0.0030684931506847163,inconclusive,0.004108709106038344,-0.0010400625621863207,0.009716133753181769,inconclusive,BG00161,release
both_flexible_vs_horizon_only,10,-0.0005890410958903746,-0.0025479452054794085,0.0016849315068491338,inconclusive,0.21250735213066735,0.20581275207774297,0.2200034530806348,supported,BG00161,release
both_flexible_vs_baseline,10,0.0024726027397261262,-0.0013837328767123177,0.0062131849315070625,inconclusive,0.0025558569925011655,0.0010044147982009727,0.0038865644589161897,inconclusive,BG00162,release
both_flexible_vs_reservation_only,10,0.0009589041095892758,-0.002157705479452105,0.00387003424657582,inconclusive,0.0013768500056663302,0.00044179554193649317,0.0022687649225909736,inconclusive,BG00162,release
both_flexible_vs_horizon_only,10,-0.0004315068493149665,-0.0027808219178080125,0.0017945205479454776,inconclusive,0.00128429435841102,-0.0006160977485922212,0.003244130393523421,inconclusive,BG00162,release
both_flexible_vs_baseline,10,0.0005808219178080387,-0.0028657534246577135,0.00344123287671202,inconclusive,0.0023826467917369308,-0.0005424209102070775,0.005508463958038892,inconclusive,BG00163,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00163,release
both_flexible_vs_horizon_only,10,0.0005808219178080387,-0.0027563013698631202,0.003419178082191359,inconclusive,0.0023826467917369308,-0.0005704959305939947,0.005565022824597311,inconclusive,BG00163,release
both_flexible_vs_baseline,10,-0.009534246575342242,-0.011791780821917616,-0.007517534246575168,contradicted,0.027091063502990186,0.023021013490349122,0.03097147429133061,supported,BG00164,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00164,release
both_flexible_vs_horizon_only,10,-0.009534246575342242,-0.011748219178081823,-0.007462876712328674,contradicted,0.027091063502990186,0.023101661960358358,0.031054385018220675,supported,BG00164,release
both_flexible_vs_baseline,10,0.0002534246575344512,-0.0017741438356160346,0.00240445205479443,inconclusive,0.0703680331480984,0.06888425222218726,0.07192813617043155,supported,BG00165,release
both_flexible_vs_reservation_only,10,0.0009315068493152334,-0.0010205479452051302,0.0028287671232877466,inconclusive,0.0007692360202174564,-0.0010449223353017473,0.002998893764252695,inconclusive,BG00165,release
both_flexible_vs_horizon_only,10,-0.0005958904109589324,-0.0023220890410959325,0.0013904109589040821,inconclusive,0.05997269842423022,0.05789840599409643,0.06203286758188876,supported,BG00165,release
both_flexible_vs_baseline,10,0.004063926940639162,0.002182648401826557,0.006109589041095631,inconclusive,0.004770555947430843,0.0016653414067755866,0.008664042256911988,inconclusive,BG00166,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00166,release
both_flexible_vs_horizon_only,10,0.004063926940639162,0.002210045662100546,0.006164611872145986,inconclusive,0.004770555947430843,0.0016984947464864543,0.008562357835277023,inconclusive,BG00166,release
both_flexible_vs_baseline,10,-0.00039726027397247733,-0.0048428082191776575,0.0038768835616438727,inconclusive,0.002313769027741808,0.0007780909090253843,0.003965455723403824,inconclusive,BG00167,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00167,release
both_flexible_vs_horizon_only,10,-0.00039726027397247733,-0.005020719178081902,0.003842636986301546,inconclusive,0.002313769027741808,0.0007431469383790734,0.003976002217283571,inconclusive,BG00167,release
both_flexible_vs_baseline,10,-0.00039726027397254395,-0.0026852739726024176,0.001397602739726206,inconclusive,0.002552815288202892,-0.0022102763023472472,0.007485478470653845,inconclusive,BG00168,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00168,release
both_flexible_vs_horizon_only,10,-0.00039726027397254395,-0.002739726027397217,0.0014250000000000816,inconclusive,0.002552815288202892,-0.0023263342451998025,0.007356601746268899,inconclusive,BG00168,release
both_flexible_vs_baseline,10,0.015879452054794362,0.01363260273972586,0.018301780821918093,supported,0.07873559148376098,0.07569325810946671,0.08169164707810277,supported,BG00169,release
both_flexible_vs_reservation_only,10,0.001375342465753271,-0.0013917808219179773,0.004279452054794028,inconclusive,0.002464728443143005,-0.0010088470001239813,0.005810371533115373,inconclusive,BG00169,release
both_flexible_vs_horizon_only,10,0.016147945205479262,0.013128767123287487,0.019057671232876605,supported,0.07712146272829598,0.07400832154579015,0.08048046107800026,supported,BG00169,release
both_flexible_vs_baseline,10,-0.0017534246575338641,-0.005520890410958575,0.0018767123287673742,inconclusive,0.000685156479878124,-0.0030330173527008753,0.004409055014268534,inconclusive,BG00170,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00170,release
both_flexible_vs_horizon_only,10,-0.0017534246575338641,-0.005438356164382834,0.0019455479452054121,inconclusive,0.000685156479878124,-0.002911741938212595,0.004379808352625781,inconclusive,BG00170,release
both_flexible_vs_baseline,10,0.0009315068493151557,-0.002529908675799108,0.004438356164383661,inconclusive,0.008697173486175547,0.0037779125821888124,0.013787458459305903,supported,BG00171,release
both_flexible_vs_reservation_only,10,-0.0015159817351596994,-0.005826484018264613,0.003753424657534394,inconclusive,0.0018235544247891533,-0.0028695959859500117,0.006243428062813898,inconclusive,BG00171,release
both_flexible_vs_horizon_only,10,0.0009315068493151557,-0.0026849315068491544,0.004511415525114239,inconclusive,0.008697173486175547,0.0037692168128445054,0.01386145949917469,supported,BG00171,release
both_flexible_vs_baseline,10,0.0011324200913238268,-0.0009956621004571767,0.0028952054794515285,inconclusive,0.00291323997956191,-0.0005662995460459201,0.005910385691067167,inconclusive,BG00172,release
both_flexible_vs_reservation_only,10,0.0010776255707759196,-0.0010598173515985645,0.002840182648401546,inconclusive,0.0028919106137627326,-0.00039326634314926245,0.006011735895946991,inconclusive,BG00172,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00172,release
both_flexible_vs_baseline,10,-0.0038493150684930644,-0.008754452054794429,0.0005345890410958424,inconclusive,0.001997886399729909,-0.003975142141576525,0.008239609042961095,inconclusive,BG00173,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00173,release
both_flexible_vs_horizon_only,10,-0.0038493150684930644,-0.00854794520547939,0.00034246575342463753,inconclusive,0.001997886399729909,-0.00425896564484044,0.008471248064242891,inconclusive,BG00173,release
both_flexible_vs_baseline,10,-0.0025136986301366403,-0.007883904109589035,0.002801369863014261,inconclusive,0.010455872783751752,0.005693696967509205,0.015156375712461638,supported,BG00174,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00174,release
both_flexible_vs_horizon_only,10,-0.002506849315068094,-0.00837671232876664,0.0029727739726031826,inconclusive,0.010247430200237707,0.005607862939444247,0.01488538112643394,supported,BG00174,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00175,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00175,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00175,release
both_flexible_vs_baseline,10,-0.0004931506849314649,-0.0037990867579909327,0.0025755707762558366,inconclusive,0.0008094115345654962,-0.00020392580344136767,0.0019073853415085607,inconclusive,BG00176,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00176,release
both_flexible_vs_horizon_only,10,-0.0004931506849314649,-0.0038082191780821504,0.002575342465753539,inconclusive,0.0008094115345654962,-0.00018242537330876994,0.001904321234050691,inconclusive,BG00176,release
both_flexible_vs_baseline,10,-0.02478356164383556,-0.02717808219178065,-0.02258082191780807,contradicted,0.0668545874211956,0.06204592144845736,0.07209276758814225,supported,BG00177,release
both_flexible_vs_reservation_only,10,-0.0009863013698631295,-0.003101506849315159,0.0012821917808218417,inconclusive,0.0037413313881595077,-5.520138448915995e-05,0.00812167839544862,inconclusive,BG00177,release
both_flexible_vs_horizon_only,10,-0.024087671232876563,-0.026394657534246566,-0.021862739726027078,contradicted,0.06105241049437502,0.05747791306202263,0.06463707314019676,supported,BG00177,release
both_flexible_vs_baseline,10,-6.164383561666487e-05,-0.0010068493150685142,0.000986301369862532,inconclusive,0.0032881229957902546,0.001985944228633147,0.00464896322895769,inconclusive,BG00178,release
both_flexible_vs_reservation_only,10,-9.589041095909856e-05,-0.0010549657534248038,0.0009248287671231465,inconclusive,0.003266221714767881,0.001930166066382247,0.004579926844362494,inconclusive,BG00178,release
both_flexible_vs_horizon_only,10,0.00039041095890406384,-0.0007260273972602099,0.001698801369862793,inconclusive,0.0007382836877909083,-0.0007355215436841039,0.0027059820605633104,inconclusive,BG00178,release
both_flexible_vs_baseline,10,-6.84931506849118e-06,-0.0024796232876711853,0.0025205479452053217,inconclusive,0.001993747603627971,0.0008336298327048646,0.0031944664382452877,inconclusive,BG00179,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00179,release
both_flexible_vs_horizon_only,10,-6.84931506849118e-06,-0.0024178082191780308,0.002452226027397285,inconclusive,0.001993747603627971,0.000809601676384569,0.0032339355355446913,inconclusive,BG00179,release
both_flexible_vs_baseline,10,-0.0073424657534247205,-0.011644178082192255,-0.0030684931506848637,contradicted,0.04709803322294909,0.0377281217527058,0.056203572159774354,supported,BG00180,release
both_flexible_vs_reservation_only,10,-0.005684931506849377,-0.011178767123287744,-6.849315068506585e-05,contradicted,0.0045837404471771315,-0.00282004737491688,0.011745591927316156,inconclusive,BG00180,release
both_flexible_vs_horizon_only,10,-0.0073424657534247205,-0.011917808219178344,-0.0029863013698630315,contradicted,0.04709803322294909,0.03738892650336737,0.05601867202169279,supported,BG00180,release
both_flexible_vs_baseline,10,-0.014643835616437917,-0.017232876712328253,-0.012205136986300442,contradicted,0.023322583052720437,0.01688949992144087,0.029906396129523873,supported,BG00181,release
both_flexible_vs_reservation_only,10,0.008205479452055154,0.00406815068493185,0.01213698630137028,supported,0.001647785575233196,-0.0021364499715406104,0.005487160671872006,inconclusive,BG00181,release
both_flexible_vs_horizon_only,10,-0.012287671232876352,-0.016726027397259948,-0.00613630136986224,contradicted,0.0168243866839487,0.01129621264524199,0.022546690243380862,supported,BG00181,release
both_flexible_vs_baseline,10,0.019227397260273747,0.015841095890411265,0.022685068493150225,supported,0.07991916257158424,0.0779425224342381,0.0817145420621766,supported,BG00182,release
both_flexible_vs_reservation_only,10,0.0004000000000002224,-0.002882191780821591,0.003747945205479708,inconclusive,0.0015722984162765074,-0.00048504584961987356,0.0037032979296064703,inconclusive,BG00182,release
both_flexible_vs_horizon_only,10,0.0014520547945204632,-0.0016767123287670389,0.004778356164383464,inconclusive,0.06259477446022524,0.06045487528631223,0.06473300962340968,supported,BG00182,release
both_flexible_vs_baseline,10,0.0005479452054792944,-0.00073972602739727,0.0016894977168947095,inconclusive,0.08923754716476472,0.083338985633709,0.09459857436213144,supported,BG00183,release
both_flexible_vs_reservation_only,10,0.0008675799086756975,-0.0010867579908675606,0.0028127853881276085,inconclusive,0.0024582713321375294,-0.0037771458618029116,0.00872210404333539,inconclusive,BG00183,release
both_flexible_vs_horizon_only,10,0.0005479452054792944,-0.0007490867579910323,0.0017077625570772218,inconclusive,0.08923754716476472,0.08299510420801917,0.0945844357172709,supported,BG00183,release
both_flexible_vs_baseline,10,0.002657534246575488,-0.00016438356164353129,0.005360730593607532,inconclusive,0.036075716439966585,0.03286889572944201,0.038994014531728016,supported,BG00184,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00184,release
both_flexible_vs_horizon_only,10,0.002657534246575488,-0.00011894977168955566,0.0055525114155251225,inconclusive,0.036075716439966585,0.03294469823842945,0.03893105713184087,supported,BG00184,release
both_flexible_vs_baseline,10,-0.0022958904109584787,-0.006805890410958473,0.0020275342465756233,inconclusive,0.002400835168051685,8.157554140016872e-05,0.0048963843119267806,inconclusive,BG00185,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00185,release
both_flexible_vs_horizon_only,10,-0.0022958904109584787,-0.006854931506848706,0.002109726027397692,inconclusive,0.002400835168051685,4.773971211929719e-05,0.004893516419524975,inconclusive,BG00185,release
both_flexible_vs_baseline,10,0.0024589041095890996,-0.0012609589041091946,0.006918150684931545,inconclusive,0.0012177764585338258,-0.0006752768324060468,0.002867387458297709,inconclusive,BG00186,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00186,release
both_flexible_vs_horizon_only,10,0.0024589041095890996,-0.0013496575342463383,0.007082363013698645,inconclusive,0.0012177764585338258,-0.000667406730269016,0.0028827346675369273,inconclusive,BG00186,release
both_flexible_vs_baseline,10,-0.006273972602739386,-0.009625799086757578,-0.0029771689497714695,contradicted,0.005545138212132994,0.002660224355135519,0.008687332463193484,supported,BG00187,release
both_flexible_vs_reservation_only,10,-0.0074794520547940445,-0.009570776255707302,-0.00551598173515921,contradicted,0.0012844617392999136,-0.0031025374988149167,0.004887361272840091,inconclusive,BG00187,release
both_flexible_vs_horizon_only,10,-0.006273972602739386,-0.009497945205478798,-0.00283972602739689,contradicted,0.005545138212132994,0.002577363697713516,0.008678452880412213,supported,BG00187,release
both_flexible_vs_baseline,10,0.01882191780821856,0.016164383561643243,0.021411301369862613,supported,0.001507107721578227,-0.003530381910630646,0.006611064203163136,inconclusive,BG00188,release
both_flexible_vs_reservation_only,10,0.009438356164383533,0.0072054794520548275,0.011260273972602455,supported,0.000493735544169005,-0.0025812977357519418,0.0037889869615411365,inconclusive,BG00188,release
both_flexible_vs_horizon_only,10,0.01882191780821856,0.016191438356163462,0.021466095890410635,supported,0.001507107721578227,-0.003536691158118812,0.00666227238746632,inconclusive,BG00188,release
both_flexible_vs_baseline,10,0.00025205479452067303,-0.002399999999999553,0.002449315068493079,inconclusive,0.07326134444580751,0.06982319719513633,0.07655702600331296,supported,BG00189,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00189,release
both_flexible_vs_horizon_only,10,0.00025205479452067303,-0.002580821917807798,0.002416712328767466,inconclusive,0.07326134444580751,0.0697645791686572,0.07649530375311549,supported,BG00189,release
both_flexible_vs_baseline,10,0.008361643835616583,0.006153424657534309,0.010558904109589375,supported,0.008119158893248341,0.006494660835029953,0.009587110227546377,supported,BG00190,release
both_flexible_vs_reservation_only,10,0.007638356164383742,0.005534109589040579,0.009737123287671543,supported,0.006166494185099358,0.00450065428000139,0.008047892348805801,supported,BG00190,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00190,release
both_flexible_vs_baseline,10,-0.0004315068493148777,-0.0024246575342462013,0.0016029109589040455,inconclusive,0.11068662593218759,0.10727988897705772,0.11437463822101265,supported,BG00191,release
both_flexible_vs_reservation_only,10,-0.0006164383561641174,-0.0018426369863015068,0.0008631849315072277,inconclusive,0.0010731322150987043,-0.0015805435543996642,0.0035693777610135906,inconclusive,BG00191,release
both_flexible_vs_horizon_only,10,-0.0004315068493148777,-0.002328938356164033,0.0015616438356163493,inconclusive,0.11068662593218759,0.10724316601061362,0.11438525812440911,supported,BG00191,release
both_flexible_vs_baseline,10,-0.00010958904109593659,-0.003908904109589228,0.0035890410958903697,inconclusive,0.0012771685946946555,-0.0016764855244513774,0.004078040095704288,inconclusive,BG00192,release
both_flexible_vs_reservation_only,10,-0.00011872146118726556,-0.0038997716894977417,0.0035527397260272926,inconclusive,0.0012670059930686484,-0.0016947491291973385,0.0042470300245323524,inconclusive,BG00192,release
both_flexible_vs_horizon_only,10,-0.00010958904109593659,-0.003881278538812808,0.0036349315068496457,inconclusive,0.0012771685946946555,-0.0016899841142026266,0.004240385229471939,inconclusive,BG00192,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00193,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00193,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00193,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00194,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00194,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00194,release
both_flexible_vs_baseline,10,-0.002493150684931722,-0.004228310502283418,-0.0005936073059363017,inconclusive,0.14545014621043456,0.13976865888807252,0.15138346216143425,supported,BG00195,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00195,release
both_flexible_vs_horizon_only,10,-0.003589041095890444,-0.00464840182648395,-0.002365296803653093,inconclusive,0.11099516924803302,0.10718286361265478,0.1146718717384461,supported,BG00195,release
both_flexible_vs_baseline,10,0.001506849315068648,-0.0030825342465752334,0.0055756849315070425,inconclusive,0.0028292427340235403,-0.00039293150649142926,0.005801465345373094,inconclusive,BG00196,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00196,release
both_flexible_vs_horizon_only,10,0.001506849315068648,-0.0029592465753423987,0.005630479452055049,inconclusive,0.0028292427340235403,-0.0004485652552063199,0.005805202615869195,inconclusive,BG00196,release
both_flexible_vs_baseline,10,0.0005205479452047856,-0.0007123287671237277,0.0019794520547937846,inconclusive,0.08573183148755074,0.08294246917901302,0.08845450696237175,supported,BG00197,release
both_flexible_vs_reservation_only,10,0.0006232876712321311,-0.0002809931506854768,0.0015753424657525298,inconclusive,0.0022882114781372586,0.00016552387207955933,0.004167449431380632,inconclusive,BG00197,release
both_flexible_vs_horizon_only,10,-0.0012739726027402366,-0.0028424657534250734,0.00037671232876638843,inconclusive,0.08406716550340577,0.08167394957905064,0.08596635840343264,supported,BG00197,release
both_flexible_vs_baseline,10,0.019130136986301127,0.017438356164383613,0.02107534246575287,supported,0.0010053844696476522,8.206528625451614e-05,0.0020739241284858504,inconclusive,BG00198,release
both_flexible_vs_reservation_only,10,0.016404109589040983,0.015130136986300901,0.01777397260273924,supported,0.00014605715713150724,-0.0007324968723296427,0.0011346031040430505,inconclusive,BG00198,release
both_flexible_vs_horizon_only,10,0.0011986301369862561,0.0002945205479453178,0.002130136986301314,inconclusive,0.0006955622448391596,-0.0004150087495165215,0.0018954748394145121,inconclusive,BG00198,release
both_flexible_vs_baseline,10,0.03326940639269347,0.030100456621004242,0.036255936073058846,supported,0.007852049218338274,0.0032021288108775997,0.012812771783310318,supported,BG00199,release
both_flexible_vs_reservation_only,10,0.003470319634703145,0.0023105022831048736,0.004676027397260353,inconclusive,0.0022327877431789324,-0.0010019750066775231,0.0059654741709472495,inconclusive,BG00199,release
both_flexible_vs_horizon_only,10,0.03326940639269347,0.030164383561643335,0.036356164383560666,supported,0.007852049218338274,0.0031512049728798478,0.012901591005868737,supported,BG00199,release
both_flexible_vs_baseline,10,0.001735159817351528,-0.00023744292237443175,0.003780821917808265,inconclusive,0.006406892302362133,0.0017535731541565374,0.011201994067233462,supported,BG00200,release
both_flexible_vs_reservation_only,10,0.001735159817351528,-0.0002924657534244281,0.0037808219178082766,inconclusive,0.006406892302362133,0.0018357565043387327,0.011268827736615746,supported,BG00200,release
both_flexible_vs_horizon_only,10,4.566210045666708e-05,-2.7397260273887002e-05,0.00016438356164388823,inconclusive,0.0005727019752994833,-5.354139024285054e-05,0.0017753719175555905,inconclusive,BG00200,release
both_flexible_vs_baseline,10,-0.015383561643835498,-0.018452054794520292,-0.012479452054794527,contradicted,0.042494541013748624,0.03698351554556968,0.04824276553560778,supported,BG00201,release
both_flexible_vs_reservation_only,10,-0.0013287671232873777,-0.004767123287670971,0.00164417808219215,inconclusive,0.0027865674924959726,-0.003122672961504007,0.007886267947057192,inconclusive,BG00201,release
