background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h6_thresholds,n_transitions,n_exposed_transitions,spearman_bucket_mass_vs_jump,median_bucket_mass,largest_jump_lower_threshold,largest_jump_higher_threshold,largest_jump_bucket_delay,largest_jump_bucket_mass,largest_absolute_served_rate_jump,largest_jump_material,largest_jump_in_upper_mass_half,failure_component,classification
H6B0226,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,0,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,11,0.9429910191331511,0.0004948821034436507,9.0,10.0,10.0,0.5421579481518026,0.17607056879512065,True,True,,supported
H6B0227,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,0,4,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0;1;2;3;4;5,5,5,0.49999999999999994,0.12285893780655846,3.0,4.0,4.0,0.5581100950825044,0.06294445136046768,True,True,spearman_below_support_threshold,inconclusive
H6B0228,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,0,4,0.1,0.1,0.5,0.5,9,9,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,7,0.8892307692307695,0.0,0.0,1.0,1.0,0.18516041541810388,0.0053282001114324596,True,True,,supported
H6B0229,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,0,6,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0230,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,0,4,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0231,S199,sobol_symmetric,0.8,0.3,32,25.6,7.68,17.919999999999998,28,28,0.0,0.0,0,12,0.5,0.5,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0232,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,0,4,0.0,0.0,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12,12,9,0.6210526315789474,0.10043996376178502,0.0,1.0,1.0,0.10061141294063991,0.0037724610262693916,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0233,S201,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.0,0.0,0,4,0.1,0.1,0.7,0.7,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5,5,2,0.7826237921249264,0.0,3.0,4.0,4.0,0.35000480771415937,0.18750404704272433,True,True,,supported
H6B0234,S202,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.3,0.3,0,12,0.0,0.0,0.7,0.7,9,9,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,1,0.9999999999999998,0.0,0.0,1.0,1.0,0.013382095811739483,0.0035268934751075285,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0235,S203,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,0,9,0.3,0.3,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,1,1.0,0.0,0.0,1.0,1.0,0.1019211331745749,0.021865618048154147,True,True,,supported
H6B0236,S204,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,28,28,0.1,0.1,0,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0237,S205,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,0,4,0.5,0.5,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,8,0.9959100204498977,0.0,4.0,5.0,5.0,0.5428556855839053,0.025514988065005482,True,True,,supported
H6B0238,S206,sobol_symmetric,2.0,0.7,32,64.0,44.8,19.200000000000003,14,14,0.5,0.5,0,12,0.0,0.0,0.3,0.3,6,6,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12,12,4,0.9739130434782609,0.0,0.0,1.0,1.0,0.2916848406734137,0.029342757851902723,True,True,,supported
H6B0239,S207,sobol_symmetric,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,0,9,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0240,S208,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,7,7,0.0,0.0,0,4,0.1,0.1,0.3,0.3,4,4,0.5,0.5,0.5,0.5,0;1;2;3;4;5,5,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0241,S209,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,0,12,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,6,0.9820728291316527,0.0,0.0,1.0,1.0,0.16500758510188948,0.02329194724065827,True,True,,supported
H6B0242,S210,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.1,0.1,0,4,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0243,S211,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,21,21,0.0,0.0,0,6,0.1,0.1,0.3,0.3,12,12,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0244,S212,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.3,0,4,0.3,0.3,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0;1;2;3;4;5,5,5,-0.7999999999999999,0.1214271642224074,0.0,1.0,1.0,0.12108385941088082,0.004107614672004017,False,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half;largest_jump_not_material_and_precise,inconclusive
H6B0245,S213,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,7,7,0.3,0.3,0,4,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.0,0.0,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0246,S214,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,0,4,0.1,0.1,0.7,0.7,6,6,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,5,0.9708029197080293,0.0,4.0,5.0,5.0,0.24354016780838966,0.06995495666735706,True,True,,supported
H6B0247,S215,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,0,6,0.0,0.0,0.1,0.1,4,4,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,1,1.0,0.0,0.0,1.0,1.0,0.048537367395941354,9.676568568096622e-05,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0248,S216,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,28,28,0.5,0.5,0,9,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0249,S217,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,21,21,0.1,0.1,0,9,0.0,0.0,0.5,0.5,12,12,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,10,0.9318181818181819,0.053973985617776964,8.0,9.0,9.0,0.38327456552454825,0.06092900696618207,True,True,,supported
H6B0250,S218,sobol_symmetric,0.8,0.7,64,51.2,35.84,15.360000000000005,7,7,0.5,0.5,0,4,0.1,0.1,0.5,0.5,4,4,0.3,0.3,0.3,0.3,0;1;2;3;4;5,5,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0251,S219,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,0,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0252,S220,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,0,12,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0253,S221,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,14,14,0.0,0.0,0,9,0.0,0.0,0.3,0.3,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0254,S222,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,0,6,0.5,0.5,0.7,0.7,9,9,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0255,S223,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,7,7,0.5,0.5,0,4,0.1,0.1,0.3,0.3,4,4,0.0,0.0,0.1,0.1,0;1;2;3;4;5,5,2,1.0,4.783172125173405e-05,0.0,1.0,1.0,0.7662716384989088,0.06459763681181292,True,True,,supported
H6B0256,S224,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,21,21,0.1,0.1,0,12,0.3,0.3,0.3,0.3,6,6,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0257,X001,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,21,21,0.1,0.3,0,12,0.3,0.3,0.7,0.7,12,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,10,0.8136531365313653,0.09515459689018009,0.0,1.0,1.0,0.0990214699265008,0.030992438589078814,True,True,,supported
H6B0258,X002,asymmetric_stress,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,0,4,0.1,0.1,0.7,0.7,4,6,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,5,0.9824817518248176,0.0,3.0,4.0,4.0,0.5773642306785328,0.059086587443669236,True,True,,supported
H6B0259,X003,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.0,0,9,0.3,0.3,0.3,0.3,6,6,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0260,X004,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,0,12,0.0,0.0,0.3,0.0,12,12,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,5,0.939538162483508,0.0,2.0,3.0,3.0,0.49572440653702265,0.09633743311142132,True,True,,supported
H6B0261,X005,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,21,28,0.1,0.1,0,4,0.1,0.0,0.7,0.7,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,18,-0.13859649122807016,0.25793144452435735,0.0,1.0,1.0,0.03236697614409798,0.012173220305250749,True,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half,inconclusive
H6B0262,X006,asymmetric_stress,2.0,0.1,32,64.0,6.4,57.6,7,21,0.1,0.1,0,4,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0;1;2;3;4;5,5,5,0.49999999999999994,0.12285893780655846,3.0,4.0,4.0,0.5581100950825044,0.06294445136046768,True,True,spearman_below_support_threshold,inconclusive
H6B0263,X007,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,0,9,0.1,0.1,0.5,0.5,9,9,0.0,0.0,0.5,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,10,0.9160839160839163,0.06852902740308563,6.0,7.0,7.0,0.3922997296626434,0.023463199604344835,True,True,,supported
H6B0264,X008,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,0,9,0.0,0.0,0.5,0.5,6,6,0.0,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,12,12,0.39860139860139865,0.03336292904124023,10.0,11.0,11.0,0.3556445833701315,0.023087174484265494,True,True,spearman_below_support_threshold,inconclusive
H6B0265,X009,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.1,0.5,0,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,1,1.0,0.0,0.0,1.0,1.0,0.04842943951458163,0.02252638026104476,True,True,,supported
H6B0266,X010,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,21,21,0.3,0.3,0,12,0.3,0.3,0.7,0.3,9,9,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,6,0.9613402061855673,0.0,0.0,1.0,1.0,0.1656852844172402,0.026789391681870046,True,True,,supported
H6B0267,X011,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,0,9,0.1,0.1,0.5,0.5,9,9,0.5,0.5,0.5,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0268,X012,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,0,4,0.1,0.1,0.1,0.7,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0269,X013,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,21,0.3,0.3,0,9,0.1,0.1,0.7,0.1,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0270,X014,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,28,0.1,0.1,0,9,0.0,0.0,0.0,0.0,12,12,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0271,X015,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,0,9,0.3,0.3,0.3,0.7,12,12,0.3,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0272,X016,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,0,4,0.0,0.0,0.0,0.0,4,6,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0273,X017,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,0,12,0.0,0.3,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,12,9,0.6923076923076924,0.1807761359926118,6.0,7.0,7.0,0.38272710623005074,0.03627570370764292,True,True,,supported
H6B0274,X018,asymmetric_stress,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,0,4,0.1,0.1,0.7,0.7,4,4,0.5,0.7,0.7,0.7,0;1;2;3;4;5,5,2,0.9999999999999999,0.0,0.0,1.0,1.0,0.5202241865709075,0.004059549379078417,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0275,X019,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.3,0,6,0.0,0.0,0.1,0.1,9,9,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12,12,3,0.9999999999999999,0.0,1.0,2.0,2.0,0.6502875040018621,0.054202550993182254,True,True,,supported
H6B0276,X020,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,0,12,0.0,0.3,0.5,0.5,9,9,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,6,0.9775910364145658,0.0,0.0,1.0,1.0,0.1777637906531823,0.07726504369075624,True,True,,supported
H6B0277,X021,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,21,0.3,0.3,0,4,0.0,0.0,0.3,0.3,6,6,0.3,0.3,0.7,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,9,0.9670190274841437,0.0,6.0,7.0,7.0,0.25662813858875466,0.00416679095103947,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0278,X022,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,0,4,0.3,0.5,0.5,0.5,4,4,0.0,0.0,0.0,0.7,0;1;2;3;4;5,5,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0279,X024,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,0,9,0.5,0.5,0.7,0.7,12,12,0.5,0.5,0.7,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0280,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,0,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,3,0.7899747783163331,0.0,5.0,6.0,6.0,0.7419511290591627,0.2408701396798111,True,True,,supported
H6B0281,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,0,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,21,0.26719130442009426,0.3897261493339066,12.0,13.0,13.0,0.6436155937193473,0.0560317359223789,True,True,spearman_below_support_threshold,inconclusive
H6B0282,X027,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,7,0.1,0.1,0,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,19,-0.29473684210526313,0.04358080748578923,0.0,1.0,1.0,0.02830243139198666,0.002888252354837107,False,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half;largest_jump_not_material_and_precise,inconclusive
H6B0283,X028,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,14,0.1,0.1,0,12,0.0,0.1,0.1,0.1,9,9,0.0,0.0,0.1,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,21,0.48647723382403285,0.03430915104354228,0.0,1.0,1.0,0.03444554468904023,0.001064919601130826,False,True,spearman_below_support_threshold;largest_jump_not_material_and_precise,inconclusive
H6B0284,X029,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,0,4,0.3,0.0,0.3,0.3,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0285,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,0,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,12,12,-0.8041958041958043,0.037482342794917106,4.0,5.0,5.0,0.03664711015263012,0.0017400478254886802,False,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half;largest_jump_not_material_and_precise,inconclusive
H6B0286,X031,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,0,9,0.0,0.0,0.1,0.7,12,12,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,3,0.9999999999999998,0.0,1.0,2.0,2.0,0.5875933742938406,0.018921619914996485,True,True,,supported
H6B0287,X032,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,14,14,0.5,0.5,0,12,0.0,0.0,0.3,0.3,12,12,0.5,0.5,0.5,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,1,1.0,0.0,0.0,1.0,1.0,0.013616557663490117,0.002935617399623322,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0288,X033,asymmetric_stress,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,0,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.7,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0289,X034,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,0,4,0.0,0.0,0.3,0.3,6,9,0.0,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,26,0.2492307692307692,0.4457138269290445,5.0,6.0,6.0,0.4767322284975407,0.21953738842906395,True,True,spearman_below_support_threshold,inconclusive
H6B0290,X035,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,0,4,0.0,0.0,0.7,0.3,6,12,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,1,1.0,0.0,0.0,1.0,1.0,0.04842943951458163,0.02252638026104476,True,True,,supported
H6B0291,X036,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,0,9,0.0,0.0,0.5,0.7,6,6,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,12,12,-0.9370629370629372,0.0365524854721386,1.0,2.0,2.0,0.035387457183882205,0.0021332392725315367,False,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half;largest_jump_not_material_and_precise,inconclusive
H6B0292,X037,asymmetric_stress,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,0,12,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.7,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,4,0.9900990099009903,0.0,1.0,2.0,2.0,0.34215412737138584,0.021848103998768333,True,True,,supported
H6B0293,X038,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,0,12,0.0,0.0,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0294,X039,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,0,9,0.0,0.1,0.1,0.1,12,12,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,2,0.9999999999999998,0.0,0.0,1.0,1.0,0.593784087655641,0.03074383791888132,True,True,,supported
H6B0295,X040,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,0,12,0.3,0.3,0.3,0.3,6,6,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0296,X041,asymmetric_stress,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.3,0.3,4,12,0.3,0.3,0.3,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0297,X042,asymmetric_stress,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,0,9,0.3,0.3,0.7,0.7,9,6,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0298,X043,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,21,21,0.0,0.0,0,4,0.5,0.1,0.7,0.7,12,12,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0299,X044,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,0,9,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0300,X045,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,0,12,0.0,0.3,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,4,0.9942238267148014,0.0,0.0,1.0,1.0,0.23149170104312003,0.028416019610327636,True,True,,supported
