h1,h2,tau1,tau2,balk_high,arrival_rate,class_id,mean,std,n,se,ci95,metric
8,5,9,9,0.3,50,1,0.4341269927681203,0.003865293914526251,30,0.0007057028894578243,0.0013831776633373358,percent_serviced
8,5,9,9,0.3,50,2,0.10937462879700982,0.002402128012976285,30,0.00043856656624072454,0.0008595904698318201,percent_serviced
8,5,9,9,0.5,25,1,0.7404775461744131,0.003304941772296473,30,0.0006033970533092935,0.0011826582244862153,percent_serviced
8,5,9,9,0.5,25,2,0.5405386057947363,0.007832962817373829,30,0.0014300968090582883,0.002802989745754245,percent_serviced
8,5,9,9,0.5,50,1,0.4341269927681203,0.003865293914526251,30,0.0007057028894578243,0.0013831776633373358,percent_serviced
8,5,9,9,0.5,50,2,0.10937462879700982,0.002402128012976285,30,0.00043856656624072454,0.0008595904698318201,percent_serviced
8,5,9,9,0.7,25,1,0.7404775461744131,0.003304941772296473,30,0.0006033970533092935,0.0011826582244862153,percent_serviced
8,5,9,9,0.7,25,2,0.5405386057947363,0.007832962817373829,30,0.0014300968090582883,0.002802989745754245,percent_serviced
8,5,9,9,0.7,50,1,0.4341269927681203,0.003865293914526251,30,0.0007057028894578243,0.0013831776633373358,percent_serviced
8,5,9,9,0.7,50,2,0.10937462879700982,0.002402128012976285,30,0.00043856656624072454,0.0008595904698318201,percent_serviced
8,5,12,12,0.3,25,1,0.7404775461744131,0.003304941772296473,30,0.0006033970533092935,0.0011826582244862153,percent_serviced
8,5,12,12,0.3,25,2,0.5405386057947363,0.007832962817373829,30,0.0014300968090582883,0.002802989745754245,percent_serviced
8,5,12,12,0.3,50,1,0.4341269927681203,0.003865293914526251,30,0.0007057028894578243,0.0013831776633373358,percent_serviced
8,5,12,12,0.3,50,2,0.10937462879700982,0.002402128012976285,30,0.00043856656624072454,0.0008595904698318201,percent_serviced
8,5,12,12,0.5,25,1,0.7404775461744131,0.003304941772296473,30,0.0006033970533092935,0.0011826582244862153,percent_serviced
8,5,12,12,0.5,25,2,0.5405386057947363,0.007832962817373829,30,0.0014300968090582883,0.002802989745754245,percent_serviced
8,5,12,12,0.5,50,1,0.4341269927681203,0.003865293914526251,30,0.0007057028894578243,0.0013831776633373358,percent_serviced
8,5,12,12,0.5,50,2,0.10937462879700982,0.002402128012976285,30,0.00043856656624072454,0.0008595904698318201,percent_serviced
8,5,12,12,0.7,25,1,0.7404775461744131,0.003304941772296473,30,0.0006033970533092935,0.0011826582244862153,percent_serviced
8,5,12,12,0.7,25,2,0.5405386057947363,0.007832962817373829,30,0.0014300968090582883,0.002802989745754245,percent_serviced
8,5,12,12,0.7,50,1,0.4341269927681203,0.003865293914526251,30,0.0007057028894578243,0.0013831776633373358,percent_serviced
8,5,12,12,0.7,50,2,0.10937462879700982,0.002402128012976285,30,0.00043856656624072454,0.0008595904698318201,percent_serviced
8,6,5,9,0.3,25,1,0.6699357069082565,0.0036796490806463617,30,0.0006718089350577195,0.0013167455127131302,percent_serviced
8,6,5,9,0.3,25,2,0.6072543207143409,0.006707622999038506,30,0.0012246388079379478,0.002400292063558378,percent_serviced
8,6,5,9,0.3,50,1,0.4791611943320445,0.003181712130370853,30,0.0005808985017639781,0.001138561063457397,percent_serviced
8,6,5,9,0.3,50,2,0.15637655317870341,0.004049563229053257,30,0.0007393457095319762,0.0014491175906826733,percent_serviced
8,6,5,9,0.5,25,1,0.6588803636808542,0.0053342946007436266,30,0.0009739044937350994,0.0019088528077207947,percent_serviced
8,6,5,9,0.5,25,2,0.6199326958882561,0.004907211245660649,30,0.0008959300978971208,0.0017560229918783569,percent_serviced
8,6,5,9,0.5,50,1,0.4249441688522605,0.002322309077275443,30,0.00042399368904092263,0.0008310276305202083,percent_serviced
8,6,5,9,0.5,50,2,0.21469273595095256,0.003141946544988193,30,0.0005736383323884845,0.0011243311314814296,percent_serviced
8,6,5,9,0.7,25,1,0.6511812670355098,0.006377552219328398,30,0.0011643764040644327,0.002282177751966288,percent_serviced
8,6,5,9,0.7,25,2,0.6293269445984957,0.006776949944639234,30,0.0012372961185874317,0.002425100392431366,percent_serviced
8,6,5,9,0.7,50,1,0.3771059996320405,0.003041096761462873,30,0.0005552257652697076,0.001088242499928627,percent_serviced
8,6,5,9,0.7,50,2,0.26399140274294386,0.003814713480661428,30,0.0006964682079257705,0.0013650776875345101,percent_serviced
8,6,5,12,0.3,25,1,0.6699357069082565,0.0036796490806463617,30,0.0006718089350577195,0.0013167455127131302,percent_serviced
8,6,5,12,0.3,25,2,0.6072543207143409,0.006707622999038506,30,0.0012246388079379478,0.002400292063558378,percent_serviced
8,6,5,12,0.3,50,1,0.4791611943320445,0.003181712130370853,30,0.0005808985017639781,0.001138561063457397,percent_serviced
8,6,5,12,0.3,50,2,0.15637655317870341,0.004049563229053257,30,0.0007393457095319762,0.0014491175906826733,percent_serviced
8,6,5,12,0.5,25,1,0.6588803636808542,0.0053342946007436266,30,0.0009739044937350994,0.0019088528077207947,percent_serviced
8,6,5,12,0.5,25,2,0.6199326958882561,0.004907211245660649,30,0.0008959300978971208,0.0017560229918783569,percent_serviced
8,6,5,12,0.5,50,1,0.4249441688522605,0.002322309077275443,30,0.00042399368904092263,0.0008310276305202083,percent_serviced
8,6,5,12,0.5,50,2,0.21469273595095256,0.003141946544988193,30,0.0005736383323884845,0.0011243311314814296,percent_serviced
8,6,5,12,0.7,25,1,0.6511812670355098,0.006377552219328398,30,0.0011643764040644327,0.002282177751966288,percent_serviced
8,6,5,12,0.7,25,2,0.6293269445984957,0.006776949944639234,30,0.0012372961185874317,0.002425100392431366,percent_serviced
8,6,5,12,0.7,50,1,0.3771059996320405,0.003041096761462873,30,0.0005552257652697076,0.001088242499928627,percent_serviced
8,6,5,12,0.7,50,2,0.26399140274294386,0.003814713480661428,30,0.0006964682079257705,0.0013650776875345101,percent_serviced
8,6,9,5,0.3,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,9,5,0.3,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,9,5,0.3,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,9,5,0.3,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,9,5,0.5,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,9,5,0.5,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,9,5,0.5,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,9,5,0.5,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,9,5,0.7,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,9,5,0.7,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,9,5,0.7,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,9,5,0.7,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,9,9,0.3,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,9,9,0.3,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,9,9,0.3,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,9,9,0.3,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,9,9,0.5,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,9,9,0.5,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,9,9,0.5,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,9,9,0.5,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,9,9,0.7,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,9,9,0.7,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,9,9,0.7,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,9,9,0.7,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,12,12,0.3,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,12,12,0.3,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,12,12,0.3,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,12,12,0.3,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,12,12,0.5,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,12,12,0.5,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,12,12,0.5,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,12,12,0.5,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,6,12,12,0.7,25,1,0.697608557407496,0.003967087498667169,30,0.0007242877702055847,0.001419604029602946,percent_serviced
8,6,12,12,0.7,25,2,0.5825878628818018,0.007826847554652811,30,0.001428980319945831,0.0028008014270938285,percent_serviced
8,6,12,12,0.7,50,1,0.4095789371375683,0.003854642717977214,30,0.0007037582559197147,0.0013793661816026408,percent_serviced
8,6,12,12,0.7,50,2,0.13035228864792947,0.0022503768568997613,30,0.00041086072247052485,0.0008052870160422287,percent_serviced
8,7,5,9,0.3,25,1,0.6021915029831387,0.007873194967916037,30,0.0014374421611879254,0.0028173866359283337,percent_serviced
8,7,5,9,0.3,25,2,0.675970651539591,0.00569249323317534,30,0.0010393023174185498,0.0020370325421403576,percent_serviced
8,7,5,9,0.3,50,1,0.3636907554406999,0.00293798762326314,30,0.0005364006983107372,0.0010513453686890448,percent_serviced
8,7,5,9,0.3,50,2,0.19679362333666692,0.0029210841904024087,30,0.0005333145678183717,0.0010452965529240085,percent_serviced
8,7,5,9,0.5,25,1,0.5943097996295424,0.00741075216814746,30,0.0013530120435248938,0.0026519036053087915,percent_serviced
8,7,5,9,0.5,25,2,0.688499901899119,0.004319886833152329,30,0.000788699821462362,0.0015458516500662296,percent_serviced
8,7,5,9,0.5,50,1,0.3152033295354508,0.0022729649501021737,30,0.0004149847251965216,0.0008133700613851823,percent_serviced
8,7,5,9,0.5,50,2,0.2777724222980497,0.004766607811128977,30,0.0008702595403118884,0.0017057086990113013,percent_serviced
8,7,5,9,0.7,25,1,0.585621880717796,0.008671071780434924,30,0.0015831138706302302,0.003102903186435251,percent_serviced
8,7,5,9,0.7,25,2,0.6930918565320836,0.004351501380335331,30,0.0007944718216748426,0.0015571647704826915,percent_serviced
8,7,5,9,0.7,50,1,0.2520881671849244,0.0022268260047856527,30,0.00040656094482006966,0.0007968594518473365,percent_serviced
8,7,5,9,0.7,50,2,0.3673408110084654,0.0035864683082238815,30,0.0006547965313972036,0.0012834012015385191,percent_serviced
8,7,5,12,0.3,25,1,0.6021915029831387,0.007873194967916037,30,0.0014374421611879254,0.0028173866359283337,percent_serviced
8,7,5,12,0.3,25,2,0.675970651539591,0.00569249323317534,30,0.0010393023174185498,0.0020370325421403576,percent_serviced
8,7,5,12,0.3,50,1,0.3636907554406999,0.00293798762326314,30,0.0005364006983107372,0.0010513453686890448,percent_serviced
8,7,5,12,0.3,50,2,0.19679362333666692,0.0029210841904024087,30,0.0005333145678183717,0.0010452965529240085,percent_serviced
8,7,5,12,0.5,25,1,0.5943097996295424,0.00741075216814746,30,0.0013530120435248938,0.0026519036053087915,percent_serviced
8,7,5,12,0.5,25,2,0.688499901899119,0.004319886833152329,30,0.000788699821462362,0.0015458516500662296,percent_serviced
8,7,5,12,0.5,50,1,0.3152033295354508,0.0022729649501021737,30,0.0004149847251965216,0.0008133700613851823,percent_serviced
8,7,5,12,0.5,50,2,0.2777724222980497,0.004766607811128977,30,0.0008702595403118884,0.0017057086990113013,percent_serviced
8,7,5,12,0.7,25,1,0.585621880717796,0.008671071780434924,30,0.0015831138706302302,0.003102903186435251,percent_serviced
8,7,5,12,0.7,25,2,0.6930918565320836,0.004351501380335331,30,0.0007944718216748426,0.0015571647704826915,percent_serviced
8,7,5,12,0.7,50,1,0.2520881671849244,0.0022268260047856527,30,0.00040656094482006966,0.0007968594518473365,percent_serviced
8,7,5,12,0.7,50,2,0.3673408110084654,0.0035864683082238815,30,0.0006547965313972036,0.0012834012015385191,percent_serviced
8,7,9,5,0.3,25,1,0.6784564661830892,0.0035978214857182124,30,0.0006568693285348719,0.001287463883928349,percent_serviced
8,7,9,5,0.3,25,2,0.6019560896533392,0.008023922553359052,30,0.0014649611273830675,0.0028713238096708124,percent_serviced
8,7,9,5,0.3,50,1,0.3909195181585042,0.0036184672676909855,30,0.000660638715369479,0.001294851882124179,percent_serviced
8,7,9,5,0.3,50,2,0.14854933132051146,0.0033720726891187792,30,0.0006156534257924868,0.001206680714553274,percent_serviced
8,7,9,5,0.5,25,1,0.6872656955216642,0.005013265951021929,30,0.0009152929493824333,0.0017939741807895691,percent_serviced
8,7,9,5,0.5,25,2,0.5924639658420746,0.007973152103424159,30,0.001455691753821725,0.002853155837490581,percent_serviced
8,7,9,5,0.5,50,1,0.39602028890350527,0.003412279021894692,30,0.0006229940642644624,0.0012210683659583464,percent_serviced
8,7,9,5,0.5,50,2,0.1454732940633082,0.0025387610748518643,30,0.0004635122362708092,0.000908483983090786,percent_serviced
8,7,9,5,0.7,25,1,0.6928099663728461,0.004348833557085685,30,0.0007939847460170867,0.00155621010219349,percent_serviced
8,7,9,5,0.7,25,2,0.5889719070213693,0.008975917395494602,30,0.0016387708106051376,0.0032119907887860695,percent_serviced
8,7,9,5,0.7,50,1,0.3988468520867548,0.004587757485331977,30,0.0008376060876931667,0.0016417079318786067,percent_serviced
8,7,9,5,0.7,50,2,0.14123770302902058,0.0028595260648412953,30,0.0005220756431625192,0.0010232682605985377,percent_serviced
8,7,9,9,0.3,25,1,0.6485530391719733,0.004326560906373677,30,0.0007899183349469532,0.0015482399364960284,percent_serviced
8,7,9,9,0.3,25,2,0.6144117563315908,0.008813411702971072,30,0.0016091014660990924,0.003153838873554221,percent_serviced
8,7,9,9,0.3,50,1,0.38622824062257294,0.0031529642904899566,30,0.0005756498883032068,0.0011282737810742853,percent_serviced
8,7,9,9,0.3,50,2,0.15141650688430514,0.0027429929937574076,30,0.0005007997125865199,0.000981567436669579,percent_serviced
8,7,9,9,0.5,25,1,0.6485530391719733,0.004326560906373677,30,0.0007899183349469532,0.0015482399364960284,percent_serviced
8,7,9,9,0.5,25,2,0.6144117563315908,0.008813411702971072,30,0.0016091014660990924,0.003153838873554221,percent_serviced
8,7,9,9,0.5,50,1,0.38622824062257294,0.0031529642904899566,30,0.0005756498883032068,0.0011282737810742853,percent_serviced
8,7,9,9,0.5,50,2,0.15141650688430514,0.0027429929937574076,30,0.0005007997125865199,0.000981567436669579,percent_serviced
8,7,9,9,0.7,25,1,0.6485530391719733,0.004326560906373677,30,0.0007899183349469532,0.0015482399364960284,percent_serviced
8,7,9,9,0.7,25,2,0.6144117563315908,0.008813411702971072,30,0.0016091014660990924,0.003153838873554221,percent_serviced
8,7,9,9,0.7,50,1,0.38622824062257294,0.0031529642904899566,30,0.0005756498883032068,0.0011282737810742853,percent_serviced
8,7,9,9,0.7,50,2,0.15141650688430514,0.0027429929937574076,30,0.0005007997125865199,0.000981567436669579,percent_serviced
8,7,12,12,0.3,25,1,0.6485530391719733,0.004326560906373677,30,0.0007899183349469532,0.0015482399364960284,percent_serviced
8,7,12,12,0.3,25,2,0.6144117563315908,0.008813411702971072,30,0.0016091014660990924,0.003153838873554221,percent_serviced
8,7,12,12,0.3,50,1,0.38622824062257294,0.0031529642904899566,30,0.0005756498883032068,0.0011282737810742853,percent_serviced
8,7,12,12,0.3,50,2,0.15141650688430514,0.0027429929937574076,30,0.0005007997125865199,0.000981567436669579,percent_serviced
8,7,12,12,0.5,25,1,0.6485530391719733,0.004326560906373677,30,0.0007899183349469532,0.0015482399364960284,percent_serviced
8,7,12,12,0.5,25,2,0.6144117563315908,0.008813411702971072,30,0.0016091014660990924,0.003153838873554221,percent_serviced
8,7,12,12,0.5,50,1,0.38622824062257294,0.0031529642904899566,30,0.0005756498883032068,0.0011282737810742853,percent_serviced
8,7,12,12,0.5,50,2,0.15141650688430514,0.0027429929937574076,30,0.0005007997125865199,0.000981567436669579,percent_serviced
8,7,12,12,0.7,25,1,0.6485530391719733,0.004326560906373677,30,0.0007899183349469532,0.0015482399364960284,percent_serviced
8,7,12,12,0.7,25,2,0.6144117563315908,0.008813411702971072,30,0.0016091014660990924,0.003153838873554221,percent_serviced
8,7,12,12,0.7,50,1,0.38622824062257294,0.0031529642904899566,30,0.0005756498883032068,0.0011282737810742853,percent_serviced
8,7,12,12,0.7,50,2,0.15141650688430514,0.0027429929937574076,30,0.0005007997125865199,0.000981567436669579,percent_serviced
8,8,5,9,0.3,25,1,0.5987203298490883,0.008061753419816159,30,0.0014718680670259086,0.0028848614113707806,percent_serviced
8,8,5,9,0.3,25,2,0.6754669123994671,0.006090470583629503,30,0.001111962708158511,0.0021794469079906816,percent_serviced
8,8,5,9,0.3,50,1,0.24459774656588512,0.0036267639903469167,30,0.0006621534827534849,0.0012978208261968304,percent_serviced
8,8,5,9,0.3,50,2,0.29341159610669226,0.003232601145397786,30,0.0005901895222504682,0.0011567714636109177,percent_serviced
8,8,5,9,0.5,25,1,0.5931955705020752,0.008947390234898699,30,0.0016335624874851548,0.0032017824754709033,percent_serviced
8,8,5,9,0.5,25,2,0.6891628617530582,0.004506858081793691,30,0.0008228359449576224,0.00161275845211694,percent_serviced
8,8,5,9,0.5,50,1,0.2232809117550689,0.0025307006425099366,30,0.0004620406093985032,0.0009055995944210663,percent_serviced
8,8,5,9,0.5,50,2,0.31439279384344726,0.0032280700183384705,30,0.0005893622554166985,0.001155150020616729,percent_serviced
8,8,5,9,0.7,25,1,0.5865020532491982,0.00794799296242012,30,0.0014510983441366034,0.0028441527545077427,percent_serviced
8,8,5,9,0.7,25,2,0.6934675445687258,0.004147172191465073,30,0.000757166586374518,0.0014840465092940554,percent_serviced
8,8,5,9,0.7,50,1,0.19473956980191093,0.0026431807089104336,30,0.0004825765659442469,0.0009458500692507239,percent_serviced
8,8,5,9,0.7,50,2,0.3435117459203137,0.0033620990109378213,30,0.0006138324896188176,0.0012031116796528826,percent_serviced
8,8,5,12,0.3,25,1,0.5987203298490883,0.008061753419816159,30,0.0014718680670259086,0.0028848614113707806,percent_serviced
8,8,5,12,0.3,25,2,0.6754669123994671,0.006090470583629503,30,0.001111962708158511,0.0021794469079906816,percent_serviced
8,8,5,12,0.3,50,1,0.24459774656588512,0.0036267639903469167,30,0.0006621534827534849,0.0012978208261968304,percent_serviced
8,8,5,12,0.3,50,2,0.29341159610669226,0.003232601145397786,30,0.0005901895222504682,0.0011567714636109177,percent_serviced
8,8,5,12,0.5,25,1,0.5931955705020752,0.008947390234898699,30,0.0016335624874851548,0.0032017824754709033,percent_serviced
8,8,5,12,0.5,25,2,0.6891628617530582,0.004506858081793691,30,0.0008228359449576224,0.00161275845211694,percent_serviced
8,8,5,12,0.5,50,1,0.2232809117550689,0.0025307006425099366,30,0.0004620406093985032,0.0009055995944210663,percent_serviced
8,8,5,12,0.5,50,2,0.31439279384344726,0.0032280700183384705,30,0.0005893622554166985,0.001155150020616729,percent_serviced
8,8,5,12,0.7,25,1,0.5865020532491982,0.00794799296242012,30,0.0014510983441366034,0.0028441527545077427,percent_serviced
8,8,5,12,0.7,25,2,0.6934675445687258,0.004147172191465073,30,0.000757166586374518,0.0014840465092940554,percent_serviced
8,8,5,12,0.7,50,1,0.19473956980191093,0.0026431807089104336,30,0.0004825765659442469,0.0009458500692507239,percent_serviced
8,8,5,12,0.7,50,2,0.3435117459203137,0.0033620990109378213,30,0.0006138324896188176,0.0012031116796528826,percent_serviced
8,8,9,5,0.3,25,1,0.6758836351524401,0.00470748447723064,30,0.0008594651457615453,0.0016845516856926288,percent_serviced
8,8,9,5,0.3,25,2,0.6005131441333039,0.00850022469991719,30,0.001551921604002409,0.003041766343844722,percent_serviced
8,8,9,5,0.3,50,1,0.2932898666935554,0.0033081387546756167,30,0.0006039807397642947,0.0011838022499380176,percent_serviced
8,8,9,5,0.3,50,2,0.24520708755800136,0.003490217258236597,30,0.0006372235743100059,0.0012489582056476117,percent_serviced
8,8,9,5,0.5,25,1,0.6868970503896864,0.005905075143189273,30,0.0010781142865626046,0.002113104001662705,percent_serviced
8,8,9,5,0.5,25,2,0.5915905176421377,0.008307385558223203,30,0.001516714154710498,0.0029727597432325763,percent_serviced
8,8,9,5,0.5,50,1,0.31506691703599526,0.0036874867735220956,30,0.0006732398954533318,0.0013195501950885302,percent_serviced
8,8,9,5,0.5,50,2,0.22284906355609146,0.002701980323789683,30,0.0004933118577582407,0.0009668912412061517,percent_serviced
8,8,9,5,0.7,25,1,0.6930575020604226,0.004282253477144127,30,0.0007818289421289238,0.0015323847265726908,percent_serviced
8,8,9,5,0.7,25,2,0.5890056186277594,0.009159971290956645,30,0.0016723743007188907,0.0032778536294090256,percent_serviced
8,8,9,5,0.7,50,1,0.3429660695684905,0.003063743490403955,30,0.0005593604733679529,0.0010963465278011875,percent_serviced
8,8,9,5,0.7,50,2,0.19427360536942548,0.00265839714752324,30,0.00048535469483528915,0.0009512952018771667,percent_serviced
8,8,9,9,0.3,25,1,0.5884612235281957,0.012214608047540883,30,0.002230072119574092,0.00437094135436522,percent_serviced
8,8,9,9,0.3,25,2,0.5916051973848498,0.012433721888368537,30,0.0022700766506683926,0.00444935023531005,percent_serviced
8,8,9,9,0.3,50,1,0.2681632593352622,0.002680795341676569,30,0.0004894440268970087,0.0009593102927181371,percent_serviced
8,8,9,9,0.3,50,2,0.2696035498477677,0.0024345727144497575,30,0.0004444901311969052,0.0008712006571459342,percent_serviced
8,8,9,9,0.5,25,1,0.5884612235281957,0.012214608047540883,30,0.002230072119574092,0.00437094135436522,percent_serviced
8,8,9,9,0.5,25,2,0.5916051973848498,0.012433721888368537,30,0.0022700766506683926,0.00444935023531005,percent_serviced
8,8,9,9,0.5,50,1,0.2681632593352622,0.002680795341676569,30,0.0004894440268970087,0.0009593102927181371,percent_serviced
8,8,9,9,0.5,50,2,0.2696035498477677,0.0024345727144497575,30,0.0004444901311969052,0.0008712006571459342,percent_serviced
8,8,9,9,0.7,25,1,0.5884612235281957,0.012214608047540883,30,0.002230072119574092,0.00437094135436522,percent_serviced
8,8,9,9,0.7,25,2,0.5916051973848498,0.012433721888368537,30,0.0022700766506683926,0.00444935023531005,percent_serviced
8,8,9,9,0.7,50,1,0.2681632593352622,0.002680795341676569,30,0.0004894440268970087,0.0009593102927181371,percent_serviced
8,8,9,9,0.7,50,2,0.2696035498477677,0.0024345727144497575,30,0.0004444901311969052,0.0008712006571459342,percent_serviced
8,8,12,12,0.3,25,1,0.5884612235281957,0.012214608047540883,30,0.002230072119574092,0.00437094135436522,percent_serviced
8,8,12,12,0.3,25,2,0.5916051973848498,0.012433721888368537,30,0.0022700766506683926,0.00444935023531005,percent_serviced
8,8,12,12,0.3,50,1,0.2681632593352622,0.002680795341676569,30,0.0004894440268970087,0.0009593102927181371,percent_serviced
8,8,12,12,0.3,50,2,0.2696035498477677,0.0024345727144497575,30,0.0004444901311969052,0.0008712006571459342,percent_serviced
8,8,12,12,0.5,25,1,0.5884612235281957,0.012214608047540883,30,0.002230072119574092,0.00437094135436522,percent_serviced
8,8,12,12,0.5,25,2,0.5916051973848498,0.012433721888368537,30,0.0022700766506683926,0.00444935023531005,percent_serviced
8,8,12,12,0.5,50,1,0.2681632593352622,0.002680795341676569,30,0.0004894440268970087,0.0009593102927181371,percent_serviced
8,8,12,12,0.5,50,2,0.2696035498477677,0.0024345727144497575,30,0.0004444901311969052,0.0008712006571459342,percent_serviced
8,8,12,12,0.7,25,1,0.5884612235281957,0.012214608047540883,30,0.002230072119574092,0.00437094135436522,percent_serviced
8,8,12,12,0.7,25,2,0.5916051973848498,0.012433721888368537,30,0.0022700766506683926,0.00444935023531005,percent_serviced
8,8,12,12,0.7,50,1,0.2681632593352622,0.002680795341676569,30,0.0004894440268970087,0.0009593102927181371,percent_serviced
8,8,12,12,0.7,50,2,0.2696035498477677,0.0024345727144497575,30,0.0004444901311969052,0.0008712006571459342,percent_serviced
8,9,5,9,0.3,25,1,0.5984624101236534,0.008880703725110762,30,0.0016213872522544406,0.0031779190144187036,percent_serviced
8,9,5,9,0.3,25,2,0.6756865177670088,0.005978839342835231,30,0.0010915817252567398,0.00213950018150321,percent_serviced
8,9,5,9,0.3,50,1,0.1579296432645702,0.0026217937126290715,30,0.00047867185251071985,0.0009381968309210109,percent_serviced
8,9,5,9,0.3,50,2,0.37914356747054195,0.0026559714219431484,30,0.00048491181996244466,0.0009504271671263915,percent_serviced
8,9,5,9,0.5,25,1,0.5931955705020752,0.008947390234898699,30,0.0016335624874851548,0.0032017824754709033,percent_serviced
8,9,5,9,0.5,25,2,0.6891628617530582,0.004506858081793691,30,0.0008228359449576224,0.00161275845211694,percent_serviced
8,9,5,9,0.5,50,1,0.1538565903141858,0.0024811479902628027,30,0.0004529935742585151,0.0008878674055466895,percent_serviced
8,9,5,9,0.5,50,2,0.38458755370516007,0.0030926315486470716,30,0.0005646346870820455,0.0011066839866808091,percent_serviced
8,9,5,9,0.7,25,1,0.5865020532491982,0.00794799296242012,30,0.0014510983441366034,0.0028441527545077427,percent_serviced
8,9,5,9,0.7,25,2,0.6934675445687258,0.004147172191465073,30,0.000757166586374518,0.0014840465092940554,percent_serviced
8,9,5,9,0.7,50,1,0.1477888982776988,0.002521007889990279,30,0.000460270962998726,0.0009021310874775029,percent_serviced
8,9,5,9,0.7,50,2,0.3898335274776584,0.0038575596362714374,30,0.0007042908099024301,0.0013804099874087628,percent_serviced
8,9,5,12,0.3,25,1,0.5984624101236534,0.008880703725110762,30,0.0016213872522544406,0.0031779190144187036,percent_serviced
8,9,5,12,0.3,25,2,0.6756865177670088,0.005978839342835231,30,0.0010915817252567398,0.00213950018150321,percent_serviced
8,9,5,12,0.3,50,1,0.1579296432645702,0.0026217937126290715,30,0.00047867185251071985,0.0009381968309210109,percent_serviced
8,9,5,12,0.3,50,2,0.37914356747054195,0.0026559714219431484,30,0.00048491181996244466,0.0009504271671263915,percent_serviced
8,9,5,12,0.5,25,1,0.5931955705020752,0.008947390234898699,30,0.0016335624874851548,0.0032017824754709033,percent_serviced
8,9,5,12,0.5,25,2,0.6891628617530582,0.004506858081793691,30,0.0008228359449576224,0.00161275845211694,percent_serviced
8,9,5,12,0.5,50,1,0.1538565903141858,0.0024811479902628027,30,0.0004529935742585151,0.0008878674055466895,percent_serviced
8,9,5,12,0.5,50,2,0.38458755370516007,0.0030926315486470716,30,0.0005646346870820455,0.0011066839866808091,percent_serviced
