background_id,n_paired_seeds,class_1_standby_joined_on_arm,class_2_standby_joined_on_arm,class_1_standby_recalled_on_arm,class_2_standby_recalled_on_arm,class_1_standby_expired_on_arm,class_2_standby_expired_on_arm,class_1_standby_recall_rate_on_arm,class_2_standby_recall_rate_on_arm,class_1_mean_standby_wait_days_on_arm,class_2_mean_standby_wait_days_on_arm,class_1_mean_original_offered_delay_recalled_on_arm,class_2_mean_original_offered_delay_recalled_on_arm,delta_utilization,delta_utilization_ci_low,delta_utilization_ci_high,utilization_status,delta_class_1_no_show_rate,delta_class_1_no_show_rate_ci_low,delta_class_1_no_show_rate_ci_high,class_1_no_show_rate_status,delta_class_2_no_show_rate,delta_class_2_no_show_rate_ci_low,delta_class_2_no_show_rate_ci_high,class_2_no_show_rate_status,delta_mean_accepted_delay,delta_mean_accepted_delay_ci_low,delta_mean_accepted_delay_ci_high,delta_class_1_served_rate,delta_class_1_served_rate_ci_low,delta_class_1_served_rate_ci_high,delta_class_2_served_rate,delta_class_2_served_rate_ci_low,delta_class_2_served_rate_ci_high,delta_overall_served_rate,delta_overall_served_rate_ci_low,delta_overall_served_rate_ci_high,delta_mean_offered_delay,delta_mean_offered_delay_ci_low,delta_mean_offered_delay_ci_high,horizon_days,rho,class1_share,slots_per_day,condition_satisfied
BG00071,20,631.4,71.05,0.0,2.25,0.0,0.0,0.0,0.03203738094936147,0.0,1.5,0.0,0.9718137254901962,-0.0024566210045660953,-0.004196461187214578,-0.0007260273972604016,inconclusive,0.0004274887380130049,-0.0003039957276024888,0.0011160729769811464,inconclusive,0.011251461838957926,0.004228028542085624,0.0187726445928349,contradicted,1.1217881237879369e-05,-0.023454117461350822,0.02608252722147298,0.00012093570821670729,-0.0034443281668263786,0.003398949964723343,-0.006167911287902145,-0.010662924004815132,-0.0013226538388895531,-0.000560231143707468,-0.0036928589138810423,0.0021856847150602716,-0.00043312013692655695,-0.023139292576926148,0.025895121224579584,7,1.6,0.9,30,False
BG00072,20,122.4,2210.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003045662100456725,-0.00016894977168943642,0.006516095890410974,inconclusive,1.5398706710935405e-05,-0.007434517252659833,0.007098526834508902,inconclusive,-0.0008941103235500306,-0.0036072639916028357,0.0017963710915553282,inconclusive,-0.0018462879757505054,-0.00855584931948535,0.004922112337886651,0.004197233240001463,-0.003027477925038773,0.011215451326659494,0.0028528813924018044,0.0010185048933833401,0.004704824143961305,0.00284874689019472,0.0014131810832517004,0.004251588635842416,-0.002378192374448455,-0.009031918253265613,0.00404132425554417,7,1.4,0.1,30,False
BG00073,20,292.3,294.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007910958904110588,-0.0032158390410955444,0.004606164383561637,inconclusive,0.0012022105328034951,-0.00015065090508153256,0.00249614049207079,inconclusive,0.0004497165494489509,-0.0014007402195046292,0.002426457319501125,inconclusive,0.00787018481661094,-0.0007951483842508479,0.01659163597154401,0.0002845112763923796,-0.0018607043135348694,0.0023742680143811036,-0.0007069524519753845,-0.0029798606579979244,0.001459192986299902,-0.00012022542456490149,-0.0014624273635815274,0.0013469984309161505,0.008065225734146465,-0.0006388706129088759,0.01687748480706036,7,1.0,0.5,40,False
BG00074,20,366.25,82.2,0.0,2.55,0.0,0.0,0.0,0.03522700587084149,0.0,19.317833333333333,0.0,0.24208333333333334,-0.0003424657534246367,-0.0020046803652966263,0.0012833333333333219,inconclusive,-0.0005088303785729262,-0.0018635913727967663,0.0007658767102213151,inconclusive,0.0035327940340192598,0.0005287126963229787,0.006397231427630926,inconclusive,-0.011232831485411132,-0.05772133505752218,0.04170977585973979,0.003236404283105182,-0.0008198922203575132,0.007306249294543753,-0.003659208397934599,-0.00787195984660982,0.000608326236192117,0.0012524926353690569,-0.0028155404244553446,0.0051029940272354045,-0.011272299913959938,-0.05810844321546262,0.03931343631491478,7,1.2,0.7,30,False
BG00075,20,1146.9,734.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005684931506848345,-0.0017981164383559453,0.0008151541095892728,inconclusive,-0.0011376277387945707,-0.002381501746415503,7.648698112061346e-05,inconclusive,0.0022551937884695327,-0.0010364716197339364,0.005260642463950888,inconclusive,0.013629865235632088,-0.011102731504714223,0.038963300937570625,-0.002731501612437043,-0.0057674568413399975,0.00028233672706522807,-0.0006513328078101066,-0.004357745691382236,0.0030297037174581935,-0.002194750844828575,-0.0051739436390192215,0.0008335037104632404,0.013553352508085714,-0.012603291204585618,0.03932482339947515,7,1.4,0.7,40,False
BG00076,20,222.9,437.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034566210045661903,-0.006858904109588968,-0.00016438356164380705,inconclusive,-0.002604192548231596,-0.004701743600999988,-0.0006281602082795618,inconclusive,0.0014720144495758494,-0.0016761878174414448,0.004567888258118177,inconclusive,-0.0006063117263924046,-0.006376880495014521,0.00567122215658037,0.0014473081289202217,-0.000940543985719143,0.003634553195078516,-0.0022536764693873055,-0.006435720893666038,0.0018966764358510732,-0.0003428167459236575,-0.0023164746618378855,0.0015622512804552267,-0.0008800797971041101,-0.006630619957270814,0.00531359717626081,7,1.0,0.5,30,False
BG00077,20,232.35,934.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006438356164383763,-0.001233219178082147,0.0025549657534248084,inconclusive,-0.00055708137523953,-0.0019773555737017836,0.0007957144313358944,inconclusive,9.888499030295053e-05,-0.001335127581279838,0.0015368552666732342,inconclusive,-0.0026289136615846196,-0.024929818590929426,0.021852211061769856,0.0025242825746645938,-0.0020179870207112944,0.006615183770207444,0.0033006286434039884,-0.0003703283411154422,0.006680025857330834,0.00294033291015125,-0.00032810491365429183,0.006260599422067213,-0.003342283592280815,-0.025678217795417537,0.02009537299664324,7,1.6,0.5,20,False
BG00078,20,85.9,2931.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009691780821916518,-0.006681506849314771,0.004424914383561953,inconclusive,0.0031530848594689327,-0.00363282665743477,0.01004468857359398,inconclusive,0.0004193120323962143,-0.00033301860102296103,0.0011590453783254441,inconclusive,-0.002779547622324019,-0.009264487713026645,0.003278908751471825,-0.003740486430862211,-0.011435978173448045,0.003789964487876192,-0.000332496395945292,-0.002790839075016224,0.0020337398764081914,-0.0007540428018692924,-0.002985580902966377,0.0013569320677635727,-0.00235915987426072,-0.008284027704735516,0.003167398759165219,7,1.4,0.1,40,False
BG00079,20,808.95,349.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002178082191780814,-0.005993150684931404,0.0014589041095891683,inconclusive,0.0002761930324934554,-0.001027276377729878,0.0016640978983659645,inconclusive,0.0014221980388476898,-0.004826319084961751,0.007470807292384269,inconclusive,0.000153214760767195,-0.0003263053595563372,0.0006196908890477512,0.00025012153334447727,-0.00392111104208178,0.004235732480726793,-0.0050131017511431146,-0.010624408656565212,0.0003280289201108933,-0.001348888137538462,-0.004516452327287108,0.0015150340047567418,-4.823289803137002e-05,-0.0004998291611441484,0.0004094484053909119,7,1.0,0.7,20,False
BG00080,20,656.2,510.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041506849315067484,-0.0067397260273971285,-0.0013767123287670704,inconclusive,0.0018301319748883292,-0.000844182766119281,0.004554912188511039,inconclusive,0.0015453309291550172,0.00019084669974373433,0.002908768948520044,inconclusive,0.008247024346114507,-0.013487041338579314,0.0305441372445097,-0.000264467905198032,-0.0039862860848798864,0.0030505255663685386,-0.0020145721055494685,-0.0036420154001728057,-0.0005062686470417271,-0.0015172884437370804,-0.003160104246791803,0.00010979312912613745,0.00801598691386316,-0.01512409891716505,0.029651802564525858,7,2.5,0.3,20,False
BG00081,20,423.25,185.6,0.0,0.1,0.0,0.0,0.0,0.000561797752808985,0.0,0.25,0.0,0.125,0.0008664383561644229,-0.0003322773972602955,0.0021131849315068835,inconclusive,-0.0001816882939913663,-0.001141897946174877,0.0007066998772719673,inconclusive,-0.00245757145428831,-0.005656246386282697,0.0008857528168359574,inconclusive,-0.008607753015585962,-0.023388794657395715,0.004042027355123651,0.0014093525121186112,-0.0007152299645677471,0.003511216365355501,0.0027559938242731202,-0.0039179031340300305,0.009158236249156864,0.0015315554946749022,-0.00028662736053212495,0.003423754376222111,-0.00834328768383128,-0.02315585669479457,0.004730698707923767,7,1.6,0.9,40,False
BG00082,20,1514.4,245.5,0.0,0.05,0.0,0.0,0.0,0.0002,0.0,0.25,0.0,0.25,0.002406392694064047,-0.0010826484018264962,0.005885844748858672,inconclusive,-0.0009069384079668591,-0.0029237835240932815,0.0009969339032079433,inconclusive,-0.00034935032696810364,-0.004724365679018255,0.003903004839207805,inconclusive,-0.01641660370679112,-0.03741164604617122,0.0028203739501561605,0.0007602594010258368,-0.00161543889688345,0.0032450848500323246,0.003393284295869549,-0.0023759474013505303,0.008885375641497419,0.000857644707618696,-0.0014777577868285072,0.0031123917144542006,-0.01530135559982937,-0.03779937896770511,0.00476480277058856,7,2.0,0.9,30,False
BG00083,20,84.95,1538.1,1.95,0.0,0.0,0.0,0.021945277361319335,0.0,0.5,0.0,0.4445833333333333,0.0,-0.0029931506849314726,-0.006602739726027191,0.0004729452054793315,inconclusive,-0.0013990118476559794,-0.005840081528624834,0.0029885181731911796,inconclusive,0.0014462331375777945,0.00014141206020458277,0.0028250131807849637,inconclusive,-0.005789890843312695,-0.01670868371830138,0.00541797223559282,0.0008732504403882485,-0.005754686035217238,0.006802895794260893,-0.0008575744331555015,-0.002311174460046824,0.00047894659309911014,-0.0007100661761987537,-0.002043472157472927,0.0005756888131405956,-0.005482861048744403,-0.016686623409298884,0.005892240778255674,7,3.0,0.1,20,False
BG00084,20,1054.4,351.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012328767123289508,-0.0033515981735161354,0.0006987442922372498,inconclusive,-3.156925400962431e-05,-0.001515680404940984,0.0014974290924936798,inconclusive,0.0013505338509741088,6.899742096685449e-05,0.002719931868897009,inconclusive,0.011752364361467715,-0.013044672076410954,0.03529311539192133,0.0007418034169895838,-0.0021772699300997666,0.0037682805633465965,-0.0029540728658383115,-0.008127107070588212,0.002579236020235521,-0.0011255659614251012,-0.004217704691299287,0.0020251435913596154,0.01137804632830779,-0.012061293834638161,0.035035168671261746,7,1.6,0.5,30,False
BG00085,20,694.3,339.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013287671232877162,-0.002676780821917963,-0.00012876712328790537,inconclusive,0.0006312137588872175,-0.0004422041236356368,0.001787404692400473,inconclusive,-2.3113342829866184e-05,-0.0008237452562897361,0.0007741260275905327,inconclusive,0.0019289447098791435,-0.002330709495231833,0.006176373832172976,-0.0004992080066101217,-0.0020416557547805756,0.0010042031405264095,-0.001648489445202736,-0.0029613741928006107,-0.00034631937309136974,-0.000950370906557077,-0.0019194400536193606,-5.1757118848090955e-05,0.003369147238240311,-0.0014453449462024069,0.008026585878933064,7,2.5,0.5,50,False
BG00086,20,315.9,38.4,0.0,2.1,0.0,0.0,0.0,0.05445507557576521,0.0,1.5,0.0,0.7792753623188405,0.0006712328767122744,-0.0008357305936073129,0.002155365296803854,inconclusive,-0.0002040042556783953,-0.0009258576930331649,0.0004500983765698891,inconclusive,-0.004472420720608131,-0.011704523723365124,0.0028010050150625875,inconclusive,0.02129751572813987,0.000639919046332328,0.041897114404811614,-0.0024656259782299184,-0.005859319906855494,0.0009658158225583129,0.0008523713594124127,-0.008444752409294758,0.009595825305787295,-0.0020734002691464525,-0.0055042133118692795,0.0013364172750215035,0.021757506476801015,0.0021281027794629163,0.041102807068379606,7,1.6,0.9,30,False
BG00087,20,817.5,90.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014520547945203245,-0.005319178082191568,0.002407619863013866,inconclusive,-0.00052925056554649,-0.0017025936279303543,0.0006406314835618495,inconclusive,0.00027431361114319994,-0.001493598210571863,0.00206801365697437,inconclusive,0.00218382056245342,-0.0003261200245444391,0.004607816874986635,-0.0011836513044826634,-0.0029822081464385614,0.0005153018095602342,-0.00091236329558948,-0.002588937643068089,0.0008008104360187284,-0.0009173063760282485,-0.0024266592168099804,0.00046653416706005394,0.0021434753011445595,-0.0002488952157540062,0.004367562080055343,7,1.0,0.7,40,False
BG00088,20,413.4,179.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007890410958905136,-0.00282191780821892,0.004561643835616398,inconclusive,-1.714336895001084e-05,-0.0010471402903570511,0.0009618764860934384,inconclusive,-0.000517635093453249,-0.003631566717613989,0.002327064439228569,inconclusive,-0.00010404729489677994,-0.0003405945925321246,0.00011811301361495113,-0.0006790322652613201,-0.00245625316349667,0.0011725845361787782,-0.0003404066940037087,-0.004109870561185791,0.003440644975162568,-0.0006381773549320069,-0.001901522282494647,0.0005330949288346598,-0.00013654809628552,-0.0003716153714615143,0.00010123210039027469,7,0.8,0.7,50,False
BG00089,20,174.6,692.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004212328767123297,-0.002452140410959023,0.001561729452054688,inconclusive,0.00010307256115335839,-0.002090390211948927,0.0023888348948732075,inconclusive,0.0013952636314442303,4.217646721122825e-05,0.0026473570856486734,inconclusive,-0.03474437282568329,-0.09169564109984484,0.020227218276297046,0.0019848616654710603,-0.0032356456294385365,0.007109884677574266,0.001817291655111164,-0.0018150430112030204,0.005620395890939195,0.0019033800506768838,-0.0021332572244436914,0.005906506214921562,-0.03491995375938066,-0.08819513177898812,0.020938893904705578,7,1.2,0.5,40,False
BG00090,20,294.15,298.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001646575342465717,-0.0002138356164384548,0.0035562328767122734,inconclusive,-0.0010126702334220556,-0.0044756543778785825,0.0023240521682980977,inconclusive,0.00014184405370137876,-0.0033714591406777384,0.0037189215564029103,inconclusive,3.775980297606904e-05,-0.000184390182354129,0.0002626224286379631,0.0020932953236164676,-0.001631262104622133,0.005792018808273983,-0.00031059791768113797,-0.004306573216553115,0.003511897774764833,0.0008907310575920313,-0.001103068972214454,0.0030514121215484322,3.8040792638199585e-05,-0.00016260812673300458,0.0002424845708696612,7,0.8,0.5,50,False
BG00091,20,171.3,173.5,9.2,0.05,0.0,0.0,0.05486957006556672,0.00024630541871921,1.0005434782608695,0.25,1.068905138339921,0.3,0.000525114155251194,-0.0017581050228312194,0.00289520547945227,inconclusive,-0.001009069541939693,-0.003210470300042853,0.0014001445575637472,inconclusive,0.0004155177336713764,-0.0010486647250148766,0.0018464889202703385,inconclusive,-0.0044785270104977125,-0.029655579997555855,0.02145565402605532,-0.0016673818435594735,-0.005741275502276522,0.00241002840059172,0.0026668207340038554,-0.0017754480403067035,0.007454417508530561,0.0004580244525771354,-0.0032456549987075426,0.004193867786914474,-0.0035636555178805373,-0.029426662837569846,0.023121625464560012,7,1.6,0.5,30,False
BG00092,20,1264.9,93.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012226027397259586,-0.0045479452054792684,0.001996575342465934,inconclusive,-0.00028057778623264454,-0.001144440128593493,0.0006988049937920594,inconclusive,-0.0011124419213682304,-0.004407449832139343,0.0024715370545558522,inconclusive,3.690775953231e-05,-1.7697376643554002e-05,9.78450712685335e-05,0.0010936827745575528,-0.0005128062580350915,0.0027877177868008457,-0.000450237989815655,-0.007358984905027265,0.006607111941609606,0.0009158034797206727,-0.0007751904611381709,0.0025007572611240206,5.830544888949397e-05,-9.852434396864416e-06,0.00014057618792030557,7,0.8,0.9,40,False
BG00093,20,525.7,235.2,0.0,0.8,0.0,0.0,0.0,0.0034945324283559504,0.0,0.5,0.0,0.43650793650793657,0.0006952054794520657,-0.0011302226027394434,0.0024350171232877284,inconclusive,-0.00041350662700349037,-0.0012179913752008204,0.00046915900088223756,inconclusive,-0.0009122165683113047,-0.0038897892660261827,0.00209019242304378,inconclusive,0.0025594912888263098,-0.025307500558765374,0.030996192211203654,0.0002673466977676592,-0.0026166639642471816,0.0031536287669698907,0.002602629871999748,-0.0010650382011864403,0.006449771929262446,0.0005973195657286906,-0.0019370928340171267,0.003341554136157065,0.0025720725124098952,-0.02500047382950846,0.031147010566529618,7,2.0,0.9,40,False
BG00094,20,261.05,29.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006082191780822083,-0.012219178082191936,-2.619863013703366e-05,contradicted,0.0012311241678283375,-0.0011381745188364053,0.0034174196625364325,inconclusive,-0.0013540044887533132,-0.00958782179787191,0.0069458005433703845,inconclusive,-0.01420096565356232,-0.03950393565034158,0.010266667920826195,-0.000971147798006683,-0.003217741803424037,0.0011271395223490933,0.0035020738177217623,-0.005546116946552177,0.013116769823535835,-0.0005124954685515271,-0.0022645009924862724,0.001282569576668057,-0.014395636032288401,-0.03929327829138221,0.010329674828770688,7,1.0,0.9,20,False
BG00095,20,1021.65,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0958904109392708e-05,-0.0030660273972600077,0.0032084931506852995,inconclusive,-0.00043584517165215497,-0.0013748228041978554,0.00048914884567052,inconclusive,-0.0017651392339578132,-0.00509875485116803,0.0017373334923242844,inconclusive,0.0006272937278055349,-0.0012919016812889402,0.0027782004012359626,0.00011176789280160637,-0.0021439427697773367,0.0022766385361046877,0.001642150802787995,-0.0018698079223865146,0.005289343063977363,0.0005722913309097577,-0.0009602241670445297,0.002090595794684966,0.00063261270374695,-0.0013581801513925709,0.0027546007521592757,7,1.0,0.7,50,False
BG00096,20,2002.75,55.55,0.0,10.45,0.0,0.0,0.0,0.2045205985688745,0.0,2.75,0.0,2.8583568777616515,0.0005513698630137676,-0.0005547945205480249,0.0015822773972604767,inconclusive,-0.00029943461909742036,-0.0007489199159133053,0.00015821551937720855,inconclusive,0.0008124679782871389,-0.001266854440158049,0.0028260217220298744,inconclusive,-0.002632195126911574,-0.006136347241844016,0.0007672755488443741,0.000625396358641539,-0.0009618805658244775,0.0020758328644516406,0.002249124550592925,-0.0009282270031343488,0.005832437672715532,0.000746438303528596,-0.0006568457725469889,0.0020732318437897833,-0.003878118465934799,-0.007319039776314379,-0.000220058393941286,7,2.5,0.9,40,False
BG00097,20,215.45,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000525114155251305,-0.0015433789954337974,0.0005068493150680561,inconclusive,8.737386965129712e-06,-0.0010253697309426228,0.001077725000966833,inconclusive,0.001047436088864716,-0.00035836995581427596,0.0025428909085882492,inconclusive,0.011034638389126527,-0.021693506128660642,0.04347732049952678,-0.0019860378832413095,-0.006209863400416878,0.0022590991093940243,-0.0009624525039663656,-0.004460631772030013,0.0024020038983178435,-0.001276146268223788,-0.004695271962656927,0.0023001046978626764,0.011241208045911843,-0.021837074387251326,0.04265807284061594,7,1.4,0.7,30,False
BG00098,20,1407.2,602.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002073972602739932,0.00040808219178111436,0.004019178082191839,inconclusive,-0.00021301852607222906,-0.0008758579479563599,0.0004056819136967648,inconclusive,-0.0018653109899962259,-0.0035150640521422103,-0.00012307215439066055,inconclusive,-0.0007944698472567957,-0.003066835769273962,0.0013475508679780504,0.0003589493017196077,-0.0006371573062009412,0.0012870767480340508,-0.00017223221689599555,-0.002101253556995524,0.0018949791738733424,0.00022423523156110125,-0.0005050901759934927,0.0009695501855148784,-7.187964872121811e-05,-0.002892235232410535,0.0026464729488204475,7,3.0,0.7,50,False
BG00099,20,222.9,437.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035433789954337157,-0.008264954337899547,0.0010323059360733255,inconclusive,-0.0026621970879636297,-0.004777947950567886,-0.00045150929960397466,inconclusive,0.0019076206766410406,-0.0023488284203225388,0.006081729387179498,inconclusive,-0.0006063117263924046,-0.006562828227005108,0.005636027552754857,0.0015053126686522477,-0.0010625237074268848,0.004097904091559634,-0.002689282696452494,-0.00727358100520687,0.002218219386820553,-0.00041102522934495235,-0.0031365801721498932,0.0024431137005987208,-0.0008800797971041101,-0.006772463904791785,0.005412143821638405,7,1.0,0.5,30,False
BG00100,20,287.25,238.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020547945205463548,-0.002304880136986394,0.001969263698630452,inconclusive,-0.0003672333431127037,-0.001748227602830345,0.0009907514242983475,inconclusive,0.001846907251621821,-0.0018761804570413929,0.005786683450548149,inconclusive,0.004599865795943792,-0.009569708087337389,0.019162135716899405,-0.0009632614962025831,-0.0042744580977833735,0.002110890664869086,-0.000406693157350535,-0.003952306785649712,0.00288803360785016,-0.0006715910004521097,-0.0032199415184206723,0.0018620882146489237,0.00484025817671121,-0.009938703177599177,0.01925350711307852,7,1.4,0.7,40,False
BG00101,20,2328.45,290.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007589041095890814,-0.0025836301369865406,0.0011645205479453408,inconclusive,0.0020341006262317093,0.00017937536874146592,0.0038122516935143744,inconclusive,-0.0008961117163418852,-0.002709872313012224,0.001020366242013032,inconclusive,0.014338183857555854,-0.009449187532044667,0.03793348514362901,0.00046166465211165686,-0.0012668524519262672,0.002324335036462949,-0.0005877470772803816,-0.004417988325556193,0.0033275703442488323,0.00017814253337295748,-0.0020324289670121064,0.0023813139294196193,0.013972598736175512,-0.009495630807079198,0.03769318047930251,7,1.6,0.5,50,False
BG00102,20,1900.45,53.85,0.0,4.45,0.0,0.0,0.0,0.08054763164802986,0.0,2.25,0.0,2.035442682317682,0.003159817351598132,0.0012235159817350733,0.005082191780822033,inconclusive,-0.0014052485443259543,-0.00220054312519058,-0.0005502446056648927,inconclusive,-0.00100859374893449,-0.0034002372827839195,0.0012027221169835115,inconclusive,0.0009154564728292236,-0.011231568844797481,0.012820140955644837,0.0006836093225360579,-0.0010586445250921805,0.0023023481928804135,0.005682743701582532,0.000710002751808698,0.010373207719493781,0.0011221517765672624,-0.0005212047756381483,0.0026528527768882,0.0002440542324761541,-0.012265669770182175,0.011899924653273403,7,2.5,0.9,30,False
BG00103,20,2012.9,435.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005308219178084383,-0.0012260273972598162,0.002161130136986491,inconclusive,-0.00011085678367870056,-0.0012106386539508915,0.0009880503542144033,inconclusive,-0.0007655551937870954,-0.002111612811301195,0.0006194618918143745,inconclusive,-0.00419362293806147,-0.015277956355950006,0.007039183153690159,-0.0001015747539724443,-0.001441363393384711,0.0012035110013723686,0.000512644911423199,-0.0011842884155148436,0.0023702045117655777,7.134172183601017e-05,-0.0010783536788063577,0.001218436759170103,-0.005939814961010282,-0.017435905268001428,0.006034969442969079,7,2.5,0.7,40,False
BG00104,20,1104.9,120.65,0.0,1.4,0.0,0.0,0.0,0.011466979593450891,0.0,1.0,0.0,0.8027777777777778,-0.0003219178082189855,-0.001719178082191448,0.0011371575342469101,inconclusive,-2.7139401132560137e-05,-0.0006765109451445011,0.0005850220476922485,inconclusive,0.0006719371258596344,-0.0007281041397032763,0.0022951454076158887,inconclusive,-0.003676922492727419,-0.013096478136510568,0.005786744429676612,-0.00032224191447906834,-0.0019506384247810846,0.0012925253634859012,0.0008404024221820461,-0.0020535583922681464,0.0036019171892338144,-0.00024187415546107204,-0.0016736644620262908,0.0011875864047021449,-0.0024691877419211307,-0.011992081378210968,0.007280592640557647,7,3.0,0.7,20,False
BG00105,20,1050.9,119.7,0.0,1.3,0.0,0.0,0.0,0.011206896551724136,0.0,0.5,0.0,0.42000000000000004,4.109589041106365e-05,-0.002267294520547836,0.002226027397260166,inconclusive,-0.0003474520604449846,-0.0011478389323960737,0.0005498888100637598,inconclusive,0.0024498588979767104,-0.00270976668782531,0.007623374629303662,inconclusive,0.0013521084415649698,-0.029853087433412057,0.031691560482701116,0.00030291914094621175,-0.002565013686635574,0.003070315118208807,-0.0017009321342702527,-0.00874537606243462,0.0058008582027065285,4.982795236065096e-05,-0.0024725116455406896,0.0027227690068602744,0.0027578054388527782,-0.029699069017600704,0.03480708291752449,7,2.0,0.9,20,False
BG00106,20,1015.35,873.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006356164383562735,-0.0019863698630137455,0.0007593835616438888,inconclusive,0.00017788873343623605,-0.000601883551618483,0.0009709561219826821,inconclusive,0.00048745712685222507,-0.0008536564436214862,0.0016460977480125464,inconclusive,0.008325588726424527,-0.010585964150354898,0.026250558916374227,-0.0009938410026134686,-0.003377268152760017,0.0014966498369956957,-0.0004556541155580934,-0.0030533548365077397,0.0023942091698486555,-0.0008099755813416349,-0.0028551054646951905,0.001245114326744104,0.007409658846505196,-0.010679185649996687,0.024607342586538034,7,2.0,0.7,50,False
BG00107,20,1313.65,1118.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232876712326474,-0.00080830479452083,0.0021506849315066955,inconclusive,-0.0005143969897339066,-0.0018170470685626159,0.0007405753626888455,inconclusive,8.337629979497038e-05,-0.001097624370984009,0.0012054431732710375,inconclusive,-0.0020182400158482274,-0.03913604698082651,0.03668633853844293,0.0008562708234178707,-0.0014439804535742193,0.0030877771793697177,-0.0021114141733840686,-0.004621893050832125,0.00046113627043038345,-0.000220512572902265,-0.0019750401365780383,0.0015712573199814551,-0.0006782185809824481,-0.03708314511720297,0.03686537270159212,7,1.6,0.7,40,False
BG00108,20,1447.9,1469.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023972602739728453,-0.00517123287671264,8.25342465751419e-05,inconclusive,0.0004781039358415319,-0.0011817508665903998,0.002070461113553406,inconclusive,0.0016646682854795244,0.00010606921110997919,0.0032656217745404984,inconclusive,0.001811147639052102,-0.026585594142088408,0.02962602218900495,0.0021401463253392415,-0.0005538118808534959,0.00484969414955776,-0.002721118479458798,-0.00501256596634898,-0.0004081055295889905,-0.0001911325816420034,-0.00182308168626683,0.0011487172434995795,0.003676374639600288,-0.025244302821192596,0.0318462361148364,7,2.5,0.5,20,False
BG00109,20,1252.55,311.8,0.0,0.25,0.0,0.0,0.0,0.0007961783439490401,0.0,0.25,0.0,0.26,-5.75342465753026e-05,-0.0016849315068492138,0.0015563013698629722,inconclusive,6.892859757512658e-05,-0.0006509472269326853,0.000785772339177121,inconclusive,0.00025602354260675366,-0.0006786684019475896,0.0011534730576590747,inconclusive,-0.003721583875251211,-0.0073669710880953825,0.0002612014958272913,3.3813480819377963e-06,-0.001460348539204764,0.0014450430383168079,0.00024797489575544425,-0.0014006982268863263,0.0018120942818283963,0.00013631052039441428,-0.0008396797983824988,0.0010801067128435547,-0.0035841671826941203,-0.0078014244058467914,0.0009249251506500626,7,3.0,0.5,50,False
BG00110,20,915.0,408.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008931506849313598,-0.0022246575342465785,0.0006082191780823397,inconclusive,0.0007021569135996387,-0.0005374750871427263,0.0017934061490835736,inconclusive,0.0011379236814628604,-4.680626362826001e-05,0.0024457501836792,inconclusive,-0.0014157658364795545,-0.021209858115518482,0.01688576220152119,0.0008234625432474551,-0.0016777347844233403,0.0035233383912936993,0.0013693001529712008,-0.006536957389227546,0.008748944513414687,0.0009899659953785,-0.0015257480893474216,0.00365137312398808,-0.0009275777618040548,-0.021959944402249347,0.016705859922986947,7,1.4,0.9,50,False
