class1_xi_high,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.1,63,0.8890410958904109,0.28102575211893094,10378,11566.0,8.552171341669483,9.55934360529665,0.3589861626364104,36929,23672,36929,13257,0,11998,1287,9
0.1,64,0.8936643835616438,0.2888168647330951,10426,11610.0,8.248182717536238,9.198038726834538,0.3559655392116125,36099,23249,36099,12850,0,11574,1246,3
0.1,65,0.8980308219178083,0.28668381588309344,10476,11662.0,8.289563292755597,9.258313490434354,0.3569805950132742,36542,23494,36537,13043,5,11800,1203,15
0.1,66,0.8929794520547946,0.28289188015631783,10424,11608.0,8.465754577983583,9.449305254016501,0.3553245766391663,36848,23755,36848,13093,0,12069,1234,28
0.1,67,0.8924657534246575,0.2858512795221656,10433,11605.0,8.329250138233167,9.29228998849252,0.35582771658721024,36498,23511,36498,12987,0,11808,1261,9
0.1,68,0.8922089041095891,0.2849661793584988,10448,11600.0,8.37523705170888,9.346225180013091,0.35279838533711544,36664,23729,36664,12935,0,12019,1253,9
0.1,69,0.8931506849315068,0.28749862440849566,10450,11607.0,8.30839811392889,9.264856388246946,0.3523440079234071,36348,23541,36348,12807,0,11828,1249,14
0.1,70,0.8887842465753425,0.2840439223417947,10373,11559.0,8.260444254592056,9.220241518113859,0.3589638270489334,36519,23410,36519,13109,0,11723,1294,20
0.1,71,0.8950342465753425,0.2900589347270099,10434,11628.0,8.2935519876363,9.245107305682197,0.35244078727899475,35972,23294,35972,12678,0,11627,1222,11
0.1,72,0.8921232876712328,0.28163221127827687,10408,11603.0,8.418411811989678,9.39725619655807,0.3604015586102392,36956,23637,36956,13319,0,11958,1255,16
0.1,73,0.8970034246575342,0.28772093790373565,10467,11652.0,8.193516699410608,9.150279007119492,0.3563869265235438,36379,23414,36379,12965,0,11733,1196,18
0.1,74,0.894263698630137,0.2856320894295578,10425,11616.0,8.281859006947975,9.243958573072497,0.3532796317606444,36498,23604,36498,12894,0,11922,1243,14
0.1,75,0.895804794520548,0.28446961446307995,10448,11640.0,8.482754279959718,9.455401873230233,0.3511217599651492,36728,23832,36728,12896,0,12168,1205,11
0.1,76,0.8891267123287672,0.2828723259299632,10380,11584.0,8.496641759717908,9.472462188309034,0.35081073715765093,36695,23822,36695,12873,0,12137,1292,13
0.1,77,0.8950342465753425,0.2849687132825095,10429,11643.0,8.352461799660441,9.321064568134,0.3562313850862093,36597,23560,36597,13037,0,11880,1230,21
0.1,78,0.8951198630136986,0.28493188010899184,10457,11646.0,8.398652631578948,9.36408719346049,0.3528610354223433,36700,23750,36700,12950,0,12054,1223,16
0.1,79,0.8908390410958904,0.28275880817746846,10401,11584.0,8.360218699669408,9.339821661591996,0.3585798173118747,36784,23594,36784,13190,0,11913,1267,13
0.1,80,0.895804794520548,0.287019758507135,10459,11628.0,8.406961405897622,9.364983534577387,0.3550768386388584,36440,23501,36440,12939,0,11806,1228,8
0.1,81,0.8981164383561644,0.28981658228898666,10476,11658.0,8.311279872999528,9.26994798583444,0.35516268260292166,36147,23307,36144,12837,3,11640,1189,2
0.1,82,0.8948630136986301,0.28829499696618677,10453,11638.0,8.213627598028712,9.15588283964918,0.3564178939820178,36258,23335,36258,12923,0,11634,1233,15
0.1,83,0.8970890410958904,0.28771949138547914,10454,11652.0,8.322682210781602,9.28218748279848,0.353140309352122,36334,23503,36334,12831,0,11836,1199,14
0.1,84,0.8967465753424657,0.28672556659166987,10450,11648.0,8.392929634641407,9.34857048784503,0.3511496460516929,36446,23648,36446,12798,0,11982,1215,1
0.1,85,0.8902397260273973,0.28589517727372826,10386,11595.0,8.27933293627159,9.21963774499009,0.35295089187403655,36328,23506,36328,12822,0,11852,1258,10
0.1,86,0.8930650684931507,0.2863224388904147,10425,11600.0,8.3607708014293,9.316781104092282,0.3543531996704202,36410,23508,36410,12902,0,11822,1244,17
0.1,87,0.893236301369863,0.2846402012248469,10411,11607.0,8.39400219947551,9.354904855643044,0.3536198600174978,36576,23642,36576,12934,0,11977,1252,2
0.1,88,0.8921232876712328,0.2848829266959919,10427,11584.0,8.239524252941674,9.203764924455616,0.35449851096964563,36601,23626,36601,12975,0,11914,1262,23
0.1,89,0.886986301369863,0.2866921627314045,10345,11525.0,8.240403606698154,9.173844363152643,0.35456157853896464,36084,23290,36084,12794,0,11621,1322,2
0.1,90,0.8931506849315068,0.2862007414526981,10422,11594.0,8.413075081238242,9.380667307428258,0.3577371962103529,36415,23388,36415,13027,0,11711,1241,14
0.1,91,0.8945205479452055,0.28530369802644184,10423,11634.0,8.349879088710704,9.309747351709413,0.3548025073221471,36533,23571,36533,12962,0,11906,1233,9
0.1,92,0.895291095890411,0.28453068788836805,10440,11643.0,8.44774296782887,9.414940586503871,0.35277444674588465,36692,23748,36692,12944,0,12071,1225,12
0.1,93,0.8912671232876712,0.28711314613559885,10409,11592.0,8.213418803418804,9.164643901362608,0.35455398025045515,36254,23400,36254,12854,0,11721,1266,4
0.1,94,0.8922089041095891,0.2863894919073397,10422,11587.0,8.303676688859674,9.25379901624028,0.3520101123904262,36391,23581,36391,12810,0,11894,1255,10
0.1,95,0.8941780821917809,0.286572816333251,10443,11612.0,8.407911581462832,9.36099448423479,0.35693312477703687,36441,23434,36441,13007,0,11739,1234,18
0.1,96,0.8957191780821918,0.2846958564365901,10423,11626.0,8.38999448381211,9.359400180273688,0.356286362022343,36611,23567,36611,13044,0,11922,1213,9
0.1,97,0.8926369863013699,0.2847805278271571,10413,11605.0,8.334443306010929,9.294461917133871,0.3593873923150554,36565,23424,36565,13141,0,11743,1250,18
0.1,98,0.8934075342465754,0.2846954668415444,10419,11606.0,8.336739019840596,9.304888378828865,0.35546629505150695,36597,23588,36597,13009,0,11908,1253,8
0.1,99,0.896404109589041,0.28763315075280066,10450,11646.0,8.252285505815701,9.200242217390107,0.35870193498665054,36331,23299,36331,13032,0,11632,1203,14
0.1,100,0.8939212328767123,0.2855267476206104,10440,11618.0,8.37964107591969,9.333278634722678,0.3584126463187835,36564,23459,36564,13105,0,11777,1233,9
0.2,1,0.8675513698630137,0.27592875040854126,10131,11259.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,1547,2
0.2,2,0.8647260273972602,0.27691124780316345,10084,11253.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,1581,7
0.2,3,0.8714897260273973,0.2795669377885249,10174,11328.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,1505,16
0.2,4,0.8635273972602739,0.2737036734915844,10066,11232.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,1596,8
0.2,5,0.866181506849315,0.27917941930680784,10125,11261.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,1549,10
0.2,6,0.8708047945205479,0.279909768644604,10175,11310.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,1493,29
0.2,7,0.8654965753424657,0.27767241142354526,10102,11262.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,1563,19
0.2,8,0.8695205479452055,0.27928300016520735,10143,11307.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,1526,22
0.2,9,0.8621575342465754,0.2749563128003495,10070,11214.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,1612,12
0.2,10,0.8707191780821918,0.27798793859649124,10141,11317.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,1517,5
0.2,11,0.8627568493150685,0.2738153528099668,10066,11221.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,1592,13
0.2,12,0.8680650684931507,0.2797129450731438,10134,11309.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,1522,2
0.2,13,0.8680650684931507,0.27818206782919125,10130,11290.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,1533,14
0.2,14,0.8668664383561644,0.27696098562628335,10116,11264.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,1550,5
0.2,15,0.8684075342465754,0.276820106542822,10133,11279.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,1527,11
0.2,16,0.8666095890410959,0.27505162482338874,10123,11286.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,1535,7
0.2,17,0.8656678082191781,0.27763884690428425,10103,11278.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,1564,18
0.2,18,0.873458904109589,0.2795337000246285,10215,11353.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1466,13
0.2,19,0.8686643835616439,0.2743389179094378,10136,11301.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,1531,17
0.2,20,0.867722602739726,0.27832532601235416,10138,11291.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,1540,9
0.2,21,0.8665239726027397,0.2784328851664095,10106,11272.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,1553,0
0.2,22,0.8647260273972602,0.2763143483023001,10091,11244.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,1580,21
0.2,23,0.8702054794520548,0.2767542782281176,10140,11310.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1501,6
0.2,24,0.8772260273972603,0.27948003714020425,10234,11393.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1421,21
0.2,25,0.864041095890411,0.2745674175644793,10092,11242.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,1592,12
0.2,26,0.8686643835616439,0.2799117606507652,10151,11319.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,1529,9
0.2,27,0.868236301369863,0.27472019993480384,10113,11278.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,1524,12
0.2,28,0.8699486301369863,0.27807998250553534,10173,11301.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1511,10
0.2,29,0.864554794520548,0.27548510522000547,10080,11239.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,1578,13
0.2,30,0.8666095890410959,0.2782465301635289,10124,11273.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,1544,18
0.2,31,0.8710616438356165,0.27995369477136794,10157,11329.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,1496,5
0.2,32,0.8698630136986302,0.277507249548613,10144,11322.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,1528,11
0.2,33,0.8650684931506849,0.2737914177077675,10081,11238.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,1574,18
0.2,34,0.866181506849315,0.27417606244579357,10116,11265.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,1567,17
0.2,35,0.8663527397260274,0.27586676471389276,10129,11290.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,1551,16
0.2,36,0.8669520547945205,0.2792954213413458,10132,11269.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,1541,15
0.2,37,0.866181506849315,0.27493818102768947,10118,11281.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,1542,13
0.2,38,0.8699486301369863,0.2760988636673298,10132,11312.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,1527,4
0.2,39,0.8659246575342465,0.27664405295984246,10113,11269.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,1563,9
0.2,40,0.8650684931506849,0.27568983869647096,10101,11251.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,1572,20
0.2,41,0.8701198630136986,0.278015350877193,10142,11319.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,1520,14
0.2,42,0.8660102739726028,0.27941582463696096,10121,11277.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,1540,5
0.2,43,0.8688356164383562,0.2780479762591707,10119,11307.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,1533,27
0.2,44,0.8696061643835616,0.27755625955866287,10163,11318.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,1521,7
0.2,45,0.8574486301369864,0.2738414400612792,10010,11178.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,1660,25
0.2,46,0.8726883561643836,0.2799702978465939,10180,11354.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,1481,13
0.2,47,0.8652397260273973,0.2763730995754006,10089,11266.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,1569,21
0.2,48,0.8669520547945205,0.27457534991167276,10103,11290.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,1558,9
0.2,49,0.86875,0.27813064666265125,10159,11322.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,1517,15
0.2,50,0.869263698630137,0.27706276926432893,10161,11302.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,1535,7
0.2,51,0.8649828767123288,0.27696864971611945,10098,11248.0,8.371081986681936,9.332647631586164,0.35332839628075374,36459,23577,36459,12882,0,11881,1577,21
0.2,52,0.8685787671232876,0.2779941844516377,10134,11297.0,8.385363357215967,9.353431722170406,0.3567784056619301,36454,23448,36454,13006,0,11781,1525,8
0.2,53,0.8635273972602739,0.2757317707620273,10070,11233.0,8.436068904219749,9.398975931655759,0.3530571452041291,36521,23627,36521,12894,0,11942,1602,13
0.2,54,0.8636130136986301,0.2766525400407287,10053,11226.0,8.28230114972005,9.22692498211239,0.3561285706423028,36338,23397,36338,12941,0,11728,1594,22
0.2,55,0.8635273972602739,0.27760174138263577,10075,11236.0,8.263566221919094,9.207450472542915,0.35362191056126524,36293,23459,36293,12834,0,11795,1584,5
0.2,56,0.8693493150684931,0.2771373941546026,10146,11315.0,8.340553856608903,9.314640808522261,0.3568970226714013,36610,23544,36610,13066,0,11879,1507,12
0.2,57,0.8639554794520548,0.2761909983005318,10076,11240.0,8.350006358357,9.316183323282715,0.3533523381393564,36482,23591,36482,12891,0,11909,1586,20
0.2,58,0.8647260273972602,0.277147087857848,10107,11247.0,8.337129551227774,9.291652956016234,0.3523088735329604,36468,23620,36468,12848,0,11931,1567,15
0.2,59,0.8722602739726028,0.2784162425436436,10175,11347.0,8.356836062088028,9.329475181962458,0.3565643298856236,36546,23515,36546,13031,0,11843,1487,10
0.2,60,0.8711472602739726,0.2774899094578379,10175,11335.0,8.369389225617768,9.341878477146286,0.3565779426202684,36668,23593,36668,13075,0,11895,1508,15
0.2,61,0.8702054794520548,0.27481640063954904,10141,11324.0,8.407668724539079,9.381561475298772,0.35473293406682743,36901,23811,36901,13090,0,12142,1513,15
0.2,62,0.8696917808219178,0.2782883006446304,10145,11331.0,8.33343286128647,9.297846660266082,0.3569057742422164,36455,23444,36455,13011,0,11771,1514,14
0.2,63,0.8626712328767123,0.2727125023694116,10071,11235.0,8.552171341669483,9.55934360529665,0.3589861626364104,36929,23672,36929,13257,0,11998,1594,9
0.2,64,0.8667808219178083,0.2802016676362226,10115,11271.0,8.248182717536238,9.198038726834538,0.3559655392116125,36099,23249,36099,12850,0,11574,1557,3
0.2,65,0.8701198630136986,0.277844671884407,10153,11314.0,8.289563292755597,9.258313490434354,0.3569805950132742,36542,23494,36537,13043,5,11800,1526,15
0.2,66,0.866181506849315,0.27450607902735563,10115,11273.0,8.465754577983583,9.449305254016501,0.3553245766391663,36848,23755,36848,13093,0,12069,1543,28
0.2,67,0.865154109589041,0.27708367581785304,10113,11266.0,8.329250138233167,9.29228998849252,0.35582771658721024,36498,23511,36498,12987,0,11808,1581,9
0.2,68,0.8650684931506849,0.2765655684049749,10140,11260.0,8.37523705170888,9.346225180013091,0.35279838533711544,36664,23729,36664,12935,0,12019,1561,9
0.2,69,0.8650684931506849,0.2783096731594586,10116,11237.0,8.30839811392889,9.264856388246946,0.3523440079234071,36348,23541,36348,12807,0,11828,1583,14
0.2,70,0.8620719178082191,0.275856403515978,10074,11227.0,8.260444254592056,9.220241518113859,0.3589638270489334,36519,23410,36519,13109,0,11723,1593,20
0.2,71,0.8696061643835616,0.2817469142666518,10135,11305.0,8.2935519876363,9.245107305682197,0.35244078727899475,35972,23294,35972,12678,0,11627,1521,11
0.2,72,0.8665239726027397,0.2737309232600931,10116,11284.0,8.418411811989678,9.39725619655807,0.3604015586102392,36956,23637,36956,13319,0,11958,1547,16
0.2,73,0.8715753424657534,0.2795568872151516,10170,11325.0,8.193516699410608,9.150279007119492,0.3563869265235438,36379,23414,36379,12965,0,11733,1493,18
0.2,74,0.8711472602739726,0.27826182256562004,10156,11325.0,8.281859006947975,9.243958573072497,0.3532796317606444,36498,23604,36498,12894,0,11922,1512,14
0.2,75,0.8704623287671233,0.2764648224787628,10154,11322.0,8.482754279959718,9.455401873230233,0.3511217599651492,36728,23832,36728,12896,0,12168,1499,11
0.2,76,0.8638698630136986,0.27494209020302496,10089,11270.0,8.496641759717908,9.472462188309034,0.35081073715765093,36695,23822,36695,12873,0,12137,1583,13
0.2,77,0.8696917808219178,0.2769352679181354,10135,11324.0,8.352461799660441,9.321064568134,0.3562313850862093,36597,23560,36597,13037,0,11880,1524,21
0.2,78,0.8667808219178083,0.275858310626703,10124,11287.0,8.398652631578948,9.36408719346049,0.3528610354223433,36700,23750,36700,12950,0,12054,1556,16
0.2,79,0.8658390410958904,0.2746846454980426,10104,11260.0,8.360218699669408,9.339821661591996,0.3585798173118747,36784,23594,36784,13190,0,11913,1564,13
0.2,80,0.8673801369863013,0.27785400658616904,10125,11273.0,8.406961405897622,9.364983534577387,0.3550768386388584,36440,23501,36440,12939,0,11806,1562,8
0.2,81,0.8706335616438357,0.2811021661548676,10161,11314.0,8.311279872999528,9.26994798583444,0.35516268260292166,36147,23307,36144,12837,3,11640,1504,2
0.2,82,0.8695205479452055,0.2801864416128854,10159,11320.0,8.213627598028712,9.15588283964918,0.3564178939820178,36258,23335,36258,12923,0,11634,1527,15
0.2,83,0.8696917808219178,0.2790499256894369,10139,11307.0,8.322682210781602,9.28218748279848,0.353140309352122,36334,23503,36334,12831,0,11836,1514,14
0.2,84,0.8710616438356165,0.2785490863194864,10152,11329.0,8.392929634641407,9.34857048784503,0.3511496460516929,36446,23648,36446,12798,0,11982,1513,1
0.2,85,0.8634417808219178,0.2773342876018498,10075,11257.0,8.27933293627159,9.21963774499009,0.35295089187403655,36328,23506,36328,12822,0,11852,1569,10
0.2,86,0.8650684931506849,0.2773413897280967,10098,11247.0,8.3607708014293,9.316781104092282,0.3543531996704202,36410,23508,36410,12902,0,11822,1571,17
0.2,87,0.8683219178082192,0.27654746281714787,10115,11290.0,8.39400219947551,9.354904855643044,0.3536198600174978,36576,23642,36576,12934,0,11977,1548,2
0.2,88,0.8656678082191781,0.2765498210431409,10122,11259.0,8.239524252941674,9.203764924455616,0.35449851096964563,36601,23626,36601,12975,0,11914,1567,23
0.2,89,0.8613013698630136,0.27846136791929943,10048,11204.0,8.240403606698154,9.173844363152643,0.35456157853896464,36084,23290,36084,12794,0,11621,1619,2
0.2,90,0.8654965753424657,0.2775229987642455,10106,11249.0,8.413075081238242,9.380667307428258,0.3577371962103529,36415,23388,36415,13027,0,11711,1557,14
0.2,91,0.8672089041095891,0.27657186653162896,10104,11290.0,8.349879088710704,9.309747351709413,0.3548025073221471,36533,23571,36533,12962,0,11906,1552,9
0.2,92,0.867722602739726,0.27567317126349067,10115,11295.0,8.44774296782887,9.414940586503871,0.35277444674588465,36692,23748,36692,12944,0,12071,1550,12
0.2,93,0.8619006849315068,0.2777624537982016,10070,11220.0,8.213418803418804,9.164643901362608,0.35455398025045515,36254,23400,36254,12854,0,11721,1605,4
0.2,94,0.8644691780821918,0.27751367096260066,10099,11244.0,8.303676688859674,9.25379901624028,0.3520101123904262,36391,23581,36391,12810,0,11894,1578,10
0.2,95,0.869263698630137,0.2786147471254905,10153,11292.0,8.407911581462832,9.36099448423479,0.35693312477703687,36441,23434,36441,13007,0,11739,1524,18
0.2,96,0.868236301369863,0.2758460571959247,10099,11274.0,8.38999448381211,9.359400180273688,0.356286362022343,36611,23567,36611,13044,0,11922,1537,9
0.2,97,0.8658390410958904,0.2762477779297142,10101,11266.0,8.334443306010929,9.294461917133871,0.3593873923150554,36565,23424,36565,13141,0,11743,1562,18
0.2,98,0.8681506849315068,0.2766893461212668,10126,11290.0,8.336739019840596,9.304888378828865,0.35546629505150695,36597,23588,36597,13009,0,11908,1546,8
0.2,99,0.869263698630137,0.27882524565797806,10130,11301.0,8.252285505815701,9.200242217390107,0.35870193498665054,36331,23299,36331,13032,0,11632,1523,14
0.2,100,0.866695205479452,0.27696641505305764,10127,11283.0,8.37964107591969,9.333278634722678,0.3584126463187835,36564,23459,36564,13105,0,11777,1546,9
0.3,1,0.8404965753424658,0.2673493844645386,9816,10913.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,1862,2
0.3,2,0.8380993150684931,0.2685083479789104,9778,10914.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,1887,7
0.3,3,0.8454623287671232,0.2713783249065729,9876,11005.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,1803,16
0.3,4,0.8382705479452055,0.26576392854229547,9774,10907.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,1888,8
0.3,5,0.8383561643835616,0.2701078115090854,9796,10912.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,1878,10
0.3,6,0.8448630136986301,0.2714093147368711,9866,10981.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,1802,29
0.3,7,0.8412671232876713,0.27003106016876943,9824,10957.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,1841,19
0.3,8,0.8428938356164384,0.27071975329037945,9832,10972.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,1837,22
0.3,9,0.8368150684931507,0.2668195718654434,9772,10893.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,1910,12
0.3,10,0.8455479452054795,0.2700657894736842,9852,10996.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,1806,5
0.3,11,0.8337328767123288,0.2646754801153365,9730,10858.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,1928,13
0.3,12,0.8453767123287671,0.27234336185481645,9867,11016.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,1789,2
0.3,13,0.8457191780821918,0.2711519978031031,9874,11000.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,1789,14
0.3,14,0.8401541095890411,0.26836413415468857,9802,10930.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,1864,5
0.3,15,0.8406678082191781,0.26802349405818876,9811,10924.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,1849,11
0.3,16,0.8419520547945205,0.26717204651668297,9833,10970.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,1825,7
0.3,17,0.8391267123287671,0.2690923081150897,9792,10941.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,1875,18
0.3,18,0.8490582191780822,0.2715704786142353,9924,11031.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1757,13
0.3,19,0.8441780821917808,0.2666251657780063,9851,10996.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,1816,17
0.3,20,0.8423801369863013,0.270308853809197,9846,10977.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,1832,9
0.3,21,0.8409246575342466,0.27013996032620674,9805,10942.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,1854,0
0.3,22,0.8385273972602739,0.2680996714129244,9791,10916.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,1880,21
0.3,23,0.8428938356164384,0.2679385354403777,9817,10966.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1824,6
0.3,24,0.8495719178082192,0.27082309246818503,9917,11051.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1738,21
0.3,25,0.8375,0.2661878332789204,9784,10910.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,1900,12
0.3,26,0.8436643835616439,0.271804770439818,9857,10996.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,1823,9
0.3,27,0.8424657534246576,0.2665706834727806,9813,10955.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,1824,12
0.3,28,0.8459760273972603,0.2701528032146079,9883,10988.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1801,10
0.3,29,0.8371575342465754,0.2667942060672315,9762,10892.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,1896,13
0.3,30,0.8382705479452055,0.2690944070358664,9791,10922.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,1877,18
0.3,31,0.8425513698630137,0.27066508640886416,9820,10971.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,1833,5
0.3,32,0.8417808219178082,0.26850686655359196,9815,10965.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,1857,11
0.3,33,0.8377568493150684,0.26512764801738187,9762,10893.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,1893,18
0.3,34,0.8367294520547945,0.2649338681699913,9775,10891.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,1908,17
0.3,35,0.8392123287671233,0.26731486777242147,9815,10946.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,1865,16
0.3,36,0.8398116438356165,0.270336576894451,9807,10923.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,1866,15
0.3,37,0.8385273972602739,0.2660525529197576,9791,10928.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,1869,13
0.3,38,0.8428938356164384,0.26770580701419733,9824,10977.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,1835,4
