class1_xi_high,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.1,90,1,18269,11715,6554,18269,0,5866,327,5517,8.4183525394793,9.386720674366414,0.3019869724670206,0.4723458904109589,0.3587497947342493,98621.0,171486.0
0.1,90,2,18146,11673,6473,18146,0,5845,914,4905,8.407778634455582,9.37457290863,0.2703075057863992,0.4199486301369863,0.35671773393585365,98144.0,170111.0
0.1,91,1,18360,11881,6479,18360,0,6091,298,5486,8.399882164800943,9.338779956427015,0.29880174291939,0.4696917808219178,0.3528867102396514,99799.0,171460.0
0.1,91,2,18173,11690,6483,18173,0,5815,935,4937,8.299059024807528,9.280416001760853,0.27166675837781323,0.42268835616438355,0.35673801793870025,97016.0,168653.0
0.1,92,1,18496,11968,6528,18496,0,6055,318,5589,8.459224598930481,9.420307093425606,0.3021734429065744,0.47851027397260276,0.35294117647058826,101240.0,174238.0
0.1,92,2,18196,11780,6416,18196,0,6016,907,4851,8.436078098471986,9.40948560123104,0.26659705429764785,0.4153253424657534,0.3526049681248626,99377.0,171215.0
0.1,93,1,18015,11718,6297,18015,0,5850,330,5535,8.24637310121181,9.175020815986677,0.30724396336386345,0.4738869863013699,0.3495420482930891,96631.0,165288.0
0.1,93,2,18239,11682,6557,18239,0,5871,936,4874,8.180362951549393,9.154394429519161,0.26722956302428863,0.4172945205479452,0.3595043587916004,95563.0,166967.0
0.1,94,1,18164,11832,6332,18164,0,5965,322,5537,8.325050709939148,9.255505395287381,0.3048337370623211,0.4740582191780822,0.3486016295970051,98502.0,168117.0
0.1,94,2,18227,11749,6478,18227,0,5929,933,4885,8.282151672482765,9.252098535140176,0.26800899764086245,0.418236301369863,0.3554068140670434,97307.0,168638.0
0.1,95,1,18329,11764,6565,18329,0,5856,306,5592,8.418310098605916,9.369032680451744,0.30509029406950733,0.47876712328767124,0.35817556877080037,99033.0,171725.0
0.1,95,2,18112,11670,6442,18112,0,5883,928,4851,8.397429305912597,9.352859982332156,0.26783348056537104,0.4153253424657534,0.3556757950530035,97998.0,169399.0
0.1,96,1,18188,11769,6419,18188,0,5919,325,5519,8.38193559350837,9.345282603914669,0.30344182977787554,0.47251712328767126,0.35292500549813066,98647.0,169972.0
0.1,96,2,18423,11798,6625,18423,0,6003,888,4904,8.39803356501102,9.373337675731422,0.2661890028768387,0.41986301369863016,0.35960484177386964,99080.0,172685.0
0.1,97,1,18336,11672,6664,18336,0,5810,326,5529,8.34201507882111,9.309827661431065,0.30153795811518325,0.4733732876712329,0.3634380453752182,97368.0,170705.0
0.1,97,2,18229,11752,6477,18229,0,5933,924,4884,8.326923076923077,9.279005979483241,0.2679247353118657,0.41815068493150687,0.35531296286137476,97858.0,169147.0
0.1,98,1,18265,11711,6554,18265,0,5916,312,5479,8.314661429425326,9.301998357514371,0.29997262523952917,0.46909246575342467,0.3588283602518478,97373.0,169901.0
0.1,98,2,18332,11877,6455,18332,0,5992,941,4940,8.358508040751031,9.30776783766092,0.2694741435740781,0.4229452054794521,0.3521165175649138,99274.0,170630.0
0.1,99,1,18121,11551,6570,18121,0,5771,289,5483,8.275473984936369,9.226587936648087,0.30257712046796537,0.46943493150684934,0.36256277247392527,95590.0,167195.0
0.1,99,2,18210,11748,6462,18210,0,5861,914,4967,8.229485869935308,9.174025260845688,0.2727622185612301,0.4252568493150685,0.3548599670510708,96680.0,167059.0
0.1,100,1,18213,11691,6522,18213,0,5775,290,5619,8.361731246257806,9.318948004172844,0.308515895239664,0.4810787671232877,0.35809586559051226,97757.0,169726.0
0.1,100,2,18351,11768,6583,18351,0,6002,943,4821,8.397433718558803,9.347501498555937,0.2627104789929704,0.4127568493150685,0.35872704484769224,98821.0,171536.0
0.2,1,1,18446,11801,6645,18446,0,5912,593,5295,8.34454707228201,9.323105280277566,0.2870541038707579,0.4533390410958904,0.3602407025913477,98474.0,171974.0
0.2,1,2,18270,11694,6576,18270,0,5903,954,4836,8.402086540106037,9.354460864805693,0.26469622331691295,0.41404109589041094,0.35993431855500824,98254.0,170906.0
0.2,2,1,18207,11790,6417,18207,0,5923,624,5241,8.43952502120441,9.388367111550503,0.28785631899818753,0.4487157534246575,0.3524468610973801,99502.0,170934.0
0.2,2,2,18209,11784,6425,18209,0,5979,957,4843,8.407926001357774,9.376077763743204,0.2659673787687407,0.4146404109589041,0.352847492997968,99079.0,170729.0
0.2,3,1,18242,11798,6444,18242,0,5986,603,5197,8.36963892185116,9.324909549391514,0.2848920074553229,0.4449486301369863,0.35325074005043305,98745.0,170105.0
0.2,3,2,18150,11683,6467,18150,0,5800,902,4977,8.341265086022426,9.312231404958677,0.27421487603305783,0.42611301369863014,0.3563085399449036,97451.0,169017.0
0.2,4,1,18258,11638,6620,18258,0,5916,615,5104,8.375837772813199,9.352831635447474,0.2795486909847738,0.436986301369863,0.36258078650454595,97478.0,170764.0
0.2,4,2,18519,11945,6574,18519,0,5997,981,4962,8.409543742151527,9.357146714185431,0.26794103353312815,0.42482876712328765,0.3549867703439711,100452.0,173285.0
0.2,5,1,17997,11646,6351,17997,0,5798,602,5240,8.2136355830328,9.16008223592821,0.29115963771739733,0.4486301369863014,0.3528921486914486,95656.0,164854.0
0.2,5,2,18270,11761,6509,18270,0,5925,947,4885,8.290026358302866,9.229666119321292,0.2673782156540777,0.418236301369863,0.3562671045429666,97499.0,168626.0
0.2,6,1,18243,11797,6446,18243,0,5887,611,5292,8.381961515639569,9.336951159348791,0.2900838677849038,0.45308219178082193,0.35334100750972974,98882.0,170334.0
0.2,6,2,18108,11763,6345,18108,0,5976,882,4883,8.37762475558956,9.323282527059863,0.26965981886459023,0.41806506849315067,0.3503976143141153,98546.0,168826.0
0.2,7,1,18204,11758,6446,18204,0,5908,623,5217,8.407637353291376,9.360195561415074,0.2865853658536585,0.44666095890410956,0.3540980004394639,98857.0,170393.0
0.2,7,2,18177,11719,6458,18177,0,5885,940,4885,8.409164604488437,9.363096220498432,0.26874621774770313,0.418236301369863,0.35528415029982946,98547.0,170193.0
0.2,8,1,18210,11609,6601,18210,0,5780,589,5228,8.321819278146267,9.288248215266337,0.2870950027457441,0.4476027397260274,0.3624931356397584,96608.0,169139.0
0.2,8,2,18108,11597,6511,18108,0,5735,937,4915,8.334138139173925,9.293903247183565,0.2714269935939916,0.4208047945205479,0.3595648332228849,96651.0,168294.0
0.2,9,1,18127,11716,6411,18127,0,5901,649,5161,8.29540798907477,9.22949191813317,0.2847134109339659,0.4418664383561644,0.353671319026866,97189.0,167303.0
0.2,9,2,18497,11901,6596,18497,0,6022,963,4909,8.258465675153348,9.214683462183057,0.2653943882791804,0.42029109589041097,0.35659836730280586,98284.0,170444.0
0.2,10,1,18264,11764,6500,18264,0,6017,604,5139,8.37529751785107,9.320575996495839,0.2813731931668857,0.4399828767123288,0.3558913710030661,98527.0,170231.0
0.2,10,2,18216,11642,6574,18216,0,5726,913,5002,8.245060986084866,9.247310057092665,0.2745937637241985,0.42825342465753424,0.3608915239350022,95989.0,168449.0
0.2,11,1,18545,11901,6644,18545,0,6001,659,5236,8.532224182841778,9.509086007009977,0.28234025343758423,0.4482876712328767,0.3582636829334052,101542.0,176346.0
0.2,11,2,18217,11614,6603,18217,0,5843,933,4830,8.503444119166524,9.495087006642148,0.265136959982434,0.413527397260274,0.3624636328703958,98759.0,172972.0
0.2,12,1,18028,11616,6412,18028,0,5818,632,5166,8.360020661157025,9.320002218770801,0.2865542489460839,0.4422945205479452,0.35566895939649434,97110.0,168021.0
0.2,12,2,18202,11790,6412,18202,0,5930,890,4968,8.340542832909245,9.295462037138776,0.2729370398857268,0.42534246575342466,0.352268981430612,98335.0,169196.0
0.2,13,1,18266,11796,6470,18266,0,5931,662,5194,8.279671074940659,9.230975583050476,0.2843534435563342,0.4446917808219178,0.3542100076645133,97667.0,168613.0
0.2,13,2,18149,11579,6570,18149,0,5767,871,4936,8.26029881682356,9.232244200782413,0.2719709074880159,0.4226027397260274,0.36200341616618,95646.0,167556.0
0.2,14,1,18294,11799,6495,18294,0,5961,601,5234,8.315196203068057,9.291516344156554,0.2861047337925003,0.4481164383561644,0.3550344375204985,98111.0,169979.0
0.2,14,2,18231,11678,6553,18231,0,5845,949,4882,8.357252954272992,9.330481048763096,0.2677856398442214,0.41797945205479453,0.35944270747627666,97596.0,170104.0
0.2,15,1,18234,11815,6419,18234,0,6041,574,5192,8.354295387219636,9.315564330371833,0.28474278819787213,0.44452054794520546,0.3520346605242953,98706.0,169860.0
0.2,15,2,18371,11926,6445,18371,0,6029,953,4941,8.349404662082843,9.308801916063361,0.26895650753905614,0.4230308219178082,0.35082466931576944,99575.0,171012.0
0.2,16,1,18482,11965,6517,18482,0,6128,574,5258,8.422147931466778,9.400551888323774,0.2844930202359052,0.45017123287671235,0.3526133535331674,100771.0,173741.0
0.2,16,2,18322,11737,6585,18322,0,5909,961,4865,8.430518871943427,9.420805588909507,0.26552778080995526,0.4165239726027397,0.35940399519703087,98949.0,172608.0
0.2,17,1,18059,11636,6423,18059,0,5831,621,5171,8.167067720866276,9.118943463093194,0.28633922144083285,0.442722602739726,0.35566753419347696,95032.0,164679.0
0.2,17,2,18330,11753,6577,18330,0,5873,943,4932,8.197141155449673,9.147626841243863,0.2690671031096563,0.42226027397260274,0.35881069285324607,96341.0,167676.0
0.2,18,1,18147,11626,6521,18147,0,5792,595,5234,8.181231722002408,9.150493194467405,0.2884223287595746,0.4481164383561644,0.35934314211715435,95115.0,166054.0
0.2,18,2,18396,11870,6526,18396,0,6010,871,4981,8.191069924178601,9.147532072189607,0.27076538377908244,0.4264554794520548,0.3547510328332246,97228.0,168278.0
0.2,19,1,18371,11805,6566,18371,0,6032,600,5162,8.47445997458704,9.440422404877252,0.28098633716183113,0.44195205479452054,0.35741113711828426,100041.0,173430.0
0.2,19,2,18576,11853,6723,18576,0,5942,931,4974,8.43575466126719,9.422319121447028,0.26776485788113696,0.42585616438356166,0.36191860465116277,99989.0,175029.0
0.2,20,1,18305,11781,6524,18305,0,5932,626,5217,8.33698327815975,9.28604206500956,0.2850040972411909,0.44666095890410956,0.35640535372848947,98218.0,169981.0
0.2,20,2,18120,11599,6521,18120,0,5761,914,4921,8.305112509699113,9.272350993377483,0.2715783664459161,0.4213184931506849,0.359878587196468,96331.0,168015.0
0.2,21,1,18155,11654,6501,18155,0,5873,634,5147,8.382615411017676,9.337813274580006,0.2835031671715781,0.44066780821917806,0.3580831726797026,97691.0,169528.0
0.2,21,2,18141,11776,6365,18141,0,5898,919,4959,8.326851222826088,9.283666832037925,0.2733586902596329,0.4245719178082192,0.35086268673171267,98057.0,168415.0
0.2,22,1,18194,11676,6518,18194,0,5852,645,5169,8.33958547447756,9.304880729910959,0.28410464988457734,0.4425513698630137,0.3582499725184127,97373.0,169293.0
0.2,22,2,18326,11918,6408,18326,0,6050,935,4922,8.361889578788388,9.301538797337116,0.26858015933646184,0.4214041095890411,0.34966713958310597,99657.0,170460.0
0.2,23,1,18190,11794,6396,18190,0,5927,596,5268,8.349075801254875,9.327707531610775,0.2896096756459593,0.45102739726027397,0.35162177020340846,98469.0,169671.0
0.2,23,2,18449,12000,6449,18449,0,6220,905,4872,8.428166666666666,9.367662203913492,0.26407935389452003,0.41712328767123286,0.34955824163911325,101138.0,172824.0
0.2,24,1,18437,11803,6634,18437,0,5917,553,5325,8.430737947979328,9.406899170146987,0.28882139176655636,0.4559075342465753,0.3598199273200629,99508.0,173435.0
0.2,24,2,18181,11836,6345,18181,0,6046,868,4909,8.3901655964853,9.356306033771519,0.2700071503217645,0.42029109589041097,0.34899070458170617,99306.0,170107.0
0.2,25,1,18397,11754,6643,18397,0,5942,621,5183,8.338182746299132,9.31939990215796,0.2817307169647225,0.44375,0.36109148230689786,98007.0,171449.0
0.2,25,2,18359,11829,6530,18359,0,5945,971,4909,8.349649167300703,9.304373876572798,0.26738929135573836,0.42029109589041097,0.35568386077673075,98768.0,170819.0
0.2,26,1,18075,11653,6422,18075,0,5877,591,5181,8.324894876855746,9.25399723374827,0.2866390041493776,0.4435787671232877,0.35529737206085754,97010.0,167266.0
0.2,26,2,18190,11798,6392,18190,0,5885,938,4970,8.202746228174266,9.163056624518967,0.2732270478284772,0.425513698630137,0.3514018691588785,96776.0,166676.0
0.2,27,1,18362,11795,6567,18362,0,5987,608,5196,8.474947011445527,9.46313037795447,0.2829757107068947,0.4448630136986301,0.3576407798714737,99962.0,173762.0
0.2,27,2,18450,11851,6599,18450,0,6010,916,4917,8.483672263943971,9.467967479674797,0.2665040650406504,0.42097602739726026,0.3576693766937669,100540.0,174684.0
0.2,28,1,18467,11940,6527,18467,0,6023,590,5319,8.307621440536014,9.277413765094494,0.2880272919261385,0.45539383561643837,0.3534412736232198,99193.0,171326.0
0.2,28,2,18116,11639,6477,18116,0,5862,921,4854,8.328120972592147,9.292283064694193,0.2679399425921837,0.4155821917808219,0.3575292559063811,96931.0,168339.0
0.2,29,1,18334,11785,6549,18334,0,5964,650,5159,8.344251166737378,9.30047998254609,0.28138976764481294,0.44169520547945207,0.3572051925384531,98337.0,170515.0
0.2,29,2,18256,11690,6566,18256,0,5840,928,4921,8.317536355859708,9.28429009640666,0.2695552147239264,0.4213184931506849,0.35966257668711654,97232.0,169494.0
0.2,30,1,18144,11768,6376,18144,0,5811,640,5309,8.421397008837525,9.36766975308642,0.2926036155202822,0.4545376712328767,0.3514109347442681,99103.0,169967.0
0.2,30,2,18241,11633,6608,18241,0,5904,904,4815,8.41949626063784,9.396250205580834,0.2639657913491585,0.4122431506849315,0.36226084096266653,97944.0,171397.0
0.2,31,1,18147,11695,6452,18147,0,5815,597,5280,8.340829414279607,9.301592549732739,0.2909571830054554,0.4520547945205479,0.3555408607483331,97546.0,168796.0
0.2,31,2,18134,11636,6498,18134,0,5858,899,4877,8.380715022344448,9.336053821550678,0.26894231829712145,0.4175513698630137,0.35833241424947615,97518.0,169300.0
0.2,32,1,18375,11866,6509,18375,0,5930,629,5301,8.451879319062868,9.394122448979592,0.2884897959183673,0.4538527397260274,0.3542312925170068,100290.0,172617.0
0.2,32,2,18179,11610,6569,18179,0,5863,899,4843,8.417312661498707,9.394411133725727,0.2664062929754112,0.4146404109589041,0.361351009406458,97725.0,170781.0
0.2,33,1,18471,11817,6654,18471,0,5977,627,5203,8.428958280443428,9.381246277949218,0.2816848032050241,0.4454623287671233,0.3602403768068865,99605.0,173281.0
0.2,33,2,18349,11747,6602,18349,0,5914,947,4878,8.35702732612582,9.336857594419314,0.2658455501662216,0.41763698630136986,0.3598016240667066,98170.0,171322.0
0.2,34,1,18446,11902,6544,18446,0,6004,651,5237,8.49957990253739,9.466767862951317,0.28390979074053996,0.44837328767123286,0.3547652607611406,101162.0,174624.0
0.2,34,2,18450,11805,6645,18450,0,6003,916,4879,8.496908089792461,9.47669376693767,0.2644444444444444,0.417722602739726,0.36016260162601627,100306.0,174845.0
0.2,35,1,18290,11776,6514,18290,0,5945,623,5200,8.40319293478261,9.381137233460908,0.28430836522689995,0.4452054794520548,0.35615090213231276,98956.0,171581.0
0.2,35,2,18427,11814,6613,18427,0,5949,928,4929,8.448874217030642,9.419221794106473,0.26748792532696586,0.42200342465753427,0.3588755630325067,99815.0,173568.0
0.2,36,1,18085,11710,6375,18085,0,5879,629,5191,8.12399658411614,9.036328448990876,0.28703345313795964,0.4444349315068493,0.35250207354160906,95132.0,163422.0
0.2,36,2,18192,11696,6496,18192,0,5839,912,4941,8.018467852257182,8.977352682497802,0.27160290237467016,0.4230308219178082,0.357080035180299,93784.0,163316.0
0.2,37,1,18399,11789,6610,18399,0,5985,618,5178,8.392993468487573,9.372791999565194,0.28142833849665744,0.44332191780821917,0.3592586553617044,98945.0,172450.0
0.2,37,2,18402,11811,6591,18402,0,5942,924,4940,8.37278807890949,9.355722204108249,0.2684490816215629,0.4229452054794521,0.35816759047929575,98891.0,172164.0
0.2,38,1,18406,11838,6568,18406,0,5952,621,5264,8.367376245987497,9.340649788112572,0.28599369770726935,0.4506849315068493,0.35684016081712483,99053.0,171924.0
0.2,38,2,18291,11641,6650,18291,0,5864,906,4868,8.402113220513701,9.383521950686129,0.26614181838062434,0.41678082191780824,0.36356678147722926,97809.0,171634.0
0.2,39,1,18339,11871,6468,18339,0,6030,642,5193,8.380675595990228,9.32335459948743,0.2831670211025683,0.44460616438356165,0.35269098642237856,99487.0,170981.0
0.2,39,2,18217,11655,6562,18217,0,5811,921,4920,8.33959673959674,9.314431574902564,0.2700774002305539,0.4212328767123288,0.3602129878684745,97198.0,169681.0
0.2,40,1,18495,11779,6716,18495,0,5899,632,5237,8.42083368707021,9.408056231413896,0.2831576101649094,0.44837328767123286,0.363125168964585,99189.0,174002.0
0.2,40,2,18144,11654,6490,18144,0,5841,940,4864,8.420542303071906,9.390652557319225,0.26807760141093473,0.41643835616438357,0.3576940035273369,98133.0,170384.0
0.2,41,1,18284,11755,6529,18284,0,5952,584,5210,8.251127179923436,9.227521330124699,0.2849485889302122,0.4460616438356164,0.3570881645154233,96992.0,168716.0
0.2,41,2,18196,11805,6391,18196,0,5932,936,4932,8.304108428631936,9.246207957792922,0.27104858210595734,0.42226027397260274,0.3512310397889646,98030.0,168244.0
0.2,42,1,18170,11691,6479,18170,0,5898,614,5177,8.253870498674194,9.210842047330765,0.2849201981287837,0.44323630136986303,0.3565767749036874,96496.0,167361.0
0.2,42,2,18052,11615,6437,18052,0,5742,926,4944,8.226947912182522,9.193385774429427,0.27387547086195435,0.4232876712328767,0.3565809882561489,95556.0,165959.0
0.2,43,1,18197,11782,6415,18197,0,5959,634,5183,8.388813444236972,9.331098532725175,0.2848271693136231,0.44375,0.3525306369181733,98837.0,169798.0
0.2,43,2,18196,11774,6422,18196,0,5918,899,4936,8.335569899779175,9.29511980655089,0.27126841063970103,0.4226027397260274,0.3529347109254781,98143.0,169134.0
0.2,44,1,18454,11968,6486,18454,0,6094,616,5256,8.26821524064171,9.228568332068928,0.28481629998916225,0.45,0.35146851631082693,98954.0,170304.0
0.2,44,2,18162,11737,6425,18162,0,5920,905,4907,8.276902104455994,9.235932166061007,0.2701794956502588,0.42011986301369864,0.35376059905296775,97146.0,167743.0
0.2,45,1,18334,11768,6566,18334,0,5905,653,5194,8.416553365057784,9.371059234209666,0.28329878913494055,0.4446917808219178,0.3581324315479437,99046.0,171809.0
0.2,45,2,18220,11610,6610,18220,0,5778,1007,4816,8.390008613264428,9.365751920965971,0.26432491767288696,0.4123287671232877,0.362788144895719,97408.0,170644.0
0.2,46,1,18104,11742,6362,18104,0,5941,574,5220,8.310509282916028,9.272094564737074,0.2883340698188246,0.4469178082191781,0.3514140521431728,97582.0,167862.0
0.2,46,2,18257,11867,6390,18257,0,5994,907,4960,8.313305806016684,9.275894177575724,0.2716766171879279,0.4246575342465753,0.35000273867557646,98654.0,169350.0
0.2,47,1,18157,11686,6471,18157,0,5870,656,5152,8.291032004107478,9.270749573167373,0.28374731508509116,0.4410958904109589,0.35639147436250485,96889.0,168329.0
0.2,47,2,18348,11926,6422,18348,0,6063,913,4937,8.345212141539493,9.28880531938086,0.26907564857205146,0.42268835616438355,0.3500109003706126,99525.0,170431.0
0.2,48,1,18578,11923,6655,18578,0,5999,630,5290,8.453996477396629,9.446603509527398,0.28474539778232316,0.4529109589041096,0.3582193992894822,100797.0,175499.0
0.2,48,2,18217,11705,6512,18217,0,5959,928,4813,8.533532678342588,9.49195806115167,0.2642037657133447,0.41207191780821917,0.35746829884174125,99885.0,172915.0
0.2,49,1,18382,11807,6575,18382,0,5933,584,5284,8.279410519183536,9.254760091393754,0.2874551191382875,0.4523972602739726,0.35768686758785767,97755.0,170121.0
0.2,49,2,18144,11697,6447,18144,0,5880,933,4875,8.313242711806446,9.267250881834215,0.26868386243386244,0.4173801369863014,0.35532407407407407,97240.0,168145.0
0.2,50,1,18453,11847,6606,18453,0,5932,633,5278,8.255760952139783,9.23817265485287,0.2860239527448111,0.45188356164383564,0.3579905706389205,97806.0,170472.0
0.2,50,2,18221,11751,6470,18221,0,5963,902,4883,8.32712109607693,9.27627462817628,0.26798748696558916,0.41806506849315067,0.35508479227265244,97852.0,169023.0
0.2,51,1,18154,11724,6430,18154,0,5879,621,5217,8.392784032753326,9.348132642943703,0.28737468326539606,0.44666095890410956,0.35419191362785063,98397.0,169706.0
0.2,51,2,18305,11853,6452,18305,0,6002,956,4881,8.349616130937315,9.317290357825732,0.2666484567058181,0.41789383561643834,0.3524720021851953,98968.0,170553.0
0.2,52,1,18209,11712,6497,18209,0,5797,627,5283,8.369193989071038,9.34428030095008,0.29013125377560545,0.45231164383561645,0.356801581635455,98020.0,170150.0
0.2,52,2,18245,11736,6509,18245,0,5984,898,4851,8.40149965916837,9.36256508632502,0.2658810633050151,0.4153253424657534,0.35675527541792273,98600.0,170820.0
0.2,53,1,18355,11893,6462,18355,0,5960,665,5261,8.434457243756832,9.392971942250067,0.28662489784799783,0.4504280821917808,0.3520566603105421,100311.0,172408.0
0.2,53,2,18166,11734,6432,18166,0,5982,937,4809,8.43770240327254,9.405042386876582,0.26472531102058794,0.4117294520547945,0.35406803919409885,99008.0,170852.0
0.2,54,1,18234,11731,6503,18234,0,5855,627,5242,8.280453499275424,9.226993528572995,0.28748491828452344,0.4488013698630137,0.35664143906986945,97138.0,168245.0
0.2,54,2,18104,11666,6438,18104,0,5873,967,4811,8.284159094805418,9.226855943437915,0.2657423773751657,0.41190068493150683,0.35561201944321696,96643.0,167043.0
0.2,55,1,18316,11716,6600,18316,0,5885,620,5206,8.265705018777739,9.226250272985368,0.2842323651452282,0.4457191780821918,0.3603406857392444,96841.0,168988.0
0.2,55,2,17977,11743,6234,17977,0,5910,964,4869,8.261432342672231,9.188296156199588,0.2708460811036324,0.4168664383561644,0.34677643655782386,97014.0,165178.0
0.2,56,1,18178,11592,6586,18178,0,5888,583,5116,8.331349206349206,9.321817581692155,0.2814391022114644,0.438013698630137,0.36230608427769834,96577.0,169452.0
0.2,56,2,18432,11952,6480,18432,0,5991,924,5030,8.3494812583668,9.307562934027779,0.2728949652777778,0.4306506849315068,0.3515625,99793.0,171557.0
0.2,57,1,18317,11827,6490,18317,0,6022,627,5169,8.389278768918576,9.344434132226892,0.28219686629906643,0.4425513698630137,0.3543156630452585,99220.0,171162.0
0.2,57,2,18165,11764,6401,18165,0,5887,959,4907,8.310523631417885,9.287696118909992,0.2701348747591522,0.42011986301369864,0.3523809523809524,97765.0,168711.0
0.2,58,1,18128,11776,6352,18128,0,5961,621,5190,8.349354619565217,9.293468667255075,0.286297440423654,0.4443493150684932,0.3503971756398941,98322.0,168472.0
0.2,58,2,18340,11844,6496,18340,0,5970,946,4917,8.324974670719351,9.289858233369683,0.26810250817884407,0.42097602739726026,0.35419847328244275,98601.0,170376.0
0.2,59,1,18219,11723,6496,18219,0,5932,581,5207,8.396570843640706,9.35281848619573,0.2858005378999945,0.44580479452054794,0.35655085350458315,98433.0,170399.0
0.2,59,2,18327,11792,6535,18327,0,5911,906,4968,8.317333785617368,9.306269438533311,0.27107546243247665,0.42534246575342466,0.356577726851094,98078.0,170556.0
0.2,60,1,18331,11892,6439,18331,0,6091,594,5201,8.328372014799866,9.300201843871038,0.2837270198025203,0.44529109589041094,0.3512628880039278,99041.0,170482.0
0.2,60,2,18337,11701,6636,18337,0,5804,914,4974,8.411075976412272,9.383541473523477,0.27125483994110267,0.42585616438356166,0.36189125811201395,98418.0,172066.0
0.2,61,1,18386,11859,6527,18386,0,6062,596,5193,8.406526688590944,9.380343739802024,0.28244316327640595,0.44460616438356165,0.35499836832372456,99693.0,172467.0
0.2,61,2,18515,11952,6563,18515,0,6080,917,4948,8.40880187416332,9.382770726438023,0.2672427761274642,0.42363013698630136,0.3544693491763435,100502.0,173722.0
0.2,62,1,18320,11810,6510,18320,0,5906,605,5293,8.336917866215073,9.296615720524018,0.2889192139737991,0.45316780821917807,0.35534934497816595,98459.0,170314.0
0.2,62,2,18135,11634,6501,18135,0,5865,909,4852,8.329895134949286,9.299090157154673,0.26754893851668043,0.41541095890410956,0.3584780810587262,96910.0,168639.0
0.2,63,1,18603,11858,6745,18603,0,6032,638,5185,8.551948051948052,9.572972101273988,0.2787184862656561,0.4439212328767123,0.36257592861366444,101409.0,178086.0
0.2,63,2,18326,11814,6512,18326,0,5966,956,4886,8.552395463009988,9.545509112736003,0.2666157372039725,0.4183219178082192,0.3553421368547419,101038.0,174931.0
0.2,64,1,18160,11693,6467,18160,0,5748,648,5296,8.260839818694945,9.204240088105728,0.2916299559471366,0.4534246575342466,0.35611233480176213,96594.0,167149.0
0.2,64,2,17939,11556,6383,17939,0,5826,909,4819,8.235375562478366,9.191760967723953,0.2686325882156196,0.4125856164383562,0.35581693516918445,95168.0,164891.0
0.2,65,1,18294,11704,6586,18290,4,5814,619,5260,8.275119617224881,9.26369600874795,0.28752596479720127,0.4503424657534247,0.3600874794969929,96852.0,169433.0
0.2,65,2,18248,11790,6457,18247,1,5986,907,4893,8.3039016115352,9.252918287937744,0.26813897413415166,0.41892123287671235,0.3538663889954513,97903.0,168838.0
0.2,66,1,18269,11786,6483,18269,0,5966,615,5195,8.462922110979127,9.446110898242924,0.2843614866714106,0.444777397260274,0.3548634298538508,99744.0,172571.0
0.2,66,2,18579,11969,6610,18579,0,6103,928,4920,8.468543737989807,9.452446310350396,0.26481511383820444,0.4212328767123288,0.35577802895742505,101360.0,175617.0
0.2,67,1,18143,11652,6491,18143,0,5832,653,5163,8.360624785444559,9.316926638372927,0.28457256242076834,0.44203767123287674,0.3577688364658546,97418.0,169037.0
0.2,67,2,18355,11859,6496,18355,0,5976,928,4950,8.298423138544566,9.267937891582674,0.2696812857532008,0.4238013698630137,0.3539090166167257,98411.0,170113.0
0.2,68,1,18520,11991,6529,18520,0,6064,604,5320,8.384204820281878,9.350917926565876,0.28725701943844495,0.4554794520547945,0.3525377969762419,100535.0,173179.0
0.2,68,2,18144,11738,6406,18144,0,5955,957,4820,8.366075992502982,9.341435185185185,0.265652557319224,0.4126712328767123,0.35306437389770723,98201.0,169491.0
0.2,69,1,18263,11823,6440,18263,0,5961,610,5248,8.324367757760298,9.2710945627772,0.28735695121283467,0.44931506849315067,0.35262552702184746,98419.0,169318.0
0.2,69,2,18085,11718,6367,18085,0,5867,973,4868,8.292285372930534,9.25855681504009,0.2691733480785181,0.41678082191780824,0.3520597179983412,97169.0,167441.0
0.2,70,1,18124,11519,6605,18124,0,5784,609,5120,8.216425036895563,9.207901125579342,0.2824983447362613,0.4383561643835616,0.36443389980136837,94645.0,166884.0
0.2,70,2,18395,11891,6504,18395,0,5939,984,4954,8.303086367841225,9.232400108725198,0.26931231312856757,0.42414383561643837,0.3535743408534928,98732.0,169830.0
0.2,71,1,17918,11647,6271,17918,0,5767,613,5263,8.274663003348502,9.22619712021431,0.29372697845741713,0.45059931506849316,0.3499832570599397,96375.0,165315.0
0.2,71,2,18054,11647,6407,18054,0,5860,908,4872,8.3124409719241,9.26387504154204,0.2698570953805251,0.41712328767123286,0.3548798050293564,96815.0,167250.0
0.2,72,1,18549,11884,6665,18549,0,6006,626,5243,8.417704476607202,9.393821769367621,0.28265674699444715,0.44888698630136986,0.3593185616475282,100036.0,174246.0
0.2,72,2,18407,11753,6654,18407,0,5952,921,4873,8.41912703139624,9.400717118487531,0.26473624164719944,0.41720890410958905,0.3614929103058619,98950.0,173039.0
0.2,73,1,18191,11769,6422,18191,0,5864,606,5290,8.191180219219985,9.141608487713704,0.2908031444120719,0.4529109589041096,0.35303171898191416,96402.0,166295.0
