seed,step_index,gap_index,within_step,post_gap,served_base,served_step_up,served_gap_up,delta_step,delta_gap,abs_delta_step,abs_delta_gap,effect_difference,gap_effect_larger
27,1,2,0.1,0.2,0.20841967499182026,0.2216254340277778,0.19815367906597883,0.013205759035957526,-0.010265995925841431,0.013205759035957526,0.010265995925841431,-0.002939763110116095,False
27,1,3,0.1,0.3,0.19815367906597883,0.2180157376327519,0.19552214234758272,0.01986205856677306,-0.0026315367183961103,0.01986205856677306,0.0026315367183961103,-0.01723052184837695,False
27,1,4,0.1,0.4,0.19552214234758272,0.21403855659911022,0.19298722478934494,0.018516414251527502,-0.002534917558237787,0.018516414251527502,0.002534917558237787,-0.015981496693289715,False
27,2,0,0.2,0.0,0.23721948549534758,0.24434095093685693,0.22853048175504354,0.00712146544150935,-0.008689003740304041,0.00712146544150935,0.008689003740304041,0.0015675382987946906,True
27,2,1,0.2,0.1,0.22853048175504354,0.23634574380843038,0.2216254340277778,0.00781526205338684,-0.006905047727265745,0.00781526205338684,0.006905047727265745,-0.0009102143261210949,False
27,2,2,0.2,0.2,0.2216254340277778,0.23570057581573897,0.2180157376327519,0.014075141787961182,-0.0036096963950258965,0.014075141787961182,0.0036096963950258965,-0.010465445392935285,False
27,2,3,0.2,0.3,0.2180157376327519,0.2303425774877651,0.21403855659911022,0.012326839855013205,-0.003977181033641669,0.012326839855013205,0.003977181033641669,-0.008349658821371536,False
27,2,4,0.2,0.4,0.21403855659911022,0.2241508224738304,0.21223120497167683,0.010112265874720167,-0.0018073516274333956,0.010112265874720167,0.0018073516274333956,-0.008304914247286771,False
27,3,0,0.3,0.0,0.24434095093685693,0.25685273554544447,0.23634574380843038,0.01251178460858754,-0.007995207128426551,0.01251178460858754,0.007995207128426551,-0.004516577480160988,False
27,3,1,0.3,0.1,0.23634574380843038,0.2511483756710388,0.23570057581573897,0.01480263186260844,-0.0006451679926914033,0.01480263186260844,0.0006451679926914033,-0.014157463869917036,False
27,3,2,0.3,0.2,0.23570057581573897,0.2433399383531484,0.2303425774877651,0.007639362537409433,-0.005357998327973873,0.007639362537409433,0.005357998327973873,-0.00228136420943556,False
27,3,3,0.3,0.3,0.2303425774877651,0.2377649115140922,0.2241508224738304,0.00742233402632711,-0.006191755013934708,0.00742233402632711,0.006191755013934708,-0.001230579012392402,False
27,3,4,0.3,0.4,0.2241508224738304,0.23490622128533592,0.2156980884044476,0.010755398811505529,-0.008452734069382795,0.010755398811505529,0.008452734069382795,-0.002302664742122734,False
27,4,0,0.4,0.0,0.25685273554544447,0.266637621174164,0.2511483756710388,0.009784885628719542,-0.005704359874405651,0.009784885628719542,0.005704359874405651,-0.004080525754313891,False
27,4,1,0.4,0.1,0.2511483756710388,0.258021978021978,0.2433399383531484,0.006873602350939201,-0.00780843731789041,0.006873602350939201,0.00780843731789041,0.000934834966951209,True
27,4,2,0.4,0.2,0.2433399383531484,0.2549461420092328,0.2377649115140922,0.011606203656084418,-0.005575026839056196,0.011606203656084418,0.005575026839056196,-0.006031176817028222,False
27,4,3,0.4,0.3,0.2377649115140922,0.2501496435762094,0.23490622128533592,0.012384732062117182,-0.0028586902287562888,0.012384732062117182,0.0028586902287562888,-0.009526041833360893,False
27,4,4,0.4,0.4,0.23490622128533592,0.24552738448029854,0.22816916840144627,0.010621163194962618,-0.006737052883889649,0.010621163194962618,0.006737052883889649,-0.003884110311072969,False
28,0,0,0.0,0.0,0.20194260001097514,0.22127186892529851,0.19947971439641335,0.019329268914323378,-0.0024628856145617883,0.019329268914323378,0.0024628856145617883,-0.01686638329976159,False
28,0,1,0.0,0.1,0.19947971439641335,0.2094996693850562,0.1893877551020408,0.01001995498864286,-0.010091959294372538,0.01001995498864286,0.010091959294372538,7.20043057296782e-05,True
28,0,2,0.0,0.2,0.1893877551020408,0.21139338806301308,0.18402720640666995,0.02200563296097227,-0.005360548695370865,0.02200563296097227,0.005360548695370865,-0.016645084265601406,False
28,0,3,0.0,0.3,0.18402720640666995,0.2043263964950712,0.18272895567897202,0.020299190088401253,-0.0012982507276979305,0.020299190088401253,0.0012982507276979305,-0.019000939360703323,False
28,0,4,0.0,0.4,0.18272895567897202,0.2071874657609291,0.1837872962581903,0.024458510081957097,0.0010583405792182754,0.024458510081957097,0.0010583405792182754,-0.02340016950273882,False
28,1,0,0.1,0.0,0.22127186892529851,0.2379083522193356,0.2094996693850562,0.01663648329403708,-0.011772199540242306,0.01663648329403708,0.011772199540242306,-0.004864283753794774,False
28,1,1,0.1,0.1,0.2094996693850562,0.23368773274326732,0.21139338806301308,0.02418806335821111,0.0018937186779568738,0.02418806335821111,0.0018937186779568738,-0.022294344680254236,False
28,1,2,0.1,0.2,0.21139338806301308,0.22074424229099104,0.2043263964950712,0.009350854227977962,-0.007066991567941883,0.009350854227977962,0.007066991567941883,-0.002283862660036079,False
28,1,3,0.1,0.3,0.2043263964950712,0.21420836040719082,0.2071874657609291,0.009881963912119623,0.002861069265857913,0.009881963912119623,0.002861069265857913,-0.0070208946462617106,False
28,1,4,0.1,0.4,0.2071874657609291,0.2132995984819317,0.19346978557504874,0.006112132721002583,-0.013717680185880377,0.006112132721002583,0.013717680185880377,0.007605547464877793,True
28,2,0,0.2,0.0,0.2379083522193356,0.24925897464046548,0.23368773274326732,0.011350622421129886,-0.004220619476068277,0.011350622421129886,0.004220619476068277,-0.007130002945061609,False
28,2,1,0.2,0.1,0.23368773274326732,0.23695878263725437,0.22074424229099104,0.003271049893987049,-0.012943490452276274,0.003271049893987049,0.012943490452276274,0.009672440558289225,True
28,2,2,0.2,0.2,0.22074424229099104,0.23339513578361873,0.21420836040719082,0.012650893492627685,-0.006535881883800221,0.012650893492627685,0.006535881883800221,-0.006115011608827464,False
28,2,3,0.2,0.3,0.21420836040719082,0.22907128842380642,0.2132995984819317,0.014862928016615595,-0.0009087619252591272,0.014862928016615595,0.0009087619252591272,-0.013954166091356468,False
28,2,4,0.2,0.4,0.2132995984819317,0.2221373629371011,0.20858591425107462,0.0088377644551694,-0.004713684230857079,0.0088377644551694,0.004713684230857079,-0.004124080224312321,False
28,3,0,0.3,0.0,0.24925897464046548,0.2564325735734102,0.23695878263725437,0.007173598932944725,-0.012300192003211113,0.007173598932944725,0.012300192003211113,0.005126593070266389,True
28,3,1,0.3,0.1,0.23695878263725437,0.26057697611561587,0.23339513578361873,0.0236181934783615,-0.003563646853635638,0.0236181934783615,0.003563646853635638,-0.02005454662472586,False
28,3,2,0.3,0.2,0.23339513578361873,0.24189553635312896,0.22907128842380642,0.008500400569510236,-0.004323847359812311,0.008500400569510236,0.004323847359812311,-0.004176553209697925,False
28,3,3,0.3,0.3,0.22907128842380642,0.2402751031636864,0.2221373629371011,0.01120381473987997,-0.006933925486705322,0.01120381473987997,0.006933925486705322,-0.004269889253174647,False
28,3,4,0.3,0.4,0.2221373629371011,0.23506085807126728,0.21885907504363003,0.012923495134166185,-0.0032782878934710658,0.012923495134166185,0.0032782878934710658,-0.00964520724069512,False
28,4,0,0.4,0.0,0.2564325735734102,0.272323604267071,0.26057697611561587,0.015891030693660768,0.004144402542205661,0.015891030693660768,0.004144402542205661,-0.011746628151455107,False
28,4,1,0.4,0.1,0.26057697611561587,0.2648077874938129,0.24189553635312896,0.00423081137819703,-0.0186814397624869,0.00423081137819703,0.0186814397624869,0.01445062838428987,True
28,4,2,0.4,0.2,0.24189553635312896,0.2551483613817538,0.2402751031636864,0.01325282502862482,-0.0016204331894425772,0.01325282502862482,0.0016204331894425772,-0.011632391839182243,False
28,4,3,0.4,0.3,0.2402751031636864,0.2507733097657976,0.23506085807126728,0.010498206602111204,-0.005214245092419106,0.010498206602111204,0.005214245092419106,-0.005283961509692098,False
28,4,4,0.4,0.4,0.23506085807126728,0.24380817592945403,0.23367341371596922,0.008747317858186748,-0.0013874443552980564,0.008747317858186748,0.0013874443552980564,-0.007359873502888692,False
29,0,0,0.0,0.0,0.20450209843571157,0.22196480776656186,0.20154402102496716,0.017462709330850285,-0.002958077410744414,0.017462709330850285,0.002958077410744414,-0.01450463192010587,False
29,0,1,0.0,0.1,0.20154402102496716,0.2165696077354137,0.20021923814743767,0.015025586710446542,-0.00132478287752949,0.015025586710446542,0.00132478287752949,-0.013700803832917052,False
29,0,2,0.0,0.2,0.20021923814743767,0.20840224942110486,0.18819978046103183,0.00818301127366719,-0.012019457686405832,0.00818301127366719,0.012019457686405832,0.003836446412738642,True
29,0,3,0.0,0.3,0.18819978046103183,0.20191566662996807,0.1830792850093212,0.013715886168936237,-0.005120495451710644,0.013715886168936237,0.005120495451710644,-0.008595390717225593,False
29,0,4,0.0,0.4,0.1830792850093212,0.19859373269848302,0.1752605595172792,0.015514447689161825,-0.007818725492041989,0.015514447689161825,0.007818725492041989,-0.007695722197119836,False
29,1,0,0.1,0.0,0.22196480776656186,0.23603810775295664,0.2165696077354137,0.014073299986394783,-0.005395200031148156,0.014073299986394783,0.005395200031148156,-0.008678099955246626,False
29,1,1,0.1,0.1,0.2165696077354137,0.2329806680330139,0.20840224942110486,0.0164110602976002,-0.008167358314308842,0.0164110602976002,0.008167358314308842,-0.008243701983291357,False
29,1,2,0.1,0.2,0.20840224942110486,0.22181125917867828,0.20191566662996807,0.01340900975757342,-0.006486582791136786,0.01340900975757342,0.006486582791136786,-0.0069224269664366345,False
29,1,3,0.1,0.3,0.20191566662996807,0.21361141602634467,0.19859373269848302,0.011695749396376603,-0.003321933931485055,0.011695749396376603,0.003321933931485055,-0.008373815464891549,False
29,1,4,0.1,0.4,0.19859373269848302,0.2107213985394999,0.19022572868726714,0.012127665841016877,-0.008368004011215874,0.012127665841016877,0.008368004011215874,-0.003759661829801003,False
29,2,0,0.2,0.0,0.23603810775295664,0.25147251308900526,0.2329806680330139,0.015434405336048618,-0.0030574397199427394,0.015434405336048618,0.0030574397199427394,-0.012376965616105878,False
29,2,1,0.2,0.1,0.2329806680330139,0.24576454084385455,0.22181125917867828,0.012783872810840646,-0.011169408854335622,0.012783872810840646,0.011169408854335622,-0.0016144639565050245,False
29,2,2,0.2,0.2,0.22181125917867828,0.23352771268189002,0.21361141602634467,0.011716453503211738,-0.008199843152333602,0.011716453503211738,0.008199843152333602,-0.0035166103508781354,False
29,2,3,0.2,0.3,0.21361141602634467,0.2247184869356073,0.2107213985394999,0.011107070909262634,-0.0028900174868447814,0.011107070909262634,0.0028900174868447814,-0.008217053422417853,False
29,2,4,0.2,0.4,0.2107213985394999,0.22378122592714866,0.20699803793328972,0.01305982738764877,-0.0037233606062101743,0.01305982738764877,0.0037233606062101743,-0.009336466781438596,False
29,3,0,0.3,0.0,0.25147251308900526,0.2551573187414501,0.24576454084385455,0.0036848056524448336,-0.005707972245150711,0.0036848056524448336,0.005707972245150711,0.0020231665927058773,True
29,3,1,0.3,0.1,0.24576454084385455,0.24869153214698914,0.23352771268189002,0.0029269913031345907,-0.01223682816196453,0.0029269913031345907,0.01223682816196453,0.00930983685882994,True
29,3,2,0.3,0.2,0.23352771268189002,0.24693327465757192,0.2247184869356073,0.013405561975681907,-0.008809225746282706,0.013405561975681907,0.008809225746282706,-0.0045963362293992005,False
29,3,3,0.3,0.3,0.2247184869356073,0.235548027537974,0.22378122592714866,0.010829540602366683,-0.0009372610084586452,0.010829540602366683,0.0009372610084586452,-0.009892279593908038,False
29,3,4,0.3,0.4,0.22378122592714866,0.2333553427974029,0.21786027157249233,0.009574116870254223,-0.005920954354656338,0.009574116870254223,0.005920954354656338,-0.0036531625155978853,False
29,4,0,0.4,0.0,0.2551573187414501,0.2640449438202247,0.24869153214698914,0.008887625078774608,-0.006465786594460954,0.008887625078774608,0.006465786594460954,-0.0024218384843136542,False
29,4,1,0.4,0.1,0.24869153214698914,0.26159657796789065,0.24693327465757192,0.012905045820901517,-0.0017582574894172143,0.012905045820901517,0.0017582574894172143,-0.011146788331484303,False
29,4,2,0.4,0.2,0.24693327465757192,0.2549735651605167,0.235548027537974,0.008040290502944802,-0.01138524711959793,0.008040290502944802,0.01138524711959793,0.0033449566166531275,True
29,4,3,0.4,0.3,0.235548027537974,0.2500546806649169,0.2333553427974029,0.014506653126942881,-0.0021926847405711047,0.014506653126942881,0.0021926847405711047,-0.012313968386371776,False
29,4,4,0.4,0.4,0.2333553427974029,0.24019634578674665,0.2276790522347873,0.0068410029893437585,-0.0056762905626155935,0.0068410029893437585,0.0056762905626155935,-0.001164712426728165,False
30,0,0,0.0,0.0,0.20446096654275092,0.22709471013293617,0.19501825911593176,0.022633743590185246,-0.009442707426819158,0.022633743590185246,0.009442707426819158,-0.013191036163366088,False
30,0,1,0.0,0.1,0.19501825911593176,0.2203742203742204,0.19617014251912177,0.025355961258288623,0.0011518834031900016,0.025355961258288623,0.0011518834031900016,-0.02420407785509862,False
30,0,2,0.0,0.2,0.19617014251912177,0.20767727223368443,0.18984655566438133,0.011507129714562664,-0.006323586854740437,0.011507129714562664,0.006323586854740437,-0.005183542859822227,False
30,0,3,0.0,0.3,0.18984655566438133,0.19754299754299753,0.18422056339563014,0.007696441878616206,-0.005625992268751184,0.007696441878616206,0.005625992268751184,-0.0020704496098650216,False
30,0,4,0.0,0.4,0.18422056339563014,0.19959289211641085,0.1794209745646322,0.015372328720780704,-0.004799588830997931,0.015372328720780704,0.004799588830997931,-0.010572739889782773,False
30,1,0,0.1,0.0,0.22709471013293617,0.24111207457186212,0.2203742203742204,0.014017364438925956,-0.006720489758715781,0.014017364438925956,0.006720489758715781,-0.007296874680210175,False
30,1,1,0.1,0.1,0.2203742203742204,0.2307565699237395,0.20767727223368443,0.01038234954951911,-0.012696948140535957,0.01038234954951911,0.012696948140535957,0.0023145985910168476,True
30,1,2,0.1,0.2,0.20767727223368443,0.2223518302505138,0.19754299754299753,0.014674558016829375,-0.010134274690686895,0.014674558016829375,0.010134274690686895,-0.00454028332614248,False
30,1,3,0.1,0.3,0.19754299754299753,0.21768557750508996,0.19959289211641085,0.020142579962092427,0.0020498945734133134,0.020142579962092427,0.0020498945734133134,-0.018092685388679114,False
30,1,4,0.1,0.4,0.19959289211641085,0.2146938775510204,0.19387921211134626,0.015100985434609554,-0.005713680005064586,0.015100985434609554,0.005713680005064586,-0.009387305429544968,False
30,2,0,0.2,0.0,0.24111207457186212,0.24524568539078817,0.2307565699237395,0.004133610818926048,-0.010355504648122626,0.004133610818926048,0.010355504648122626,0.006221893829196579,True
30,2,1,0.2,0.1,0.2307565699237395,0.24585785916721167,0.2223518302505138,0.015101289243472177,-0.008404739673225692,0.015101289243472177,0.008404739673225692,-0.006696549570246485,False
30,2,2,0.2,0.2,0.2223518302505138,0.2333820109254151,0.21768557750508996,0.011030180674901302,-0.004666252745423843,0.011030180674901302,0.004666252745423843,-0.006363927929477459,False
30,2,3,0.2,0.3,0.21768557750508996,0.22770553348930844,0.2146938775510204,0.010019955984218482,-0.00299169995406956,0.010019955984218482,0.00299169995406956,-0.007028256030148922,False
30,2,4,0.2,0.4,0.2146938775510204,0.22468145869947276,0.2088777127863117,0.009987581148452357,-0.005816164764708698,0.009987581148452357,0.005816164764708698,-0.004171416383743659,False
30,3,0,0.3,0.0,0.24524568539078817,0.25850377041176154,0.24585785916721167,0.013258085020973365,0.0006121737764235025,0.013258085020973365,0.0006121737764235025,-0.012645911244549862,False
30,3,1,0.3,0.1,0.24585785916721167,0.2508729812309035,0.2333820109254151,0.00501512206369184,-0.012475848241796567,0.00501512206369184,0.012475848241796567,0.007460726178104726,True
30,3,2,0.3,0.2,0.2333820109254151,0.24044315252564033,0.22770553348930844,0.007061141600225224,-0.005676477436106664,0.007061141600225224,0.005676477436106664,-0.0013846641641185597,False
30,3,3,0.3,0.3,0.22770553348930844,0.2421340629274966,0.22468145869947276,0.014428529438188148,-0.0030240747898356846,0.014428529438188148,0.0030240747898356846,-0.011404454648352463,False
30,3,4,0.3,0.4,0.22468145869947276,0.23767334360554698,0.22095435684647302,0.012991884906074225,-0.003727101852999737,0.012991884906074225,0.003727101852999737,-0.009264783053074488,False
30,4,0,0.4,0.0,0.25850377041176154,0.2742504409171076,0.2508729812309035,0.01574667050534606,-0.007630789180858022,0.01574667050534606,0.007630789180858022,-0.008115881324488039,False
30,4,1,0.4,0.1,0.2508729812309035,0.2637634882184541,0.24044315252564033,0.012890506987550565,-0.010429828705263183,0.012890506987550565,0.010429828705263183,-0.002460678282287382,False
30,4,2,0.4,0.2,0.24044315252564033,0.25438839359875964,0.2421340629274966,0.013945241073119313,0.0016909104018562604,0.013945241073119313,0.0016909104018562604,-0.012254330671263053,False
30,4,3,0.4,0.3,0.2421340629274966,0.2474131358239843,0.23767334360554698,0.005279072896487713,-0.004460719321949608,0.005279072896487713,0.004460719321949608,-0.0008183535745381054,False
30,4,4,0.4,0.4,0.23767334360554698,0.24478419251573022,0.23128247197156138,0.007110848910183237,-0.006390871633985606,0.007110848910183237,0.006390871633985606,-0.0007199772761976309,False
31,0,0,0.0,0.0,0.20317808219178082,0.22585833934217095,0.19826354544455435,0.022680257150390126,-0.004914536747226472,0.022680257150390126,0.004914536747226472,-0.017765720403163654,False
31,0,1,0.0,0.1,0.19826354544455435,0.21574630945872061,0.19503295027503947,0.017482764014166263,-0.003230595169514877,0.017482764014166263,0.003230595169514877,-0.014252168844651386,False
31,0,2,0.0,0.2,0.19503295027503947,0.20929849599297398,0.18826940964053182,0.014265545717934508,-0.006763540634507653,0.014265545717934508,0.006763540634507653,-0.007502005083426855,False
31,0,3,0.0,0.3,0.18826940964053182,0.19951047049224913,0.18366564417177914,0.011241060851717305,-0.004603765468752685,0.011241060851717305,0.004603765468752685,-0.00663729538296462,False
31,0,4,0.0,0.4,0.18366564417177914,0.20080832687410033,0.1795066413662239,0.017142682702321194,-0.004159002805555229,0.017142682702321194,0.004159002805555229,-0.012983679896765965,False
31,1,0,0.1,0.0,0.22585833934217095,0.2357683448502797,0.21574630945872061,0.009910005508108749,-0.010112029883450335,0.009910005508108749,0.010112029883450335,0.00020202437534158624,True
31,1,1,0.1,0.1,0.21574630945872061,0.22797727398091455,0.20929849599297398,0.012230964522193938,-0.006447813465746632,0.012230964522193938,0.006447813465746632,-0.005783151056447305,False
31,1,2,0.1,0.2,0.20929849599297398,0.21825767140582972,0.19951047049224913,0.008959175412855735,-0.009788025500724856,0.008959175412855735,0.009788025500724856,0.0008288500878691207,True
31,1,3,0.1,0.3,0.19951047049224913,0.2175406083069879,0.20080832687410033,0.018030137814738778,0.0012978563818512034,0.018030137814738778,0.0012978563818512034,-0.016732281432887575,False
31,1,4,0.1,0.4,0.20080832687410033,0.2094446873633581,0.19396292448187236,0.008636360489257783,-0.006845402392227973,0.008636360489257783,0.006845402392227973,-0.00179095809702981,False
31,2,0,0.2,0.0,0.2357683448502797,0.24703438473733122,0.22797727398091455,0.011266039887051521,-0.0077910708693651465,0.011266039887051521,0.0077910708693651465,-0.0034749690176863746,False
31,2,1,0.2,0.1,0.22797727398091455,0.24235179046894528,0.21825767140582972,0.01437451648803073,-0.009719602575084835,0.01437451648803073,0.009719602575084835,-0.004654913912945896,False
31,2,2,0.2,0.2,0.21825767140582972,0.2330958904109589,0.2175406083069879,0.014838219005129188,-0.0007170630988418136,0.014838219005129188,0.0007170630988418136,-0.014121155906287375,False
31,2,3,0.2,0.3,0.2175406083069879,0.2267199824715162,0.2094446873633581,0.009179374164528298,-0.008095920943629792,0.009179374164528298,0.008095920943629792,-0.001083453220898506,False
31,2,4,0.2,0.4,0.2094446873633581,0.2249588590235875,0.2110783349721403,0.015514171660229392,0.0016336476087821794,0.015514171660229392,0.0016336476087821794,-0.013880524051447213,False
31,3,0,0.3,0.0,0.24703438473733122,0.2617943823288792,0.24235179046894528,0.014759997591547974,-0.004682594268385937,0.014759997591547974,0.004682594268385937,-0.010077403323162037,False
31,3,1,0.3,0.1,0.24235179046894528,0.24998635743519781,0.2330958904109589,0.007634566966252532,-0.009255900057986377,0.007634566966252532,0.009255900057986377,0.0016213330917338453,True
31,3,2,0.3,0.2,0.2330958904109589,0.2412874463110966,0.2267199824715162,0.008191555900137704,-0.006375907939442704,0.008191555900137704,0.006375907939442704,-0.0018156479606949993,False
31,3,3,0.3,0.3,0.2267199824715162,0.2408930029948271,0.2249588590235875,0.014173020523310903,-0.0017611234479286975,0.014173020523310903,0.0017611234479286975,-0.012411897075382206,False
31,3,4,0.3,0.4,0.2249588590235875,0.2372156755275418,0.21870229007633588,0.012256816503954299,-0.006256568947251628,0.012256816503954299,0.006256568947251628,-0.00600024755670267,False
31,4,0,0.4,0.0,0.2617943823288792,0.2723866203780239,0.24998635743519781,0.01059223804914472,-0.01180802489368138,0.01059223804914472,0.01180802489368138,0.0012157868445366593,True
31,4,1,0.4,0.1,0.24998635743519781,0.2601187263896384,0.2412874463110966,0.010132368954440585,-0.008698911124101205,0.010132368954440585,0.008698911124101205,-0.0014334578303393797,False
31,4,2,0.4,0.2,0.2412874463110966,0.25133108768879714,0.2408930029948271,0.01004364137770053,-0.0003944433162695049,0.01004364137770053,0.0003944433162695049,-0.009649198061431025,False
31,4,3,0.4,0.3,0.2408930029948271,0.25029907558455683,0.2372156755275418,0.009406072589729725,-0.003677327467285302,0.009406072589729725,0.003677327467285302,-0.005728745122444423,False
31,4,4,0.4,0.4,0.2372156755275418,0.2422878828950935,0.22847283085013145,0.0050722073675517065,-0.00874284467741035,0.0050722073675517065,0.00874284467741035,0.003670637309858643,True
32,0,0,0.0,0.0,0.21055262427103583,0.22038032932305815,0.1992295588953394,0.009827705052022323,-0.01132306537569644,0.009827705052022323,0.01132306537569644,0.0014953603236741164,True
32,0,1,0.0,0.1,0.1992295588953394,0.21868295098201024,0.19206125108601216,0.01945339208667085,-0.007168307809327229,0.01945339208667085,0.007168307809327229,-0.012285084277343622,False
32,0,2,0.0,0.2,0.19206125108601216,0.20904046997389034,0.18217713188922402,0.016979218887878178,-0.009884119196788138,0.016979218887878178,0.009884119196788138,-0.00709509969109004,False
32,0,3,0.0,0.3,0.18217713188922402,0.20131040131040132,0.18700701139351447,0.019133269421177296,0.004829879504290452,0.019133269421177296,0.004829879504290452,-0.014303389916886844,False
32,0,4,0.0,0.4,0.18700701139351447,0.20624481901077646,0.18233113901642972,0.019237807617261987,-0.00467587237708475,0.019237807617261987,0.00467587237708475,-0.014561935240177237,False
32,1,0,0.1,0.0,0.22038032932305815,0.2385633477950464,0.21868295098201024,0.01818301847198825,-0.0016973783410479115,0.01818301847198825,0.0016973783410479115,-0.016485640130940338,False
32,1,1,0.1,0.1,0.21868295098201024,0.22837770795435752,0.20904046997389034,0.009694756972347285,-0.009642481008119902,0.009694756972347285,0.009642481008119902,-5.22759642273829e-05,False
32,1,2,0.1,0.2,0.20904046997389034,0.22312880765883378,0.20131040131040132,0.014088337684943442,-0.00773006866348902,0.014088337684943442,0.00773006866348902,-0.006358269021454421,False
32,1,3,0.1,0.3,0.20131040131040132,0.2133861299015564,0.20624481901077646,0.012075728591155077,0.004934417700375143,0.012075728591155077,0.004934417700375143,-0.007141310890779934,False
32,1,4,0.1,0.4,0.20624481901077646,0.21294501965561155,0.19035505520675472,0.0067002006448350915,-0.01588976380402174,0.0067002006448350915,0.01588976380402174,0.009189563159186648,True
32,2,0,0.2,0.0,0.2385633477950464,0.24975206611570247,0.22837770795435752,0.011188718320656071,-0.010185639840688876,0.011188718320656071,0.010185639840688876,-0.0010030784799671955,False
32,2,1,0.2,0.1,0.22837770795435752,0.24318194390662168,0.22312880765883378,0.014804235952264155,-0.005248900295523745,0.014804235952264155,0.005248900295523745,-0.00955533565674041,False
32,2,2,0.2,0.2,0.22312880765883378,0.23677486000108738,0.2133861299015564,0.013646052342253606,-0.009742677757277385,0.013646052342253606,0.009742677757277385,-0.0039033745849762214,False
32,2,3,0.2,0.3,0.2133861299015564,0.2297585810477911,0.21294501965561155,0.0163724511462347,-0.0004411102459448424,0.0163724511462347,0.0004411102459448424,-0.01593134090028986,False
32,2,4,0.2,0.4,0.21294501965561155,0.22422708768841457,0.20387766247951938,0.011282068032803017,-0.009067357176092167,0.011282068032803017,0.009067357176092167,-0.0022147108567108498,False
32,3,0,0.3,0.0,0.24975206611570247,0.25974453154980537,0.24318194390662168,0.009992465434102898,-0.006570122209080792,0.009992465434102898,0.006570122209080792,-0.0034223432250221064,False
32,3,1,0.3,0.1,0.24318194390662168,0.2525398323433076,0.23677486000108738,0.009357888436685946,-0.006407083905534294,0.009357888436685946,0.006407083905534294,-0.0029508045311516518,False
32,3,2,0.3,0.2,0.23677486000108738,0.24954890918038164,0.2297585810477911,0.012774049179294256,-0.00701627895329629,0.012774049179294256,0.00701627895329629,-0.005757770225997966,False
32,3,3,0.3,0.3,0.2297585810477911,0.24363895591138407,0.22422708768841457,0.013880374863592976,-0.005531493359376527,0.013880374863592976,0.005531493359376527,-0.008348881504216449,False
32,3,4,0.3,0.4,0.22422708768841457,0.23327117156647653,0.2214669444139897,0.009044083878061965,-0.0027601432744248644,0.009044083878061965,0.0027601432744248644,-0.0062839406036371,False
32,4,0,0.4,0.0,0.25974453154980537,0.27058503401360545,0.2525398323433076,0.010840502463800084,-0.007204699206497744,0.010840502463800084,0.007204699206497744,-0.003635803257302339,False
32,4,1,0.4,0.1,0.2525398323433076,0.2560214582877162,0.24954890918038164,0.003481625944408595,-0.0029909231629259847,0.003481625944408595,0.0029909231629259847,-0.0004907027814826104,False
32,4,2,0.4,0.2,0.24954890918038164,0.25361173199585674,0.24363895591138407,0.004062822815475098,-0.00590995326899757,0.004062822815475098,0.00590995326899757,0.001847130453522472,True
32,4,3,0.4,0.3,0.24363895591138407,0.2447000821692687,0.23327117156647653,0.0010611262578846259,-0.010367784344907538,0.0010611262578846259,0.010367784344907538,0.009306658087022912,True
32,4,4,0.4,0.4,0.23327117156647653,0.24128859060402685,0.23185164985001364,0.008017419037550322,-0.001419521716462896,0.008017419037550322,0.001419521716462896,-0.006597897321087426,False
33,0,0,0.0,0.0,0.20042148492380849,0.22628786203847004,0.1977490213136146,0.025866377114661554,-0.0026724636101938815,0.025866377114661554,0.0026724636101938815,-0.023193913504467673,False
33,0,1,0.0,0.1,0.1977490213136146,0.21262872628726287,0.19116430423032377,0.014879704973648267,-0.006584717083290836,0.014879704973648267,0.006584717083290836,-0.00829498789035743,False
33,0,2,0.0,0.2,0.19116430423032377,0.20614858152113918,0.1906657819066578,0.014984277290815418,-0.0004985223236659564,0.014984277290815418,0.0004985223236659564,-0.014485754967149461,False
33,0,3,0.0,0.3,0.1906657819066578,0.20449069003285872,0.17998258408620876,0.013824908126200908,-0.010683197820449047,0.013824908126200908,0.010683197820449047,-0.0031417103057518603,False
33,0,4,0.0,0.4,0.17998258408620876,0.19757528786536757,0.17620365246264527,0.017592703779158808,-0.0037789316235634918,0.017592703779158808,0.0037789316235634918,-0.013813772155595316,False
33,1,0,0.1,0.0,0.22628786203847004,0.2349920795324193,0.21262872628726287,0.008704217493949257,-0.013659135751207169,0.008704217493949257,0.013659135751207169,0.004954918257257912,True
33,1,1,0.1,0.1,0.21262872628726287,0.22766285211267606,0.20614858152113918,0.015034125825413192,-0.0064801447661236855,0.015034125825413192,0.0064801447661236855,-0.008553981059289506,False
33,1,2,0.1,0.2,0.20614858152113918,0.2248298001881884,0.20449069003285872,0.01868121866704922,-0.0016578914882804663,0.01868121866704922,0.0016578914882804663,-0.017023327178768755,False
33,1,3,0.1,0.3,0.20449069003285872,0.217974180734856,0.19757528786536757,0.01348349070199728,-0.006915402167491147,0.01348349070199728,0.006915402167491147,-0.0065680885345061335,False
33,1,4,0.1,0.4,0.19757528786536757,0.2121045995285346,0.19230556935474968,0.014529311663167038,-0.005269718510617888,0.014529311663167038,0.005269718510617888,-0.00925959315254915,False
