weight_set,w1,w2,Q,rho_1,rho_2,tau_1,tau_2,weighted_utilization,weighted_offered_wait,fcfs_weighted_utilization,fcfs_weighted_offered_wait,delta_weighted_utilization,delta_weighted_offered_wait,served_rate_1,served_rate_2,overall_served_rate,fcfs_served_rate_1,fcfs_served_rate_2,fcfs_overall_served_rate,min_served_rate,served_rate_flag
"w1=1.5, w2=1",1.5,1.0,8,0.5057534246575343,0.4950856164383562,5.371112650554835,5.467539326510287,1.2537157534246577,5.409452500893094,1.252525684931507,5.419327076599282,0.0011900684931507755,-0.009874575706187372,0.5892694559686573,0.5794794343768854,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5794794343768854,False
"w1=1.5, w2=1",1.5,1.0,12,0.5102739726027398,0.4905479452054794,5.297898984060231,5.541814214498086,1.255958904109589,5.394883923626186,1.252525684931507,5.419327076599282,0.0034332191780822806,-0.024443152973095295,0.59664858104329,0.5717944904677434,0.5842749594771636,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5717944904677434,False
"w1=1.5, w2=1",1.5,1.0,16,0.5400856164383562,0.4605993150684931,4.7640364791065135,6.2414345946406025,1.2707277397260275,5.352202351502965,1.252525684931507,5.419327076599282,0.018202054794520618,-0.06712472509631642,0.668160395296686,0.4981708641338566,0.583494873393837,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.4981708641338566,True
"w1=1.5, w2=1",1.5,1.0,20,0.6375,0.3628253424657534,3.014408218082071,7.622842818110007,1.3190753424657535,4.85711270231649,1.252525684931507,5.419327076599282,0.06654965753424662,-0.5622143742827912,0.813939264832598,0.3884136494822938,0.6012302171138446,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.3884136494822938,True
"w1=1.5, w2=1",1.5,1.0,24,0.7500684931506849,0.24931506849315072,1.3413450917895893,9.371245424098928,1.374417808219178,4.53513015886817,1.252525684931507,5.419327076599282,0.12189212328767125,-0.8841969177311112,0.9556596751241028,0.26743859568932266,0.6122736608107371,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.26743859568932266,True
"w1=1.5, w2=1",1.5,1.0,28,0.7740068493150685,0.12513698630136988,0.06988147678539305,10.581308854161334,1.2861472602739725,2.9380837430017683,1.252525684931507,5.419327076599282,0.03362157534246579,-2.481243333597513,1.0,0.13608925592634805,0.5670781912812594,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.13608925592634805,True
"w1=1.5, w2=1",1.5,1.0,32,0.781095890410959,0.0,0.008749072997816461,,1.1716438356164383,0.008749072997816461,1.252525684931507,5.419327076599282,-0.08088184931506844,-5.410578003601465,1.0,0.0,0.5003965996037021,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.0,True
"w1=2, w2=1",2.0,1.0,0,0.5033732876712329,0.4974657534246575,5.420387187309788,5.417746496996356,1.5042123287671232,5.419503432342053,1.5042123287671232,5.419503432342053,0.0,0.0,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5822518148626945,False
"w1=2, w2=1",2.0,1.0,4,0.5040410958904109,0.49679794520547943,5.404223823863045,5.434055205853594,1.5048801369863014,5.414099829874755,1.5042123287671232,5.419503432342053,0.0006678082191781343,-0.005403602467298363,0.5865749661567066,0.5821905707467911,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5817682949677919,False
"w1=2, w2=1",2.0,1.0,8,0.5057534246575343,0.4950856164383562,5.371112650554835,5.467539326510287,1.5065924657534246,5.403041594323868,1.5042123287671232,5.419503432342053,0.002380136986301418,-0.016461838018184415,0.5892694559686573,0.5794794343768854,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5794794343768854,False
