background_id,selection_objective,comparison,first_policy,second_policy,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,priority_weighted_utilization_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_status,reservation_outcome,target_objective_practical_tie,baseline_equivalent,policy,average_optimal_horizon_days,average_optimal_Q,average_optimal_window,priority_optimal_horizon_days,priority_optimal_Q,priority_optimal_window,same_policy_cell,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,native_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_BK_LOW_MILD_C001,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,10,0,-1,10,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C001,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,4,0,-1,4,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C001,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0006118721461187637,-0.002054794520547976,0.0007947488584475916,supported_neutral,-0.0006392694063926841,-0.0014521689497716723,0.00016004566210046076,supported_neutral,0.009270590388668088,0.0025371016612809375,0.016575468577530172,meaningful_gain,0.0007624119840002441,-0.003452433723288842,0.0048059590089588235,supported_neutral,-0.00033789954337899996,-0.001406392694063921,0.0007031963470319719,supported_neutral,-0.0006027397260273904,-0.0029680365296803624,0.0016073059360730557,supported_neutral,priority_win_neutral,True,False,reservation_only,10,20,2,10,19,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C001,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,0.0001369863013698236,-0.0022833333333332965,0.0022742009132418577,supported_neutral,0.00112785388127854,-0.0005389269406392728,0.0026438356164383285,supported_neutral,0.014858347291291474,0.00488900012015663,0.02405804658573924,meaningful_gain,-0.002439707040802952,-0.007616983141811106,0.0031184264214599916,uncertain,0.0017077625570776397,-0.0006118721461187043,0.0039000000000000137,supported_neutral,-0.001159817351598147,-0.004776484018264848,0.0026029680365296966,supported_neutral,uncertain,True,False,both_flexible,2,10,2,4,20,2,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C002,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,14,0,-1,14,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C002,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,4,0,-1,4,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C002,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0006118721461187637,-0.002027397260274011,0.0008495433789954905,supported_neutral,-0.0006392694063926841,-0.0014109589041095718,0.00026038812785389383,supported_neutral,0.009270590388668088,0.002895038445065823,0.016144758911736636,meaningful_gain,0.0007624119840002441,-0.0036786265771918242,0.004608636837899747,supported_neutral,-0.00033789954337899996,-0.0013883561643835737,0.0007125570776255723,supported_neutral,-0.0006027397260273904,-0.0028965753424657244,0.0015342465753424685,supported_neutral,priority_win_neutral,True,False,reservation_only,14,20,2,14,19,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C002,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,0.0001369863013698236,-0.0024018264840180883,0.0022100456621003462,supported_neutral,0.00112785388127854,-0.0006529680365296561,0.0026623287671232896,supported_neutral,0.014858347291291474,0.005421220609069371,0.023877728115248516,meaningful_gain,-0.002439707040802952,-0.007497618324503183,0.0031966860169565783,uncertain,0.0017077625570776397,-0.000465753424657514,0.004046118721461203,supported_neutral,-0.001159817351598147,-0.004803881278538815,0.002420319634703227,supported_neutral,uncertain,True,False,both_flexible,2,10,2,4,20,2,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C003,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,22,0,-1,22,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C003,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,4,0,-1,4,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C003,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0006118721461187637,-0.0019543378995434462,0.0007764840182647905,supported_neutral,-0.0006392694063926841,-0.0014018264840182648,0.00015981735159815825,supported_neutral,0.009270590388668088,0.0026747462972311104,0.01619822839604825,meaningful_gain,0.0007624119840002441,-0.0033334979036155187,0.004748432542041277,supported_neutral,-0.00033789954337899996,-0.0013974885844749022,0.0007216894977168924,supported_neutral,-0.0006027397260273904,-0.0029317351598173187,0.0015892694063927018,supported_neutral,priority_win_neutral,True,False,reservation_only,22,20,2,22,19,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C003,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,0.0001369863013698236,-0.0021461187214613787,0.0022294520547944553,supported_neutral,0.00112785388127854,-0.000421004566210032,0.0026393835616438264,supported_neutral,0.014858347291291474,0.004938463832730073,0.024013108656696567,meaningful_gain,-0.002439707040802952,-0.0075808329897641994,0.0028351879724429763,uncertain,0.0017077625570776397,-0.00045684931506848324,0.003945433789954343,supported_neutral,-0.001159817351598147,-0.004803881278538782,0.002429452054794545,supported_neutral,uncertain,True,False,both_flexible,2,10,2,4,20,2,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C004,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,10,0,-1,10,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C004,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,2,0,-1,2,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C004,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.00046575342465774436,-0.001736986301369981,0.0006904109589038254,supported_neutral,0.0012657534246575453,0.00056952054794521,0.001956164383561676,supported_neutral,0.0201640531486317,0.01294858687959854,0.025926818932224524,meaningful_gain,-0.002482394774995911,-0.007668518563851579,0.003333544513357508,uncertain,0.002553424657534259,0.0011341095890411367,0.004043835616438349,supported_neutral,-0.0025753424657534163,-0.005096027397260273,-0.0001643835616438216,uncertain,uncertain,True,False,reservation_only,10,33,3,10,45,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C004,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.0009205479452054632,-0.001972602739726048,-2.1643835616440394e-05,supported_neutral,0.00019452054794520944,-0.0008522602739725951,0.0012849315068493184,supported_neutral,0.017460346457562403,0.013125343577191907,0.021531404549026623,meaningful_gain,-0.0019552145048714166,-0.005912108061772719,0.0020844447161846077,uncertain,0.0015068493150685093,-0.00019739726027395208,0.003238356164383592,supported_neutral,-0.0026246575342465774,-0.004362054794520545,-0.0008491780821918034,supported_neutral,uncertain,True,False,both_flexible,4,37,4,4,43,4,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C005,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,14,0,-1,14,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C005,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,2,0,-1,2,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C005,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.00046575342465774436,-0.0017260273972603667,0.0006904109589037314,supported_neutral,0.0012657534246575453,0.0006080821917808332,0.001931506849315079,supported_neutral,0.0201640531486317,0.013200153615858967,0.026203625170408133,meaningful_gain,-0.002482394774995911,-0.007819104198553745,0.0028674483268149127,uncertain,0.002553424657534259,0.0011835616438356643,0.004044246575342447,supported_neutral,-0.0025753424657534163,-0.004980958904109589,-0.00021356164383560185,supported_neutral,uncertain,True,False,reservation_only,14,33,3,14,45,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C005,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.0009205479452054632,-0.0019287671232876686,6.027397260267991e-05,supported_neutral,0.00019452054794520944,-0.0008384246575342429,0.0012110958904109404,supported_neutral,0.017460346457562403,0.013413889922147702,0.02160528577041174,meaningful_gain,-0.0019552145048714166,-0.005926168684250588,0.0020790184928456573,uncertain,0.0015068493150685093,-6.589041095887118e-05,0.00314534246575346,supported_neutral,-0.0026246575342465774,-0.004225068493150678,-0.0009695890410959083,supported_neutral,uncertain,True,False,both_flexible,4,37,4,4,43,4,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C006,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,22,0,-1,22,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C006,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,2,0,-1,2,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C006,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.00046575342465774436,-0.0016713698630138477,0.0007016438356161049,supported_neutral,0.0012657534246575453,0.0005424657534246477,0.00198356164383563,supported_neutral,0.0201640531486317,0.012795167393690337,0.02593561070997544,meaningful_gain,-0.002482394774995911,-0.007545426246173577,0.0033134804978424298,uncertain,0.002553424657534259,0.0010902739726027534,0.004087808219178088,supported_neutral,-0.0025753424657534163,-0.0051945205479452024,-0.00018602739726025758,uncertain,uncertain,True,False,reservation_only,22,33,3,22,45,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C006,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.0009205479452054632,-0.0019508219178082209,2.7808219178517812e-05,supported_neutral,0.00019452054794520944,-0.0008193835616438284,0.0012659589041095875,supported_neutral,0.017460346457562403,0.013120902487916402,0.021407911600292064,meaningful_gain,-0.0019552145048714166,-0.005850446867488076,0.0021196193694572665,uncertain,0.0015068493150685093,-0.00012602739726024075,0.003222054794520571,supported_neutral,-0.0026246575342465774,-0.0043838356164383595,-0.0009038356164383749,supported_neutral,uncertain,True,False,both_flexible,4,37,4,4,43,4,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C007,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,10,0,-1,10,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C007,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,2,0,-1,2,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C007,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0027397260273972156,-0.004283333333333138,-0.0010134703196346083,supported_neutral,0.001630136986301356,-0.001174200913242023,0.00428778538812784,supported_neutral,0.015882721008199596,0.010961178776849427,0.020295465411729587,meaningful_gain,-0.009588257933547239,-0.01482698728008933,-0.004401899536781915,meaningful_harm,0.0060547945205479455,0.0019529680365296535,0.009927168949771697,meaningful_gain,-0.008849315068493147,-0.011716894977168924,-0.005926940639269417,meaningful_harm,priority_tradeoff,True,False,reservation_only,10,25,2,10,28,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C007,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.015726027397259736,-0.01727853881278481,-0.014283105022830672,meaningful_harm,0.005474885844748834,0.004589041095890367,0.006470547945205451,meaningful_gain,0.0756159490742962,0.07066793932966677,0.08101801811026814,meaningful_gain,-0.05291155884340408,-0.05830881753606571,-0.04731953273271957,meaningful_harm,0.026301369863013686,0.02457488584474885,0.02792716894977167,meaningful_gain,-0.04165296803652968,-0.04387214611872146,-0.03923264840182648,meaningful_harm,priority_tradeoff,False,False,both_flexible,2,7,2,26,30,25,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C008,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,14,0,-1,14,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C008,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,2,0,-1,2,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C008,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0027397260273972156,-0.004310502283104525,-0.0010776255707762859,supported_neutral,0.001630136986301356,-0.0010323059360730664,0.004273972602739706,supported_neutral,0.015882721008199596,0.011094032742217982,0.020301598550758554,meaningful_gain,-0.009588257933547239,-0.01474636812133919,-0.004792755203073543,meaningful_harm,0.0060547945205479455,0.002071917808219174,0.009789954337899542,meaningful_gain,-0.008849315068493147,-0.011726027397260263,-0.005899543378995441,meaningful_harm,priority_tradeoff,True,False,reservation_only,14,25,2,14,28,3,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C008,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.015726027397259736,-0.01727853881278486,-0.01433767123287597,meaningful_harm,0.005474885844748834,0.004579908675799038,0.006429223744292234,meaningful_gain,0.0756159490742962,0.07048441515432126,0.08067067265989829,meaningful_gain,-0.05291155884340408,-0.058351086551204155,-0.047467102537869364,meaningful_harm,0.026301369863013686,0.024456621004566203,0.027817579908675793,meaningful_gain,-0.04165296803652968,-0.04386301369863014,-0.03925981735159817,meaningful_harm,priority_tradeoff,False,False,both_flexible,2,7,2,26,30,25,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C009,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,22,0,-1,22,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C009,fully_crossed_confirmatory,22,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C009,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,False,horizon_only,2,0,-1,2,0,-1,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C009,fully_crossed_confirmatory,22,1.2,0.3,30,10.8,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
