background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,start_within_step,start_post_gap,baseline_class1_low,baseline_class1_high,baseline_class2_low,baseline_class2_high,n_paired_seeds,mean_class1_low_regime_offer_share,mean_class1_high_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,delta_step_effect,delta_step_effect_ci_low,delta_step_effect_ci_high,absolute_step_effect,delta_gap_effect,delta_gap_effect_ci_low,delta_gap_effect_ci_high,absolute_gap_effect,absolute_effect_difference,absolute_effect_difference_ci_low,absolute_effect_difference_ci_high,share_seeds_gap_effect_larger,failure_component,classification
H8B0139,S108,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.3,0.3,4,4,0.3,0.0,0.5,0.2,12,12,0.5,0.5,0.5,0.5,0.2,0.3,0.3,0.5,0.0,0.2,20,0.3430252516684563,0.6569747483315437,0.6472255831772611,True,0.006215124221623663,0.005010151890780809,0.007420096552466516,0.006218333833411243,-0.002914854747691097,-0.004514891252853346,-0.0013148182425288483,0.0038660993220063977,-0.002352234511404845,-0.004247860500951524,-0.00045660852185816546,0.2,absolute_effect_difference_inconclusive,inconclusive
H8B0140,S109,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.3,0.3,6,6,0.3,0.0,0.5,0.1,6,6,0.0,0.0,0.7,0.7,0.2,0.4,0.3,0.5,0.0,0.1,20,0.486955919335499,0.513044080664501,0.5061204776480867,True,0.018028881719238825,0.01601615454175996,0.02004160889671769,0.018028881719238825,-0.00045134066796605475,-0.0027689334726985213,0.0018662521367664119,0.004206733080695924,-0.013822148638542902,-0.016127046030623773,-0.01151725124646203,0.0,within_class_effect_larger,reversed
H8B0143,S112,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.5,0.5,4,4,0.2,0.0,0.5,0.3,4,4,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.5,0.0,0.3,20,0.888269405905677,0.11173059409432291,0.06055951890482163,True,0.0032163981953468755,0.0024637192587446542,0.003969077131949096,0.0032163981953468755,-0.000500897417837845,-0.0017017296836742645,0.0006999348479985745,0.0021733165653505886,-0.0010430816299962869,-0.0021584274668736895,7.22642068811158e-05,0.3,absolute_effect_difference_inconclusive,inconclusive
H8B0147,S116,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,21,21,0.1,0.1,12,12,0.1,0.0,0.5,0.4,12,12,0.0,0.0,0.5,0.5,0.4,0.1,0.1,0.5,0.0,0.4,20,0.31105196976756644,0.6889480302324336,0.6775406947263554,True,0.005886461220310718,0.004529917664668949,0.007243004775952488,0.005926874311752947,-0.001991432467799946,-0.0028444354427820647,-0.0011384294928178272,0.0021919262593249876,-0.0037349480524279596,-0.0055711797069137635,-0.001898716397942156,0.15,within_class_effect_larger,reversed
H8B0148,S117,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,21,21,0.1,0.1,9,9,0.1,0.0,0.5,0.3,6,6,0.7,0.7,0.7,0.7,0.4,0.2,0.1,0.5,0.0,0.3,20,0.23102712121676733,0.7689728787832326,0.7612068535209318,True,0.002116316637185741,0.001279548788568686,0.0029530844858027955,0.0022644863211057293,-0.002013136928359996,-0.002854215071542866,-0.0011720587851771261,0.002344175046048816,7.968872494308679e-05,-0.0011245227718495844,0.001283900221735758,0.5,absolute_effect_difference_inconclusive,inconclusive
H8B0151,S120,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,14,14,0.0,0.0,12,12,0.5,0.0,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0.0,0.0,0.5,0.5,0.0,0.5,20,0.31808728883679294,0.6819127111632071,0.5376064483374605,True,-0.008109555199569199,-0.012436768634772702,-0.0037823417643656956,0.009302894024708127,-0.0010350204744751916,-0.0020493623640317586,-2.0678584918624272e-05,0.0017846412403261388,-0.007518252784381989,-0.01129860253417843,-0.003737903034585547,0.0,within_class_effect_larger,reversed
H8B0152,S121;X012,sobol_symmetric,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,4,4,0.5,0.0,0.5,0.4,4,4,0.5,0.5,0.7,0.7,0.0,0.1,0.5,0.5,0.0,0.4,20,0.47911474863062187,0.5208852513693781,0.5215490451320048,True,0.013264316106666615,0.011775364907092543,0.014753267306240686,0.013264316106666615,-0.0015617288290031763,-0.0034030349014043983,0.0002795772433980459,0.0034259365881849765,-0.009838379518481637,-0.012025111207213569,-0.007651647829749706,0.05,within_class_effect_larger,reversed
H8B0157,S126,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,14,14,0.1,0.1,4,4,0.4,0.0,0.5,0.4,4,4,0.3,0.3,0.3,0.3,0.1,0.1,0.4,0.5,0.0,0.4,20,0.8381298518055796,0.16187014819442025,0.02747182126697295,True,0.008882834648470237,0.00752287273450487,0.010242796562435603,0.008882834648470237,-0.00036432569036482507,-0.0016238860579701891,0.0008952346772405391,0.0019484498495516422,-0.0069343847989185945,-0.008618913042091461,-0.005249856555745727,0.05,within_class_effect_larger,reversed
H8B0158,S127,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.4,0.0,0.5,0.3,6,6,0.5,0.5,0.7,0.7,0.1,0.2,0.4,0.5,0.0,0.3,20,0.6475723311967145,0.35242766880328547,0.379881073252126,True,0.017918210559235377,0.011990694357251041,0.023845726761219713,0.018636692782523757,-0.022031013919943648,-0.02878204639328478,-0.015279981446602519,0.022901172268015035,0.004264479485491282,-0.0062715104002563395,0.014800469371238904,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0159,S128,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,7,7,0.3,0.3,4,4,0.4,0.0,0.5,0.2,4,4,0.0,0.0,0.3,0.3,0.1,0.3,0.4,0.5,0.0,0.2,20,0.47858102613564435,0.5214189738643555,0.5087846562762058,True,0.017511940167249246,0.01612912581335096,0.01889475452114753,0.017511940167249246,-0.004268461933862326,-0.0055270130310564386,-0.003009910836668214,0.004459614541769725,-0.013052325625479519,-0.015319244197384422,-0.010785407053574616,0.0,within_class_effect_larger,reversed
H8B0163,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.3,0.0,0.5,0.3,9,9,0.0,0.0,0.7,0.7,0.2,0.2,0.3,0.5,0.0,0.3,20,0.20304759825009988,0.7969524017499,0.7850132751732872,True,0.005028355261846173,0.004332429891106317,0.0057242806325860296,0.005028355261846173,-0.0036495920502980367,-0.004266361136383513,-0.0030328229642125606,0.0036495920502980367,-0.001378763211548137,-0.0025288524266579328,-0.0002286739964383411,0.25,absolute_effect_difference_inconclusive,inconclusive
H8B0164,S133,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,4,4,0.3,0.0,0.5,0.2,4,4,0.5,0.5,0.5,0.5,0.2,0.3,0.3,0.5,0.0,0.2,20,0.14836964297808186,0.8516303570219181,0.8446986370546007,True,0.00384233498199622,0.002208989314119965,0.0054756806498724745,0.004293610427628488,-0.005811472018972122,-0.007312286424973953,-0.004310657612970292,0.005811472018972122,0.001517861591343634,-0.0008980306070930934,0.003933753789780361,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0171,S140,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,7,7,0.5,0.5,4,4,0.1,0.0,0.5,0.5,4,4,0.3,0.3,0.3,0.3,0.4,0.0,0.1,0.5,0.0,0.5,20,0.5423092405094205,0.4576907594905794,0.42859737384694513,True,0.0017433818883640373,0.0010931592918695626,0.002393604484858512,0.0018588329235371764,-0.00047878056953288005,-0.0013958151447534283,0.0004382540056876683,0.001535414145959041,-0.0003234187775781355,-0.0011479890889578616,0.0005011515338015906,0.35,absolute_effect_difference_inconclusive,inconclusive
H8B0172,S141,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.5,0.5,4,4,0.1,0.0,0.5,0.4,4,4,0.0,0.0,0.1,0.1,0.4,0.1,0.1,0.5,0.0,0.4,20,0.5115733048124694,0.48842669518753057,0.4840315822941756,True,0.02037250427486755,0.012804658668826416,0.027940349880908683,0.022303237767926726,-0.00031611531989964996,-0.00744353686377931,0.00681130622398001,0.011736105281142339,-0.010567132486784389,-0.017083967016511756,-0.00405029795705702,0.25,within_class_effect_larger,reversed
H8B0173,S142,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,21,21,0.1,0.1,9,9,0.1,0.0,0.5,0.3,6,6,0.3,0.3,0.7,0.7,0.4,0.2,0.1,0.5,0.0,0.3,20,0.8873991934482746,0.11260080655172544,0.043224652465177225,True,0.0032873475810691554,0.0022602208501675547,0.004314474311970756,0.0033001560402789176,-8.695982767879806e-05,-0.0015699542409230813,0.0013960345855654852,0.0026594979027454112,-0.0006406581375335063,-0.001961854461571912,0.0006805381865048994,0.45,absolute_effect_difference_inconclusive,inconclusive
H8B0175,S144,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.3,0.3,4,4,0.1,0.0,0.5,0.1,9,9,0.3,0.3,0.3,0.3,0.4,0.4,0.1,0.5,0.0,0.1,20,0.3971263006599741,0.6028736993400259,0.5923133053307714,True,0.007972794189864851,0.00609048402807439,0.009855104351655312,0.007972794189864851,-0.004190875545917733,-0.006217693282678401,-0.0021640578091570643,0.004990643428546623,-0.002982150761318228,-0.005850796410026093,-0.00011350511261036273,0.35,within_class_effect_larger,reversed
H8B0176,S145,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,7,7,0.1,0.1,4,4,0.5,0.0,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,20,0.17531044850864502,0.8246895514913548,0.8128811296415759,True,0.012677112050485773,0.010001142248430649,0.015353081852540897,0.012677112050485773,-0.011809929573306666,-0.01433100578436962,-0.009288853362243712,0.011809929573306666,-0.0008671824771791057,-0.005493810927657857,0.003759445973299646,0.45,absolute_effect_difference_inconclusive,inconclusive
H8B0178,S147,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,14,14,0.3,0.3,4,4,0.5,0.0,0.5,0.3,12,12,0.3,0.3,0.5,0.5,0.0,0.2,0.5,0.5,0.0,0.3,20,0.936960519199449,0.0630394808005511,0.0614186581938835,True,0.03121447098909459,0.025688955288184344,0.03673998669000483,0.03121447098909459,0.004496039620245311,4.001798572096475e-05,0.008952061254769658,0.008506918569210823,-0.022707552419883766,-0.02841002883961488,-0.01700507600015265,0.0,within_class_effect_larger,reversed
H8B0183,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.4,0.0,0.5,0.3,4,4,0.7,0.7,0.7,0.7,0.1,0.2,0.4,0.5,0.0,0.3,20,0.5927661789627795,0.4072338210372205,0.34958347642693155,True,0.006721664414098287,0.004821215940715287,0.008622112887481288,0.006734375670941366,-0.0009536073493240295,-0.0035072406213568254,0.0016000259227087665,0.004675511731206793,-0.0020588639397345725,-0.004518045495027921,0.0004003176155587757,0.35,absolute_effect_difference_inconclusive,inconclusive
H8B0186,S155,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,4,4,0.3,0.0,0.5,0.5,4,4,0.0,0.0,0.7,0.7,0.2,0.0,0.3,0.5,0.0,0.5,20,0.8121383190983353,0.1878616809016646,0.13823702260605317,True,0.01194062495626742,0.007675668787797861,0.016205581124736978,0.013112538678022279,-0.009063659489396803,-0.014430580742283487,-0.0036967382365101177,0.011597814820635165,-0.0015147238573871124,-0.007077342796771164,0.004047895081996939,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0195,S164,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,28,28,0.1,0.1,12,12,0.2,0.0,0.5,0.1,4,4,0.3,0.3,0.3,0.3,0.3,0.4,0.2,0.5,0.0,0.1,20,0.33678694738490195,0.6632130526150981,0.650836216797306,True,0.003844137466344583,0.002022554330933923,0.005665720601755243,0.004283640214774273,-0.002845196971520021,-0.003971232608357152,-0.0017191613346828904,0.0029327163167143107,-0.0013509238980599623,-0.0032785058205645687,0.0005766580244446439,0.3,absolute_effect_difference_inconclusive,inconclusive
H8B0196,S165,sobol_symmetric,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,9,0.1,0.0,0.5,0.5,9,9,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.5,0.0,0.5,20,0.29516723182015897,0.704832768179841,0.7036360788961893,True,0.01772412490321343,0.011827312194526422,0.023620937611900435,0.018365923180056427,-0.015365631192352514,-0.020867024869282887,-0.009864237515422142,0.01691945300270952,-0.0014464701773469035,-0.008629148969744028,0.00573620861505022,0.55,absolute_effect_difference_inconclusive,inconclusive
H8B0205,S174,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.5,0.0,0.5,0.1,4,4,0.0,0.0,0.5,0.5,0.0,0.4,0.5,0.5,0.0,0.1,20,0.7073655452945586,0.29263445470544136,0.18351644126599093,True,-0.01327624023739779,-0.019623450922640367,-0.006929029552155213,0.015285283938278021,-0.0043274110839143535,-0.011650761990157752,0.0029959398223290447,0.013187866715087024,-0.0020974172231909977,-0.007672470201846067,0.0034776357554640713,0.55,absolute_effect_difference_inconclusive,inconclusive
H8B0208,S177,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,4,4,0.4,0.0,0.5,0.3,9,9,0.3,0.3,0.7,0.7,0.1,0.2,0.4,0.5,0.0,0.3,20,0.1337832875145264,0.8662167124854736,0.8658074112557197,True,0.007498637279984741,0.005169617726351643,0.009827656833617839,0.00750377070977278,-0.00861893627782374,-0.011477973589567736,-0.005759898966079745,0.00861893627782374,0.0011151655680509604,-0.0035223434598065343,0.0057526745959084555,0.45,absolute_effect_difference_inconclusive,inconclusive
H8B0215,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,6,6,0.3,0.0,0.5,0.1,4,4,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.5,0.0,0.1,20,0.8793515580241881,0.12064844197581208,0.026017875288943747,True,0.007430539607028807,0.005330697665665503,0.00953038154839211,0.007430539607028807,0.0007958156513439479,-0.0010663898044018546,0.0026580211070897503,0.0030613334297710875,-0.00436920617725772,-0.005926039357443534,-0.002812372997071907,0.1,within_class_effect_larger,reversed
H8B0218,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.2,0.0,0.5,0.3,9,9,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.5,0.0,0.3,20,0.43123428573497796,0.568765714265022,0.6729137716457607,True,0.031021232059301518,0.018577697511512694,0.04346476660709034,0.03499202942916823,-0.04399953516414583,-0.05608418998648486,-0.0319148803418068,0.04399953516414583,0.009007505734977588,-0.010684878627667094,0.02869989009762227,0.65,absolute_effect_difference_inconclusive,inconclusive
H8B0219,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,4,4,0.2,0.0,0.5,0.2,4,4,0.0,0.0,0.1,0.1,0.3,0.3,0.2,0.5,0.0,0.2,20,0.49730653443356604,0.5026934655664339,0.4653406879244927,True,0.0014394433652580418,0.0003190795083114549,0.0025598072222046287,0.002416041450584672,-0.0018582566724217931,-0.002830176892378158,-0.0008863364524654282,0.002264426133816444,-0.00015161531676822771,-0.0013387997772269936,0.0010355691436905383,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0220,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.2,0.0,0.5,0.1,4,4,0.5,0.5,0.5,0.5,0.3,0.4,0.2,0.5,0.0,0.1,20,0.4302576482224595,0.5697423517775404,0.5551058964192632,True,0.006749576195891368,0.005458755046720603,0.008040397345062133,0.006749576195891368,-0.0013836330801280708,-0.0022237029441260106,-0.0005435632161301311,0.0018855218792986606,-0.004864054316592708,-0.006313152760014685,-0.003414955873170732,0.05,within_class_effect_larger,reversed
H8B0223,S192;X066,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.0,0.5,0.3,12,12,0.5,0.5,0.7,0.7,0.4,0.2,0.1,0.5,0.0,0.3,20,0.7641388785188674,0.2358611214811325,0.20299255712287093,True,0.005298311198704426,0.0037770422429137585,0.006819580154495094,0.0055276447953813545,0.000524509518122393,-0.0014942793589943345,0.0025432983952391203,0.0031428783425428235,-0.0023847664528385314,-0.004006624299378182,-0.0007629086062988801,0.25,absolute_effect_difference_inconclusive,inconclusive
H8B0224,S193,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,6,6,0.1,0.0,0.5,0.2,12,12,0.3,0.3,0.3,0.3,0.4,0.3,0.1,0.5,0.0,0.2,20,0.6804295358169503,0.31957046418304963,0.2990388344511196,True,0.011419289062894878,0.009820762533739796,0.01301781559204996,0.011419289062894878,-0.0008735366508466818,-0.0025612586242305915,0.0008141853225372278,0.0030703860731481542,-0.008348902989746724,-0.010380850856967624,-0.006316955122525824,0.0,within_class_effect_larger,reversed
H8B0226,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.5,0.0,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,20,0.39853794646083346,0.6014620535391666,0.6531281113627143,True,0.028983945324805572,0.023555276819713856,0.03441261382989729,0.028983945324805572,-0.016786114082432475,-0.02152701775114834,-0.01204521041371661,0.016786114082432475,-0.012197831242373097,-0.021052801098772424,-0.003342861385973771,0.35,within_class_effect_larger,reversed
H8B0227,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.5,0.0,0.5,0.4,9,9,0.5,0.5,0.5,0.5,0.0,0.1,0.5,0.5,0.0,0.4,20,0.947813461680283,0.05218653831971687,0.01235442324887973,True,0.004585817091034406,0.0033812467042910327,0.00579038747777778,0.004585817091034406,0.0005670538247624007,-0.00018341588322536451,0.001317523532750166,0.0012239802562929321,-0.003361836834741474,-0.00470557125334786,-0.002018102416135088,0.1,within_class_effect_larger,reversed
H8B0228,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,6,6,0.5,0.0,0.5,0.3,4,4,0.0,0.0,0.7,0.7,0.0,0.2,0.5,0.5,0.0,0.3,20,0.9465593599523114,0.053440640047688524,0.04243006201212224,True,0.02299572048033894,0.020316911401236287,0.025674529559441592,0.02299572048033894,0.00029478818269285806,-0.0020136595773001184,0.0026032359426858345,0.00363517418803546,-0.019360546292303476,-0.02232142845863499,-0.016399664125971963,0.0,within_class_effect_larger,reversed
H8B0231,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.4,0.0,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.1,0.0,0.4,0.5,0.0,0.5,20,0.6516702512029097,0.3483297487970903,0.30125909060342054,True,0.0171845030881391,0.01575975741356013,0.01860924876271807,0.0171845030881391,-0.0007353953645259315,-0.0021356799929518424,0.0006648892638999793,0.002578862552981448,-0.014605640535157652,-0.016317765163248163,-0.012893515907067141,0.0,within_class_effect_larger,reversed
H8B0235,S204,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,28,28,0.1,0.1,6,6,0.4,0.0,0.5,0.1,6,6,0.0,0.0,0.3,0.3,0.1,0.4,0.4,0.5,0.0,0.1,20,0.19908240074564115,0.8009175992543588,0.7918885129066736,True,0.0063178310085538255,0.005420408355582037,0.007215253661525614,0.0063178310085538255,-0.003469699890329367,-0.0044196335278786445,-0.002519766252780089,0.0035023493308226185,-0.0028154816777312074,-0.004400500944310873,-0.0012304624111515415,0.3,within_class_effect_larger,reversed
H8B0243,S212,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.3,4,4,0.2,0.0,0.5,0.3,4,4,0.3,0.3,0.7,0.7,0.3,0.2,0.2,0.5,0.0,0.3,20,0.3734007716431744,0.6265992283568256,0.6100851861313655,True,0.0046669161804732085,0.0030039484756015835,0.006329883885344834,0.0050235131059389055,-0.0006385656830801944,-0.0019338980220181769,0.000656766655857788,0.0019501745869279108,-0.0030733385190109944,-0.004503410477814029,-0.0016432665602079603,0.2,within_class_effect_larger,reversed
H8B0244,S213,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,7,7,0.3,0.3,4,4,0.2,0.0,0.5,0.2,4,4,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.0,0.2,20,0.4069359311097899,0.59306406889021,0.5782432444488829,True,0.015333167928900007,0.01316570947957165,0.017500626378228364,0.015333167928900007,-0.003518000556711272,-0.005763309384279883,-0.001272691729142661,0.004645762090566401,-0.010687405838333604,-0.014198432235262886,-0.007176379441404323,0.1,within_class_effect_larger,reversed
H8B0248,S217,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,21,21,0.1,0.1,9,9,0.1,0.0,0.5,0.3,12,12,0.0,0.0,0.1,0.1,0.4,0.2,0.1,0.5,0.0,0.3,20,0.7828182511071773,0.21718174889282277,0.20793650097028832,True,0.03004181180817726,0.024619208054624336,0.03546441556173018,0.03004181180817726,-0.007462092978055554,-0.012401148723209339,-0.0025230372329017696,0.010658936788940879,-0.01938287501923638,-0.026235891549571178,-0.012529858488901584,0.1,within_class_effect_larger,reversed
H8B0255,S224,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,21,21,0.1,0.1,12,12,0.5,0.0,0.5,0.1,6,6,0.5,0.5,0.5,0.5,0.0,0.4,0.5,0.5,0.0,0.1,20,0.5204050119189412,0.4795949880810588,0.460908044140017,True,0.009381129232907976,0.007768875667104555,0.010993382798711397,0.009381129232907976,-0.0020653500523426446,-0.0034354711477807727,-0.0006952289569045163,0.0029574868758299065,-0.006423642357078069,-0.00850509994597196,-0.004342184768184177,0.05,within_class_effect_larger,reversed
H8B0256,X001,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,21,21,0.1,0.3,12,12,0.4,0.0,0.5,0.5,12,4,0.0,0.0,0.7,0.7,0.1,0.0,0.4,0.5,0.0,0.5,20,0.9528286849112554,0.04717131508874463,0.01951624953682919,True,0.030327419153913626,0.02811777055580261,0.03253706775202464,0.030327419153913626,-9.04444804092852e-05,-0.002117893820316636,0.0019370048594980656,0.0030935084162005467,-0.027233910737713075,-0.029530612778741094,-0.024937208696685056,0.0,within_class_effect_larger,reversed
H8B0258,X003,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.0,4,9,0.4,0.0,0.5,0.3,6,6,0.0,0.0,0.7,0.7,0.1,0.2,0.4,0.5,0.0,0.3,20,0.011083037026683538,0.9889169629733164,0.4433449942466625,True,0.00045211210224560007,-0.0018129279070019924,0.0027171521114931927,0.004095884152372479,-0.0020651391425579356,-0.0038024783255232886,-0.0003277999595925826,0.003441934970507865,-0.000653949181864615,-0.002114471112434438,0.0008065727487052085,0.45,absolute_effect_difference_inconclusive,inconclusive
H8B0259,X005,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,21,28,0.1,0.1,4,4,0.4,0.0,0.5,0.2,4,4,0.0,0.0,0.7,0.7,0.1,0.3,0.4,0.5,0.0,0.2,20,0.12140808817349717,0.8785919118265028,0.874783648326995,True,0.006526795810310712,0.005363705002014139,0.007689886618607285,0.006526795810310712,-0.0026653301959063957,-0.0040585736821818885,-0.001272086709630903,0.003219514447868056,-0.0033072813624426566,-0.005186307171764274,-0.0014282555531210388,0.2,within_class_effect_larger,reversed
H8B0260,X006,asymmetric_stress,2.0,0.1,32,64.0,6.4,57.6,7,21,0.1,0.1,4,4,0.4,0.0,0.5,0.1,4,4,0.0,0.0,0.5,0.5,0.1,0.4,0.4,0.5,0.0,0.1,20,0.6289454487363979,0.371054551263602,0.7912698494595897,True,0.016241524050291417,0.010227986638437998,0.022255061462144836,0.016792028628458727,-0.0005632196837212833,-0.004890233442562222,0.0037637940751196557,0.007732768340703795,-0.009059260287754934,-0.015124830394863925,-0.002993690180645943,0.25,within_class_effect_larger,reversed
H8B0262,X008,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.3,0.0,0.5,0.4,6,6,0.0,0.3,0.3,0.3,0.2,0.1,0.3,0.5,0.0,0.4,20,0.30311307937066145,0.6968869206293384,0.6837434890860854,True,0.018875145260078344,0.013270544381898083,0.024479746138258603,0.01955613161112821,-0.005617440668109859,-0.009128073414418247,-0.0021068079218014703,0.007578132681803513,-0.011977998929324699,-0.017774059452190988,-0.00618193840645841,0.1,within_class_effect_larger,reversed
H8B0272,X021,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,21,0.3,0.3,4,4,0.1,0.0,0.5,0.4,6,6,0.3,0.3,0.7,0.3,0.4,0.1,0.1,0.5,0.0,0.4,20,0.4455455128162285,0.5544544871837715,0.5273416285655133,True,0.0015826374396342283,0.00011663705318659592,0.0030486378260818608,0.002681618489790087,-0.0012983398015934899,-0.002917695946889411,0.00032101634370243167,0.0030513582069659566,0.0003697397171758696,-0.0008678032041039362,0.0016072826384556753,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0274,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.1,0.0,0.5,0.2,9,9,0.5,0.5,0.7,0.7,0.4,0.3,0.1,0.5,0.0,0.2,20,0.13583943058546583,0.864160569414534,0.7405801762638898,True,-0.001293868080018913,-0.0027592335481136042,0.00017149738807577817,0.0026480763007578276,-0.004125035559525282,-0.005732972551728867,-0.0025170985673216976,0.004192268933229655,0.0015441926324718275,-0.000295953948801159,0.003384339213744814,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0278,X027,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,7,0.1,0.1,4,4,0.5,0.0,0.5,0.3,4,4,0.3,0.3,0.7,0.7,0.0,0.2,0.5,0.5,0.0,0.3,20,0.1470534290645344,0.8529465709354656,0.37389083274180634,True,0.005090635663294884,0.0041322638290105,0.006049007497579268,0.005090635663294884,-0.0006925813520392461,-0.0016647140082852337,0.00027955130420674146,0.0016817005920582947,-0.003408935071236589,-0.004639702322359737,-0.0021781678201134415,0.1,within_class_effect_larger,reversed
H8B0280,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.5,0.0,0.5,0.1,6,6,0.3,0.0,0.3,0.3,0.0,0.4,0.5,0.5,0.0,0.1,20,0.3916789545051159,0.6083210454948841,0.5849072693552304,True,0.003056463642946229,0.0024165145070504995,0.0036964127788419584,0.003056463642946229,-0.0006371609929545705,-0.0012380786440689211,-3.624334184021969e-05,0.0011354835541195082,-0.0019209800888267208,-0.0028721998235525428,-0.0009697603541008987,0.3,absolute_effect_difference_inconclusive,inconclusive
