background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,start_within_step,start_post_gap,baseline_class1_low,baseline_class1_high,baseline_class2_low,baseline_class2_high,n_paired_seeds,mean_class1_low_regime_offer_share,mean_class1_high_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,delta_step_effect,delta_step_effect_ci_low,delta_step_effect_ci_high,absolute_step_effect,delta_gap_effect,delta_gap_effect_ci_low,delta_gap_effect_ci_high,absolute_gap_effect,absolute_effect_difference,absolute_effect_difference_ci_low,absolute_effect_difference_ci_high,share_seeds_gap_effect_larger,failure_component,classification
H8B0094,S063;X065,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.2,0.0,0.5,0.2,6,6,0.0,0.0,0.7,0.7,0.3,0.3,0.2,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.073222134711231,0.06671592284334164,0.07972834657912035,0.073222134711231,0.0,0.0,0.0,0.0,-0.073222134711231,-0.07972834657912035,-0.06671592284334164,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0095,S064;X101,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.2,0.0,0.5,0.1,12,12,0.7,0.7,0.7,0.7,0.3,0.4,0.2,0.5,0.0,0.1,20,0.0,1.0,1.0,False,0.0007749641582142127,-0.00043916582095175063,0.001989094137380176,0.0018324492660599767,-0.0014128058421804721,-0.002882637042769016,5.7025358408072145e-05,0.002569867295837932,0.0007374180297779552,-0.0006278644407528961,0.0021027005003088064,0.7,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0096,S065,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.1,0.1,9,9,0.1,0.0,0.5,0.5,12,12,0.3,0.3,0.5,0.5,0.4,0.0,0.1,0.5,0.0,0.5,20,0.2921317618085304,0.7078682381914696,0.7048728430271587,True,0.015055716628731123,0.009924339866516706,0.02018709339094554,0.015861840084041564,-0.021879855322892293,-0.025335646189639804,-0.018424064456144782,0.021879855322892293,0.006018015238850731,-0.0011940736790672325,0.013230104156768695,0.65,absolute_effect_difference_inconclusive,inconclusive
H8B0097,S066,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.5,0.5,6,6,0.1,0.0,0.5,0.4,6,6,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.004591260703191274,-0.001479995217211134,0.010662516623593682,0.012170970996110003,0.0,0.0,0.0,0.0,-0.012170970996110003,-0.014921626827820814,-0.009420315164399192,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0098,S067,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.3,0.3,4,4,0.1,0.0,0.5,0.3,4,4,0.0,0.0,0.5,0.5,0.4,0.2,0.1,0.5,0.0,0.3,20,0.9337867577293448,0.06621324227065528,0.03825865904297594,True,0.019791210178674693,0.017827490824884197,0.02175492953246519,0.019791210178674693,-0.0024105483733325578,-0.004527442156247948,-0.00029365459041716694,0.004140369699621812,-0.01565084047905288,-0.01819710304673399,-0.01310457791137177,0.0,within_class_effect_larger,reversed
H8B0099,S068,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,21,21,0.0,0.0,12,12,0.1,0.0,0.5,0.2,9,9,0.5,0.5,0.5,0.5,0.4,0.3,0.1,0.5,0.0,0.2,20,0.0,1.0,1.0,False,-0.0003787310266617036,-0.0016351900164630728,0.0008777279631396655,0.0017791173262878338,-0.0058456295173121035,-0.006949258996937156,-0.004742000037687051,0.0058456295173121035,0.00406651219102427,0.002630394465707244,0.005502629916341296,0.9,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0100,S069,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,21,21,0.0,0.0,9,9,0.1,0.0,0.5,0.1,4,4,0.0,0.0,0.7,0.7,0.4,0.4,0.1,0.5,0.0,0.1,20,0.0,1.0,1.0,False,0.00028888132024397424,-0.0004274029173225808,0.0010051655578105292,0.001119893487587504,-0.003292004830757655,-0.0045811693371437005,-0.002002840324371609,0.0035581476728764544,0.002438254185288951,0.001284926173103873,0.0035915821974740287,0.8,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0101,S070,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.3,0.3,4,4,0.5,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.0,0.0,0.5,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.03045193686040178,0.028246604793951403,0.032657268926852154,0.03045193686040178,0.0,0.0,0.0,0.0,-0.03045193686040178,-0.032657268926852154,-0.028246604793951403,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0102,S071,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.5,0.0,0.5,0.4,12,12,0.3,0.3,0.7,0.7,0.0,0.1,0.5,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.06733197892400541,0.05177363472676352,0.0828903231212473,0.06912730534250773,0.0,0.0,0.0,0.0,-0.06912730534250773,-0.0827499337816816,-0.055504676903333855,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0103,S072,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,14,14,0.1,0.1,12,12,0.5,0.0,0.5,0.3,6,6,0.0,0.0,0.3,0.3,0.0,0.2,0.5,0.5,0.0,0.3,20,0.9997626992074606,0.0002373007925394142,0.0,False,0.006879843712067367,0.006163663542679337,0.007596023881455397,0.006879843712067367,0.0,0.0,0.0,0.0,-0.006879843712067367,-0.007596023881455397,-0.006163663542679337,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0104,S073,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,7,7,0.5,0.5,4,4,0.5,0.0,0.5,0.2,4,4,0.3,0.3,0.3,0.3,0.0,0.3,0.5,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.027491353414145818,0.024661078196914127,0.03032162863137751,0.027491353414145818,0.0,0.0,0.0,0.0,-0.027491353414145818,-0.03032162863137751,-0.024661078196914127,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0105,S074,sobol_symmetric,0.8,0.5,64,51.2,25.6,25.6,21,21,0.1,0.1,4,4,0.5,0.0,0.5,0.1,9,9,0.5,0.5,0.7,0.7,0.0,0.4,0.5,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.05176694820582632,0.0490401975789966,0.05449369883265604,0.05176694820582632,0.0,0.0,0.0,0.0,-0.05176694820582632,-0.05449369883265604,-0.0490401975789966,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0106,S075,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.0,0.0,6,6,0.4,0.0,0.5,0.5,12,12,0.5,0.5,0.5,0.5,0.1,0.0,0.4,0.5,0.0,0.5,20,0.6456876585549958,0.3543123414450043,0.39175277222803384,True,0.04105103501938019,0.0326102805274291,0.049491789511331284,0.04105103501938019,0.00010140762247262402,-0.008491620345551617,0.008694435590496864,0.013798094084575815,-0.02725294093480437,-0.038120295855752606,-0.016385586013856132,0.05,within_class_effect_larger,reversed
H8B0107,S076,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.3,0.3,9,9,0.4,0.0,0.5,0.4,6,6,0.0,0.0,0.1,0.1,0.1,0.1,0.4,0.5,0.0,0.4,20,0.999968637810656,3.1362189343977836e-05,0.0,False,0.002861170848352698,0.001840257861764778,0.003882083834940618,0.0030253603173426872,0.0,0.0,0.0,0.0,-0.0030253603173426872,-0.003930578536683172,-0.002120142098002202,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0108,S077,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.3,0.3,12,12,0.4,0.0,0.5,0.3,12,12,0.3,0.3,0.3,0.3,0.1,0.2,0.4,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.015238619150337713,0.014332359893118698,0.016144878407556726,0.015238619150337713,0.0,0.0,0.0,0.0,-0.015238619150337713,-0.016144878407556726,-0.014332359893118698,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0109,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.4,0.0,0.5,0.2,6,6,0.0,0.0,0.1,0.1,0.1,0.3,0.4,0.5,0.0,0.2,20,0.0,1.0,1.0,False,-0.0001823892153456741,-0.0019085940357671445,0.0015438156050757964,0.0030020371965020663,-0.020429575702643598,-0.024330651869210306,-0.01652849953607689,0.020429575702643598,0.01742753850614153,0.013298988093593613,0.02155608891868945,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0110,S079,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.1,0.1,6,6,0.4,0.0,0.5,0.1,4,4,0.0,0.0,0.3,0.3,0.1,0.4,0.4,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.09921823038071358,0.09384777590651787,0.10458868485490928,0.09921823038071358,0.0,0.0,0.0,0.0,-0.09921823038071358,-0.10458868485490928,-0.09384777590651787,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0111,S080,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,7,7,0.5,0.5,4,4,0.3,0.0,0.5,0.5,4,4,0.5,0.5,0.7,0.7,0.2,0.0,0.3,0.5,0.0,0.5,20,0.9311400422843846,0.06885995771561534,0.03459478003489228,True,0.007987613135136186,0.006726823718328988,0.009248402551943384,0.007987613135136186,0.0005049996729555792,-0.0004674079821843747,0.001477407328095533,0.001677414791689051,-0.006310198343447135,-0.007602880247165704,-0.005017516439728566,0.0,within_class_effect_larger,reversed
H8B0112,S081,sobol_symmetric,3.1,0.3,64,198.4,59.52,138.88,28,28,0.0,0.0,4,4,0.3,0.0,0.5,0.4,4,4,0.7,0.7,0.7,0.7,0.2,0.1,0.3,0.5,0.0,0.4,20,0.0,1.0,1.0,False,-3.705582467300877e-05,-0.0012413544527560198,0.0011672428034100023,0.002066894026523569,-0.009307921603874555,-0.010426253349824326,-0.008189589857924784,0.009307921603874555,0.007241027577350984,0.006001123926675584,0.008480931228026383,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0113,S082,sobol_symmetric,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.3,0.3,12,12,0.3,0.0,0.5,0.3,9,9,0.0,0.0,0.7,0.7,0.2,0.2,0.3,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.09751007611984877,0.09301818552911921,0.10200196671057833,0.09751007611984877,0.0,0.0,0.0,0.0,-0.09751007611984877,-0.10200196671057833,-0.09301818552911921,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0114,S083,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,21,21,0.5,0.5,9,9,0.3,0.0,0.5,0.2,12,12,0.0,0.0,0.1,0.1,0.2,0.3,0.3,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.0477745570399836,0.04371976914039837,0.05182934493956883,0.0477745570399836,0.0,0.0,0.0,0.0,-0.0477745570399836,-0.05182934493956883,-0.04371976914039837,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0115,S084,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.1,4,4,0.3,0.0,0.5,0.1,4,4,0.3,0.3,0.7,0.7,0.2,0.4,0.3,0.5,0.0,0.1,20,0.21528035928367584,0.7847196407163242,0.7743621071910332,True,0.0025967581086651904,0.001486228942356292,0.0037072872749740887,0.0030278578991497196,-0.00176942648782331,-0.0025134818015483643,-0.0010253711740982555,0.001901255248325001,-0.0011266026508247185,-0.0024440585829836417,0.00019085328133420457,0.35,absolute_effect_difference_inconclusive,inconclusive
H8B0116,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.2,0.0,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.3,0.0,0.2,0.5,0.0,0.5,20,0.15788396827310716,0.8421160317268928,0.8311619159449878,True,0.008396818817614633,0.00541985571490158,0.011373781920327685,0.008597086991618102,-0.023485710150263312,-0.028470935959716087,-0.018500484340810537,0.023485710150263312,0.014888623158645215,0.008066877640372977,0.021710368676917453,0.85,,supported
H8B0117,S086,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,21,21,0.5,0.5,12,12,0.2,0.0,0.5,0.4,6,6,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.010312632450153536,0.007221491049546029,0.013403773850761044,0.01036794415081529,0.0,0.0,0.0,0.0,-0.01036794415081529,-0.013416126572300568,-0.007319761729330011,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0118,S087,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.3,0.3,9,9,0.2,0.0,0.5,0.3,4,4,0.5,0.5,0.7,0.7,0.3,0.2,0.2,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.048320343080484426,0.04303460615147218,0.053606080009496675,0.048320343080484426,0.0,0.0,0.0,0.0,-0.048320343080484426,-0.053606080009496675,-0.04303460615147218,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0119,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.2,0.0,0.5,0.2,9,9,0.0,0.0,0.5,0.5,0.3,0.3,0.2,0.5,0.0,0.2,20,0.0,1.0,1.0,False,-0.0007851791736467037,-0.002189444090030884,0.0006190857427374766,0.0025343144603523536,-0.014012512465230314,-0.015467505232450272,-0.012557519698010356,0.014012512465230314,0.011478198004877963,0.009949248913420588,0.013007147096335337,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0120,S089;X110,sobol_symmetric,2.0,0.1,16,32.0,3.2,28.8,21,21,0.3,0.3,6,6,0.2,0.0,0.5,0.1,12,12,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.5,0.0,0.1,20,0.999852525382271,0.00014747461772903498,0.00010543897950979603,False,0.047502240849150945,0.03895964648897341,0.05604483520932848,0.047502240849150945,0.0003795062630023882,-0.0008258787625912275,0.001584891288596004,0.0007074928105038014,-0.04679474803864715,-0.05496794834835904,-0.038621547728935265,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0121,S090,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,7,7,0.0,0.0,4,4,0.1,0.0,0.5,0.5,4,4,0.3,0.3,0.5,0.5,0.4,0.0,0.1,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.0688873997082486,0.06705199163691451,0.07072280777958269,0.0688873997082486,0.0,0.0,0.0,0.0,-0.0688873997082486,-0.07072280777958269,-0.06705199163691451,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0122,S091,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.1,0.1,12,12,0.1,0.0,0.5,0.4,4,4,0.5,0.5,0.5,0.5,0.4,0.1,0.1,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.02771736265230318,0.021567884654961837,0.03386684064964452,0.027984270854258163,0.0,0.0,0.0,0.0,-0.027984270854258163,-0.03384841673477208,-0.022120124973744243,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0123,S092,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.5,0.5,4,4,0.1,0.0,0.5,0.3,9,9,0.0,0.0,0.5,0.5,0.4,0.2,0.1,0.5,0.0,0.3,20,0.7710104455075928,0.22898955449240727,0.19226114895475507,True,0.009900920391511286,0.008571365106606249,0.011230475676416322,0.009900920391511286,-0.0006994537488439728,-0.0018438602821599437,0.0004449527844719982,0.00195928093469184,-0.007941639456819447,-0.009530984443712236,-0.006352294469926658,0.0,within_class_effect_larger,reversed
H8B0124,S093,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,14,14,0.5,0.5,6,6,0.1,0.0,0.5,0.2,4,4,0.7,0.7,0.7,0.7,0.4,0.3,0.1,0.5,0.0,0.2,20,0.826530592346448,0.17346940765355204,0.15762014155076526,True,0.00642585436038082,0.005148815752735256,0.007702892968026383,0.006429174660998691,0.0007673150399963739,-0.0008180976802598198,0.0023527277602525677,0.003060079170171174,-0.0033690954908275174,-0.004755939813489155,-0.0019822511681658796,0.2,within_class_effect_larger,reversed
H8B0125,S094,sobol_symmetric,2.0,0.5,32,64.0,32.0,32.0,28,28,0.1,0.1,9,9,0.1,0.0,0.5,0.1,9,9,0.0,0.0,0.7,0.7,0.4,0.4,0.1,0.5,0.0,0.1,20,0.7846695801876469,0.21533041981235312,0.17883265125726128,True,-0.0017654214908308596,-0.0069768089877962035,0.003445966006134485,0.008828923144920748,-0.012515653645724212,-0.016607468822586617,-0.008423838468861806,0.013078419917406891,0.004249496772486145,-0.0009382209661725101,0.0094372145111448,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0126,S095,sobol_symmetric,1.25,0.1,64,80.0,8.0,72.0,7,7,0.0,0.0,4,4,0.5,0.0,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0.0,0.0,0.5,0.5,0.0,0.5,20,0.6612122846867357,0.33878771531326424,0.37632530683021453,True,0.06387581178897768,0.05789031856033122,0.06986130501762414,0.06387581178897768,-0.014009091858278217,-0.01930777579858607,-0.008710407917970363,0.014840643850119817,-0.04903516793885785,-0.05739766351155377,-0.04067267236616193,0.0,within_class_effect_larger,reversed
H8B0127,S096,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,4,4,0.5,0.0,0.5,0.4,6,6,0.3,0.3,0.7,0.7,0.0,0.1,0.5,0.5,0.0,0.4,20,0.9175780028505999,0.08242199714940004,0.017413335415271285,True,0.006168772335495715,0.004198395962640791,0.008139148708350639,0.006300090584921305,-0.0010368932604767234,-0.002768163618542498,0.0006943770975890514,0.0028119263267621874,-0.0034881642581591184,-0.005827785413068198,-0.0011485431032500393,0.25,within_class_effect_larger,reversed
H8B0128,S097,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.1,0.1,4,4,0.5,0.0,0.5,0.3,6,6,0.3,0.3,0.3,0.3,0.0,0.2,0.5,0.5,0.0,0.3,20,0.1666921496259492,0.8333078503740508,0.8271455056400813,True,0.005720438292083718,0.004171080611507168,0.007269795972660268,0.005720438292083718,-0.010727429388583494,-0.012348978138645056,-0.009105880638521932,0.010727429388583494,0.005006991096499776,0.0022306699421349566,0.007783312250864595,0.85,,supported
H8B0129,S098,sobol_symmetric,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,14,14,0.5,0.5,12,12,0.5,0.0,0.5,0.2,12,12,0.5,0.5,0.7,0.7,0.0,0.3,0.5,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.05263261528383998,0.04986357335418118,0.05540165721349878,0.05263261528383998,0.0,0.0,0.0,0.0,-0.05263261528383998,-0.05540165721349878,-0.04986357335418118,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0130,S099,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.3,0.3,9,9,0.5,0.0,0.5,0.1,9,9,0.3,0.3,0.7,0.7,0.0,0.4,0.5,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.053719696817019026,0.04503131591844691,0.06240807771559114,0.053719696817019026,0.0,0.0,0.0,0.0,-0.053719696817019026,-0.06240807771559114,-0.04503131591844691,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0131,S100,sobol_symmetric,4.0,0.9,64,256.0,230.4,25.599999999999994,7,7,0.0,0.0,4,4,0.4,0.0,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.1,0.0,0.4,0.5,0.0,0.5,20,0.0,1.0,1.0,False,0.0002206735162500806,-2.6989760177994197e-05,0.0004683367926781554,0.0002967462379935698,-0.004419610913955756,-0.00498160399200682,-0.0038576178359046916,0.004419610913955756,0.004122864675962186,0.003485061540191698,0.004760667811732674,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0132,S101,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.0,0.0,4,4,0.4,0.0,0.5,0.4,4,4,0.3,0.3,0.5,0.5,0.1,0.1,0.4,0.5,0.0,0.4,20,0.0,1.0,1.0,False,0.00024010537364713285,-0.0007249172231196233,0.001205127970413889,0.0013074243812317046,-0.016098655852735736,-0.01851300887362129,-0.013684302831850181,0.016098655852735736,0.014791231471504029,0.012207746810848817,0.01737471613215924,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0133,S102,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,21,21,0.3,0.3,12,12,0.4,0.0,0.5,0.3,4,4,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.10099965358597704,0.09823974626560877,0.1037595609063453,0.10099965358597704,0.0,0.0,0.0,0.0,-0.10099965358597704,-0.1037595609063453,-0.09823974626560877,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0134,S103,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,14,14,0.5,0.5,9,9,0.4,0.0,0.5,0.2,6,6,0.0,0.0,0.5,0.5,0.1,0.3,0.4,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.09921823038071358,0.09384777590651787,0.10458868485490928,0.09921823038071358,0.0,0.0,0.0,0.0,-0.09921823038071358,-0.10458868485490928,-0.09384777590651787,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0135,S104,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,28,28,0.1,0.1,6,6,0.4,0.0,0.5,0.1,12,12,0.5,0.5,0.7,0.7,0.1,0.4,0.4,0.5,0.0,0.1,20,0.8787467810014273,0.12125321899857244,0.04454632412754095,True,0.012139052268017553,0.008972934649777008,0.015305169886258099,0.012377984789600404,-0.0016908007098895713,-0.004094720037084096,0.0007131186173049528,0.004409128291840629,-0.007968856497759774,-0.011486266010694706,-0.004451446984824843,0.1,within_class_effect_larger,reversed
H8B0136,S105,sobol_symmetric,2.0,0.1,64,128.0,12.8,115.2,21,21,0.5,0.5,6,6,0.3,0.0,0.5,0.5,9,9,0.3,0.3,0.5,0.5,0.2,0.0,0.3,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.034614432227587554,0.030373183691790675,0.03885568076338443,0.034614432227587554,0.0,0.0,0.0,0.0,-0.034614432227587554,-0.03885568076338443,-0.030373183691790675,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0137,S106,sobol_symmetric,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.1,0.1,4,4,0.3,0.0,0.5,0.4,4,4,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.10080971031677839,0.09658453701007873,0.10503488362347806,0.10080971031677839,0.0,0.0,0.0,0.0,-0.10080971031677839,-0.10503488362347806,-0.09658453701007873,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0138,S107,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,28,28,0.0,0.0,12,12,0.3,0.0,0.5,0.3,6,6,0.0,0.0,0.5,0.5,0.2,0.2,0.3,0.5,0.0,0.3,20,0.8127335076456695,0.1872664923543304,0.12392732330088181,True,-0.024837977054372108,-0.03986422143453683,-0.009811732674207386,0.034228476839877175,-0.00633236253658945,-0.009825776539055872,-0.0028389485341230284,0.007120931622346974,-0.027107545217530206,-0.0359906408072396,-0.018224449627820813,0.0,within_class_effect_larger,reversed
H8B0139,S108,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.3,0.3,4,4,0.3,0.0,0.5,0.2,12,12,0.5,0.5,0.5,0.5,0.2,0.3,0.3,0.5,0.0,0.2,20,0.3430252516684563,0.6569747483315437,0.6472255831772611,True,0.006215124221623663,0.005010151890780809,0.007420096552466516,0.006218333833411243,-0.002914854747691097,-0.004514891252853346,-0.0013148182425288483,0.0038660993220063977,-0.002352234511404845,-0.004247860500951524,-0.00045660852185816546,0.2,absolute_effect_difference_inconclusive,inconclusive
H8B0140,S109,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.3,0.3,6,6,0.3,0.0,0.5,0.1,6,6,0.0,0.0,0.7,0.7,0.2,0.4,0.3,0.5,0.0,0.1,20,0.486955919335499,0.513044080664501,0.5061204776480867,True,0.018028881719238825,0.01601615454175996,0.02004160889671769,0.018028881719238825,-0.00045134066796605475,-0.0027689334726985213,0.0018662521367664119,0.004206733080695924,-0.013822148638542902,-0.016127046030623773,-0.01151725124646203,0.0,within_class_effect_larger,reversed
H8B0141,S110,sobol_symmetric,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.0,0.0,9,9,0.2,0.0,0.5,0.5,12,12,0.7,0.7,0.7,0.7,0.3,0.0,0.2,0.5,0.0,0.5,20,0.007059351597441116,0.9929406484025588,0.9958659978073682,False,0.0009433373153834024,-0.0005961728477124155,0.0024828474784792205,0.0024134237656587205,-0.006334632003585153,-0.007144310922661192,-0.005524953084509113,0.006334632003585153,0.003921208237926433,0.002371395682134309,0.005471020793718556,0.9,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0142,S111,sobol_symmetric,0.8,0.3,32,25.6,7.68,17.919999999999998,7,7,0.1,0.1,4,4,0.2,0.0,0.5,0.4,4,4,0.3,0.3,0.7,0.7,0.3,0.1,0.2,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.06802563669400907,0.062243518669050577,0.07380775471896757,0.06802563669400907,0.0,0.0,0.0,0.0,-0.06802563669400907,-0.07380775471896757,-0.062243518669050577,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0143,S112,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.5,0.5,4,4,0.2,0.0,0.5,0.3,4,4,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.5,0.0,0.3,20,0.888269405905677,0.11173059409432291,0.06055951890482163,True,0.0032163981953468755,0.0024637192587446542,0.003969077131949096,0.0032163981953468755,-0.000500897417837845,-0.0017017296836742645,0.0006999348479985745,0.0021733165653505886,-0.0010430816299962869,-0.0021584274668736895,7.22642068811158e-05,0.3,absolute_effect_difference_inconclusive,inconclusive
