class1_no_show_threshold,class1_high_no_show,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked,class1_high_delay_exposure_share,class1_no_show_slot_loss,class1_served_rate
3,0.9,8,0.5897260273972603,0.18952034803678616,6883,7719.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,4786,22,0.8502024291497976,0.3295376712328767,0.10807248764415156
3,0.9,9,0.5910102739726028,0.1884010484927916,6900,7743.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,4782,12,0.8530215090474564,0.3269691780821918,0.10983615601037126
3,0.9,10,0.5928082191780822,0.18933662280701755,6907,7757.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,4751,5,0.8561713702822169,0.3285958904109589,0.1043035479632063
3,0.9,11,0.5847602739726028,0.18584407812414994,6832,7680.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,4826,13,0.8547180909167297,0.33330479452054795,0.10795362631437044
3,0.9,12,0.5956335616438356,0.19199558377035605,6956,7813.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,4700,2,0.8527031680440771,0.3261986301369863,0.11027290880852007
3,0.9,13,0.595291095890411,0.19107510641219277,6958,7796.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,4705,14,0.8496948118006104,0.32825342465753427,0.11069747071060988
3,0.9,14,0.5873287671232876,0.18781656399726215,6860,7710.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,4806,5,0.8502415458937198,0.33022260273972603,0.10812288181917569
3,0.9,15,0.5921232876712329,0.18918180576423985,6925,7757.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,4735,11,0.8494286923402454,0.3238013698630137,0.108807721838324
3,0.9,16,0.5916095890410958,0.1873981089012064,6897,7765.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,4761,7,0.8476389469285416,0.3253424657534247,0.10994481116762256
3,0.9,17,0.5945205479452055,0.19041468575668472,6929,7804.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,4738,18,0.8479718116191131,0.3249143835616438,0.11058198128357052
3,0.9,18,0.6041095890410959,0.1930602304134855,7055,7874.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,4626,13,0.8458627214863238,0.3214897260273973,0.11428886317297625
3,0.9,19,0.5957191780821918,0.18854034157035754,6966,7811.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,4701,17,0.8554002541296061,0.3227739726027397,0.10843176745958304
3,0.9,20,0.5918664383561644,0.18986959505833906,6916,7770.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,4762,9,0.854087089381207,0.32945205479452055,0.1089866156787763
3,0.9,21,0.5908390410958904,0.18982808022922637,6890,7744.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,4769,0,0.8555860648704308,0.3296232876712329,0.10636188377857339
3,0.9,22,0.5917808219178082,0.18918400876232203,6909,7765.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,4762,21,0.8490921548475505,0.3276541095890411,0.10921182807518963
3,0.9,23,0.594777397260274,0.188978956849259,6924,7780.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,4717,6,0.8494997456333729,0.32636986301369864,0.11280923584387026
3,0.9,24,0.5860445205479452,0.18662952646239556,6834,7673.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,4821,21,0.8588494450563416,0.3384417808219178,0.10440961110809785
3,0.9,25,0.5859589041095891,0.18647295679616932,6854,7671.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,4830,12,0.8538369916624128,0.33039383561643837,0.10572375930858292
3,0.9,26,0.592208904109589,0.19073486833034606,6917,7773.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,4763,9,0.8560885608856088,0.3274828767123288,0.10771784232365145
3,0.9,27,0.5977739726027397,0.1893404324676736,6970,7813.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,4667,12,0.849597286986011,0.3211472602739726,0.11180699270232002
3,0.9,28,0.5941780821917808,0.1892682393461444,6924,7777.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,4760,10,0.8493299832495812,0.3286815068493151,0.112091839497482
3,0.9,29,0.5891267123287671,0.18737359934408307,6856,7723.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,4802,13,0.8568519304200255,0.3316780821917808,0.10554161666848479
3,0.9,30,0.5869006849315068,0.18856671705373093,6861,7685.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,4807,18,0.8522263766145479,0.3341609589041096,0.11276455026455026
3,0.9,31,0.5928938356164384,0.1905129406576445,6912,7779.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,4741,5,0.8517315091919624,0.32893835616438355,0.11213974761668595
3,0.9,32,0.5883561643835616,0.18769491710893474,6861,7721.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,4811,11,0.8542895668295971,0.33493150684931505,0.10982312925170068
3,0.9,33,0.5883561643835616,0.18625746876697447,6858,7697.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,4797,18,0.8569010747228569,0.3296232876712329,0.10719506253045315
3,0.9,34,0.5858732876712329,0.18544015611448394,6842,7665.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,4841,17,0.857754999159805,0.3360445205479452,0.10641873576927247
3,0.9,35,0.5901541095890411,0.1878421439660103,6897,7730.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,4783,16,0.8525815217391305,0.3300513698630137,0.10759978130125752
3,0.9,36,0.5958047945205479,0.1919673622405381,6964,7793.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,4709,15,0.8494449188727583,0.32508561643835615,0.11186065800387061
3,0.9,37,0.5965753424657534,0.1892611613814842,6965,7786.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,4695,13,0.8486724913054542,0.3228595890410959,0.11006032936572639
3,0.9,38,0.5925513698630137,0.18827152083276563,6909,7740.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,4750,4,0.8485386044940023,0.3291095890410959,0.11088775399326306
3,0.9,39,0.5925513698630137,0.18938067622278149,6923,7765.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,4753,9,0.8539297447561284,0.32808219178082193,0.10922078630241562
3,0.9,40,0.5904109589041096,0.18846038374409782,6905,7739.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,4768,20,0.8505815434247389,0.32773972602739726,0.11035414977020816
3,0.9,41,0.5950342465753424,0.19029605263157895,6942,7805.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,4720,14,0.8473840918757976,0.323972602739726,0.10993218114198205
3,0.9,42,0.5951198630136987,0.19176191264977085,6946,7780.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,4715,5,0.8515952442049439,0.32440068493150687,0.11018161805173363
3,0.9,43,0.5925513698630137,0.1895419448795098,6898,7749.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,4754,27,0.8555423527414701,0.3300513698630137,0.10781997032477882
3,0.9,44,0.5982020547945206,0.19084553200786541,6988,7821.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,4696,7,0.8460060160427807,0.3245719178082192,0.11276687980925544
3,0.9,45,0.5824486301369863,0.18616293702467582,6805,7646.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,4865,25,0.8538409245411285,0.3303082191780822,0.10848696411039599
3,0.9,46,0.5989726027397261,0.19221143532906135,6989,7839.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,4672,13,0.845767330948731,0.3223458904109589,0.11207467962881132
3,0.9,47,0.5940068493150685,0.18989179564443226,6932,7775.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,4726,21,0.8481944206743112,0.3264554794520548,0.1098749793468084
3,0.9,48,0.5863869863013699,0.18559586900394076,6829,7696.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,4832,9,0.8501216136878302,0.33424657534246577,0.10851544837980406
3,0.9,49,0.594777397260274,0.1902480424902809,6949,7765.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,4727,15,0.8472092826289489,0.3248287671232877,0.11282776629311282
3,0.9,50,0.5950342465753424,0.1896438894039374,6955,7795.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,4741,7,0.8463746096058073,0.3286815068493151,0.11228526526852002
6,0.0,1,0.9185787671232877,0.2920797472491557,10724,11920.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,954,2,0.6991780357596814,0.0,0.3192019950124688
6,0.0,2,0.9173801369863014,0.29404657293497366,10708,11924.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,957,7,0.7052586938083121,0.0,0.32212885154061627
6,0.0,3,0.9224315068493151,0.2961365135194548,10777,11982.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,902,16,0.70342430920495,0.0,0.3179475934656288
6,0.0,4,0.9161815068493151,0.29042608151834026,10681,11903.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,981,8,0.7041587901701323,0.0,0.31323255559206925
6,0.0,5,0.9185787671232877,0.29577853144732125,10727,11930.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,947,10,0.6938004465052379,0.0,0.32460965716508305
6,0.0,6,0.9232876712328767,0.2967181095430662,10786,11977.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,882,29,0.7052640501822497,0.0,0.32357616620073454
6,0.0,7,0.9184075342465754,0.294796734559248,10725,11932.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,940,19,0.7071780915121619,0.0,0.32080861349154033
6,0.0,8,0.9200342465753425,0.2955008535712319,10732,11951.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,937,22,0.7035059005943665,0.0,0.3194398682042834
6,0.0,9,0.9173801369863014,0.29267693315858456,10719,11920.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,963,12,0.703311710481393,0.0,0.32051635681579965
6,0.0,10,0.9230308219178082,0.29454495614035087,10745,11976.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,913,5,0.7075824549472969,0.0,0.3144437144108629
6,0.0,11,0.9199486301369864,0.2917414721723519,10725,11934.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,933,13,0.7138895891101588,0.0,0.3178754381234834
6,0.0,12,0.9225171232876712,0.2971570521667127,10766,11989.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,890,2,0.7023071625344353,0.0,0.3216108276015088
6,0.0,13,0.925,0.2963613895372786,10792,12002.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,871,14,0.6994743981010512,0.0,0.32059564217672176
6,0.0,14,0.9184075342465754,0.2934154688569473,10717,11924.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,949,5,0.6972624798711755,0.0,0.3189570350934733
6,0.0,15,0.9174657534246575,0.2925010244502117,10707,11911.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,953,11,0.7026661024121879,0.0,0.31622244159262913
6,0.0,16,0.9170376712328767,0.2906477556787306,10697,11913.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,961,7,0.7007104053489344,0.0,0.3155502651228222
6,0.0,17,0.9195205479452054,0.29470444365055376,10724,11946.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,943,18,0.6972327260226882,0.0,0.3207265075585581
6,0.0,18,0.925,0.29581588813178994,10810,12002.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,871,13,0.6949079649062446,0.0,0.3212101173747727
6,0.0,19,0.9195205479452054,0.2905783960808726,10736,11946.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,931,17,0.7090216010165185,0.0,0.3136465080833923
6,0.0,20,0.9213184931506849,0.29551132463967056,10764,11970.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,914,9,0.7043544690603514,0.0,0.319202403714832
6,0.0,21,0.920804794520548,0.2959003746969363,10740,11958.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,919,0,0.7059378754075853,0.0,0.31842467639768657
6,0.0,22,0.9196917808219178,0.29397590361445786,10736,11940.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,935,21,0.7034943473792394,0.0,0.3195558975486424
6,0.0,23,0.9220890410958904,0.29302109773738366,10736,11966.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,905,6,0.6984907580125488,0.0,0.3223749312809236
6,0.0,24,0.9252568493150685,0.2945818996122126,10787,12005.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,868,21,0.7022790815894264,0.0,0.31881542550306446
6,0.0,25,0.9173801369863014,0.29146261834802484,10713,11909.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,971,12,0.7012931767908797,0.0,0.3154862205794423
6,0.0,26,0.919777397260274,0.29620846546256724,10742,11953.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,938,9,0.7052261220286622,0.0,0.31933609958506226
6,0.0,27,0.920804794520548,0.29123655329783765,10721,11944.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,916,12,0.7039423484527342,0.0,0.3160875721598954
6,0.0,28,0.920804794520548,0.2942076920974223,10763,11942.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,921,10,0.6961474036850921,0.0,0.3199761737152759
6,0.0,29,0.9201198630136986,0.2932495217272479,10730,11940.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,928,13,0.7056427662282563,0.0,0.3168430238900404
6,0.0,30,0.9215753424657535,0.29583619623471213,10764,11970.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,904,18,0.7028382053025153,0.0,0.32787698412698413
6,0.0,31,0.9222602739726027,0.2964085885174058,10754,11978.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,899,5,0.7023514322359983,0.0,0.3238551826748223
6,0.0,32,0.9237157534246575,0.2947146687093068,10773,12004.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,899,11,0.709506152031013,0.0,0.32272108843537417
6,0.0,33,0.9193493150684932,0.29082020640956,10708,11937.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,947,18,0.7097402047897098,0.0,0.3156299063396676
6,0.0,34,0.9218321917808219,0.2918202515177797,10767,11972.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,916,17,0.7087044194253067,0.0,0.3192019950124688
6,0.0,35,0.9196061643835617,0.29283438189394556,10752,11956.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,928,16,0.7065217391304348,0.0,0.3183706943685074
6,0.0,36,0.9209760273972603,0.2966342310554897,10761,11959.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,912,15,0.6980358667805294,0.0,0.3218136577273984
6,0.0,37,0.9201198630136986,0.2917312029564414,10736,11953.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,924,13,0.7059971159555518,0.0,0.3150171204956791
6,0.0,38,0.9227739726027397,0.29302122789328827,10753,11984.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,906,4,0.7020611589795573,0.0,0.31973269586004566
6,0.0,39,0.9202910958904109,0.29420614946930734,10755,11957.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,921,9,0.7090388341336029,0.0,0.31817438246360213
6,0.0,40,0.9190924657534246,0.29293921777341086,10733,11936.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,940,20,0.7046438577128789,0.0,0.31732900783995677
6,0.0,41,0.9196917808219178,0.29402412280701756,10726,11947.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,936,14,0.6961293066780093,0.0,0.3168890833515642
6,0.0,42,0.9196061643835617,0.2963668488763735,10735,11949.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,926,5,0.7001111966469934,0.0,0.31871216290588883
6,0.0,43,0.9231164383561644,0.2954689088560987,10753,11989.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,899,27,0.7046341877440163,0.0,0.3196680771555751
6,0.0,44,0.9227739726027397,0.2943795062267861,10779,11986.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,905,7,0.6949364973262032,0.0,0.318196596943752
6,0.0,45,0.913527397260274,0.29170542211522676,10663,11877.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,1007,25,0.7080217539089055,0.0,0.3189156757936075
6,0.0,46,0.9222602739726027,0.2957564423420698,10754,11974.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,907,13,0.6993697836825072,0.0,0.32003977021652674
6,0.0,47,0.9218321917808219,0.2943432406519655,10745,11970.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,913,21,0.6982714359062125,0.0,0.3198766316021369
6,0.0,48,0.9206335616438356,0.2916972414730262,10733,11968.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,928,9,0.7053593894154155,0.0,0.31865647540101194
6,0.0,49,0.919263698630137,0.29411925751519463,10743,11946.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,933,15,0.6968747353265012,0.0,0.31922532912631923
6,0.0,50,0.9228595890410959,0.29432295359109995,10794,11980.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,902,7,0.6983202498522832,0.0,0.32032731805126535
6,0.1,1,0.8912671232876712,0.2833914369757054,10405,11573.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,1273,2,0.6991780357596814,0.027311643835616437,0.3019082727962702
6,0.1,2,0.8911815068493151,0.28550637082601055,10397,11585.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,1268,7,0.7052586938083121,0.026626712328767125,0.3050475091997583
6,0.1,3,0.8964897260273973,0.28781050780391293,10474,11650.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,1205,16,0.70342430920495,0.02594178082191781,0.30133757263457955
6,0.1,4,0.8872431506849315,0.2811811730157435,10341,11544.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,1321,8,0.7041587901701323,0.02910958904109589,0.2946105816628327
6,0.1,5,0.8928082191780822,0.2876995615849119,10434,11599.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,1240,10,0.6938004465052379,0.025085616438356165,0.30832916597210647
6,0.1,6,0.8964897260273973,0.2882176556353333,10477,11642.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,1191,29,0.7052640501822497,0.026455479452054793,0.3066381625829085
6,0.1,7,0.8916095890410959,0.2861108820538193,10409,11593.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,1256,19,0.7071780915121619,0.027054794520547945,0.3034497912546693
6,0.1,8,0.8934931506849315,0.2869926758081392,10423,11611.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,1246,22,0.7035059005943665,0.026455479452054793,0.3024711696869852
6,0.1,9,0.8879280821917809,0.28320227173438184,10372,11545.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,1310,12,0.703311710481393,0.02970890410958904,0.3013736415292106
6,0.1,10,0.8970890410958904,0.2863760964912281,10447,11650.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,1211,5,0.7075824549472969,0.025513698630136986,0.2981274638633377
6,0.1,11,0.8905821917808219,0.28276481149012567,10395,11568.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,1263,13,0.7138895891101588,0.028253424657534245,0.30008088433540037
6,0.1,12,0.895291095890411,0.28835219431410436,10447,11648.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,1209,2,0.7023071625344353,0.027311643835616437,0.3039161304637231
6,0.1,13,0.8973458904109589,0.28743649594947135,10467,11652.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,1196,14,0.6994743981010512,0.027825342465753425,0.3028030220081025
6,0.1,14,0.892722602739726,0.28525667351129363,10419,11589.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,1247,5,0.6972624798711755,0.025513698630136986,0.3026675412703619
6,0.1,15,0.8935787671232877,0.2849064335473296,10429,11603.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,1231,11,0.7026661024121879,0.023801369863013698,0.3009761983108479
6,0.1,16,0.8928082191780822,0.28320291272687753,10423,11614.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,1235,7,0.7007104053489344,0.023458904109589042,0.30072502975868415
6,0.1,17,0.893236301369863,0.2864052323504356,10422,11620.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,1245,18,0.6972327260226882,0.025856164383561645,0.30400354393931006
6,0.1,18,0.8982020547945205,0.28741482636893523,10503,11671.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1178,13,0.6949079649062446,0.026284246575342465,0.30429272055987217
6,0.1,19,0.8922945205479452,0.2819173410561074,10416,11602.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,1251,17,0.7090216010165185,0.0273972602739726,0.2962277502585597
6,0.1,20,0.8918664383561644,0.2860398078242965,10419,11603.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,1259,9,0.7043544690603514,0.029537671232876712,0.3003550942365474
6,0.1,21,0.8934931506849315,0.28713907868635663,10422,11616.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,1237,0,0.7059378754075853,0.027226027397260273,0.3009088405397962
6,0.1,22,0.8911815068493151,0.28488499452354876,10404,11577.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,1267,21,0.7034943473792394,0.028424657534246577,0.30130812355721664
6,0.1,23,0.8960616438356165,0.2846966347334807,10431,11643.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1210,6,0.6984907580125488,0.026113013698630137,0.305607476635514
6,0.1,24,0.9017123287671233,0.2872357856791742,10518,11707.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1137,21,0.7022790815894264,0.023030821917808218,0.3042251993274394
6,0.1,25,0.8906678082191781,0.28305582761998044,10404,11575.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,1280,12,0.7012931767908797,0.026455479452054793,0.2986900038049682
6,0.1,26,0.894263698630137,0.2879911760650765,10444,11636.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,1236,9,0.7052261220286622,0.025513698630136986,0.30284923928077456
6,0.1,27,0.8972602739726028,0.28373899815277626,10445,11647.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,1192,12,0.7039423484527342,0.02363013698630137,0.30105652978978326
6,0.1,28,0.8964897260273973,0.2866085340185332,10485,11640.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1199,10,0.6961474036850921,0.023801369863013698,0.30492229382141117
6,0.1,29,0.893236301369863,0.2846679420606723,10416,11597.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,1242,13,0.7056427662282563,0.026883561643835617,0.2997163739500382
6,0.1,30,0.8934075342465754,0.28684897622646693,10437,11613.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,1231,18,0.7028382053025153,0.027996575342465753,0.3098544973544973
6,0.1,31,0.8964897260273973,0.2881673603263416,10455,11660.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,1198,5,0.7023514322359983,0.02559931506849315,0.30737863007659666
6,0.1,32,0.8955479452054794,0.2856869289270668,10443,11648.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,1229,11,0.709506152031013,0.028253424657534245,0.3047619047619048
6,0.1,33,0.8918664383561644,0.28237370994024985,10397,11590.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,1258,18,0.7097402047897098,0.026626712328767125,0.29879270207352066
6,0.1,34,0.8933219178082191,0.28290329575021683,10438,11613.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,1245,17,0.7087044194253067,0.02816780821917808,0.30136614984278437
6,0.1,35,0.894263698630137,0.2847182504017213,10454,11642.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,1226,16,0.7065217391304348,0.025513698630136986,0.3020776380535812
6,0.1,36,0.8944349315068493,0.288061306061692,10450,11616.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,1223,15,0.6980358667805294,0.026626712328767125,0.30461708598285875
6,0.1,37,0.8940924657534246,0.28366077008776935,10439,11629.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,1221,13,0.7059971159555518,0.02542808219178082,0.2988749388553726
6,0.1,38,0.8940924657534246,0.28375616535411613,10413,11622.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,1246,4,0.7020611589795573,0.02910958904109589,0.30126045854612626
