background_id,variant,policy,comparison,average_optimal_horizon_days,average_optimal_Q,average_optimal_window,weighted_optimal_horizon_days,weighted_optimal_Q,weighted_optimal_window,same_horizon,same_Q,same_window,same_policy_cell,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_change_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_change_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_change_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_change_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_change_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_change_status,n_paired_seeds,capacity_tradeoff,priority_weighted_access_tradeoff,class_1_served_rate_direction,class_2_served_rate_direction,patient_group_tradeoff,patient_group_supported_tradeoff,design_note,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2
BG00001,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00001,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00001,strict,reservation_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00001,strict,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.1,30,2.4000000000000004,21.6,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,strict,reservation_only,weighted_optimal_minus_average_optimal,2,11,1,2,11,1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00002,strict,both_flexible,weighted_optimal_minus_average_optimal,2,11,1,2,11,1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.5,30,12.0,12.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,strict,reservation_only,weighted_optimal_minus_average_optimal,2,27,1,2,21,1,True,False,True,False,-0.0021917808219178657,-0.007727168949771974,0.0029595890410959724,practical_tie,0.01099530538046999,0.007238514512601911,0.014917725001076762,supported_increase,0.0009506717085946082,-0.0009500903157175322,0.003049417435427688,practical_tie,0.03108457272422077,0.021886855912951163,0.04043088448655351,supported_increase,-0.005269406392694076,-0.010817123287671211,9.13242009128512e-06,uncertain_decrease,0.003141552511415528,0.0015433789954337987,0.004602968036529692,practical_tie,10,tie,increase,tie,increase,priority_tied_general_gains,priority_tied_general_gains,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00003,strict,both_flexible,weighted_optimal_minus_average_optimal,2,27,1,2,21,1,True,False,True,False,-0.0021917808219178657,-0.007900000000000231,0.003060045662100512,practical_tie,0.01099530538046999,0.007357985306396114,0.014747183522096802,supported_increase,0.0009506717085946082,-0.0010262825840549608,0.00301053351826978,practical_tie,0.03108457272422077,0.021514749640091018,0.0400650416234637,supported_increase,-0.005269406392694076,-0.010840182648401819,0.00011917808219175208,uncertain_decrease,0.003141552511415528,0.00168036529680365,0.004621004566210063,practical_tie,10,tie,increase,tie,increase,priority_tied_general_gains,priority_tied_general_gains,anchor,2,0.8,0.9,30,21.6,2.3999999999999995,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,strict,reservation_only,weighted_optimal_minus_average_optimal,2,5,2,2,11,2,True,False,True,False,-0.08389954337899305,-0.08622853881278328,-0.08070319634702967,supported_decrease,0.20805019837094357,0.20325067571803354,0.2116743915770639,supported_increase,0.34595623266863323,0.3385621907628766,0.35164709304088676,supported_increase,-0.06776187022443579,-0.06872720078243823,-0.06690064317017407,supported_decrease,0.09996347031963473,0.09786232876712328,0.10241118721461188,supported_increase,-0.18393607305936072,-0.18539726027397258,-0.18258424657534245,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00004,strict,both_flexible,weighted_optimal_minus_average_optimal,2,5,2,2,11,2,True,False,True,False,-0.08389954337899305,-0.08621917808218947,-0.0807207762557054,supported_decrease,0.20805019837094357,0.20358459496714473,0.211784919430917,supported_increase,0.34595623266863323,0.33912009538996124,0.3516780757122235,supported_increase,-0.06776187022443579,-0.0686872366803004,-0.06684323809452733,supported_decrease,0.09996347031963473,0.09797260273972605,0.10257557077625572,supported_increase,-0.18393607305936072,-0.18537922374429222,-0.1824837899543379,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.1,30,9.0,81.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,strict,reservation_only,weighted_optimal_minus_average_optimal,2,24,2,2,30,2,True,False,True,False,-0.00042922374429220643,-0.0017168949771686828,0.0008404109589039145,practical_tie,0.039267806976741544,0.03673691976088024,0.04160567758086999,supported_increase,0.12108835970584304,0.1174748336613543,0.12473706187268015,supported_increase,-0.12437329848146139,-0.12504684376225816,-0.12378647663275191,supported_decrease,0.1863470319634704,0.18517808219178092,0.1875984018264841,supported_increase,-0.18678538812785384,-0.1871506849315068,-0.18637442922374428,supported_decrease,10,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00005,strict,both_flexible,weighted_optimal_minus_average_optimal,2,24,2,2,30,2,True,False,True,False,-0.00042922374429220643,-0.0017627853881275431,0.0008767123287667936,practical_tie,0.039267806976741544,0.0368715672532512,0.04163525216159609,supported_increase,0.12108835970584304,0.11756166152024188,0.12457213251123075,supported_increase,-0.12437329848146139,-0.1250577907259378,-0.1237847144336383,supported_decrease,0.1863470319634704,0.18515045662100463,0.18757990867579916,supported_increase,-0.18678538812785384,-0.18716894977168944,-0.1863561643835616,supported_decrease,10,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,anchor,2,3.0,0.5,30,45.0,45.0,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,strict,reservation_only,weighted_optimal_minus_average_optimal,2,30,2,2,0,-1,True,False,False,False,-7.305936073059849e-05,-0.00021917808219179546,0.0,practical_tie,0.08213265189264787,0.08064250955312957,0.08355681502687567,supported_increase,-0.03568951912337685,-0.03625260746622376,-0.03502267209842997,supported_decrease,0.31777699392469716,0.312787003949322,0.3229344156214748,supported_increase,-0.09565296803652973,-0.09750776255707769,-0.09362511415525118,supported_decrease,0.09560730593607301,0.0933696347031963,0.09756164383561641,supported_increase,10,tie,increase,decrease,increase,priority_loses_general_gains,priority_loses_general_gains,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00006,strict,both_flexible,weighted_optimal_minus_average_optimal,2,30,2,2,0,-1,True,False,False,False,-7.305936073059849e-05,-0.00021917808219179546,0.0,practical_tie,0.08213265189264787,0.08064111796833501,0.08358875767158354,supported_increase,-0.03568951912337685,-0.03625189337320292,-0.03499626332866969,supported_decrease,0.31777699392469716,0.3126550247431722,0.3230113280442777,supported_increase,-0.09565296803652973,-0.09762625570776261,-0.0935796803652969,supported_decrease,0.09560730593607301,0.09344292237442918,0.09749840182648398,supported_increase,10,tie,increase,decrease,increase,priority_loses_general_gains,priority_loses_general_gains,anchor,2,3.0,0.9,30,81.0,8.999999999999998,0.1,0.1,9,0.05,0.1,9,0.05,0.1,4,0.05,0.1,4,0.05,0.1
BG00007,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00007,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00007,strict,reservation_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00007,strict,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,20,1.6,14.4,0.1,0.1,22,0.2,0.3,24,0.1,0.3,4,0.2,0.4,4,0.05,0.4
BG00008,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00008,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,6,0,-1,False,True,True,False,-0.000894977168949751,-0.002684931506849253,0.0,practical_tie,0.0014800741538667172,0.0,0.004440222461600152,practical_tie,0.0023303537441463186,0.0,0.006991061232438955,practical_tie,-0.00022048502669246294,-0.0006614550800773889,0.0,practical_tie,0.0005022831050228299,0.0,0.0015068493150684897,practical_tie,-0.0013972602739726002,-0.004191780821917801,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00008,strict,reservation_only,weighted_optimal_minus_average_optimal,2,1,2,2,4,2,True,False,True,False,-0.016575342465752697,-0.020493150684930503,-0.012107534246574464,supported_decrease,0.005635324776756556,0.0003349742206057721,0.01064007712705473,supported_increase,0.015168202566602817,0.006090203235268805,0.023899811805281335,supported_increase,-0.01343043080293591,-0.017450843803563893,-0.009461691670010916,supported_decrease,0.0017716894977169106,-0.0013799086757990582,0.004530593607305946,practical_tie,-0.018840182648401826,-0.02316917808219179,-0.013780593607305958,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00008,strict,both_flexible,weighted_optimal_minus_average_optimal,6,1,3,2,4,2,False,False,False,False,-0.01660273972602665,-0.020602968036528828,-0.01171689497716851,supported_decrease,0.00496472765846,-5.279079715400144e-05,0.00985846410814817,practical_tie,0.014210261003565705,0.005451439612723602,0.0223099819727811,supported_increase,-0.013526339031751378,-0.017705281054041573,-0.00934022923525263,supported_decrease,0.001634703196347051,-0.001461187214611848,0.004182648401826491,practical_tie,-0.018703196347031957,-0.022785844748858444,-0.013551826484018236,supported_decrease,10,decrease,tie,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.2,0.1,30,3.6,32.4,0.3,0.2,16,0.2,0.3,24,0.2,0.4,14,0.05,0.3,20,0.05,0.2
BG00009,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00009,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00009,strict,reservation_only,weighted_optimal_minus_average_optimal,2,6,1,2,6,1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00009,strict,both_flexible,weighted_optimal_minus_average_optimal,2,6,1,2,6,1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,3.0,0.9,50,135.0,14.999999999999996,0.2,0.3,16,0.05,0.3,9,0.1,0.3,14,0.2,0.3,7,0.1,0.4
BG00010,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00010,strict,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00010,strict,reservation_only,weighted_optimal_minus_average_optimal,2,9,1,2,5,1,True,False,True,False,-0.002438356164383604,-0.006854931506849453,0.0014576712328766195,practical_tie,0.005588850756022679,0.0008268920714454233,0.010652873969395193,supported_increase,0.008259017848064255,0.0013118476879140895,0.015725198955465067,supported_increase,0.00024851657193960543,-0.0004716038548759849,0.001001018986749119,practical_tie,0.00095342465753425,-0.00022479452054795915,0.0019232876712328903,practical_tie,-0.0033643835616438355,-0.007913150684931543,0.000740000000000018,practical_tie,10,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00010,strict,both_flexible,weighted_optimal_minus_average_optimal,2,9,1,2,5,1,True,False,True,False,-0.002438356164383604,-0.006627260273972482,0.0013919178082190643,practical_tie,0.005588850756022679,0.0006808751725012128,0.010798364085458251,supported_increase,0.008259017848064255,0.0012577698678689776,0.01575468184860885,supported_increase,0.00024851657193960543,-0.00047403501295478295,0.0009443209101257263,practical_tie,0.00095342465753425,-0.00018082191780823217,0.0019068493150685081,practical_tie,-0.0033643835616438355,-0.007775616438356193,0.0006687671232876731,practical_tie,10,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,sobol,2,0.8,0.1,50,4.0,36.0,0.1,0.1,24,0.3,0.4,16,0.1,0.4,22,0.1,0.3,14,0.05,0.1
BG00011,strict,baseline,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
BG00011,strict,horizon_only,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,10,tie,tie,tie,tie,both_groups_tied,both_groups_tied,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
BG00011,strict,reservation_only,weighted_optimal_minus_average_optimal,2,0,-1,2,5,2,True,False,False,False,-0.02829452054794528,-0.029945205479452255,-0.026417294520548067,supported_decrease,0.01738823700441513,0.012527071825276698,0.022123487965663574,supported_increase,0.040281911773653686,0.03364066551190694,0.04757601380110786,supported_increase,-0.02839911253406189,-0.031054470709072354,-0.02581569022112069,supported_decrease,0.006219178082191792,0.004849315068493172,0.007410958904109579,supported_increase,-0.034773972602739754,-0.03610976027397263,-0.03295839041095894,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
BG00011,strict,both_flexible,weighted_optimal_minus_average_optimal,6,0,-1,6,5,1,True,False,False,False,-0.03302054794520504,-0.034739897260273836,-0.031040753424656807,supported_decrease,0.017042140183190946,0.012050091699837921,0.021869877220235596,supported_increase,0.04000943080450104,0.03117387509516917,0.048279881729902836,supported_increase,-0.02889244105942923,-0.031729567859442816,-0.025896398136359057,supported_decrease,0.00564383561643835,0.004698630136986304,0.006602739726027392,supported_increase,-0.03833561643835616,-0.039869863013698624,-0.03674537671232876,supported_decrease,10,decrease,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,sobol,2,1.4,0.1,40,5.6000000000000005,50.4,0.3,0.3,16,0.3,0.4,16,0.2,0.3,14,0.3,0.4,4,0.05,0.3
