class1_high_balk,seed,average_utilization,overall_percent_serviced,total_served
0.3,84,0.8315068493150685,0.2645506984882036,9677
0.3,85,0.8398972602739726,0.2686739375291888,9780
0.3,86,0.8435787671232877,0.27101465241819983,9840
0.3,87,0.8438356164383561,0.2692739264895044,9839
0.3,88,0.836986301369863,0.26666666666666666,9760
0.3,89,0.8363013698630137,0.26713117902013495,9738
0.3,90,0.8348458904109589,0.26612507496864946,9762
0.3,91,0.8337328767123288,0.2674558807409843,9760
0.3,92,0.8474315068493151,0.27326530047844244,9881
0.3,93,0.8410958904109589,0.2686501739678365,9806
0.3,94,0.8470890410958904,0.27087912087912086,9860
0.3,95,0.8367294520547945,0.26528286528286527,9777
0.3,96,0.8352739726027397,0.26587940109635366,9749
0.3,97,0.8386986301369863,0.26853558557319324,9761
0.3,98,0.834931506849315,0.26733814529187366,9741
0.3,99,0.836472602739726,0.2678223125738304,9749
0.3,100,0.843236301369863,0.2695752513874389,9812
0.4,1,0.8400684931506849,0.2673437627979359,9792
0.4,2,0.8383561643835616,0.2657700579891645,9762
0.4,3,0.8433219178082192,0.2711281176017178,9849
0.4,4,0.8404109589041096,0.26749713161776756,9792
0.4,5,0.841181506849315,0.2688893759246069,9815
0.4,6,0.8422945205479452,0.2696505951401459,9832
0.4,7,0.8352739726027397,0.26722315274993824,9732
0.4,8,0.8336472602739726,0.26684207641287067,9736
0.4,9,0.8422945205479452,0.2690706971140682,9827
0.4,10,0.8425513698630137,0.2675188748671264,9815
0.4,11,0.8373287671232876,0.26804123711340205,9776
0.4,12,0.842208904109589,0.26761715235940353,9817
0.4,13,0.8392123287671233,0.26796079290329644,9787
0.4,14,0.8444349315068493,0.26772572980312287,9859
0.4,15,0.8435787671232877,0.2686665027456766,9834
0.4,16,0.836986301369863,0.26901358014489163,9766
0.4,17,0.8443493150684932,0.26883187772925765,9850
0.4,18,0.842722602739726,0.2689080239126858,9806
0.4,19,0.8428938356164384,0.2693172470523718,9822
0.4,20,0.8453767123287671,0.2705452145940447,9840
0.4,21,0.8402397260273973,0.26895832189336116,9796
0.4,22,0.8440924657534247,0.2693454416149238,9847
0.4,23,0.8375856164383562,0.2663142693659573,9774
0.4,24,0.8415239726027397,0.2672204820917881,9811
0.4,25,0.8453767123287671,0.27004358194227446,9852
0.4,26,0.8404109589041096,0.2694101508916324,9820
0.4,27,0.8440924657534247,0.26862487692812603,9822
0.4,28,0.8464041095890411,0.2702021585492796,9864
0.4,29,0.842722602739726,0.271448275862069,9840
0.4,30,0.8429794520547945,0.26997146932952926,9841
0.4,31,0.8425513698630137,0.2721178882056396,9824
0.4,32,0.8405821917808219,0.26854058792909785,9802
0.4,33,0.8386130136986302,0.26758677234217,9791
0.4,34,0.8430650684931507,0.26849749719631283,9816
0.4,35,0.8413527397260274,0.26995633907241123,9831
0.4,36,0.8398972602739726,0.2658516707416463,9786
0.4,37,0.8443493150684932,0.2679701134380454,9827
0.4,38,0.8422945205479452,0.27121170300855646,9826
0.4,39,0.8416095890410958,0.2728333333333333,9822
0.4,40,0.8386130136986302,0.2687332127391328,9805
0.4,41,0.8439212328767123,0.2683565718027777,9835
0.4,42,0.8389554794520548,0.2668689021890629,9765
0.4,43,0.8422945205479452,0.2681814457765519,9820
0.4,44,0.8456335616438356,0.27102161909732714,9866
0.4,45,0.8436643835616439,0.26853570648613234,9837
0.4,46,0.8371575342465754,0.2672114569952718,9777
0.4,47,0.8403253424657534,0.26842639037359867,9793
0.4,48,0.8425513698630137,0.2690422064583276,9823
0.4,49,0.8416952054794521,0.268298011798121,9824
0.4,50,0.8425513698630137,0.2699890170236134,9833
0.4,51,0.8382705479452055,0.26780143396639483,9786
0.4,52,0.8414383561643836,0.26858736059479554,9826
0.4,53,0.8500856164383561,0.2720243481121987,9921
0.4,54,0.8393835616438357,0.2681073965389573,9776
0.4,55,0.8394691780821918,0.272347302719572,9774
0.4,56,0.8395547945205479,0.26519172443674177,9793
0.4,57,0.8402397260273973,0.2688115957943284,9792
0.4,58,0.8374143835616439,0.26639433551198255,9782
0.4,59,0.8419520547945205,0.2665995975855131,9805
0.4,60,0.8392123287671233,0.2702822112994974,9788
0.4,61,0.8321061643835617,0.2663955820534659,9696
0.4,62,0.8398116438356165,0.26901807576966463,9778
0.4,63,0.8367294520547945,0.2677896466721446,9777
0.4,64,0.8458047945205479,0.26793088459030645,9862
0.4,65,0.8434075342465753,0.27096756429318797,9841
0.4,66,0.842208904109589,0.26926558942141504,9815
0.4,67,0.8392123287671233,0.27012319761339154,9779
0.4,68,0.8415239726027397,0.2701483091654514,9818
0.4,69,0.8455479452054795,0.2698825526322994,9858
0.4,70,0.842722602739726,0.26883631888417886,9830
0.4,71,0.8382705479452055,0.2689584882792056,9764
0.4,72,0.8436643835616439,0.267661529261464,9847
0.4,73,0.8381849315068494,0.26842105263157895,9792
0.4,74,0.8392123287671233,0.2701861643533818,9811
0.4,75,0.8389554794520548,0.2682586574757919,9807
0.4,76,0.8413527397260274,0.2678864008738394,9810
0.4,77,0.8368150684931507,0.2677943760984183,9752
0.4,78,0.8357876712328767,0.2658621819373157,9738
0.4,79,0.8397260273972603,0.2689288566943014,9764
0.4,80,0.8387842465753425,0.2679962690661692,9769
0.4,81,0.8435787671232877,0.2664861938278289,9844
0.4,82,0.8393835616438357,0.26686464690496947,9795
0.4,83,0.8418664383561644,0.26795708318545414,9815
0.4,84,0.842208904109589,0.2700139775810563,9852
0.4,85,0.8449486301369863,0.2674652325076054,9847
0.4,86,0.8405821917808219,0.2677251275336225,9814
0.4,87,0.8345890410958904,0.2684232307904539,9729
0.4,88,0.8422945205479452,0.26983690420528617,9811
0.4,89,0.8412671232876713,0.268870901358211,9799
0.4,90,0.8345034246575342,0.26785125782708996,9753
0.4,91,0.8436643835616439,0.2697060193429957,9844
0.4,92,0.8395547945205479,0.2669485745464466,9785
0.4,93,0.852054794520548,0.2717575624965812,9936
0.4,94,0.8410958904109589,0.2682820106109501,9810
0.4,95,0.8410958904109589,0.2701988941157052,9822
0.4,96,0.8399828767123287,0.2672409093387123,9804
0.4,97,0.8391267123287671,0.2682439278183959,9796
0.4,98,0.8383561643835616,0.2702687771056048,9784
0.4,99,0.8458904109589042,0.27045697524603196,9866
0.4,100,0.8423801369863013,0.26768611232041795,9838
0.5,1,0.8404965753424658,0.2673493844645386,9816
0.5,2,0.8380993150684931,0.2685083479789104,9778
0.5,3,0.8454623287671232,0.2713783249065729,9876
0.5,4,0.8382705479452055,0.26576392854229547,9774
0.5,5,0.8383561643835616,0.2701078115090854,9796
0.5,6,0.8448630136986301,0.2714093147368711,9866
0.5,7,0.8412671232876713,0.27003106016876943,9824
0.5,8,0.8428938356164384,0.27071975329037945,9832
0.5,9,0.8368150684931507,0.2668195718654434,9772
0.5,10,0.8455479452054795,0.2700657894736842,9852
0.5,11,0.8337328767123288,0.2646754801153365,9730
0.5,12,0.8453767123287671,0.27234336185481645,9867
0.5,13,0.8457191780821918,0.2711519978031031,9874
0.5,14,0.8401541095890411,0.26836413415468857,9802
0.5,15,0.8406678082191781,0.26802349405818876,9811
0.5,16,0.8419520547945205,0.26717204651668297,9833
0.5,17,0.8391267123287671,0.2690923081150897,9792
0.5,18,0.8490582191780822,0.2715704786142353,9924
