class1_high_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
0.2,44,2,18151,11030,5862,16892,1259,5727,785,4506,8.883046237533998,10.133613544873313,0.2482507850807118
0.2,45,1,18185,14309,2339,16648,1537,7976,1069,5243,9.828289887483402,10.201886112445939,0.28831454495463293
0.2,45,2,18337,10960,5927,16887,1450,5628,752,4571,8.93330291970803,10.169479481257772,0.24927741724382396
0.2,46,1,18445,14521,2227,16748,1697,8144,1118,5236,9.816748157840369,10.174349176021018,0.2838709677419355
0.2,46,2,18472,11067,5796,16863,1609,5737,753,4558,8.905484774554983,10.135740971357409,0.2467518406236466
0.2,47,1,18224,14534,2316,16850,1374,8162,1114,5238,9.743153983762213,10.110207715133532,0.2874231782265145
0.2,47,2,18332,11143,5816,16959,1373,5802,742,4578,8.925424033025218,10.130373253139926,0.24972725289111936
0.2,48,1,18295,14565,2302,16867,1428,8138,1117,5288,9.803158256093374,10.171518349439735,0.28904072150860893
0.2,48,2,18172,10893,5778,16671,1501,5641,770,4471,8.938217203708804,10.172395177253915,0.2460378604446401
0.2,49,1,18208,14571,2335,16906,1302,8139,1073,5342,9.734129435179467,10.112031231515438,0.29338752196836554
0.2,49,2,18139,11086,5747,16833,1306,5819,781,4475,8.9338805700884,10.133844234539298,0.24670599261260268
0.2,50,1,18252,14526,2374,16900,1352,8224,1062,5220,9.757675891504888,10.139112426035503,0.2859960552268245
0.2,50,2,18168,11032,5857,16889,1279,5646,784,4585,8.918237853517041,10.140387234294511,0.25236679876706297
0.2,51,1,18346,14451,2423,16874,1472,8098,1057,5277,9.802643415680576,10.181166291335783,0.2876376321814019
0.2,51,2,18250,11043,5717,16760,1490,5710,786,4536,8.935796432128951,10.136336515513127,0.24854794520547946
0.2,52,1,18361,14433,2366,16799,1562,8047,1090,5282,9.780018014272846,10.157628430263706,0.28767496323729647
0.2,52,2,18366,10982,5879,16861,1505,5679,769,4522,8.934711345838645,10.17863709151296,0.24621583360557553
0.2,53,1,18315,14630,2329,16959,1356,8186,1067,5358,9.778127136021872,10.149124358747567,0.29254709254709255
0.2,53,2,18048,10913,5741,16654,1394,5652,809,4435,8.941995784843764,10.156538969616909,0.24573359929078015
0.2,54,1,18062,14448,2404,16852,1210,8090,1084,5258,9.763289036544851,10.147163541419417,0.2911084043848965
0.2,54,2,17987,11056,5775,16831,1156,5749,746,4544,8.917329956584659,10.126611609530034,0.25262689720353587
0.2,55,1,18373,14582,2341,16923,1450,8212,1086,5264,9.767933068166233,10.143532470602139,0.28650737495237577
0.2,55,2,18320,11067,5747,16814,1506,5758,788,4514,8.888768410590043,10.11775901034852,0.24639737991266375
0.2,56,1,18238,14445,2328,16773,1465,8035,1125,5266,9.776323987538941,10.144219877183568,0.28873780019739004
0.2,56,2,18196,10944,5790,16734,1462,5679,776,4477,8.910818713450292,10.134456794550019,0.24604308639261377
0.2,57,1,17977,14361,2386,16747,1230,8088,1029,5227,9.724601350880858,10.11590135546665,0.2907604160872226
0.2,57,2,18228,11123,5844,16967,1261,5740,823,4552,8.956037040366807,10.166322862026286,0.24972569673030504
0.2,58,1,18613,14688,2379,17067,1546,8209,1121,5341,9.754016884531591,10.130720103122986,0.28694998119593834
0.2,58,2,18140,10849,5722,16571,1569,5667,769,4403,8.94128491105171,10.161547281395208,0.24272326350606394
0.2,59,1,18276,14647,2338,16985,1291,8229,1091,5313,9.752782139687309,10.125169267000294,0.2907091267235719
0.2,59,2,18204,11105,5819,16924,1280,5850,737,4506,8.895092300765421,10.112680217442685,0.24752801582069875
0.2,60,1,18412,14598,2315,16913,1499,8163,1075,5337,9.732977120153446,10.102347306805417,0.28986530523571585
0.2,60,2,18405,10942,5847,16789,1616,5686,766,4478,8.947724364832755,10.168026684138423,0.24330345014941593
0.2,61,1,18104,14463,2290,16753,1351,8210,1062,5166,9.780612597663001,10.148331642093954,0.2853513035793195
0.2,61,2,18372,11235,5833,17068,1304,5775,820,4633,8.86212728081887,10.100890555425357,0.2521772262138036
0.2,62,1,18452,14626,2345,16971,1481,8257,1096,5258,9.725283741282647,10.103117082081198,0.2849555603728593
0.2,62,2,18252,10996,5802,16798,1454,5699,730,4558,8.902873772280829,10.124240981069175,0.24972605741836512
0.2,63,1,18157,14581,2281,16862,1295,8157,1125,5271,9.79521294835745,10.1540149448464,0.29030126122156746
0.2,63,2,18100,10994,5746,16740,1360,5742,735,4509,8.91440785883209,10.13805256869773,0.24911602209944753
0.2,64,1,18442,14734,2315,17049,1393,8274,1115,5324,9.740939324012489,10.117074315209104,0.2886888623793515
0.2,64,2,18250,11081,5740,16821,1429,5853,747,4470,8.978612038624673,10.171511800725284,0.24493150684931506
0.2,65,1,18441,14567,2331,16898,1543,8157,1055,5326,9.762957369396581,10.137886140371641,0.2888129710970121
0.2,65,2,18119,10955,5744,16699,1420,5670,778,4495,8.907439525330899,10.139229894005629,0.24808212373751312
0.2,66,1,18158,14545,2305,16850,1308,8192,1108,5222,9.790993468545892,10.158991097922849,0.28758673862760215
0.2,66,2,18145,10994,5820,16814,1331,5655,784,4543,8.870474804438786,10.116807422386106,0.25037200330669607
0.2,67,1,17937,14514,2360,16874,1063,8180,1112,5200,9.717238528317486,10.103650586701434,0.28990355131850365
0.2,67,2,18115,11140,5837,16977,1138,5788,774,4566,8.878725314183123,10.106379218943276,0.25205630692796027
0.2,68,1,18345,14536,2345,16881,1464,8154,1114,5254,9.726334617501376,10.107872756353297,0.286399563913873
0.2,68,2,18364,10994,5740,16734,1630,5694,782,4502,8.909132253956704,10.134815346002151,0.24515356131561752
0.2,69,1,18133,14319,2299,16618,1515,8095,1028,5178,9.829806550736784,10.191178240462149,0.28555671979264324
0.2,69,2,18488,11261,5745,17006,1482,5794,787,4666,8.861646390196253,10.088380571562977,0.25237992211164
0.2,70,1,18448,14776,2376,17152,1296,8377,1084,5296,9.728478613968598,10.110599347014926,0.2870771899392888
0.2,70,2,18046,11033,5832,16865,1181,5753,748,4523,8.8906915616786,10.122620812333235,0.2506372603347002
0.2,71,1,18189,14476,2293,16769,1420,8111,1113,5229,9.763056092843327,10.134653229172878,0.28748144482929244
0.2,71,2,18239,11009,5874,16883,1356,5679,796,4517,8.881914796984285,10.133507078125925,0.24765612149788913
0.2,72,1,18042,14522,2302,16824,1218,8143,1067,5298,9.714433273653766,10.092308606752258,0.2936481543066179
0.2,72,2,18164,11093,5878,16971,1193,5810,729,4545,8.892184260344361,10.129809675328502,0.2502202158114953
0.2,73,1,18400,14548,2397,16945,1455,8228,1092,5205,9.778113830079736,10.160401298318089,0.2828804347826087
0.2,73,2,18340,10996,5840,16836,1504,5633,827,4530,8.946707893779557,10.175932525540508,0.2470010905125409
0.2,74,1,18356,14661,2265,16926,1430,8223,1112,5301,9.717004297114794,10.08649415101028,0.28878840706036174
0.2,74,2,18247,11091,5620,16711,1536,5819,719,4542,8.907131908754847,10.116510083178744,0.24891763029539102
0.2,75,1,18154,14573,2263,16836,1318,8259,1050,5242,9.766554587250395,10.130137799952482,0.2887517902390658
0.2,75,2,18113,11037,5796,16833,1280,5667,763,4598,8.927969556944822,10.149408899186122,0.25385082537404074
0.2,76,1,18240,14436,2377,16813,1427,8067,1117,5233,9.740925464117485,10.12442752631892,0.2868969298245614
0.2,76,2,18339,11090,5804,16894,1445,5777,743,4556,8.897475202885483,10.125133183378715,0.2484323027427886
0.2,77,1,18510,14647,2274,16921,1589,8218,1097,5313,9.798388748549192,10.157673896341823,0.28703403565640195
0.2,77,2,18309,10937,5761,16698,1611,5705,762,4451,9.002651549785133,10.202120014372978,0.24310448413348626
0.2,78,1,18226,14702,2262,16964,1262,8318,1116,5242,9.74180383621276,10.104102805941995,0.287611105014814
0.2,78,2,18208,11022,5779,16801,1407,5722,751,4538,8.903102885138813,10.128623296232368,0.24923110720562391
0.2,79,1,18348,14655,2280,16935,1413,8198,1105,5331,9.734425110883658,10.105225863596102,0.2905493786788751
0.2,79,2,18256,11008,5768,16776,1480,5783,769,4444,8.897074854651162,10.136683357176919,0.2434268185801928
0.2,80,1,18198,14489,2326,16815,1383,8071,1112,5287,9.771481813789771,10.143324412726733,0.2905264314759864
0.2,80,2,17899,10846,5696,16542,1357,5568,768,4496,8.889452332657202,10.119211703542497,0.25118721716297
0.2,81,1,18186,14383,2366,16749,1437,8017,1102,5243,9.798581658902872,10.176726968774256,0.2882986913010008
0.2,81,2,18246,11081,5804,16885,1361,5760,745,4556,8.982943777637397,10.177198697068404,0.249698564068837
0.2,82,1,18295,14421,2293,16714,1581,8153,1078,5163,9.828722002635047,10.186550197439272,0.282208253621208
0.2,82,2,18513,11132,5834,16966,1547,5709,791,4623,8.863187208048869,10.102852764352233,0.24971641549181656
0.2,83,1,18308,14634,2276,16910,1398,8227,1098,5285,9.754065873992074,10.115020697811946,0.28867161896438714
0.2,83,2,18276,10980,5893,16873,1403,5707,779,4480,8.936703096539162,10.16991643454039,0.2451302254322609
0.2,84,1,18388,14497,2353,16850,1538,8176,1016,5284,9.785403876664137,10.155252225519288,0.2873613226016968
0.2,84,2,18329,11138,5684,16822,1507,5781,752,4592,8.867750044891363,10.081975983830699,0.25053194391401606
0.2,85,1,18076,14469,2280,16749,1327,8183,1076,5187,9.779183081069874,10.143351841901008,0.2869550785572029
0.2,85,2,18300,11174,5781,16955,1345,5790,739,4633,8.900393771254699,10.108581539368918,0.2531693989071038
0.2,86,1,18563,14639,2361,17000,1563,8255,1040,5322,9.762757018922057,10.13929411764706,0.28669934816570597
0.2,86,2,18304,11074,5698,16772,1532,5762,772,4525,8.877912226837637,10.0999880753637,0.24721372377622378
0.2,87,1,18173,14551,2273,16824,1349,8152,1074,5308,9.729846745928114,10.103007608178793,0.2920816596049084
0.2,87,2,18216,11150,5796,16946,1270,5867,760,4510,8.939192825112107,10.147291396199693,0.24758454106280192
0.2,88,1,18223,14590,2275,16865,1358,8227,1026,5321,9.730431802604524,10.099258820041506,0.29199363441804316
0.2,88,2,18272,11111,5749,16860,1412,5784,803,4511,8.917019170191702,10.134045077105576,0.246880472854641
0.2,89,1,18256,14610,2285,16895,1361,8266,1087,5236,9.765571526351813,10.128677123409293,0.28680981595092025
0.2,89,2,18319,11049,5903,16952,1367,5724,722,4592,8.9586387908408,10.178445021236433,0.25066870462361485
0.2,90,1,18402,14533,2351,16884,1518,8070,1173,5266,9.771898438037569,10.144633972992182,0.28616454733181174
0.2,90,2,18106,10836,5748,16584,1522,5600,803,4420,8.938261351052049,10.169259527255186,0.24411797194300233
0.2,91,1,18246,14559,2399,16958,1288,8253,1044,5243,9.724431623051034,10.112985021818611,0.287350652197742
0.2,91,2,18139,11076,5790,16866,1273,5693,786,4587,8.923889490790899,10.139748606664295,0.25288053365676166
0.2,92,1,18138,14563,2348,16911,1227,8071,1120,5349,9.733022042161643,10.11566436047543,0.29490572279192856
0.2,92,2,18117,10977,6020,16997,1120,5782,736,4448,8.897512981688987,10.159086897687827,0.24551526190870454
0.2,93,1,18316,14677,2266,16943,1373,8250,1093,5310,9.75587654152756,10.116272206811072,0.28991046079930116
0.2,93,2,18136,10968,5757,16725,1411,5702,748,4504,8.89277899343545,10.122331838565023,0.24834583149536832
0.2,94,1,18410,14807,2294,17101,1309,8414,1032,5344,9.735125278584453,10.100695865738846,0.2902770233568713
0.2,94,2,18015,10932,5799,16731,1284,5634,715,4570,8.796834979875594,10.076146076146076,0.25367749097973913
0.2,95,1,18257,14488,2373,16861,1396,8079,1081,5303,9.768774157923799,10.147618765197794,0.2904639316426576
0.2,95,2,18290,11008,5904,16912,1378,5714,756,4525,8.918695494186046,10.156989120151373,0.24740295243302352
0.2,96,1,18348,14565,2308,16873,1475,8295,1055,5186,9.767868177136972,10.138386771765543,0.2826466099847395
0.2,96,2,18213,11136,5633,16769,1444,5730,787,4608,8.901131465517242,10.093804043174906,0.25300609454785045
0.2,97,1,18296,14426,2369,16795,1501,8041,1080,5290,9.78642728407043,10.164394164930039,0.28913423699169216
0.2,97,2,18118,11020,5632,16652,1466,5718,741,4549,8.915698729582576,10.120285851549363,0.2510762777348493
0.2,98,1,18144,14432,2315,16747,1397,8187,1024,5203,9.777577605321508,10.143428673792322,0.28676146384479717
0.2,98,2,18314,11139,5812,16951,1363,5710,815,4599,8.93724750875303,10.13916583092443,0.25111936223654036
0.2,99,1,17934,14297,2273,16570,1364,8065,967,5245,9.763796600685458,10.135727217863609,0.2924612467937995
0.2,99,2,18288,11177,5760,16937,1351,5713,816,4641,8.917419701172049,10.11985593670662,0.25377296587926507
0.2,100,1,18262,14434,2333,16767,1495,8115,1106,5190,9.80539005126784,10.178326474622772,0.2841966925856971
0.2,100,2,18517,11118,5813,16931,1586,5749,819,4539,8.913923367512142,10.13543204772311,0.2451261003402279
0.3,1,1,18390,14066,3702,17768,622,7745,1073,5229,9.631522820986776,10.198615488518685,0.28433931484502445
0.3,1,2,18147,11328,6196,17524,623,5955,761,4594,8.976341807909604,10.16622917142205,0.25315479142558
0.3,2,1,18304,13973,3734,17707,597,7788,1016,5158,9.606097473699277,10.186931721917885,0.28179632867132864
0.3,2,2,18261,11579,6123,17702,559,6092,758,4717,8.970636497106831,10.141170489210259,0.25831005969004983
0.3,3,1,18241,13862,3747,17609,632,7636,1048,5155,9.54003751262444,10.13930376512011,0.2826051203333151
0.3,3,2,18260,11498,6151,17649,611,6039,796,4651,8.991041920333972,10.152983171851096,0.25470974808324204
0.3,4,1,18140,13940,3635,17575,565,7787,970,5170,9.536154949784793,10.103044096728308,0.2850055126791621
0.3,4,2,18335,11561,6228,17789,546,6045,820,4685,8.993253178790763,10.16262859070212,0.25552222525224977
0.3,5,1,18389,13958,3801,17759,630,7657,1031,5252,9.596217223097865,10.184976631567093,0.28560552504214476
0.3,5,2,18205,11342,6245,17587,618,5972,864,4491,9.016840063480867,10.189060101211123,0.24669046965119473
0.3,6,1,18160,13817,3680,17497,663,7630,1057,5111,9.551349786494898,10.149854260730411,0.28144273127753305
0.3,6,2,18381,11598,6028,17626,755,6104,792,4682,9.008622176237282,10.166912515601952,0.25471954735868557
0.3,7,1,18045,13773,3744,17517,528,7582,999,5181,9.542655921004865,10.125991893589084,0.28711554447215293
0.3,7,2,18229,11462,6269,17731,498,5979,813,4654,9.002181120223346,10.168969601263324,0.25530747709693347
0.3,8,1,18346,13862,3779,17641,705,7664,1038,5142,9.622853845044006,10.21665438467207,0.28027907990842693
0.3,8,2,18335,11511,6185,17696,639,6010,806,4678,8.993050125966468,10.182922694394213,0.2551404417780202
0.3,9,1,18263,14002,3722,17724,539,7767,1035,5183,9.50307098985859,10.094448205822614,0.28379784263264524
0.3,9,2,18094,11481,6032,17513,581,6029,832,4608,8.94207821618326,10.109918346371266,0.25467005637227813
0.3,10,1,18224,13796,3683,17479,745,7622,1067,5088,9.584372281820817,10.157331655129012,0.2791922739244952
0.3,10,2,18333,11528,6080,17608,725,6000,793,4721,8.94942748091603,10.123864152657882,0.2575137729776905
0.3,11,1,18511,13900,3741,17641,870,7558,1057,5268,9.578273381294965,10.173062751544697,0.28458754254227214
0.3,11,2,18410,11291,6307,17598,812,5948,847,4485,9.065538924807369,10.255540402318445,0.2436175991309071
0.3,12,1,18216,13994,3728,17722,494,7758,1028,5192,9.569601257681864,10.147556709175037,0.28502415458937197
0.3,12,2,17941,11255,6185,17440,501,5805,837,4599,8.972278987116837,10.154128440366973,0.25634022629730785
0.3,13,1,18340,14130,3638,17768,572,7858,1011,5249,9.540268931351735,10.109579018460153,0.28620501635768814
0.3,13,2,18103,11316,6253,17569,534,5884,735,4679,8.83227288794627,10.065228527520064,0.25846544771584823
0.3,14,1,18252,13889,3718,17607,645,7706,980,5180,9.581395348837209,10.170670755949338,0.28380451457374534
0.3,14,2,18329,11495,6208,17703,626,5994,848,4643,8.973553719008265,10.16624300965938,0.2533144197719461
0.3,15,1,18433,13962,3808,17770,663,7696,1075,5164,9.56138089098983,10.155543050084411,0.28014973145988176
0.3,15,2,18409,11473,6181,17654,755,6037,796,4621,8.997298004009414,10.16812053925456,0.2510185235482644
0.3,16,1,18058,13752,3777,17529,529,7554,1017,5163,9.525596276905178,10.127902333276285,0.2859120611363385
0.3,16,2,18198,11457,6235,17692,506,5981,823,4633,9.001134677489745,10.172789961564549,0.25458841630948453
0.3,17,1,18152,13866,3812,17678,474,7662,1101,5086,9.550194720900043,10.135026586717954,0.28018951079770826
0.3,17,2,18187,11417,6287,17704,483,5951,789,4669,8.908294648331436,10.099130140081337,0.256721834277231
0.3,18,1,18270,13886,3739,17625,645,7683,1021,5162,9.527941811896875,10.127148936170213,0.28253968253968254
0.3,18,2,18336,11583,6120,17703,633,6104,824,4646,8.93645860312527,10.10608371462464,0.2533813263525305
0.3,19,1,18249,13866,3770,17636,613,7621,1043,5189,9.57615750757248,10.158992968927194,0.2843443476354869
0.3,19,2,18339,11397,6303,17700,639,5993,800,4598,8.976660524699483,10.151242937853107,0.2507225039533235
0.3,20,1,18247,13853,3644,17497,750,7607,1071,5155,9.618638562044323,10.192604446476539,0.28251219378527975
0.3,20,2,18512,11477,6291,17768,744,6062,843,4558,9.08756643722227,10.259230076542098,0.24621866897147796
0.3,21,1,18261,13953,3680,17633,628,7761,1030,5143,9.598365942807998,10.171666761186412,0.2816384644871584
0.3,21,2,18255,11408,6112,17520,735,5938,798,4664,8.922598176718093,10.123173515981735,0.2554916461243495
0.3,22,1,18564,14120,3856,17976,588,7918,1022,5160,9.596175637393769,10.187861593235425,0.2779573367808662
0.3,22,2,18210,11529,6121,17650,560,6049,796,4674,8.939457021424234,10.127308781869688,0.25667215815485994
0.3,23,1,18429,14061,3708,17769,660,7749,1087,5201,9.574212360429557,10.148066858011143,0.2822182429865972
0.3,23,2,18421,11579,6204,17783,638,6186,765,4617,8.937473011486311,10.12517572962942,0.2506378589653113
0.3,24,1,18368,13894,3741,17635,733,7671,1092,5115,9.635310205844249,10.220924298270484,0.27847343205574915
0.3,24,2,18375,11441,6151,17592,783,5995,782,4649,9.037584127261603,10.216462028194634,0.25300680272108844
0.3,25,1,18385,13962,3758,17720,665,7736,1014,5196,9.520269302392208,10.112133182844245,0.28262170247484364
0.3,25,2,18248,11476,6175,17651,597,6017,837,4614,8.942401533635413,10.118520197155968,0.25284962735642263
0.3,26,1,18419,14061,3769,17830,589,7835,998,5204,9.58687148851433,10.160403813796972,0.2825343395406917
0.3,26,2,18110,11445,6077,17522,588,5959,836,4636,8.96871996505024,10.126926149982879,0.25599116510215353
0.3,27,1,18473,13947,3806,17753,720,7690,1011,5225,9.628378862837886,10.220244465724104,0.2828452335841498
0.3,27,2,18269,11376,6160,17536,733,5943,827,4591,8.993758790436006,10.18978102189781,0.25130001642126004
0.3,28,1,18041,13879,3691,17570,471,7709,1063,5089,9.485121406441387,10.076038702333523,0.2820797073332964
0.3,28,2,18274,11628,6148,17776,498,6126,791,4696,8.938682490540076,10.102779027902791,0.2569771259713254
0.3,29,1,18252,13881,3741,17622,630,7642,1037,5192,9.547943231755637,10.132731812507094,0.28446197676966906
0.3,29,2,18155,11486,6073,17559,596,6062,822,4592,8.944715305589414,10.109060880460163,0.2529330762875241
0.3,30,1,18035,13944,3564,17508,527,7691,1083,5152,9.606640849110729,10.15798492117889,0.2856667590795675
0.3,30,2,17896,11285,6075,17360,536,5855,777,4639,8.972352680549402,10.147465437788018,0.2592199374161824
0.3,31,1,17874,13678,3653,17331,543,7461,1058,5132,9.526319637373884,10.115227049795164,0.28712095781582186
0.3,31,2,18200,11547,6089,17636,564,6060,811,4663,8.918853381830779,10.085110002268088,0.2562087912087912
0.3,32,1,18247,13911,3551,17462,785,7705,1036,5153,9.614909064768888,10.175867598213262,0.2824025867265852
0.3,32,2,18235,11409,5998,17407,828,5924,777,4696,8.967481812604085,10.151375883265352,0.25752673430216616
0.3,33,1,18226,13901,3778,17679,547,7647,1037,5201,9.592475361484786,10.165903048814979,0.28536157138154283
0.3,33,2,18350,11312,6497,17809,541,5889,818,4598,8.959600424328148,10.171486327137965,0.25057220708446865
0.3,34,1,18213,13776,3694,17470,743,7534,1052,5169,9.564605110336817,10.15208929593589,0.2838082688189755
0.3,34,2,18488,11569,6173,17742,746,6128,805,4623,9.035698850376004,10.198512005410889,0.2500540891389009
0.3,35,1,17980,13834,3597,17431,549,7640,1087,5092,9.604019083417667,10.173541391773277,0.2832035595105673
0.3,35,2,18457,11557,6373,17930,527,6051,832,4656,9.00190360820282,10.190964863357502,0.25226201441187623
0.3,36,1,18411,14086,3785,17871,540,7906,1011,5148,9.552676416299873,10.142465446813272,0.27961544728694804
0.3,36,2,18218,11530,6176,17706,512,6008,821,4692,8.923937554206418,10.114819835084152,0.25754748051377757
0.3,37,1,18028,14002,3531,17533,495,7730,1053,5199,9.54135123553778,10.106142702332743,0.28838473485688926
0.3,37,2,18197,11390,6286,17676,521,5971,807,4598,8.900877963125549,10.119257750622312,0.2526790130241249
0.3,38,1,18129,13874,3653,17527,602,7692,1043,5121,9.573158425832492,10.14463399326753,0.2824755915935793
0.3,38,2,18342,11481,6284,17765,577,5986,831,4655,8.959672502395263,10.150689558119899,0.2537891178715516
0.3,39,1,18342,14024,3655,17679,663,7849,1016,5142,9.642541357672561,10.203405169975678,0.2803402028132156
0.3,39,2,18186,11385,6160,17545,641,5900,790,4688,8.891787439613527,10.109261897976632,0.25778071043659956
0.3,40,1,18334,13965,3611,17576,758,7661,1019,5270,9.604654493376298,10.17705962676377,0.28744409294207485
0.3,40,2,18210,11300,6117,17417,793,5922,807,4556,8.995840707964602,10.183154389389676,0.2501922020867655
0.3,41,1,18048,13851,3701,17552,496,7744,1096,4995,9.570789112699444,10.142832725615314,0.2767619680851064
0.3,41,2,18225,11554,6195,17749,476,5966,831,4744,8.906439328371127,10.087103498788665,0.26030178326474623
0.3,42,1,18204,13937,3622,17559,645,7718,1049,5152,9.623520126282557,10.183381741557037,0.28301472203911227
0.3,42,2,18185,11417,6146,17563,622,5947,812,4648,9.002452483139178,10.178614131982007,0.2555952708276052
0.3,43,1,18124,13788,3835,17623,501,7584,1082,5103,9.534595300261097,10.136639618680134,0.2815603619510042
0.3,43,2,18145,11441,6225,17666,479,5945,762,4720,8.960492963901757,10.127759538095777,0.26012675668228163
0.3,44,1,18277,14042,3785,17827,450,7751,1095,5176,9.521506907847884,10.11190890222696,0.28319746129014606
0.3,44,2,18167,11383,6311,17694,473,5984,859,4530,8.980233681806203,10.170566293658867,0.24935322287664446
0.3,45,1,18124,13769,3732,17501,623,7634,1047,5066,9.650737163192678,10.221301639906292,0.27951887000662107
0.3,45,2,18373,11551,6168,17719,654,6010,829,4699,9.007272097653884,10.167447372876573,0.25575572851466827
0.3,46,1,18373,13944,3623,17567,806,7708,1061,5155,9.608648881239242,10.183013605054933,0.28057475643607466
0.3,46,2,18587,11495,6294,17789,798,6016,844,4628,8.967377120487168,10.179099443476305,0.24899123042987034
0.3,47,1,18278,13978,3586,17564,714,7779,1013,5158,9.592502503934755,10.155260760646778,0.282197176934019
0.3,47,2,18369,11473,6200,17673,696,5987,826,4646,8.974548940991895,10.1720138063713,0.25292612553759053
0.3,48,1,17951,13698,3744,17442,509,7537,1008,5136,9.560154767119288,10.146256163284027,0.28611219430672385
0.3,48,2,18306,11448,6326,17774,532,5949,807,4677,8.967330538085255,10.147068752109824,0.2554900032776139
0.3,49,1,18137,13829,3723,17552,585,7518,1028,5264,9.573721888784439,10.15975387420237,0.2902354303357777
0.3,49,2,18433,11467,6403,17870,563,6095,818,4544,9.021976105345775,10.212255176273084,0.24651440351543427
0.3,50,1,18315,13946,3658,17604,711,7775,995,5161,9.576867919116593,10.161383776414452,0.2817908817908818
0.3,50,2,18328,11538,6104,17642,686,6015,810,4693,8.960738429537182,10.141650606507199,0.25605630728939327
0.3,51,1,17942,13817,3677,17494,448,7543,1121,5128,9.5791416371137,10.155367554590145,0.2858098316798573
0.3,51,2,18150,11362,6296,17658,492,5942,799,4611,8.977644780848442,10.170404349303432,0.2540495867768595
0.3,52,1,18151,13917,3687,17604,547,7748,1065,5089,9.565854710066825,10.132981140649852,0.280370227535673
0.3,52,2,18251,11422,6271,17693,558,5915,835,4660,8.965680266153038,10.147742044876505,0.2553284751520465
0.3,53,1,18370,14097,3635,17732,638,7796,1008,5271,9.520039724764134,10.095364313106248,0.2869352204681546
0.3,53,2,18159,11315,6267,17582,577,5908,811,4580,8.959169244365887,10.168581503810715,0.25221653174734293
0.3,54,1,18437,13984,3741,17725,712,7772,1079,5114,9.642591533180777,10.21867418899859,0.2773770136139285
0.3,54,2,18432,11479,6235,17714,718,5997,756,4708,8.962801637773325,10.158292875691544,0.2554253472222222
0.3,55,1,18083,13935,3669,17604,479,7695,1077,5144,9.594259059921063,10.173710520336288,0.2844660731073384
0.3,55,2,18238,11428,6311,17739,499,5983,849,4580,9.01190059502975,10.207227013924122,0.2511240267573199
0.3,56,1,18293,14028,3667,17695,598,7720,997,5287,9.606715141146278,10.176942639163606,0.2890176570272782
0.3,56,2,18279,11368,6250,17618,661,5986,815,4559,9.062016185784659,10.235157225564762,0.2494118934296187
0.3,57,1,18135,13815,3739,17554,581,7637,1031,5130,9.59247195077814,10.185086020280279,0.28287841191067
0.3,57,2,18267,11534,6131,17665,602,6045,847,4624,9.005375411825906,10.169770733088027,0.25313406689658946
0.3,58,1,18167,13807,3682,17489,678,7549,1043,5200,9.579778373288912,10.16907770598662,0.2862332801233005
0.3,58,2,18481,11571,6287,17858,623,6151,790,4622,9.013309134906232,10.196046589763691,0.25009469184567934
0.3,59,1,18128,13959,3667,17626,502,7825,1015,5105,9.534637151658428,10.101724724838308,0.28160856134157103
0.3,59,2,18287,11493,6328,17821,466,5954,836,4692,8.88358131036283,10.098759890017396,0.25657570952042436
0.3,60,1,18293,13930,3716,17646,647,7684,1098,5130,9.578894472361808,10.15776946616797,0.28043513912425516
0.3,60,2,18423,11431,6259,17690,733,6000,773,4645,8.947161228238999,10.144092707744488,0.25213048906258484
0.3,61,1,18305,13886,3755,17641,664,7636,1081,5154,9.567694080368717,10.152032197721217,0.2815624146408085
0.3,61,2,18365,11472,6225,17697,668,6037,847,4572,9.012465132496514,10.178448324574786,0.2489518105091206
0.3,62,1,18138,13827,3705,17532,606,7601,1026,5181,9.469154552686772,10.067134382842802,0.28564340059543497
0.3,62,2,18159,11399,6161,17560,599,5935,818,4631,8.912185279410474,10.091400911161731,0.2550250564458395
0.3,63,1,18278,13967,3736,17703,575,7711,1054,5193,9.603995131381113,10.186296108004292,0.284112047269942
0.3,63,2,18166,11413,6176,17589,577,6003,777,4618,8.968018925786383,10.16072545340838,0.2542111637124298
0.3,64,1,18309,13955,3718,17673,636,7790,1012,5134,9.583446793264063,10.169128048435466,0.28040854224698236
0.3,64,2,18296,11560,6134,17694,602,6055,781,4704,9.012716262975779,10.178139482310387,0.2571053782247486
0.3,65,1,18246,13822,3752,17574,672,7717,1051,5031,9.590580234408913,10.17338113121657,0.275731667214732
0.3,65,2,18478,11563,6158,17721,757,5988,841,4726,8.99403269047825,10.15072512837876,0.2557636107803875
0.3,66,1,18220,13904,3646,17550,670,7770,1033,5077,9.603135788262371,10.1805698005698,0.27864983534577387
0.3,66,2,18443,11587,6163,17750,693,6014,836,4719,9.057046690256321,10.210929577464789,0.25586943555820635
0.3,67,1,18291,14012,3672,17684,607,7792,1069,5126,9.554524693120182,10.132096810676318,0.2802471160680116
0.3,67,2,18170,11460,6142,17602,568,6002,812,4639,8.9826352530541,10.15316441313487,0.2553109521188773
0.3,68,1,18238,13953,3668,17621,617,7782,1007,5147,9.536085429656705,10.122297258952386,0.282212961947582
0.3,68,2,18234,11459,6189,17648,586,5955,794,4696,8.89990400558513,10.107094288304625,0.2575408577382911
