background_id,policy,point_type,comparison,lhs_horizon_days,lhs_Q,lhs_window,rhs_horizon_days,rhs_Q,rhs_window,n_eval_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,utilization_status,access_status,c1_supported_gain,c2_supported_gain,c1_supported_neutral,c2_supported_neutral,utilization_within_0_5pp_budget_mean,utilization_budget_supported_by_ci,rho,class1_share,capacity,noshow_level,balk_level
PBF_NS_LOW_BK_HIGH_C024,both_flexible,access_recovery,vs_avg_util_optimum,26,50,25,7,45,7,10,-0.0003287671232879319,-0.0019290410958907073,0.0010960273972602556,0.0027780821917808064,0.00048753424657535933,0.005233150684931498,0.011468316645097698,0.009693558210774087,0.013732220314420741,-0.004256042523849052,-0.00660811929051078,-0.001397188452547198,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.3,50,low,high
PBF_NS_LOW_BK_HIGH_C024,both_flexible,access_recovery,vs_baseline,26,50,25,100,0,-1,10,0.0002410958904111138,-0.0015346575342460405,0.0020220547945207705,0.06521369863013696,0.06305458904109588,0.06768780821917807,0.2521503627790082,0.24790376710856937,0.256537077577836,-0.1083544952721994,-0.11113965020005452,-0.10512164001446765,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.3,50,low,high
PBF_NS_LOW_BK_HIGH_C024,both_flexible,c1_win_c2_neutral_if_better,vs_avg_util_optimum,5,7,3,7,45,7,10,-0.0005589041095893088,-0.001939726027397445,0.0007680821917808263,-0.05792876712328767,-0.05986308219178084,-0.05558068493150685,-0.22428251914726446,-0.2269094509195568,-0.2210094195322059,0.097364656646348,0.09422491205511088,0.1009066863084112,Supported neutral,C2 gain / C1 harm,False,True,False,False,True,True,1.7,0.3,50,low,high
PBF_NS_LOW_BK_HIGH_C024,both_flexible,c1_win_c2_neutral_if_better,vs_baseline,5,7,3,100,0,-1,10,1.0958904109736878e-05,-0.0006136986301367387,0.0008000000000001007,0.004506849315068484,0.0033696575342465713,0.005926369863013671,0.016399526986646006,0.013345502956086322,0.019412476691665282,-0.006733796102002354,-0.007928123843672225,-0.005053958203469668,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.3,50,low,high
PBF_NS_LOW_BK_HIGH_C025,horizon_only,avg_util_optimum,vs_baseline,2,0,-1,100,0,-1,10,-0.0015799086757987246,-0.003981735159816769,0.0005575342465757019,-0.0001324200913241813,-0.0022101598173515547,0.0023470319634703255,-0.0006861547579826932,-0.0049836172685419405,0.0034815900799153804,-0.0019207943669757644,-0.007008641885702887,0.003226934617105908,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,horizon_only,access_recovery,vs_avg_util_optimum,5,0,-1,2,0,-1,10,0.00157077625570754,-0.0006486301369862878,0.003744292237442483,0.0005662100456620856,-0.002721575342465777,0.0039360730593607,0.0009128604451198119,-0.0034207041374252176,0.0051121604049011735,-0.0013647638714053723,-0.006568551759552302,0.003825355803009447,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,horizon_only,access_recovery,vs_baseline,5,0,-1,100,0,-1,10,-9.132420091184646e-06,-0.0012607305936073326,0.0013881278538814001,0.00043378995433790424,-0.0023060502283104647,0.003173858447488576,0.0002267056871371187,-0.0029211351930992406,0.0034390356906324484,-0.0032855582383811365,-0.007690914372421001,0.0013085672901528,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,reservation_only,avg_util_optimum,vs_baseline,100,26,21,100,0,-1,10,-0.0010228310502281013,-0.0033429223744291265,0.0012150684931510585,0.0874109589041096,0.08467442922374431,0.09040182648401826,0.20832930447395026,0.2054438382122461,0.21123063572827885,-0.21062460073282216,-0.21590364237396611,-0.20534247168163175,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,reservation_only,access_recovery,vs_avg_util_optimum,100,30,26,100,26,21,10,0.0002100456621005331,-0.0026121004566206484,0.0028773972602740474,0.009397260273972585,0.007388013698630113,0.011334360730593586,0.021405698164713105,0.01811491573784947,0.024561839447942976,-0.018502978766134652,-0.022516441926135132,-0.014535186551645424,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,reservation_only,access_recovery,vs_baseline,100,30,26,100,0,-1,10,-0.0008127853881275682,-0.0029771689497713385,0.0011326484018269235,0.09680821917808219,0.09494954337899544,0.09861198630136987,0.22973500263866337,0.22627969760988717,0.2332354683975585,-0.22912757949895682,-0.23371624154410528,-0.22430845352169856,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,both_flexible,avg_util_optimum,vs_baseline,8,30,7,100,0,-1,10,-0.0008493150684929617,-0.0019817351598171336,0.00014611872146119115,0.08391324200913243,0.08140639269406397,0.08589497716894975,0.20366445370808503,0.20152151705241086,0.20565086774943955,-0.20031644766970894,-0.2054134327556219,-0.19446833799807725,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,both_flexible,access_recovery,vs_avg_util_optimum,25,30,23,8,30,7,10,0.0006392694063928172,-0.0012420091324197757,0.0025205479452053985,0.012543378995433785,0.00990410958904111,0.015311415525114126,0.02631203304409433,0.022903518314783426,0.0298394257546362,-0.02612959075438926,-0.031175700159367978,-0.02138049610291732,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,both_flexible,access_recovery,vs_baseline,25,30,23,100,0,-1,10,-0.00021004566210014453,-0.0021554794520543337,0.0016529680365300339,0.09645662100456621,0.0943420091324201,0.09871700913242008,0.22997648675217935,0.2272789758220482,0.2322779138069566,-0.2264460384240982,-0.2316705077591665,-0.2213483533036326,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,both_flexible,c1_win_c2_neutral_if_better,vs_avg_util_optimum,5,5,3,8,30,7,10,0.0008401826484017771,-0.00047488584474905313,0.002164611872146424,-0.08088127853881277,-0.0837626712328767,-0.07792694063926939,-0.1973340703943059,-0.201019840149189,-0.19375912656024374,0.19094471884857403,0.1875318418758333,0.1944132097450792,Supported neutral,C2 gain / C1 harm,False,True,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C025,both_flexible,c1_win_c2_neutral_if_better,vs_baseline,5,5,3,100,0,-1,10,-9.132420091184646e-06,-0.0012602739726027767,0.0013700913242007614,0.0030319634703196542,0.0003196347031963917,0.006032077625570798,0.006330383313779109,0.0025322470931058586,0.010133837126900361,-0.009371728821134916,-0.013932096448528908,-0.004739254278781292,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,30,low,high
PBF_NS_LOW_BK_HIGH_C026,horizon_only,avg_util_optimum,vs_baseline,2,0,-1,100,0,-1,10,0.00021369863013708245,-0.0008547945205480761,0.0014964383561644724,0.0005616438356164322,-0.0013753424657534266,0.002583561643835608,0.0007095095961779374,-0.0013568997174747929,0.003159798845110414,-0.0019726358537402343,-0.006406080299480376,0.0019385058470167162,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,horizon_only,access_recovery,vs_avg_util_optimum,6,0,-1,2,0,-1,10,-0.00021369863013708245,-0.0014849315068489579,0.0008495890410959544,-0.0005616438356164322,-0.00263575342465754,0.0012958904109589108,-0.0007095095961779374,-0.0030987155809081026,0.001350370985489968,0.0019726358537402343,-0.0018468618850907572,0.0061870572170685725,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,horizon_only,access_recovery,vs_baseline,6,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,reservation_only,avg_util_optimum,vs_baseline,100,46,26,100,0,-1,10,-0.0004383561643834355,-0.0013208219178078863,0.00045493150684917477,0.09209863013698631,0.09058321917808222,0.09374253424657536,0.21762543075125737,0.21558374617548443,0.21964737953031516,-0.21811320559754957,-0.2208306671211779,-0.2158356810115948,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,reservation_only,access_recovery,vs_avg_util_optimum,100,50,19,100,46,26,10,-0.0004273972602741871,-0.0014410958904109191,0.0005973972602738826,0.005372602739726018,0.0033561643835616213,0.007195684931506874,0.01004912605451882,0.007845287952458885,0.012361162170116144,-0.014759505943742285,-0.01750675168759867,-0.012096909766425738,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,reservation_only,access_recovery,vs_baseline,100,50,19,100,0,-1,10,-0.0008657534246576226,-0.002044246575342314,0.00039452054794529985,0.09747123287671233,0.09571773972602739,0.09911609589041095,0.22767455680577622,0.2251389484463531,0.2305071363067839,-0.2328727115412919,-0.2355275264935838,-0.2301989676934969,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,both_flexible,avg_util_optimum,vs_baseline,7,30,7,100,0,-1,10,0.00019178082191813052,-0.0007891780821914771,0.0011563013698628437,0.040142465753424686,0.039194520547945234,0.0410905479452055,0.09230043132770901,0.090007830918472,0.09465197994970484,-0.09531225999492474,-0.09877376966057229,-0.09188810120483314,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,both_flexible,access_recovery,vs_avg_util_optimum,20,50,19,7,30,7,10,-0.001057534246575753,-0.002394520547945425,0.0002742465753419986,0.05732876712328765,0.05582136986301368,0.05869863013698627,0.1353741254780672,0.13302702548332887,0.1375257766526695,-0.13756045154636715,-0.14104924014567866,-0.13387781002509158,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C026,both_flexible,access_recovery,vs_baseline,20,50,19,100,0,-1,10,-0.0008657534246576226,-0.002033013698630487,0.00043849315068485894,0.09747123287671233,0.0956950684931507,0.0990877397260274,0.22767455680577622,0.22506028085823668,0.23063668875359764,-0.2328727115412919,-0.2356482845984344,-0.23018951234507698,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.5,50,low,high
PBF_NS_LOW_BK_HIGH_C027,horizon_only,avg_util_optimum,vs_baseline,6,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,horizon_only,access_recovery,vs_avg_util_optimum,3,0,-1,6,0,-1,10,-0.0002374429223743313,-0.002146803652967761,0.001497945205479807,-0.0015479452054794397,-0.0033382420091324114,0.0004664383561644013,-0.0027567548862865053,-0.004577231027110018,-0.0009578764764646676,-0.0036687125079853723,-0.007938720052448637,0.0007702834912037583,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,horizon_only,access_recovery,vs_baseline,3,0,-1,100,0,-1,10,-0.0002374429223743313,-0.0021374429223741977,0.0015070776255709701,-0.0015479452054794397,-0.0032466894977168826,0.0004977168949771738,-0.0027567548862865053,-0.004628676594416132,-0.0009680091344058146,-0.0036687125079853723,-0.008032451608198125,0.0007203729916845003,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,reservation_only,avg_util_optimum,vs_baseline,100,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,reservation_only,access_recovery,vs_avg_util_optimum,100,30,24,100,0,-1,10,-0.0002922374429224606,-0.00148858447488589,0.0008952054794518842,0.10373972602739726,0.1012921232876712,0.1057215753424658,0.17400335650999008,0.17171815410446312,0.17623587511415822,-0.41038217266404536,-0.4164951900440866,-0.4040370652769592,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,reservation_only,access_recovery,vs_baseline,100,30,24,100,0,-1,10,-0.0002922374429224606,-0.0015440639269406955,0.0009771689497715351,0.10373972602739726,0.10144292237442923,0.10574897260273974,0.17400335650999008,0.1716314476473637,0.1762747715624241,-0.41038217266404536,-0.4163455176976532,-0.403737055844102,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,both_flexible,avg_util_optimum,vs_baseline,14,25,14,100,0,-1,10,0.00025570776255710024,-0.0002559360730593621,0.001150684931506918,0.05202739726027398,0.050725913242009146,0.05364383561643834,0.08684830454001827,0.08515107440493527,0.08842365027960046,-0.2053482682690762,-0.2094326741716363,-0.20053506003220975,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,both_flexible,access_recovery,vs_avg_util_optimum,4,30,4,14,25,14,10,-0.0004383561643835354,-0.0023107305936076006,0.0013333333333334098,0.05073059360730592,0.048789726027397215,0.05264851598173518,0.08983522182268973,0.08508924812782834,0.09482419367954335,-0.20209068479253692,-0.2080154955473789,-0.1960290006777912,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C027,both_flexible,access_recovery,vs_baseline,4,30,4,100,0,-1,10,-0.00018264840182643515,-0.0019452054794519068,0.0014611872146113533,0.10275799086757989,0.10079885844748855,0.10470353881278535,0.17668352636270798,0.17319130786097592,0.18090426246588395,-0.40743895306161304,-0.41423192302506257,-0.4003108609767354,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7000000000000002,0.7,30,low,high
PBF_NS_LOW_BK_HIGH_C028,horizon_only,avg_util_optimum,vs_baseline,5,0,-1,100,0,-1,10,-0.00046575342465757783,-0.0010086301369862845,0.0,-0.0009972602739726,-0.0021424657534246383,0.0,0.00023549490944501094,-0.00011401343277984699,0.0008434814127080247,0.002210091394259639,-0.00032446904400105223,0.006416793511356189,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,horizon_only,access_recovery,vs_avg_util_optimum,2,0,-1,5,0,-1,10,0.001304109589041469,0.0002684931506852295,0.002367123287671748,0.0011369863013698355,-0.00025513698630139883,0.00243568493150681,0.0005233389954944712,-0.002575003513940183,0.003432383072681959,-0.0042226288185410075,-0.010009456994392561,0.001558673081401204,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,horizon_only,access_recovery,vs_baseline,2,0,-1,100,0,-1,10,0.000838356164383891,4.369863013689552e-05,0.0017317808219181404,0.00013972602739723561,-0.0009756849315068939,0.001317876712328736,0.0007588339049394821,-0.0019932911450971204,0.0035613488302619293,-0.0020125374242813687,-0.0064721154357774814,0.0026029148991393463,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,reservation_only,avg_util_optimum,vs_baseline,100,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,reservation_only,access_recovery,vs_avg_util_optimum,100,50,21,100,0,-1,10,0.00012054794520550693,-0.0006301369863011743,0.0010853424657537548,0.10553424657534245,0.10494232876712328,0.10612616438356169,0.1766397045681602,0.17356170623286993,0.17937396177801643,-0.4152524324509003,-0.4202957282904034,-0.4100965422160077,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,reservation_only,access_recovery,vs_baseline,100,50,21,100,0,-1,10,0.00012054794520550693,-0.0006520547945206425,0.001096027397260541,0.10553424657534245,0.10493136986301366,0.10614246575342463,0.1766397045681602,0.1737978379084138,0.1794494023336765,-0.4152524324509003,-0.42035002791233667,-0.41034781848525176,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,both_flexible,avg_util_optimum,vs_baseline,9,46,9,100,0,-1,10,0.00017534246575391378,-0.0004824657534238849,0.0009534246575346308,0.08293972602739724,0.08191232876712329,0.08399198630136984,0.13850956287798857,0.1351988452034314,0.14149310643774993,-0.32576985749300286,-0.32953991404410954,-0.3220718876956393,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,both_flexible,access_recovery,vs_avg_util_optimum,3,50,3,9,46,9,10,0.0005863013698627739,-0.0006741095890410748,0.0017099999999992646,0.02361917808219175,0.022257328767123274,0.024950958904109546,0.04050755124359021,0.03711828279564108,0.043902887168387514,-0.0916871870029638,-0.09609470312775086,-0.08704490316025813,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C028,both_flexible,access_recovery,vs_baseline,3,50,3,100,0,-1,10,0.0007616438356166877,-0.00042739726027350125,0.0019293150684933913,0.10655890410958899,0.10501369863013692,0.10799746575342459,0.17901711412157875,0.1762881895670751,0.18230576227546758,-0.41745704449596666,-0.4221005082289588,-0.4129015261906861,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.7,50,low,high
PBF_NS_LOW_BK_HIGH_C029,horizon_only,avg_util_optimum,vs_baseline,6,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,horizon_only,access_recovery,vs_avg_util_optimum,6,0,-1,6,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,horizon_only,access_recovery,vs_baseline,6,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,reservation_only,avg_util_optimum,vs_baseline,100,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,reservation_only,access_recovery,vs_avg_util_optimum,100,30,26,100,0,-1,10,0.0011050228310501176,-0.00048401826484007566,0.002621004566209821,0.03883561643835619,0.036497260273972584,0.04110057077625573,0.04927496650371464,0.045526953496752294,0.05402182848383525,-0.44566567316655403,-0.45277548639227966,-0.43729232041933724,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,reservation_only,access_recovery,vs_baseline,100,30,26,100,0,-1,10,0.0011050228310501176,-0.00043835616438341827,0.002676027397260294,0.03883561643835619,0.03645662100456627,0.04107317351598174,0.04927496650371464,0.045597793284622365,0.05368557188817168,-0.44566567316655403,-0.45280910664075047,-0.4376086243378547,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,both_flexible,avg_util_optimum,vs_baseline,5,28,5,100,0,-1,10,0.0012054794520547807,0.00026461187214614544,0.0021004566210045357,0.018141552511415537,0.017228196347031943,0.019292808219178094,0.02397737479661134,0.020899467200305562,0.027052587963884267,-0.19319684625738281,-0.20054888452717526,-0.18568291055810554,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,both_flexible,access_recovery,vs_avg_util_optimum,3,30,3,5,28,5,10,-0.001844748858447509,-0.0035531963470323883,0.00010981735159808118,0.01913698630136984,0.017031392694063837,0.021334360730593537,0.026824341537187556,0.023869695661164092,0.030412382947699133,-0.25154852482400647,-0.25812596704791113,-0.2453051577521152,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C029,both_flexible,access_recovery,vs_baseline,3,30,3,100,0,-1,10,-0.0006392694063927284,-0.0016803652968034137,0.0004020547945205018,0.03727853881278538,0.035890296803652896,0.03875353881278536,0.050801716333798895,0.047778345271448544,0.05356585840116248,-0.44474537108138923,-0.4540894527563388,-0.43441119605578443,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,30,low,high
PBF_NS_LOW_BK_HIGH_C030,horizon_only,avg_util_optimum,vs_baseline,2,0,-1,100,0,-1,10,0.00031232876712347093,-0.0008438356164381438,0.0017538356164387848,9.04109589040969e-05,-0.0015480136986301476,0.002014315068493158,-0.00038482068929076576,-0.0038291506844983047,0.0030344811673386515,0.00442274663751886,-0.0017412135442769227,0.01168453764548631,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,horizon_only,access_recovery,vs_avg_util_optimum,3,0,-1,2,0,-1,10,0.0003452054794523929,-0.0006302739726025677,0.0014576712328769066,0.00048767123287670746,-0.0012631506849315377,0.0022277397260273557,-0.0007400928634153537,-0.0037871116080783317,0.0024660394180559472,-0.005294485053192776,-0.012695891993372854,0.0035201895793018443,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,horizon_only,access_recovery,vs_baseline,3,0,-1,100,0,-1,10,0.0006575342465758638,-0.0003453424657533038,0.0017152054794527239,0.0005780821917808043,-0.0008825342465753844,0.0020659589041095664,-0.0011249135527061193,-0.0030717269705542736,0.0007813392878305262,-0.0008717384156739172,-0.011505283647117009,0.009811698805895885,Supported neutral,Uncertain / mixed,False,False,True,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,reservation_only,avg_util_optimum,vs_baseline,100,49,25,100,0,-1,10,0.0005315068493152664,-0.0007343835616431032,0.0017590410958904983,0.03178082191780821,0.030405410958904044,0.03328513698630137,0.043728954201129336,0.040924735208393015,0.04643728731498591,-0.363516941557696,-0.3720838533276721,-0.35579103568315096,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,reservation_only,access_recovery,vs_avg_util_optimum,100,50,26,100,49,25,10,-0.0004328767123288224,-0.0017809589041098133,0.000778219178081428,0.006257534246575325,0.0049506849315068095,0.007657534246575349,0.003814500921840014,0.0008703056034193566,0.006865345664454844,-0.07874816770298203,-0.08340630532537971,-0.07433560499472601,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,reservation_only,access_recovery,vs_baseline,100,50,26,100,0,-1,10,9.863013698644397e-05,-0.001222054794520356,0.0012550684931512226,0.03803835616438354,0.036344999999999954,0.03964965753424653,0.04754345512296935,0.04403728019609659,0.05078238421054768,-0.442265109260678,-0.4502353947151029,-0.43434710583800856,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,both_flexible,avg_util_optimum,vs_baseline,5,49,5,100,0,-1,10,0.0007671232876714451,-0.000498630136986083,0.0020493150684934044,0.0315780821917808,0.02966760273972599,0.03351006849315066,0.042963533856762416,0.03940939302459115,0.04679821334708422,-0.35978444067014587,-0.37109741222983067,-0.348712467573654,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,both_flexible,access_recovery,vs_avg_util_optimum,4,50,4,5,49,5,10,-0.0006465753424657383,-0.00220301369863004,0.0008713698630136372,0.006635616438356151,0.004980410958904132,0.008189246575342413,0.007276679713595202,0.005356342691272021,0.009299834509547045,-0.08584839744472415,-0.09025744520214207,-0.08084929561666014,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C030,both_flexible,access_recovery,vs_baseline,4,50,4,100,0,-1,10,0.00012054794520570678,-0.0004328767123286684,0.0007893150684934557,0.03821369863013695,0.036794383561643815,0.03989589041095885,0.050240213570357614,0.04752358524856194,0.05317504955984044,-0.44563283811487003,-0.45644768122176993,-0.43498109337166924,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.9,50,low,high
PBF_NS_LOW_BK_HIGH_C031,horizon_only,avg_util_optimum,vs_baseline,4,0,-1,100,0,-1,10,-0.00038356164383541725,-0.0026764840182646643,0.0015801369863016124,2.2831050228311333e-05,-0.0023522831050228165,0.0019407534246575267,-0.0013754756852930761,-0.007816252217795257,0.0049036321278900724,-0.0024320070627503578,-0.0054460069716356545,0.00043790363027554493,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,2.0,0.1,30,low,high
PBF_NS_LOW_BK_HIGH_C031,horizon_only,access_recovery,vs_avg_util_optimum,2,0,-1,4,0,-1,10,-0.0007031963470319313,-0.002155479452055028,0.0006940639269407037,-0.0002465753424657602,-0.0019818493150685077,0.0014430365296803642,0.0013914953020822407,-0.008167096634604227,0.009893579130910463,0.0008262265370821753,-0.0024535980309719724,0.00396938927244192,Supported neutral,Uncertain / mixed,False,False,False,True,True,True,2.0,0.1,30,low,high
PBF_NS_LOW_BK_HIGH_C031,horizon_only,access_recovery,vs_baseline,2,0,-1,100,0,-1,10,-0.0010867579908673485,-0.002757990867579402,0.00046575342465756954,-0.00022374429223744884,-0.002159817351598171,0.0015527397260273858,1.6019616789164638e-05,-0.01002029381755223,0.00981287179973131,-0.0016057805256681824,-0.004908478078417535,0.001983679727698713,Supported neutral,Uncertain / mixed,False,False,False,True,True,True,2.0,0.1,30,low,high
PBF_NS_LOW_BK_HIGH_C031,reservation_only,avg_util_optimum,vs_baseline,100,25,19,100,0,-1,10,-0.000529680365296914,-0.0025022831050229115,0.0015897260273967262,0.03166666666666666,0.029456278538812792,0.03378082191780819,0.32194863982829275,0.31183140448984537,0.33144444790367683,-0.03536231397133278,-0.03890601485685871,-0.03173410233205075,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,2.0,0.1,30,low,high
