behavior,n,win_win_pct,win_neutral_pct,favorable_pct,genuine_reservation_favorable_pct
balking_sensitivity,1080,16.666666666666664,7.222222222222221,23.88888888888889,10.555555555555555
cancellation_propensity,360,0.0,5.555555555555555,5.555555555555555,2.7777777777777777
joint_delay_sensitivity,1080,0.0,8.703703703703704,8.703703703703704,4.62962962962963
no_show_sensitivity,1080,0.6481481481481481,22.22222222222222,22.87037037037037,5.648148148148148
