background_id,policy,candidate_type,candidate_exists,utilization_tolerance,win_threshold,neutral_band,avg_opt_horizon_days,avg_opt_Q,avg_opt_window,avg_opt_average_utilization,avg_opt_class_1_percent_serviced,avg_opt_class_2_percent_serviced,baseline_average_utilization,baseline_class_1_percent_serviced,baseline_class_2_percent_serviced,n_feasible_cells,selected_horizon_days,selected_Q,selected_window,search_average_utilization,search_class_1_percent_serviced,search_class_2_percent_serviced,delta_utilization_vs_avg_opt,delta_sr1_vs_avg_opt,delta_sr2_vs_avg_opt,delta_utilization_vs_baseline,delta_sr1_vs_baseline,delta_sr2_vs_baseline,same_as_avg_utilization_optimum,genuinely_active_reservation
PBF_NS_HIGH_BK_HIGH_C001,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9486757990867561,0.7943402412853062,0.7914042727539932,0.9486757990867563,0.7943402412853061,0.7914042727539933,25,3.0,0.0,-1.0,0.9486757990867561,0.7943402412853062,0.7914042727539932,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,-1.1102230246251565e-16,True,False
PBF_NS_HIGH_BK_HIGH_C001,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9486757990867561,0.7943402412853062,0.7914042727539932,0.9486757990867563,0.7943402412853061,0.7914042727539933,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C001,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.9486757990867561,0.7943402412853062,0.7914042727539932,0.9486757990867563,0.7943402412853061,0.7914042727539933,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C001,reservation_only,access_recovery,True,0.005,0.005,0.005,100,19,5,0.9497716894977151,0.8279216863450973,0.7838054907767075,0.9486757990867563,0.7943402412853061,0.7914042727539933,99,100.0,25.0,5.0,0.9455159817351587,0.8604027464803228,0.7774261266368716,-0.004255707762556349,0.03248106013522545,-0.006379364139835864,-0.003159817351597538,0.06606250519501666,-0.01397814611712167,False,True
PBF_NS_HIGH_BK_HIGH_C001,reservation_only,best_win_win,False,0.005,0.005,0.005,100,19,5,0.9497716894977151,0.8279216863450973,0.7838054907767075,0.9486757990867563,0.7943402412853061,0.7914042727539933,99,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C001,reservation_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,100,19,5,0.9497716894977151,0.8279216863450973,0.7838054907767075,0.9486757990867563,0.7943402412853061,0.7914042727539933,99,100.0,16.0,3.0,0.9486575342465736,0.8216956297445982,0.7882669278894234,-0.0011141552511414465,-0.00622605660049913,0.00446143711271596,-1.8264840182635744e-05,0.027355388459292085,-0.0031373448645698465,False,True
PBF_NS_HIGH_BK_HIGH_C001,both_flexible,access_recovery,True,0.005,0.005,0.005,2,10,2,0.950027397260272,0.8103061195942605,0.7813856508981124,0.9486757990867563,0.7943402412853061,0.7914042727539933,789,6.0,25.0,5.0,0.9455159817351587,0.8604027464803228,0.7774261266368716,-0.004511415525113249,0.05009662688606231,-0.003959524261240799,-0.003159817351597538,0.06606250519501666,-0.01397814611712167,False,True
PBF_NS_HIGH_BK_HIGH_C001,both_flexible,best_win_win,False,0.005,0.005,0.005,2,10,2,0.950027397260272,0.8103061195942605,0.7813856508981124,0.9486757990867563,0.7943402412853061,0.7914042727539933,789,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C001,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,10,2,0.950027397260272,0.8103061195942605,0.7813856508981124,0.9486757990867563,0.7943402412853061,0.7914042727539933,789,3.0,19.0,3.0,0.9487853881278525,0.8330146927682467,0.7867597048653442,-0.0012420091324194527,0.022708573173986224,0.005374053967231784,0.00010958904109625855,0.038674451482940575,-0.004644567888649087,False,True
PBF_NS_HIGH_BK_HIGH_C002,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9499616438356149,0.78860490480621,0.7930589704913653,0.9498630136986291,0.7887198269595203,0.7906374131156446,25,3.0,0.0,-1.0,0.9498630136986289,0.7887198269595203,0.7906374131156447,-9.863013698596657e-05,0.00011492215331021516,-0.0024215573757205844,-2.220446049250313e-16,0.0,1.1102230246251565e-16,False,False
PBF_NS_HIGH_BK_HIGH_C002,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9499616438356149,0.78860490480621,0.7930589704913653,0.9498630136986291,0.7887198269595203,0.7906374131156446,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C002,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,2,0,-1,0.9499616438356149,0.78860490480621,0.7930589704913653,0.9498630136986291,0.7887198269595203,0.7906374131156446,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C002,reservation_only,access_recovery,True,0.005,0.005,0.005,100,40,3,0.9499726027397252,0.8498240251360072,0.7819870007902476,0.9498630136986291,0.7887198269595203,0.7906374131156446,173,100.0,44.0,9.0,0.9481972602739717,0.8697975188243363,0.7837104547619095,-0.0017753424657535044,0.019973493688329125,0.001723453971661848,-0.001665753424657468,0.08107769186481606,-0.006926958353735135,False,True
PBF_NS_HIGH_BK_HIGH_C002,reservation_only,best_win_win,False,0.005,0.005,0.005,100,40,3,0.9499726027397252,0.8498240251360072,0.7819870007902476,0.9498630136986291,0.7887198269595203,0.7906374131156446,173,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C002,reservation_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,100,40,3,0.9499726027397252,0.8498240251360072,0.7819870007902476,0.9498630136986291,0.7887198269595203,0.7906374131156446,173,100.0,48.0,3.0,0.9470684931506836,0.852729505354288,0.7860757723186513,-0.002904109589041526,0.0029054802182808537,0.004088771528403701,-0.0027945205479454893,0.06400967839476779,-0.004561640796993283,False,True
PBF_NS_HIGH_BK_HIGH_C002,both_flexible,access_recovery,True,0.005,0.005,0.005,3,25,3,0.9511671232876697,0.8174919818677007,0.7923693168684001,0.9498630136986291,0.7887198269595203,0.7906374131156446,1619,8.0,45.0,8.0,0.9461917808219162,0.8715491635264829,0.779368920418563,-0.004975342465753485,0.05405718165878226,-0.013000396449837082,-0.0036712328767128932,0.08282933656696267,-0.011268492697081633,False,True
PBF_NS_HIGH_BK_HIGH_C002,both_flexible,best_win_win,False,0.005,0.005,0.005,3,25,3,0.9511671232876697,0.8174919818677007,0.7923693168684001,0.9498630136986291,0.7887198269595203,0.7906374131156446,1619,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C002,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,25,3,0.9511671232876697,0.8174919818677007,0.7923693168684001,0.9498630136986291,0.7887198269595203,0.7906374131156446,1619,3.0,40.0,3.0,0.9482082191780812,0.8535512973817214,0.7881828547233141,-0.002958904109588545,0.03605931551402075,-0.004186462145086001,-0.001654794520547953,0.06483147042220117,-0.0024545583923305525,False,True
PBF_NS_HIGH_BK_HIGH_C003,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9481095890410941,0.7825361562899114,0.783761703991345,0.948073059360729,0.7927045289190089,0.7919319767722838,25,3.0,0.0,-1.0,0.948073059360729,0.7927045289190089,0.7919319767722837,-3.6529680365049444e-05,0.010168372629097533,0.008170272780938626,0.0,0.0,-1.1102230246251565e-16,False,False
PBF_NS_HIGH_BK_HIGH_C003,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9481095890410941,0.7825361562899114,0.783761703991345,0.948073059360729,0.7927045289190089,0.7919319767722838,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C003,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,2,0,-1,0.9481095890410941,0.7825361562899114,0.783761703991345,0.948073059360729,0.7927045289190089,0.7919319767722838,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C003,reservation_only,access_recovery,True,0.005,0.005,0.005,100,0,-1,0.948073059360729,0.7927045289190089,0.7919319767722837,0.948073059360729,0.7927045289190089,0.7919319767722838,110,100.0,27.0,7.0,0.944255707762556,0.8556591764861388,0.7565532424234205,-0.003817351598173091,0.06295464756712987,-0.03537873434886318,-0.003817351598173091,0.06295464756712987,-0.035378734348863294,False,True
PBF_NS_HIGH_BK_HIGH_C003,reservation_only,best_win_win,False,0.005,0.005,0.005,100,0,-1,0.948073059360729,0.7927045289190089,0.7919319767722837,0.948073059360729,0.7927045289190089,0.7919319767722838,110,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C003,reservation_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,100,0,-1,0.948073059360729,0.7927045289190089,0.7919319767722837,0.948073059360729,0.7927045289190089,0.7919319767722838,110,100.0,13.0,3.0,0.948073059360729,0.802159304971991,0.7879139306059866,0.0,0.009454776052982061,-0.0040180461662970846,0.0,0.009454776052982061,-0.004018046166297196,False,True
PBF_NS_HIGH_BK_HIGH_C003,both_flexible,access_recovery,True,0.005,0.005,0.005,2,7,2,0.949625570776254,0.787735883950007,0.7834474641792827,0.948073059360729,0.7927045289190089,0.7919319767722838,938,10.0,26.0,10.0,0.9462283105022818,0.8510567587048852,0.7615036596109729,-0.003397260273972136,0.06332087475487813,-0.0219438045683098,-0.0018447488584472094,0.058352229785876286,-0.03042831716131089,False,True
PBF_NS_HIGH_BK_HIGH_C003,both_flexible,best_win_win,False,0.005,0.005,0.005,2,7,2,0.949625570776254,0.787735883950007,0.7834474641792827,0.948073059360729,0.7927045289190089,0.7919319767722838,938,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C003,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,7,2,0.949625570776254,0.787735883950007,0.7834474641792827,0.948073059360729,0.7927045289190089,0.7919319767722838,938,3.0,16.0,3.0,0.948858447488583,0.811808155559463,0.7916131136074804,-0.0007671232876710343,0.02407227160945591,0.008165649428197752,0.0007853881278538921,0.019103626640454063,-0.0003188631648033402,False,True
PBF_NS_HIGH_BK_HIGH_C004,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9504657534246566,0.7951323148156667,0.7909159558442835,0.9504657534246566,0.7951323148156668,0.7909159558442834,25,3.0,0.0,-1.0,0.9504657534246566,0.7951323148156667,0.7909159558442835,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,True,False
PBF_NS_HIGH_BK_HIGH_C004,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9504657534246566,0.7951323148156667,0.7909159558442835,0.9504657534246566,0.7951323148156668,0.7909159558442834,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C004,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.9504657534246566,0.7951323148156667,0.7909159558442835,0.9504657534246566,0.7951323148156668,0.7909159558442834,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C004,reservation_only,access_recovery,True,0.005,0.005,0.005,100,41,3,0.9510027397260267,0.8442021264888663,0.7705860712460663,0.9504657534246566,0.7951323148156668,0.7909159558442834,179,100.0,48.0,9.0,0.9469150684931498,0.8656529671355019,0.7531724741319538,-0.004087671232876899,0.021450840646635605,-0.0174135971141125,-0.0035506849315067868,0.07052065231983506,-0.03774348171232966,False,True
PBF_NS_HIGH_BK_HIGH_C004,reservation_only,best_win_win,False,0.005,0.005,0.005,100,41,3,0.9510027397260267,0.8442021264888663,0.7705860712460663,0.9504657534246566,0.7951323148156668,0.7909159558442834,179,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C004,reservation_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,100,41,3,0.9510027397260267,0.8442021264888663,0.7705860712460663,0.9504657534246566,0.7951323148156668,0.7909159558442834,179,100.0,24.0,3.0,0.9504657534246566,0.8059519667977639,0.786206159552736,-0.0005369863013701126,-0.03825015969110235,0.015620088306669722,0.0,0.010819651982097112,-0.004709796291547441,False,True
PBF_NS_HIGH_BK_HIGH_C004,both_flexible,access_recovery,True,0.005,0.005,0.005,4,41,3,0.9510027397260267,0.8442021264888663,0.7705860712460663,0.9504657534246566,0.7951323148156668,0.7909159558442834,1635,5.0,46.0,5.0,0.9480547945205473,0.8591996704603847,0.7573683205658684,-0.002947945205479363,0.014997543971518423,-0.013217750680197815,-0.0024109589041092505,0.06406735564471788,-0.03354763527841498,False,True
PBF_NS_HIGH_BK_HIGH_C004,both_flexible,best_win_win,False,0.005,0.005,0.005,4,41,3,0.9510027397260267,0.8442021264888663,0.7705860712460663,0.9504657534246566,0.7951323148156668,0.7909159558442834,1635,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C004,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,41,3,0.9510027397260267,0.8442021264888663,0.7705860712460663,0.9504657534246566,0.7951323148156668,0.7909159558442834,1635,3.0,32.0,3.0,0.9504328767123276,0.8187957849308012,0.7860480541350198,-0.0005698630136991012,-0.025406341558065093,0.015461982888953507,-3.287671232898859e-05,0.023663470115134366,-0.004867901709263656,False,True
PBF_NS_HIGH_BK_HIGH_C005,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9488584474885828,0.7886551061333593,0.7904799930785247,0.9488584474885826,0.7886551061333593,0.7904799930785247,25,2.0,0.0,-1.0,0.9487671232876698,0.7930003221611056,0.7892667039708521,-9.13242009130677e-05,0.00434521602774629,-0.0012132891076725993,-9.132420091284565e-05,0.00434521602774629,-0.0012132891076725993,False,False
PBF_NS_HIGH_BK_HIGH_C005,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9488584474885828,0.7886551061333593,0.7904799930785247,0.9488584474885826,0.7886551061333593,0.7904799930785247,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C005,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.9488584474885828,0.7886551061333593,0.7904799930785247,0.9488584474885826,0.7886551061333593,0.7904799930785247,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C005,reservation_only,access_recovery,True,0.005,0.005,0.005,100,0,-1,0.9488584474885828,0.7886551061333593,0.7904799930785247,0.9488584474885826,0.7886551061333593,0.7904799930785247,99,100.0,28.0,9.0,0.9463378995433777,0.8512826719388986,0.7150459080357189,-0.002520547945205176,0.0626275658055393,-0.0754340850428058,-0.002520547945204954,0.0626275658055393,-0.0754340850428058,False,True
PBF_NS_HIGH_BK_HIGH_C005,reservation_only,best_win_win,False,0.005,0.005,0.005,100,0,-1,0.9488584474885828,0.7886551061333593,0.7904799930785247,0.9488584474885826,0.7886551061333593,0.7904799930785247,99,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C005,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,0,-1,0.9488584474885828,0.7886551061333593,0.7904799930785247,0.9488584474885826,0.7886551061333593,0.7904799930785247,99,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C005,both_flexible,access_recovery,True,0.005,0.005,0.005,4,20,4,0.9494246575342451,0.8082060952688457,0.7675133969680312,0.9488584474885826,0.7886551061333593,0.7904799930785247,913,10.0,28.0,9.0,0.9463378995433777,0.8512826719388986,0.7150459080357189,-0.003086757990867439,0.043076576670052935,-0.052467488932312345,-0.002520547945204954,0.0626275658055393,-0.0754340850428058,False,True
PBF_NS_HIGH_BK_HIGH_C005,both_flexible,best_win_win,False,0.005,0.005,0.005,4,20,4,0.9494246575342451,0.8082060952688457,0.7675133969680312,0.9488584474885826,0.7886551061333593,0.7904799930785247,913,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C005,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,20,4,0.9494246575342451,0.8082060952688457,0.7675133969680312,0.9488584474885826,0.7886551061333593,0.7904799930785247,913,3.0,19.0,3.0,0.9491141552511395,0.8096592572516187,0.7882231257022191,-0.0003105022831055848,0.0014531619827730102,0.02070972873418786,0.0002557077625569004,0.021004151118259373,-0.0022568673763055935,False,True
PBF_NS_HIGH_BK_HIGH_C006,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9507068493150672,0.789909728188017,0.7921538541412955,0.9490410958904096,0.7929859312992356,0.7904844332051852,25,3.0,0.0,-1.0,0.9490410958904096,0.7929859312992356,0.7904844332051852,-0.001665753424657579,0.0030762031112185895,-0.001669420936110222,0.0,0.0,0.0,False,False
PBF_NS_HIGH_BK_HIGH_C006,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9507068493150672,0.789909728188017,0.7921538541412955,0.9490410958904096,0.7929859312992356,0.7904844332051852,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C006,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,2,0,-1,0.9507068493150672,0.789909728188017,0.7921538541412955,0.9490410958904096,0.7929859312992356,0.7904844332051852,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C006,reservation_only,access_recovery,True,0.005,0.005,0.005,100,42,3,0.9501479452054781,0.8315419891518602,0.7503827526066165,0.9490410958904096,0.7929859312992356,0.7904844332051852,198,100.0,50.0,15.0,0.945643835616437,0.8632864350717506,0.710841198193318,-0.004504109589041128,0.03174444591989045,-0.03954155441329843,-0.003397260273972691,0.07030050377251507,-0.07964323501186721,False,True
PBF_NS_HIGH_BK_HIGH_C006,reservation_only,best_win_win,False,0.005,0.005,0.005,100,42,3,0.9501479452054781,0.8315419891518602,0.7503827526066165,0.9490410958904096,0.7929859312992356,0.7904844332051852,198,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C006,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,42,3,0.9501479452054781,0.8315419891518602,0.7503827526066165,0.9490410958904096,0.7929859312992356,0.7904844332051852,198,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C006,both_flexible,access_recovery,True,0.005,0.005,0.005,2,30,2,0.9508164383561629,0.8055161808970052,0.7835521127509122,0.9490410958904096,0.7929859312992356,0.7904844332051852,1624,8.0,50.0,7.0,0.946564383561643,0.8606486359885481,0.7247522080094366,-0.004252054794519955,0.055132455091542965,-0.05879990474147556,-0.0024767123287666726,0.06766270468931257,-0.06573222519574862,False,True
PBF_NS_HIGH_BK_HIGH_C006,both_flexible,best_win_win,False,0.005,0.005,0.005,2,30,2,0.9508164383561629,0.8055161808970052,0.7835521127509122,0.9490410958904096,0.7929859312992356,0.7904844332051852,1624,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C006,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,30,2,0.9508164383561629,0.8055161808970052,0.7835521127509122,0.9490410958904096,0.7929859312992356,0.7904844332051852,1624,2.0,28.0,2.0,0.9496109589041086,0.8010165431435713,0.7865571877610668,-0.0012054794520542922,-0.004499637753433872,0.0030050750101545676,0.0005698630136989902,0.008030611844335733,-0.003927245444118488,False,True
PBF_NS_HIGH_BK_HIGH_C007,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.9484018264840166,0.7939285069774163,0.7854398573375636,25,3.0,0.0,-1.0,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.0,0.0,0.0,0.0,0.0,0.0,True,False
PBF_NS_HIGH_BK_HIGH_C007,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.9484018264840166,0.7939285069774163,0.7854398573375636,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C007,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.9484018264840166,0.7939285069774163,0.7854398573375636,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C007,reservation_only,access_recovery,True,0.005,0.005,0.005,100,0,-1,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.9484018264840166,0.7939285069774163,0.7854398573375636,105,100.0,30.0,19.0,0.9448949771689484,0.8501884177419887,0.6253402249953839,-0.0035068493150681723,0.056259910764572374,-0.16009963234217972,-0.0035068493150681723,0.056259910764572374,-0.16009963234217972,False,True
PBF_NS_HIGH_BK_HIGH_C007,reservation_only,best_win_win,False,0.005,0.005,0.005,100,0,-1,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.9484018264840166,0.7939285069774163,0.7854398573375636,105,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C007,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,0,-1,0.9484018264840166,0.7939285069774163,0.7854398573375636,0.9484018264840166,0.7939285069774163,0.7854398573375636,105,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C007,both_flexible,access_recovery,True,0.005,0.005,0.005,3,24,3,0.9505388127853867,0.8008789394779023,0.7570252257611915,0.9484018264840166,0.7939285069774163,0.7854398573375636,986,10.0,30.0,9.0,0.9457351598173505,0.8462876535500635,0.6599123608786532,-0.004803652968036198,0.04540871407216118,-0.09711286488253823,-0.002666666666666151,0.052359146572647175,-0.12552749645891037,False,True
PBF_NS_HIGH_BK_HIGH_C007,both_flexible,best_win_win,False,0.005,0.005,0.005,3,24,3,0.9505388127853867,0.8008789394779023,0.7570252257611915,0.9484018264840166,0.7939285069774163,0.7854398573375636,986,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C007,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,24,3,0.9505388127853867,0.8008789394779023,0.7570252257611915,0.9484018264840166,0.7939285069774163,0.7854398573375636,986,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C008,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.950257534246574,0.7958292042828352,0.7996852174362974,0.950257534246574,0.7958292042828352,0.7996852174362973,25,3.0,0.0,-1.0,0.950257534246574,0.7958292042828352,0.7996852174362974,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,True,False
PBF_NS_HIGH_BK_HIGH_C008,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.950257534246574,0.7958292042828352,0.7996852174362974,0.950257534246574,0.7958292042828352,0.7996852174362973,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C008,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.950257534246574,0.7958292042828352,0.7996852174362974,0.950257534246574,0.7958292042828352,0.7996852174362973,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C008,reservation_only,access_recovery,True,0.005,0.005,0.005,100,0,-1,0.950257534246574,0.7958292042828352,0.7996852174362974,0.950257534246574,0.7958292042828352,0.7996852174362973,165,100.0,50.0,26.0,0.947583561643835,0.8508993253202295,0.6513796398851397,-0.00267397260273905,0.05507012103739428,-0.1483055775511577,-0.00267397260273905,0.05507012103739428,-0.14830557755115759,False,True
PBF_NS_HIGH_BK_HIGH_C008,reservation_only,best_win_win,False,0.005,0.005,0.005,100,0,-1,0.950257534246574,0.7958292042828352,0.7996852174362974,0.950257534246574,0.7958292042828352,0.7996852174362973,165,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C008,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,0,-1,0.950257534246574,0.7958292042828352,0.7996852174362974,0.950257534246574,0.7958292042828352,0.7996852174362973,165,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C008,both_flexible,access_recovery,True,0.005,0.005,0.005,5,43,5,0.9511013698630126,0.8172938752421768,0.7412828982719821,0.950257534246574,0.7958292042828352,0.7996852174362973,1769,2.0,50.0,2.0,0.9491506849315059,0.8524813986337234,0.6480847877734872,-0.001950684931506741,0.03518752339154663,-0.09319811049849491,-0.0011068493150681036,0.056652194350888196,-0.15160042966281007,False,True
PBF_NS_HIGH_BK_HIGH_C008,both_flexible,best_win_win,False,0.005,0.005,0.005,5,43,5,0.9511013698630126,0.8172938752421768,0.7412828982719821,0.950257534246574,0.7958292042828352,0.7996852174362973,1769,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C008,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,5,43,5,0.9511013698630126,0.8172938752421768,0.7412828982719821,0.950257534246574,0.7958292042828352,0.7996852174362973,1769,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C009,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9485114155251129,0.7931957925307878,0.7900020665366589,0.9474520547945191,0.793915933462776,0.795386416148275,25,3.0,0.0,-1.0,0.9474520547945191,0.793915933462776,0.795386416148275,-0.0010593607305937613,0.0007201409319882446,0.005384349611616046,0.0,0.0,0.0,False,False
PBF_NS_HIGH_BK_HIGH_C009,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9485114155251129,0.7931957925307878,0.7900020665366589,0.9474520547945191,0.793915933462776,0.795386416148275,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C009,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,2,0,-1,0.9485114155251129,0.7931957925307878,0.7900020665366589,0.9474520547945191,0.793915933462776,0.795386416148275,25,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C009,reservation_only,access_recovery,True,0.005,0.005,0.005,100,30,3,0.9493150684931493,0.8095650079316428,0.6816283692601839,0.9474520547945191,0.793915933462776,0.795386416148275,121,100.0,30.0,19.0,0.9467945205479442,0.8231280964041338,0.5041692764530051,-0.002520547945205065,0.013563088472490992,-0.17745909280717875,-0.0006575342465748868,0.029212162941357755,-0.29121713969526986,False,True
PBF_NS_HIGH_BK_HIGH_C009,reservation_only,best_win_win,False,0.005,0.005,0.005,100,30,3,0.9493150684931493,0.8095650079316428,0.6816283692601839,0.9474520547945191,0.793915933462776,0.795386416148275,121,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C009,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,30,3,0.9493150684931493,0.8095650079316428,0.6816283692601839,0.9474520547945191,0.793915933462776,0.795386416148275,121,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C009,both_flexible,access_recovery,True,0.005,0.005,0.005,4,30,3,0.9493150684931493,0.8095650079316428,0.6816283692601839,0.9474520547945191,0.793915933462776,0.795386416148275,1053,20.0,30.0,19.0,0.9467945205479442,0.8231280964041338,0.5041692764530051,-0.002520547945205065,0.013563088472490992,-0.17745909280717875,-0.0006575342465748868,0.029212162941357755,-0.29121713969526986,False,True
PBF_NS_HIGH_BK_HIGH_C009,both_flexible,best_win_win,False,0.005,0.005,0.005,4,30,3,0.9493150684931493,0.8095650079316428,0.6816283692601839,0.9474520547945191,0.793915933462776,0.795386416148275,1053,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_HIGH_C009,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,30,3,0.9493150684931493,0.8095650079316428,0.6816283692601839,0.9474520547945191,0.793915933462776,0.795386416148275,1053,,,,,,,,,,,,,False,False
