class1_share,n,win_win_pct,win_neutral_pct,favorable_pct,genuine_reservation_favorable_pct
0.1,720,10.833333333333334,26.666666666666668,37.5,20.833333333333336
0.3,720,5.833333333333333,20.97222222222222,26.805555555555554,3.4722222222222223
0.5,720,4.166666666666666,4.444444444444445,8.61111111111111,4.444444444444445
0.7,720,3.3333333333333335,7.916666666666666,11.25,3.75
0.9,720,1.8055555555555554,0.0,1.8055555555555554,0.1388888888888889
