average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,reserved_slot_fill_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_standby_joined,class_2_standby_joined,class_1_standby_recalled,class_2_standby_recalled,class_1_standby_expired,class_2_standby_expired,class_1_standby_recall_rate,class_2_standby_recall_rate,class_1_mean_standby_wait_days,class_2_mean_standby_wait_days,class_1_mean_original_offered_delay_recalled,class_2_mean_original_offered_delay_recalled,stage,background_id,arm,source_background_id,standby_prob
0.7220091324200916,0.7628310502283105,0.9014823261117446,0.009337962408715431,0.009312070771737865,0.9107929515418502,0.9004070211142203,0.02770341054592015,0.02247191011235955,0.028308011946500455,0.07552511415525114,0.6464840182648401,0.07945205479452055,0.68337899543379,0.0011235955056179776,0.010258407998961173,0.01038593042762992,-0.0058361018341409054,0.009134812493343195,1011,0.0,0.0473568281938326,0.0513864156703129,0.0,0.0,18,161,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7206392694063928,0.7542465753424658,0.9086826347305389,0.008233442305363846,0.008331377610889463,0.9071100917431193,0.9088581669226831,0.030861300164280684,0.0304093567251462,0.030911699491326463,0.07223744292237443,0.6484018264840182,0.07570776255707763,0.6785388127853881,0.004678362573099415,0.00873875048910917,-0.0017480751795637683,-0.0005023427661802644,0.0040603879160097545,1012,0.0,0.04357798165137615,0.042242703533026116,0.0,0.0,17,145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7220091324200913,0.7610958904109589,0.8987154711833579,0.011879049676025918,0.011595547309833023,0.9142857142857143,0.8969957081545065,0.03362708719851577,0.030232558139534883,0.03400309119010819,0.0730593607305936,0.6489497716894977,0.07616438356164383,0.684931506849315,0.013953488372093023,0.011334363730036065,0.01729000613120779,-0.003770533050573309,-0.0026191246420569584,1013,0.0,0.038857142857142854,0.049734915425397624,0.0,0.0,15,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7382648401826488,0.7747945205479452,0.9045541009287232,0.014615747289014616,0.014373716632443531,0.9086859688195991,0.9040925488244806,0.03216974674880219,0.03078677309007982,0.03232348840157181,0.07452054794520548,0.6637442922374429,0.0776255707762557,0.6971689497716895,0.01596351197263398,0.01419698314108252,0.00459341999511842,-0.0015367153114919894,-0.0017665288315514595,1014,0.0,0.0378619153674833,0.045528050752581165,0.0,0.0,21,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7284018264840181,0.7642922374429224,0.9046160825677668,0.006930338152706416,0.006948465547191662,0.9067296340023613,0.9043914680050188,0.030804863925883035,0.028639618138424822,0.031037578555854817,0.07013698630136986,0.6582648401826484,0.074337899543379,0.6899543378995434,0.008353221957040573,0.00679748621264589,0.0023381659973424895,-0.0023979604174299944,-0.001555735744394683,1015,0.0,0.05430932703659976,0.04353826850690088,0.0,0.0,9,173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7191780821917811,0.7558904109589041,0.9017519752662315,0.00845717047239338,0.008178525528683258,0.9096385542168675,0.9009236998608123,0.03294777427269541,0.032846715328467155,0.032958511050794885,0.06894977168949772,0.6502283105022831,0.07260273972602739,0.6832876712328767,0.0072992700729927005,0.008271940028434795,0.008714854356055124,-0.00011179572232773022,0.0009726699554420942,1016,0.0,0.04819277108433735,0.04580539035809186,0.0,0.0,8,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7178082191780822,0.7563470319634703,0.8976027397260274,0.010983705491852746,0.011061946902654867,0.8981264637002342,0.8975461674677461,0.03528178854215184,0.03827751196172249,0.03495872033023736,0.07004566210045662,0.6480365296803653,0.07342465753424658,0.6831963470319635,0.009569377990430622,0.011222910216718266,0.00058029623248812,0.0033187916314851296,0.001653532226287644,1017,0.0,0.04332552693208431,0.04869719200607134,0.0,0.0,18,154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7335159817351605,0.7729680365296804,0.9009534492428491,0.014413988657844991,0.014305333028152895,0.9146067415730337,0.8994392523364486,0.031357289997711146,0.02413793103448276,0.03215556685307575,0.074337899543379,0.6591780821917809,0.07753424657534247,0.6954337899543379,0.010344827586206896,0.014743263853584139,0.015167489236585063,-0.008017635818592994,0.004398436267377242,1018,0.0,0.03932584269662921,0.04947040498442368,0.0,0.0,20,157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7456621004566214,0.7842009132420091,0.9072222222222223,0.015604984278560614,0.015732880588568195,0.9055793991416309,0.9074119980168567,0.028070175438596492,0.022050716648291068,0.02875882946518668,0.07707762557077626,0.6685844748858447,0.08100456621004566,0.7031963470319634,0.007717750826901874,0.016649848637739658,-0.0018325988752257993,-0.006708112816895612,0.008932097810837784,1019,0.0,0.046137339055793994,0.046975706494794246,0.0,0.0,25,140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7234703196347033,0.7608219178082192,0.9010464058234758,0.009962789581082702,0.009895359417652412,0.9006980409817609,0.9014019765571133,0.05243403093721565,0.05314118441792389,0.051712250057458053,0.365296803652968,0.35817351598173514,0.38401826484018264,0.37680365296803653,0.009682503940553928,0.01011261778901402,-0.0007039355753524212,0.0014289343604658375,0.00043011384846009144,1000,0.0,0.046160774600315244,0.04688577338542864,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00002,off,BG00002,0.0
