background_id,source_scenario_ids,scenario_type,demand_regime,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,exposure_active,n_complete_seeds,curve_shape,peak_level,trough_level,spearman_level_vs_delay,delay_range,max_exposure_increase,mean_delay_level_0_0,mean_delay_level_0_1,mean_delay_level_0_3,mean_delay_level_0_5,mean_delay_level_0_7,max_exposure_increase_ci_low,max_exposure_increase_ci_high,n_exposure_paired_seeds,high_minus_low_delay,high_minus_low_delay_ci_low,high_minus_low_delay_ci_high,endpoint_n_paired_seeds,failure_component,classification,hump_rise_from_low,hump_rise_from_low_ci_low,hump_rise_from_low_ci_high,hump_fall_to_high,hump_fall_to_high_ci_low,hump_fall_to_high_ci_high,hump_n_paired_seeds,u_drop_from_low,u_drop_from_low_ci_low,u_drop_from_low_ci_high,u_rebound_to_high,u_rebound_to_high_ci_low,u_rebound_to_high_ci_high,u_n_paired_seeds
H4B0046,S014,sobol_symmetric,boundary,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,3.273589236434735,3.273589236434735,3.273589236434735,3.273589236434735,3.273589236434735,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0047,S015;X078,sobol_symmetric,low,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.7,0.7,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,0.04952736889794416,0.04952736889794416,0.04952736889794416,0.04952736889794416,0.04952736889794416,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0048,S016,sobol_symmetric,high,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,4.2255018629183745,0.30887801677057014,14.53879501581417,13.812033684290654,12.18686238542867,10.495039928724953,10.313293152895795,0.3075757774478511,0.3101802560932892,20,-4.225501862918373,-4.261621298224071,-4.189382427612674,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0049,S017,sobol_symmetric,high,3.1,0.1,32,99.2,9.920000000000002,89.28,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.5,0.5,True,20,irregular,0.3,0.7,-0.6,0.4689769857079713,0.3447593351820036,4.196927391432071,4.278365001908331,4.383167299432668,4.068678274293945,3.914190313724697,0.3436040626331252,0.34591460773088195,20,-0.28273707770737494,-0.28652630263459133,-0.27894785278015855,20.0,active_but_irregular_curve,inconclusive,0.18623990800059667,0.18056478664060743,0.1919150293605859,0.46897698570797175,0.46302387089189023,0.47493010052405327,20.0,,,,,,,
H4B0050,S018,sobol_symmetric,low,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.0,0.0,0.0,0.0,9,9,0.5,0.5,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,0.015402128776141694,0.015402128776141694,0.015402128776141694,0.015402128776141694,0.015402128776141694,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0051,S019,sobol_symmetric,boundary,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,True,20,flat,0.3,0.7,-0.19999999999999998,0.051932443375433124,0.008909862742696008,8.189904164586283,8.172373647069177,8.221856458867217,8.21205937666084,8.169924015491784,0.006851311172198613,0.010968414313193404,20,-0.01998014909449832,-0.07509629965279843,0.035136001463801796,20.0,outside_heavy_oversubscription_scope,inactive,0.031952294280934226,-0.03454220779603155,0.0984467963579,0.05193244337543255,-0.033347622597693784,0.1372125093485589,20.0,,,,,,,
H4B0052,S020,sobol_symmetric,high,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,True,20,decreasing,0.0,0.7,-0.9999999999999999,0.6987933819890633,0.3087715226603955,4.389074695905913,4.281764014113129,4.039219196948837,3.7855451399796123,3.69028131391685,0.30779563328788945,0.3097474120329015,20,-0.6987933819890623,-0.7057041477664154,-0.6918826162117091,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0053,S021,sobol_symmetric,high,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.7,0.7,True,20,flat,0.0,0.7,-0.9999999999999999,0.12818238297986806,0.10465067754564654,4.400189034376473,4.37051131517857,4.3121735910849495,4.292115663800611,4.272006651396605,0.10276602624360119,0.10653532884769189,20,-0.1281823829798671,-0.14089606412002711,-0.11546870183970707,20.0,active_but_flat_curve,inconclusive,,,,,,,,,,,,,,
H4B0054,S023,sobol_symmetric,low,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.0,12,12,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,0.002973278990429355,0.002973278990429355,0.002973278990429355,0.002973278990429355,0.002973278990429355,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0055,S024,sobol_symmetric,boundary,2.0,0.7,16,32.0,22.4,9.6,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.7,0.7,0.7,0.7,True,20,flat,0.0,0.7,-0.9999999999999999,0.14428095983312295,0.06846673664791952,3.2831004355376288,3.24304373725955,3.197383737709855,3.16771944063058,3.138819475704506,0.06526848330305517,0.07166498999278388,20,-0.1442809598331224,-0.1694640301951254,-0.11909788947111938,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0056,S025,sobol_symmetric,boundary,2.0,0.3,64,128.0,38.4,89.6,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9746794344808964,8.284932719339169,0.5005788313829707,13.0,13.0,12.999923629445842,6.356104191730834,4.715067280660831,0.4995385812836879,0.5016190814822534,20,-8.284932719339173,-8.286994623338126,-8.28287081534022,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0057,S026,sobol_symmetric,low,0.8,0.5,16,12.8,6.4,6.4,28,28,0.3,0.3,12,12,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0058,S027,sobol_symmetric,low,1.25,0.1,64,80.0,8.0,72.0,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,1.4020134739584378,1.4020134739584378,1.4020134739584378,1.4020134739584378,1.4020134739584378,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0059,S028,sobol_symmetric,high,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,6,6,0.0,0.0,0.0,0.0,9,9,0.5,0.5,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,7.134162717550813,0.49465353007418866,13.357720657186755,13.196494193243236,10.877462691376412,8.05885236479715,6.223557939635942,0.4934392712217745,0.4958677889266028,20,-7.134162717550812,-7.1560249544733,-7.112300480628325,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0060,S029,sobol_symmetric,high,4.0,0.1,16,64.0,6.4,57.6,21,21,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.3,0.3,True,20,irregular,0.1,0.7,-0.7,8.12363369344655,0.6282626816860061,13.441288113633235,13.579863713750678,13.518691920525592,10.152541174999318,5.456230020304128,0.6267803496944362,0.629745013677576,20,-7.985058093329104,-8.023577147551363,-7.946539039106845,20.0,active_but_irregular_curve,inconclusive,0.1385756001174448,0.11764334751618465,0.15950785271870493,8.12363369344655,8.085180975740775,8.162086411152325,20.0,,,,,,,
H4B0061,S030,sobol_symmetric,low,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,1.3964670633080822,1.3964670633080822,1.3964670633080822,1.3964670633080822,1.3964670633080822,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0062,S031;X031;X039,sobol_symmetric,low,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,1.6873600075447546,1.6873600075447546,1.6873600075447546,1.6873600075447546,1.6873600075447546,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0063,S032,sobol_symmetric,high,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,6,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.1,0.1,True,20,decreasing,0.0,0.7,-0.8944271909999157,5.918284572986289,0.6776168487379605,13.0,13.0,13.0,12.999733106007517,7.081715427013711,0.6768687726586188,0.6783649248173022,20,-5.91828457298629,-5.9386888314945265,-5.897880314478054,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0064,S033,sobol_symmetric,high,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,True,20,flat,0.0,0.7,-0.9999999999999999,0.20097398168231217,0.1590438637872061,3.460032442350331,3.4046256237950203,3.330567801438496,3.2909301764093115,3.259058460668019,0.15775450940900151,0.1603332181654107,20,-0.20097398168231217,-0.21166239021050456,-0.19028557315411979,20.0,active_but_flat_curve,inconclusive,,,,,,,,,,,,,,
H4B0065,S034;X081,sobol_symmetric,low,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,3.187373684653235,3.187373684653235,3.187373684653235,3.187373684653235,3.187373684653235,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0066,S035,sobol_symmetric,low,1.25,0.3,32,40.0,12.0,28.0,14,14,0.0,0.0,12,12,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,0.0,True,20,decreasing,0.0,0.7,-0.9999999999999999,0.6345209501612565,0.18926551163583896,12.794881969429447,12.782683509231621,12.51834099290495,12.275889647638644,12.16036101926819,0.18523512122925923,0.1932959020424187,20,-0.6345209501612572,-0.6466810181588694,-0.622360882163645,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0067,S036,sobol_symmetric,high,4.0,0.7,32,128.0,89.6,38.400000000000006,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.5,0.5,True,20,decreasing,0.0,0.7,-0.9999999999999999,2.671725415893029,0.4647250089526177,6.898805746242113,6.529707315295298,5.805378969087933,4.970579384942649,4.227080330349084,0.4632954313361222,0.4661545865691132,20,-2.671725415893029,-2.6885182255346343,-2.6549326062514234,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0068,S037,sobol_symmetric,high,3.1,0.5,16,49.6,24.8,24.8,28,28,0.3,0.3,6,6,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.3,0.3,True,20,decreasing,0.0,0.7,-0.9999999999999999,0.5508169336751552,0.17421462386519734,5.3438462558163895,5.191966377809704,4.971418277421894,4.847713992811322,4.793029322141234,0.17006919398836587,0.17836005374202882,20,-0.5508169336751563,-0.5729279115692129,-0.5287059557810997,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0069,S038,sobol_symmetric,low,1.25,0.5,64,80.0,40.0,40.0,14,14,0.0,0.0,9,9,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,3.5264153383530417,0.19614846883612908,12.791934361080468,12.730693072043332,9.63659374278706,9.378817781697235,9.265519022727426,0.19420284029435905,0.1980940973778991,20,-3.5264153383530443,-3.54512128898196,-3.5077093877241285,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0070,S039,sobol_symmetric,low,0.8,0.1,16,12.8,1.2800000000000002,11.52,21,21,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.7,0.7,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,0.04952736889794416,0.04952736889794416,0.04952736889794416,0.04952736889794416,0.04952736889794416,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0071,S040,sobol_symmetric,boundary,2.0,0.9,32,64.0,57.6,6.399999999999999,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.7,False,20,flat,0.1,0.7,-0.39999999999999997,0.004651235557538325,6.632372544867552e-05,2.283624052917194,2.2881042411231602,2.286899283355667,2.284314384956637,2.283453005565622,1.9267473852033184e-05,0.00011337997704531785,20,-0.00017104735157169593,-0.004951891651033489,0.004609796947890097,20.0,insufficient_realized_balking_exposure,inactive,0.004480188205967117,-0.0026330168336873173,0.011593393245621551,0.004651235557538813,0.0007871896906144074,0.008515281424463218,20.0,,,,,,,
H4B0072,S041,sobol_symmetric,boundary,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,4,4,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.1,0.1,True,20,decreasing,0.0,0.7,-0.9999999999999999,4.063518834641842,0.3340178060406355,8.238021965810393,7.357688105940262,5.417475344789233,4.351127302196265,4.174503131168551,0.33144101934070896,0.3365945927405621,20,-4.06351883464184,-4.126462435630136,-4.000575233653545,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0073,S042,sobol_symmetric,low,0.8,0.7,64,51.2,35.84,15.360000000000005,28,28,0.5,0.5,12,12,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,0.0027048442450941603,0.0027048442450941603,0.0027048442450941603,0.0027048442450941603,0.0027048442450941603,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0074,S043,sobol_symmetric,low,1.25,0.3,16,20.0,6.0,14.0,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,1.6948383146614805,1.6948383146614805,1.6948383146614805,1.6948383146614805,1.6948383146614805,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0075,S044,sobol_symmetric,high,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.0,0.0,6,6,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.3,0.3,True,20,irregular,0.0,0.7,-0.7071067811865475,0.48446722305324386,0.5952595737556807,20.0,20.0,20.0,20.0,19.515532776946756,0.5930389356725517,0.5974802118388097,20,-0.4844672230532467,-0.5406306940758598,-0.4283037520306336,20.0,active_but_irregular_curve,inconclusive,,,,,,,,,,,,,,
H4B0076,S045,sobol_symmetric,high,4.0,0.1,32,128.0,12.8,115.2,21,21,0.0,0.0,4,4,0.0,0.0,0.0,0.0,6,6,0.5,0.5,0.7,0.7,True,20,irregular,0.0,0.7,-0.7071067811865475,0.792486557139533,0.6006742530944595,20.0,20.0,20.0,20.0,19.207513442860467,0.5967229825087479,0.6046255236801712,20,-0.7924865571395326,-0.8548372203951194,-0.7301358938839458,20.0,active_but_irregular_curve,inconclusive,,,,,,,,,,,,,,
H4B0077,S046,sobol_symmetric,boundary,2.0,0.9,32,64.0,57.6,6.399999999999999,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.5,0.5,True,20,flat,0.0,0.7,-0.9999999999999999,0.12755993612241978,0.05675736411068157,3.2752440759239057,3.2355585928956665,3.19701319072712,3.167515608611546,3.147684139801486,0.054102182096571735,0.05941254612479141,20,-0.12755993612241973,-0.13944608150194596,-0.1156737907428935,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0078,S047,sobol_symmetric,low,0.8,0.5,64,51.2,25.6,25.6,28,28,0.5,0.5,9,9,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,0.0027649388680958953,0.0027649388680958953,0.0027649388680958953,0.0027649388680958953,0.0027649388680958953,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0079,S048,sobol_symmetric,high,3.1,0.5,16,49.6,24.8,24.8,14,14,0.1,0.1,6,6,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,True,20,hump,0.3,0.7,-0.6,3.6063355859522908,0.4941850551898588,9.456868824033192,9.60877147564244,9.839851713106354,8.05400460423,6.233516127154063,0.49171677087215493,0.49665333950756263,20,,,,,,supported,0.3829828890731594,0.3667549814673302,0.3992107966789886,3.6063355859522894,3.591439293656309,3.62123187824827,20.0,,,,,,,
H4B0080,S049;X010,sobol_symmetric,high,3.1,0.5,64,198.4,99.2,99.2,21,21,0.3,0.3,12,12,0.0,0.0,0.0,0.0,9,9,0.3,0.3,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,5.294877599237879,5.294877599237879,5.294877599237879,5.294877599237879,5.294877599237879,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0081,S050,sobol_symmetric,low,0.8,0.5,32,25.6,12.8,12.8,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,0.014919804979595492,0.014919804979595492,0.014919804979595492,0.014919804979595492,0.014919804979595492,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0082,S051,sobol_symmetric,boundary,2.0,0.1,64,128.0,12.8,115.2,28,28,0.1,0.1,6,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,2.6655073601852353,0.23868340568677215,8.254786789356741,7.507397435862866,5.999479518584812,5.703236638066486,5.589279429171506,0.23639259744989638,0.24097421392364793,20,-2.6655073601852357,-2.7112168819223474,-2.619797838448124,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0083,S052,sobol_symmetric,high,4.0,0.9,16,64.0,57.6,6.399999999999999,14,14,0.5,0.5,9,9,0.0,0.0,0.0,0.0,12,12,0.7,0.7,0.7,0.7,False,20,flat,0.5,0.1,0.6,0.001962993062798901,0.00012398150237120725,4.417476802966499,4.416686628563976,4.418319741716681,4.418649621626775,4.4175542756533535,3.838699163393303e-05,0.00020957601310848148,20,7.747268685247555e-05,-0.01093327419648943,0.011088219570194383,20.0,insufficient_realized_balking_exposure,inactive,0.0011728186602754764,-0.010222394184475124,0.012568031505026075,0.0010953459734230008,-0.005717308844775195,0.007908000791621198,20.0,0.0007901744025232915,-0.0018625155941058248,0.0034428643991524076,0.000867647089375767,-0.008538304459879855,0.010273598638631387,20.0
H4B0084,S053,sobol_symmetric,high,4.0,0.1,32,128.0,12.8,115.2,14,14,0.5,0.5,12,12,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,4.396115463600934,4.396115463600934,4.396115463600934,4.396115463600934,4.396115463600934,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0085,S054,sobol_symmetric,low,1.25,0.7,32,40.0,28.0,12.000000000000002,28,28,0.1,0.1,4,4,0.0,0.0,0.0,0.0,12,12,0.5,0.5,0.5,0.5,True,20,flat,0.0,0.7,-0.9999999999999999,0.0472482552612048,0.007390551775511544,3.1592146501530785,3.13607177423297,3.1306091846093818,3.112291341716638,3.1119663948918737,0.005956007728420176,0.008825095822602913,20,-0.04724825526120522,-0.10355386324678731,0.009057352724376862,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0086,S055,sobol_symmetric,low,0.8,0.3,16,12.8,3.84,8.959999999999999,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,0.04792038447039888,0.04792038447039888,0.04792038447039888,0.04792038447039888,0.04792038447039888,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0087,S056,sobol_symmetric,boundary,2.0,0.7,64,128.0,89.6,38.400000000000006,21,21,0.3,0.3,9,9,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,False,20,flat,0.0,0.0,,0.0,0.0,3.2745673438939646,3.2745673438939646,3.2745673438939646,3.2745673438939646,3.2745673438939646,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0088,S057,sobol_symmetric,high,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.0,0.0,9,9,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.5,0.5,True,20,decreasing,0.0,0.7,-0.9746794344808964,16.785146870435703,0.6760316413445338,27.0,27.0,26.999988165680474,26.94334959787243,10.214853129564295,0.6745895211973736,0.6774737614916939,20,-16.785146870435703,-16.83446397330293,-16.735829767568475,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0089,S058,sobol_symmetric,low,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,14,14,0.3,0.3,6,6,0.0,0.0,0.0,0.0,12,12,0.5,0.5,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,0.002441541500208955,0.002441541500208955,0.002441541500208955,0.002441541500208955,0.002441541500208955,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0090,S059,sobol_symmetric,low,1.25,0.3,32,40.0,12.0,28.0,21,21,0.5,0.5,4,4,0.0,0.0,0.0,0.0,9,9,0.3,0.3,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,1.394831426884981,1.394831426884981,1.394831426884981,1.394831426884981,1.394831426884981,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0091,S060,sobol_symmetric,high,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,True,20,increasing,0.5,0.0,0.8999999999999998,0.3851506011396193,0.6181497890744402,4.998491546272081,5.067880379135365,5.217134588620128,5.383642147411701,5.273724711804625,0.6160818102243405,0.6202177679245399,20,0.27523316553254323,0.2586574398027526,0.2918088912623339,20.0,active_but_increasing_curve,inconclusive,0.38515060113961785,0.37991872815656946,0.39038247412266625,0.10991743560707463,0.09393617495212608,0.12589869626202319,20.0,,,,,,,
H4B0092,S061,sobol_symmetric,high,4.0,0.3,64,256.0,76.8,179.2,7,7,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.5,0.5,True,20,increasing,0.5,0.0,0.8999999999999998,0.3849141367849196,0.6242482547383076,4.998660314959793,5.0663519755437445,5.217128581720486,5.383574451744712,5.328963733202906,0.6228045451930828,0.6256919642835324,20,0.33030341824311243,0.3176349859760057,0.34297185051021917,20.0,active_but_increasing_curve,inconclusive,0.38491413678491887,0.38192731852393713,0.3879009550459006,0.054610718541806456,0.04166742772829816,0.06755400935531476,20.0,,,,,,,
H4B0093,S062,sobol_symmetric,boundary,2.0,0.7,16,32.0,22.4,9.6,21,21,0.5,0.5,6,6,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,2.2898395643714755,2.2898395643714755,2.2898395643714755,2.2898395643714755,2.2898395643714755,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0094,S063;X065,sobol_symmetric,low,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,1.6892096309402933,1.6892096309402933,1.6892096309402933,1.6892096309402933,1.6892096309402933,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0095,S064;X101,sobol_symmetric,high,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.0,0.0,0.0,0.0,12,12,0.7,0.7,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9746794344808964,13.743969088972321,0.6774882188462175,27.0,27.0,26.999951336009765,26.98390851771356,13.256030911027679,0.676002639851976,0.678973797840459,20,-13.743969088972317,-13.810083061616462,-13.677855116328173,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0096,S065,sobol_symmetric,high,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.1,0.1,9,9,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,True,20,hump,0.3,0.7,-0.6,1.656015369862839,0.4014918081833401,9.450012016054256,9.63813358065974,10.066601464183034,9.199195932528294,8.410586094320195,0.4005658886658556,0.4024177277008247,20,,,,,,supported,0.6165894481287755,0.6088008923288849,0.624378003928666,1.6560153698628373,1.647132501302489,1.6648982384231856,20.0,,,,,,,
H4B0097,S066,sobol_symmetric,low,1.25,0.9,16,20.0,18.0,2.0,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,False,20,flat,0.0,0.0,,0.0,0.0,1.3998052878476064,1.3998052878476064,1.3998052878476064,1.3998052878476064,1.3998052878476064,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
