background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h5_steps,n_active_primary_comparisons,n_supported_primary_comparisons,n_reversed_primary_comparisons,n_strong_selection_primary_comparisons,failure_component,classification
H5B0197,S165,sobol_symmetric,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.1,0.1,0.0,0,0,0,,no_valid_low_to_moderate_step_increase,inactive
H5B0198,S166,sobol_symmetric,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,6,6,0.0,0.0,0.0,0.5,4,4,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0199,S167,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,4,0.3,0.3,0.3,0.7,6,6,0.7,0.7,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0200,S168,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.5,4,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0201,S169,sobol_symmetric,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,12,12,0.5,0.5,0.5,0.7,9,9,0.0,0.0,0.3,0.3,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0202,S170,sobol_symmetric,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.0,0.0,0.0,0.3,4,4,0.3,0.3,0.5,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0203,S171,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,4,4,0.3,0.3,0.3,0.3,4,4,0.7,0.7,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0204,S172,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,9,9,0.1,0.1,0.1,0.3,12,12,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0205,S173,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,12,12,0.1,0.1,0.1,0.7,6,6,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0206,S174,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.5,0.5,0.0;0.1;0.3;0.5,2,0,1,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0207,S175,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,6,6,0.3,0.3,0.3,0.7,9,9,0.0,0.0,0.0,0.0,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0208,S176,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.5,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0209,S177,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,4,4,0.0,0.0,0.0,0.7,9,9,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0210,S178,sobol_symmetric,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0211,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0212,S180,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.5,0.5,0.5,0.7,12,12,0.7,0.7,0.7,0.7,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0213,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0214,S182,sobol_symmetric,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,12,12,0.7,0.7,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0.0,0,0,0,,no_valid_low_to_moderate_step_increase,inactive
H5B0215,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.5,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0216,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,6,6,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.0,0.0,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0217,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0218,S186,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.5,0.5,0.5,0.7,12,12,0.5,0.5,0.7,0.7,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0219,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.3,0.3,0.0;0.1;0.3;0.5,2,1,0,1.0,,supported
H5B0220,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.1,0.1,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0221,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0222,S190;X057,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,4,4,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0223,S191,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0224,S192,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.3,0.3,0.3,0.7,12,12,0.5,0.5,0.7,0.7,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0225,S193,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,6,6,0.7,0.7,0.7,0.7,12,12,0.3,0.3,0.3,0.3,0.0,0,0,0,,no_valid_low_to_moderate_step_increase,inactive
H5B0226,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0227,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.5,0.5,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0228,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0229,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,6,6,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0230,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0231,S199,sobol_symmetric,0.8,0.3,32,25.6,7.68,17.919999999999998,28,28,0.0,0.0,12,12,0.5,0.5,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0232,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0233,S201,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.7,4,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0234,S202,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.3,0.3,12,12,0.0,0.0,0.0,0.7,9,9,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0235,S203,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.3,0.3,0.3,0.7,12,12,0.3,0.3,0.5,0.5,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0236,S204,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,28,28,0.1,0.1,6,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0237,S205,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.5,0.5,0.5,0.7,12,12,0.3,0.3,0.5,0.5,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0238,S206,sobol_symmetric,2.0,0.7,32,64.0,44.8,19.200000000000003,14,14,0.5,0.5,12,12,0.0,0.0,0.0,0.3,6,6,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0239,S207,sobol_symmetric,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,9,9,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.5,0.5,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0240,S208,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.3,4,4,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0241,S209,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,12,12,0.0,0.0,0.0,0.5,4,4,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0242,S210,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.1,0.1,4,4,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0.0,0,0,0,,no_valid_low_to_moderate_step_increase,inactive
H5B0243,S211,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,21,21,0.0,0.0,6,6,0.1,0.1,0.1,0.3,12,12,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0244,S212,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.5,4,4,0.3,0.3,0.7,0.7,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0245,S213,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,7,7,0.3,0.3,4,4,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0246,S214,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.1,0.1,0.1,0.7,6,6,0.3,0.3,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0247,S215,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,6,6,0.0,0.0,0.0,0.1,4,4,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0248,S216,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,28,28,0.5,0.5,9,9,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0249,S217,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,21,21,0.1,0.1,9,9,0.0,0.0,0.0,0.5,12,12,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0250,S218,sobol_symmetric,0.8,0.7,64,51.2,35.84,15.360000000000005,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0251,S219,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0252,S220,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0253,S221,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,14,14,0.0,0.0,9,9,0.0,0.0,0.0,0.3,4,4,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0254,S222,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,6,6,0.5,0.5,0.5,0.7,9,9,0.3,0.3,0.3,0.3,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0255,S223,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.3,4,4,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0256,S224,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,21,21,0.1,0.1,12,12,0.3,0.3,0.3,0.3,6,6,0.5,0.5,0.5,0.5,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0257,X001,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,21,21,0.1,0.3,12,12,0.3,0.3,0.3,0.7,12,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0258,X002,asymmetric_stress,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.1,0.1,0.1,0.7,4,6,0.3,0.3,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0259,X003,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.0,4,9,0.3,0.3,0.3,0.3,6,6,0.0,0.0,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0260,X004,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,12,12,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0261,X005,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,21,28,0.1,0.1,4,4,0.1,0.0,0.1,0.7,4,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0262,X006,asymmetric_stress,2.0,0.1,32,64.0,6.4,57.6,7,21,0.1,0.1,4,4,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.5,0.5,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0263,X007,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,9,9,0.1,0.1,0.1,0.5,9,9,0.0,0.0,0.5,0.7,0.0;0.1;0.3;0.5,2,0,1,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0264,X008,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.3,0.3,0.3,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0265,X009,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.1,0.5,4,4,0.0,0.0,0.0,0.7,12,12,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0266,X010,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,21,21,0.3,0.3,12,12,0.3,0.3,0.3,0.3,9,9,0.3,0.3,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0267,X011,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0268,X012,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,4,4,0.1,0.1,0.1,0.7,4,4,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0269,X013,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,21,0.3,0.3,9,9,0.1,0.1,0.1,0.1,4,4,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0270,X014,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,28,0.1,0.1,6,9,0.0,0.0,0.0,0.0,12,12,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0271,X015,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.3,0.3,0.3,0.7,12,12,0.3,0.5,0.5,0.5,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0272,X016,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,6,4,0.0,0.0,0.0,0.0,4,6,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0273,X017,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,12,0.0,0.3,0.0,0.5,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0274,X018,asymmetric_stress,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.5,0.7,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0275,X019,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.3,6,6,0.0,0.0,0.0,0.1,9,9,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0276,X020,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.0,0.3,0.0,0.5,9,9,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0277,X021,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,21,0.3,0.3,4,4,0.0,0.0,0.0,0.3,6,6,0.3,0.3,0.7,0.3,0.0;0.1;0.3;0.5,2,0,1,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0278,X022,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,4,4,0.3,0.5,0.3,0.5,4,4,0.0,0.0,0.0,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0279,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.3,0.3,0.3,0.5,9,9,0.5,0.5,0.7,0.7,0.0;0.1;0.3,2,0,2,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0280,X024,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.5,0.5,0.5,0.7,12,12,0.5,0.5,0.7,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0281,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.0,0.7,12,12,0.5,0.3,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0282,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.5,0.5,0.7,6,6,0.0,0.0,0.1,0.1,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0283,X027,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,7,0.1,0.1,4,4,0.0,0.0,0.0,0.3,4,4,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0284,X028,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,14,0.1,0.1,12,12,0.0,0.1,0.0,0.1,9,9,0.0,0.0,0.1,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0285,X029,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,4,4,0.3,0.0,0.3,0.3,4,4,0.5,0.5,0.7,0.7,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0286,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.0,0.5,6,6,0.3,0.0,0.3,0.3,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0287,X031,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.7,12,12,0.3,0.3,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0288,X032,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,14,14,0.5,0.5,12,12,0.0,0.0,0.0,0.3,12,12,0.5,0.5,0.5,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0289,X033,asymmetric_stress,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.7,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0290,X034,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.0,0.3,6,9,0.0,0.5,0.5,0.5,0.0;0.1;0.3;0.5,2,0,2,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0291,X035,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.0,0.3,6,12,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0292,X036,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.0,0.7,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0293,X037,asymmetric_stress,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.5,0.5,0.5,0.7,4,4,0.5,0.5,0.7,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0294,X038,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,6,12,0.0,0.0,0.0,0.1,12,12,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0295,X039,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.1,0.0,0.1,12,12,0.3,0.3,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
