background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,baseline_equal_noshow_high,h9_arm,class1_noshow_high_focal,class2_noshow_high_focal,served_rate_gap,absolute_served_rate_gap,seed,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08686830615115199,0.08686830615115199,2014,0.5470890410958904,1.0,0.13719925175772432,9.538043058878,9.936122086697589,0.16326217170941484,0.07639386555826286,0.25791673824657846,0.2679465519889418,0.12020244622522143,0.4550513698630137,0.09126712328767124,0.858304794520548,0.13964041095890412,10.383812010443863,3.7891185153943483,0.08686830615115199,0.14774410576372038,-6.5946934950495155,32555,13954,32555,2371,23832,2086,8723,285,13780,455,4710,565,5315,1066,0.0,0.8300845635660026,0.2490485712442753,10.061471970459886,3.558005752636625,0.2679465519889418,0.020424251110792605,0.14467823682998004,0.04049018202665902,0.42328367378282905,0.03260713773828293,46509,34926
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08659310020232175,0.08659310020232175,2015,0.5405821917808219,1.0,0.134658262584684,9.51367195032589,9.919639536546988,0.16081961169820594,0.07422651149588419,0.25821770848233444,0.2678176456131728,0.12817311693716188,0.4482020547945205,0.08955479452054795,0.8577910958904109,0.13955479452054795,10.376075202752519,3.7365792759051186,0.08659310020232175,0.1396445286760109,-6.639495926847401,32552,14092,32552,2403,23834,2095,8718,308,13778,465,4784,584,5235,1046,0.0,0.8294777178541016,0.25060029157019126,10.044851892254762,3.4706443914081144,0.2678176456131728,0.021856372409877946,0.14696485623003194,0.04144195288106727,0.4232612435487835,0.032997445359068976,46644,34955
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.07379287514930728,0.07379287514930728,2016,0.5292808219178082,1.0,0.13143590841001498,9.5765493496557,9.97964340469025,0.15344270293346343,0.07964982778415615,0.2578502072568281,0.26782338232603525,0.12314662273476112,0.43082191780821916,0.09503424657534247,0.8532534246575343,0.14486301369863014,10.445569311459414,3.6865733113673804,0.07379287514930728,0.14467675959127413,-6.758996000092033,32794,13936,32794,2428,24011,2129,8783,299,13985,437,4934,582,5032,1110,0.0,0.8257749712973593,0.24626578215279263,10.120819624338845,3.43823391263504,0.26782338232603525,0.021455223880597014,0.15045435140574495,0.041762342135476464,0.42644996035860216,0.03135763490241102,46730,35222
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.0808561172704051,0.0808561172704051,2017,0.5433219178082191,1.0,0.1357426273458445,9.496091493704032,9.884937059344047,0.16001593723182542,0.07915981996142031,0.25872748551365854,0.26875689591761676,0.12266112266112267,0.44700342465753423,0.09486301369863014,0.8571917808219178,0.14143835616438355,10.339646929018022,3.716008316008316,0.0808561172704051,0.1460957732564941,-6.623638613009706,32628,13997,32628,2405,23859,2110,8769,295,13811,458,4791,544,5221,1108,0.0,0.8281774665999857,0.24862198391420912,10.02933903348841,3.466350710900474,0.26875689591761676,0.021075944845323998,0.14683707245310776,0.038865471172394084,0.4232867475787667,0.0327212974208759,46625,35033
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08526512407167772,0.08526512407167772,2018,0.5459760273972603,1.0,0.1371058073410305,9.410469174098488,9.8188202247191,0.16278783021485158,0.07752270614317386,0.26077734464572344,0.2708917727566968,0.12668573763792398,0.4521404109589041,0.09280821917808219,0.8570205479452054,0.1413527397260274,10.274251718504361,3.7809562729873316,0.08526512407167772,0.1442060351187728,-6.493295445517029,32441,13983,32441,2447,23653,2137,8788,310,13608,486,4729,567,5281,1084,0.0,0.8250017878852893,0.24849215922798554,9.941910117109881,3.528310715956949,0.2708917727566968,0.022169777587070012,0.14577232514410776,0.04054923836086677,0.4194691902222496,0.03475649002360009,46424,34888
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08008485933310314,0.08008485933310314,2019,0.5376712328767124,1.0,0.13410397186240028,9.546172423045961,9.948061905438024,0.15786424345916936,0.07777938412606622,0.25920772398125796,0.2694395316216381,0.12061131763733994,0.44323630136986303,0.09212328767123287,0.8556506849315069,0.14152397260273972,10.405196072452277,3.7558859975216854,0.08008485933310314,0.14882821398429813,-6.649310074930591,32794,13834,32794,2421,23958,2129,8836,292,13924,476,4817,577,5177,1076,0.0,0.824996385716351,0.2447670927339796,10.082227230987561,3.513856270549554,0.2694395316216381,0.02110741651004771,0.1468866256022443,0.04170883330923811,0.4245898639995121,0.03440798033829695,46628,35215
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08528971299383523,0.08528971299383523,2020,0.5431506849315069,1.0,0.13575398613704157,9.672085050652903,10.069276420908468,0.16133778854112382,0.0760480755472886,0.25927299703264095,0.2690291529996015,0.12814173877214668,0.45059931506849316,0.09101027397260274,0.8554794520547945,0.14092465753424657,10.533460041077833,3.830243098475484,0.08528971299383523,0.14088741422745482,-6.7032169426023485,32621,13978,32621,2427,23845,2116,8776,311,13824,470,4729,583,5263,1063,0.0,0.8263700100157391,0.2478808558123565,10.212036066261271,3.5874291115311907,0.2690291529996015,0.022249248819573617,0.14496796542104778,0.041708398912576904,0.4237760951534288,0.03362426670482186,46599,35048
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08339542671996374,0.08339542671996374,2021,0.5345034246575342,1.0,0.13357323394593668,9.675035455555982,10.093035815804434,0.1584636052760137,0.07506817855604996,0.2584138715179079,0.26725085490962386,0.13920922570016475,0.4443493150684932,0.08955479452054795,0.8591609589041096,0.13767123287671232,10.56164509037616,3.771828665568369,0.08339542671996374,0.1280416292094591,-6.789816424807791,32752,13934,32752,2428,23999,2090,8753,338,13925,482,4845,562,5190,1046,0.0,0.8257499641165494,0.24645504005483443,10.213467227801159,3.4923444976076556,0.26725085490962386,0.024257212573561074,0.14792989741084514,0.040332998421128176,0.4251648754274548,0.034591646332711355,46686,35180
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08810788701939469,0.08810788701939469,2022,0.5428938356164383,1.0,0.1362989477315853,9.454739621762261,9.85977097264874,0.16265189970773727,0.07454401268834258,0.2609419395574434,0.2712505768343332,0.1176218990590248,0.4526541095890411,0.08852739726027398,0.8635273972602739,0.1351027397260274,10.30466082141209,3.6745081266039348,0.08810788701939469,0.15362867777530836,-6.630152694808156,32505,13871,32505,2338,23688,2063,8817,275,13567,485,4799,544,5287,1034,0.0,0.831446903611852,0.24868466448162843,9.979229989868287,3.4323800290838586,0.2712505768343332,0.019825535289452814,0.1476388247961852,0.03921851344531757,0.41738194123980926,0.03496503496503497,46376,34843
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08323094944018886,0.08323094944018886,2023,0.5324486301369863,1.0,0.1330692645327053,9.61089299461124,10.011455046758194,0.1577489651813976,0.07451801574120875,0.26153321395071205,0.2712746530314098,0.12387096774193548,0.44375,0.08835616438356164,0.8619006849315068,0.1372431506849315,10.452976625273923,3.772043010752688,0.08323094944018886,0.1474036852894743,-6.680933614521235,32856,13849,32856,2325,23943,2037,8913,288,13840,434,4884,571,5183,1032,0.0,0.8321178424434977,0.24674017771116583,10.12813766027649,3.531173294059892,0.2712746530314098,0.020795725323128025,0.14864864864864866,0.04123041374828507,0.4212320428536645,0.031338002743880426,46705,35181
H9B0322,X073,asymmetric_stress,4.0,0.7,32,28,7,0.5,gap_c1_higher,0.55,0.45,0.08025883304227352,0.08025883304227352,2024,0.5382705479452055,1.0,0.13379619739371928,9.59793255642882,10.011723195993627,0.15782412489327965,0.07756529185100614,0.2650523560209424,0.2751859982924747,0.12350936967632027,0.44315068493150683,0.09306506849315069,0.856763698630137,0.14006849315068493,10.458958409562142,3.7649063032367973,0.08025883304227352,0.15167662861615444,-6.694052106325344,32796,14014,32796,2348,23771,2058,9025,290,13722,422,4831,549,5176,1087,0.0,0.8324532610246896,0.24922025208288828,10.124016658954188,3.521379980563654,0.2751859982924747,0.02069359212216355,0.14730454933528478,0.039175110603682034,0.41840468349798754,0.030112744398458683,46810,35144
