seed,average_utilization,overall_percent_serviced,mean_offered_booking_delay,mean_accepted_booking_delay,served_rate,booked_rate,balked_rate,no_offer_rate,canceled_rate,no_show_rate,unresolved_booked_rate,decomposition_sum,scenario,b_high
1027,0.8407534246575342,0.26735969004938476,9.976318866943867,9.468324383220484,0.26735969004938476,0.7011541294916919,0.13876838285449236,0.16007748765381571,0.3820905295899157,0.05063981883168263,0.0010640910207088483,1.0,C_half_balking,0.25
1028,0.8377568493150684,0.2672149961744453,9.950635800456473,9.450151880987615,0.2672149961744453,0.7016613837577877,0.13640835063941414,0.1619302656027981,0.38206361350967316,0.05142638539731118,0.0009563886763580719,0.9999999999999999,C_half_balking,0.25
1029,0.842722602739726,0.2663118737951071,9.962674657199623,9.456995748332488,0.2663118737951071,0.6961090445029732,0.13755464443780716,0.16633631105921964,0.37956501669879716,0.049526188601373915,0.0007059654076950229,1.0,C_half_balking,0.25
1030,0.8399828767123287,0.2698238188164802,9.936387510942515,9.426442624859327,0.2698238188164802,0.7082703460407334,0.13946073715746365,0.15226891680180304,0.3866091306379353,0.050902894208833795,0.0009345023774839897,1.0,C_half_balking,0.25
1001,0.8416095890410958,0.26842594110255147,8.272141179041688,6.991390381962613,0.26842594110255147,0.5743047587827133,0.4256952412172868,0.0,0.25534065453750754,0.05053816314265421,0.0,1.0,D_full_balking,1.0
1002,0.8380993150684931,0.26973684210526316,8.26414886588857,7.0015691122628505,0.26973684210526316,0.5789198414446157,0.4210801585553843,0.0,0.25723959480290687,0.05194340453644572,0.0,1.0,D_full_balking,1.0
1003,0.838013698630137,0.2692328827343664,8.2773106934828,7.0121991898975455,0.2692328827343664,0.5765743488295417,0.4234256511704583,0.0,0.2556599626332564,0.05168150346191889,0.0,1.0,D_full_balking,1.0
1004,0.8382705479452055,0.2692846739399269,8.297370084366154,7.036401033196212,0.2692846739399269,0.5745142762922861,0.42548572370771387,0.0,0.2534007529748001,0.051828849377559154,0.0,1.0,D_full_balking,1.0
1005,0.8431506849315068,0.2727524281247406,8.230775616370126,6.980495867768595,0.2727524281247406,0.5859320955200753,0.41406790447992475,0.0,0.2627632197902543,0.050416447605080385,0.0,1.0,D_full_balking,1.0
1006,0.8417808219178082,0.27179714072394434,8.242457760694633,6.9950356957117865,0.27179714072394434,0.5848795730442717,0.4151204269557282,0.0,0.2617316041257639,0.051350828194563505,0.0,1.0,D_full_balking,1.0
1007,0.8406678082191781,0.26907465306346334,8.240688936426965,6.965419367046691,0.26907465306346334,0.5797542647139488,0.42024573528605125,0.0,0.2592836377598596,0.051395973890625855,0.0,1.0,D_full_balking,1.0
1008,0.8416095890410958,0.2687056253413435,8.264882577826324,6.987911827447262,0.2687056253413435,0.5760513380666302,0.4239486619333697,0.0,0.25699071545603497,0.05035499726925177,0.0,0.9999999999999999,D_full_balking,1.0
1009,0.8465753424657534,0.2710590558740434,8.263131908824095,7.0,0.2710590558740434,0.5789560303919686,0.42104396960803137,0.0,0.2585511698713553,0.04934580464656993,0.0,1.0,D_full_balking,1.0
1010,0.8358732876712329,0.26734543065933164,8.288666283493445,7.021389100609756,0.26734543065933164,0.574540876371897,0.425459123628103,0.0,0.2548923009551961,0.05230314475736924,0.0,0.9999999999999999,D_full_balking,1.0
1011,0.8355308219178083,0.26598095653834614,8.274220391236733,6.9911525472101985,0.26598095653834614,0.5735683300139143,0.4264316699860857,0.0,0.2547131203448558,0.052874253130712354,0.0,1.0,D_full_balking,1.0
1012,0.8479452054794521,0.2729402039129237,8.297685312758336,7.034229476716274,0.2729402039129237,0.5739873243317718,0.42601267566822815,0.0,0.25205290713695233,0.04899421328189584,0.0,0.9999999999999999,D_full_balking,1.0
1013,0.8400684931506849,0.2677707633024514,8.266267661446804,6.990702528343058,0.2677707633024514,0.5761252767073871,0.42387472329261294,0.0,0.25700308819108525,0.0513514252138504,0.0,0.9999999999999999,D_full_balking,1.0
1014,0.8429794520547945,0.2693772432121428,8.265212745554672,6.997154510101489,0.2693772432121428,0.5777144579303543,0.42228554206964575,0.0,0.2582262527740486,0.050110961944162855,0.0,1.0,D_full_balking,1.0
1015,0.8436643835616439,0.27143723134575115,8.282596715529593,7.018797531927106,0.27143723134575115,0.5760773724236746,0.4239226275763254,0.0,0.2543811308277306,0.05025901025019288,0.0,1.0,D_full_balking,1.0
1016,0.8378424657534247,0.26799299436265117,8.274341853210005,6.991029250369805,0.26799299436265117,0.5735044606206556,0.4264955393793443,0.0,0.2537901592687866,0.05172130698921788,0.0,0.9999999999999999,D_full_balking,1.0
1017,0.8466609589041096,0.2706670311645708,8.236550027337342,6.962375211904313,0.2706670311645708,0.5805358119190814,0.4194641880809185,0.0,0.26101694915254237,0.048851831601968286,0.0,1.0,D_full_balking,1.0
1018,0.8416095890410958,0.2706928349252663,8.26675658564783,7.002855918891903,0.2706928349252663,0.5782983291585235,0.42170167084147653,0.0,0.25654435850147267,0.05106113573178452,0.0,1.0,D_full_balking,1.0
1019,0.8410958904109589,0.2677547901086304,8.265407500409411,6.982336182336183,0.2677547901086304,0.5748130356460506,0.4251869643539494,0.0,0.2561275178776134,0.05093072765980676,0.0,1.0,D_full_balking,1.0
1020,0.8457191780821918,0.26912366912366914,8.28927108927109,7.020115079176375,0.26912366912366914,0.5740922740922741,0.4259077259077259,0.0,0.2557739557739558,0.04919464919464919,0.0,1.0,D_full_balking,1.0
1021,0.8407534246575342,0.2678785566335986,8.294260329227079,7.013266523502744,0.2678785566335986,0.5711054180747847,0.4288945819252153,0.0,0.25286165921726805,0.05036520222391802,0.0,1.0,D_full_balking,1.0
1022,0.8382705479452055,0.26809908307102776,8.296017517449021,7.023428161606502,0.26809908307102776,0.5724647598193513,0.4275352401806487,0.0,0.2529081702477077,0.05145750650061585,0.0,0.9999999999999999,D_full_balking,1.0
1023,0.8384417808219178,0.2666321441225369,8.278705949687934,6.994718058529622,0.2666321441225369,0.5727562617535635,0.42724373824643647,0.0,0.25436755607642203,0.051756561554604674,0.0,1.0,D_full_balking,1.0
1024,0.8376712328767123,0.2666521193606459,8.277044351099232,7.002183095249395,0.2666521193606459,0.5747367846816868,0.42526321531831324,0.0,0.2564508210135836,0.051633844307457315,0.0,1.0,D_full_balking,1.0
