class1_low_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.1,42,1,18218,11298,6920,18218,0,5654,908,4734,8.233050097362366,9.027061148314854,0.25985289274344053,0.4053082191780822,0.3798441102206609,93017.0,164455.0
0.1,42,2,18131,11874,6257,18131,0,5842,943,5085,8.116978271854473,9.03976614637913,0.2804588825768022,0.4353595890410959,0.3450995532513375,96381.0,163900.0
0.1,43,1,18016,11202,6814,18016,0,5602,898,4697,8.310391001606856,9.10074378330373,0.2607126998223801,0.4021404109589041,0.3782193605683837,93093.0,163959.0
0.1,43,2,18322,11982,6340,18322,0,5895,977,5105,8.15790352194959,9.093821635192665,0.27862678746861697,0.4370719178082192,0.34603209256631373,97748.0,166617.0
0.1,44,1,18157,11207,6950,18157,0,5595,890,4720,8.203265816007852,8.992344550311175,0.2599548383543537,0.4041095890410959,0.38277248444126233,91934.0,163274.0
0.1,44,2,18256,11920,6336,18256,0,5842,945,5132,8.10469798657718,9.024649430324278,0.2811130587204207,0.43938356164383563,0.3470639789658195,96608.0,164754.0
0.1,45,1,18480,11522,6958,18480,0,5835,953,4725,8.383266793959383,9.184902597402598,0.2556818181818182,0.4045376712328767,0.3765151515151515,96592.0,169737.0
0.1,45,2,18326,11853,6473,18326,0,5852,916,5073,8.256559520796422,9.222579941067336,0.27681981883662554,0.43433219178082194,0.3532140128778784,97865.0,169013.0
0.1,46,1,18441,11515,6926,18441,0,5864,923,4724,8.304298740772905,9.126131988503877,0.2561683205899897,0.40445205479452057,0.3755761618133507,95624.0,168295.0
0.1,46,2,18343,11951,6392,18343,0,5910,962,5077,8.140155635511674,9.103527231096331,0.2767813334787112,0.43467465753424656,0.3484708063021316,97283.0,166986.0
0.1,47,1,18111,11339,6772,18111,0,5657,876,4801,8.159802451715318,8.93219590304235,0.2650875158743305,0.4110445205479452,0.373916404395119,92524.0,161771.0
0.1,47,2,18196,11844,6352,18196,0,5863,906,5069,7.986913204998311,8.931193668938228,0.2785777093866784,0.43398972602739727,0.3490877115849637,94597.0,162512.0
0.1,48,1,18296,11431,6865,18296,0,5798,892,4729,8.429708686904032,9.251038478355925,0.2584717971141233,0.4048801369863014,0.37521862702229997,96360.0,169257.0
0.1,48,2,18457,12023,6434,18457,0,5982,941,5094,8.306246361141147,9.271387549439238,0.27599284824185943,0.4361301369863014,0.34859402936555234,99866.0,171122.0
0.1,49,1,18265,11379,6886,18265,0,5681,907,4784,8.213199753932683,9.019709827539009,0.2619217081850534,0.4095890410958904,0.37700520120448944,93458.0,164745.0
0.1,49,2,18302,11949,6353,18302,0,5948,961,5037,8.101682149133818,9.052070811933122,0.2752158234072779,0.43125,0.34712053327505193,96807.0,165671.0
0.1,50,1,18125,11188,6937,18125,0,5599,916,4666,8.205309259921345,8.989406896551724,0.2574344827586207,0.399486301369863,0.38273103448275864,91801.0,162933.0
0.1,50,2,18117,11909,6208,18117,0,5816,911,5175,8.037030817029137,8.957829662747695,0.2856433184302037,0.4430650684931507,0.3426615885632279,95713.0,162289.0
0.1,51,1,18280,11488,6792,18280,0,5708,940,4836,8.260010445682452,9.044310722100656,0.2645514223194748,0.41404109589041094,0.3715536105032823,94891.0,165330.0
0.1,51,2,18253,11838,6415,18253,0,5933,909,4990,8.174860618347694,9.119761135155866,0.2733797184024544,0.4272260273972603,0.3514490768640771,96774.0,166463.0
0.1,52,1,18565,11493,7072,18565,0,5744,951,4793,8.256068911511354,9.081766765418799,0.2581739833019122,0.4103595890410959,0.38093186102881765,94887.0,168603.0
0.1,52,2,18196,11821,6375,18196,0,5864,919,5029,8.146688097453683,9.094251483842603,0.2763794240492416,0.4305650684931507,0.35035172565398986,96302.0,165479.0
0.1,53,1,18407,11399,7008,18407,0,5758,917,4718,8.3922273883674,9.211006682240452,0.256315532134514,0.40393835616438356,0.3807247242896724,95663.0,169547.0
0.1,53,2,18221,11899,6322,18221,0,5865,924,5107,8.238759559626859,9.191372592064102,0.28028099445694526,0.4372431506849315,0.3469622962515779,98033.0,167476.0
0.1,54,1,18290,11259,7031,18290,0,5628,884,4734,8.290256683542054,9.083816293056316,0.25882996172772005,0.4053082191780822,0.38441771459814106,93340.0,166143.0
0.1,54,2,18431,11934,6497,18431,0,5874,938,5112,8.189877660465896,9.131083500623948,0.2773587976778254,0.43767123287671234,0.35250393359014703,97738.0,168295.0
0.1,55,1,18280,11299,6981,18280,0,5672,909,4714,8.355429684042836,9.152571115973743,0.2578774617067834,0.4035958904109589,0.38189277899343543,94408.0,167309.0
0.1,55,2,18359,11919,6440,18359,0,5868,983,5062,8.216209413541405,9.159921564355358,0.27572307859905226,0.4333904109589041,0.35078163298654613,97929.0,168167.0
0.1,56,1,18284,11308,6976,18284,0,5633,877,4795,8.281924301379554,9.087234740756946,0.2622511485451761,0.4105308219178082,0.38153576897834174,93652.0,166151.0
0.1,56,2,18363,11980,6383,18363,0,5955,932,5087,8.152921535893155,9.092523008223058,0.27702445134237325,0.43553082191780823,0.3476011544954528,97672.0,166966.0
0.1,57,1,18295,11434,6861,18295,0,5807,927,4699,8.36295259751618,9.174583219458869,0.25684613282317575,0.40231164383561646,0.3750204974036622,95622.0,167849.0
0.1,57,2,18228,11956,6272,18228,0,5919,975,5059,8.21169287387086,9.167324994513935,0.27754004827737544,0.4331335616438356,0.34408602150537637,98179.0,167102.0
0.1,58,1,18462,11554,6908,18462,0,5874,894,4783,8.37303098494028,9.158866861661792,0.25907268984942045,0.40950342465753425,0.37417397898385873,96742.0,169091.0
0.1,58,2,18354,11955,6399,18354,0,5959,892,5099,8.15650355499791,9.135883186226435,0.2778141004685627,0.4365582191780822,0.34864334749918274,97511.0,167680.0
0.1,59,1,18195,11206,6989,18195,0,5667,879,4653,8.221310012493307,9.03116240725474,0.25572959604286893,0.39837328767123287,0.3841165155262435,92128.0,164322.0
0.1,59,2,18429,12063,6366,18429,0,5935,1000,5124,8.136864793169195,9.064355092517228,0.27804004558033535,0.4386986301369863,0.3454338271202995,98155.0,167047.0
0.1,60,1,18187,11290,6897,18187,0,5611,952,4719,8.231443755535873,9.027877055039314,0.2594710507505361,0.4040239726027397,0.3792269203277066,92933.0,164190.0
0.1,60,2,18156,11865,6291,18156,0,5851,946,5061,8.11723556679309,9.049350077109496,0.2787508261731659,0.43330479452054793,0.3464970257766028,96311.0,164300.0
0.1,61,1,18277,11404,6873,18277,0,5739,904,4760,8.256313574184496,9.060020791158287,0.26043661432401377,0.4075342465753425,0.37604639711112325,94155.0,165590.0
0.1,61,2,18202,11881,6321,18202,0,5864,959,5058,8.09965491120276,9.053840237336557,0.2778815514778596,0.43304794520547946,0.34726953082078893,96232.0,164798.0
0.1,62,1,18228,11235,6993,18228,0,5578,963,4690,8.340008900756564,9.142747421549265,0.2572964669738863,0.401541095890411,0.3836405529953917,93700.0,166654.0
0.1,62,2,18552,12036,6516,18552,0,6012,914,5099,8.206380857427718,9.150819318671841,0.2748490728762398,0.4365582191780822,0.351228978007762,98772.0,169766.0
0.1,63,1,18380,11378,7002,18380,0,5780,898,4699,8.413605203023378,9.227203482045702,0.255658324265506,0.40231164383561646,0.3809575625680087,95730.0,169596.0
0.1,63,2,18394,12045,6349,18394,0,5969,911,5162,8.264923204649232,9.22583451125367,0.28063498967054473,0.44195205479452054,0.34516690225073393,99551.0,169700.0
0.1,64,1,18489,11466,7023,18489,0,5797,900,4769,8.321646607360893,9.13900156850019,0.2579371518200011,0.40830479452054796,0.37984747687814374,95416.0,168971.0
0.1,64,2,18194,11941,6253,18194,0,5923,933,5083,8.177790804790218,9.120809057931186,0.27937781686270197,0.43518835616438356,0.34368473123007587,97651.0,165944.0
0.1,65,1,18316,11454,6862,18316,0,5792,870,4787,8.332198358651999,9.1059183227779,0.26135619130814586,0.4098458904109589,0.37464511902162045,95437.0,166784.0
0.1,65,2,18160,11982,6178,18160,0,5937,937,5103,8.159989984977466,9.083590308370043,0.28100220264317183,0.43690068493150686,0.34019823788546255,97773.0,164958.0
0.1,66,1,18403,11416,6987,18403,0,5670,924,4814,8.285126138752627,9.083410313535836,0.2615877846003369,0.41215753424657536,0.37966635874585664,94583.0,167162.0
0.1,66,2,18145,11811,6334,18145,0,5870,917,5019,8.157395648124629,9.101019564618353,0.27660512537889226,0.42970890410958906,0.34907688068338383,96347.0,165138.0
0.1,67,1,18318,11342,6976,18318,0,5762,906,4669,8.300476106506789,9.093187029151654,0.25488590457473526,0.3997431506849315,0.3808276012665138,94144.0,166569.0
0.1,67,2,18441,12043,6398,18441,0,5924,982,5132,8.119322427966454,9.077381920720134,0.27829293422265605,0.43938356164383563,0.34694430887695893,97781.0,167396.0
0.1,68,1,18379,11438,6941,18379,0,5861,944,4628,8.33266305298129,9.10881984874041,0.2518091299853093,0.39623287671232876,0.37765928505359375,95309.0,167411.0
0.1,68,2,18194,11878,6316,18194,0,5758,918,5197,8.08545209631251,9.056007474991755,0.2856436187754205,0.4449486301369863,0.3471474112344729,96039.0,164765.0
0.1,69,1,18355,11444,6911,18355,0,5793,973,4678,8.353809856693465,9.152819395260147,0.2548624353037319,0.40051369863013697,0.3765186597657314,95601.0,168000.0
0.1,69,2,18179,11854,6325,18179,0,5819,915,5120,8.207271806984984,9.147532867594476,0.2816436547664888,0.4383561643835616,0.3479289289839925,97289.0,166293.0
0.1,70,1,18330,11356,6974,18330,0,5675,898,4779,8.198925678055653,8.982705946535734,0.26072013093289687,0.4091609589041096,0.38046917621385706,93107.0,164653.0
0.1,70,2,18325,11840,6485,18325,0,5854,928,5050,7.986993243243243,8.947230559345156,0.2755798090040928,0.4323630136986301,0.3538881309686221,94566.0,163958.0
0.1,71,1,18115,11234,6881,18115,0,5590,905,4736,8.268381698415524,9.057631796853437,0.26144079492133593,0.4054794520547945,0.379850952249517,92887.0,164079.0
0.1,71,2,18287,11832,6455,18287,0,5816,1000,5009,8.09710953346856,9.052277574233061,0.2739104281730191,0.4288527397260274,0.35298299338327777,95805.0,165539.0
0.1,72,1,18350,11364,6986,18350,0,5713,922,4722,8.28968673002464,9.110136239782017,0.2573297002724796,0.40428082191780823,0.38070844686648503,94204.0,167171.0
0.1,72,2,18451,12039,6412,18451,0,6019,951,5062,8.17227344463826,9.115874478348058,0.2743482738062978,0.4333904109589041,0.3475150398352393,98386.0,168197.0
0.1,73,1,18293,11426,6867,18293,0,5789,880,4753,8.354892350778925,9.14858142458864,0.25982616301317446,0.40693493150684934,0.3753894932487837,95463.0,167355.0
0.1,73,2,18333,12049,6284,18333,0,6011,1017,5017,8.19180014938999,9.147384497899962,0.2736595210822015,0.4295376712328767,0.3427698685430644,98703.0,167699.0
0.1,74,1,18224,11349,6875,18224,0,5702,976,4666,8.268922372015156,9.045269973661107,0.2560359964881475,0.399486301369863,0.3772497805092186,93844.0,164841.0
0.1,74,2,18363,11829,6534,18363,0,5795,888,5141,8.102037365795926,9.066383488536731,0.2799651473070849,0.4401541095890411,0.3558242117301095,95839.0,166486.0
0.1,75,1,18405,11475,6930,18405,0,5845,956,4669,8.33281045751634,9.11415376256452,0.2536810649280087,0.3997431506849315,0.3765281173594132,95619.0,167746.0
0.1,75,2,18267,11961,6306,18267,0,5901,916,5135,8.106763648524371,9.062188646192588,0.28110800897793836,0.4396404109589041,0.34521267860075544,96965.0,165539.0
0.1,76,1,18164,11390,6774,18164,0,5691,941,4753,8.331782265144865,9.114622329883286,0.2616714380092491,0.40693493150684934,0.3729354767672319,94899.0,165558.0
0.1,76,2,18156,11763,6393,18156,0,5773,954,5029,8.16118337158888,9.129543952412426,0.27698832341925533,0.4305650684931507,0.35211500330469264,96000.0,165756.0
0.1,77,1,18062,11275,6787,18062,0,5551,929,4793,8.211441241685144,8.994740338832909,0.26536374709334515,0.4103595890410959,0.37576126674786847,92584.0,162463.0
0.1,77,2,18073,11783,6290,18073,0,5828,906,5042,8.046847152677586,8.993526254633984,0.27897969346539037,0.43167808219178083,0.3480329773695568,94816.0,162540.0
0.1,78,1,18096,11295,6801,18096,0,5641,913,4739,8.242496679946878,9.0388483642794,0.2618810786914235,0.405736301369863,0.3758289124668435,93099.0,163567.0
0.1,78,2,18207,11797,6410,18207,0,5782,920,5091,8.113927269644824,9.063601911352777,0.2796177294447191,0.4358732876712329,0.35206239358488495,95720.0,165021.0
0.1,79,1,18239,11360,6879,18239,0,5735,911,4713,8.31205985915493,9.115521684302868,0.25840232468885355,0.40351027397260275,0.37715883546247053,94425.0,166258.0
0.1,79,2,18477,11965,6512,18477,0,5909,976,5076,8.171333054743,9.131893705688153,0.27471992206527035,0.4345890410958904,0.3524381663689993,97770.0,168730.0
0.1,80,1,18151,11211,6940,18151,0,5574,913,4719,8.266167157256266,9.054707729601676,0.259985675720346,0.4040239726027397,0.3823480799955925,92672.0,164352.0
0.1,80,2,18362,11862,6500,18362,0,5799,918,5140,8.140111279716743,9.081690447663654,0.2799259339941183,0.4400684931506849,0.3539919398758305,96558.0,166758.0
0.1,81,1,18551,11519,7032,18551,0,5799,906,4805,8.312700755273895,9.115896717158105,0.25901568648590373,0.4113869863013699,0.3790631232817638,95754.0,169109.0
0.1,81,2,18186,11802,6384,18186,0,5849,895,5045,8.20081342145399,9.16089299461124,0.2774111954250522,0.4319349315068493,0.3510392609699769,96786.0,166600.0
0.1,82,1,18178,11352,6826,18178,0,5682,940,4722,8.26083509513742,9.059027395753109,0.2597645505556167,0.40428082191780823,0.37550885685994057,93777.0,164675.0
0.1,82,2,18112,11833,6279,18112,0,5796,985,5037,8.093044874503507,9.046378091872791,0.27810291519434627,0.43125,0.34667623674911663,95765.0,163848.0
0.1,83,1,18162,11364,6798,18162,0,5695,948,4720,8.344860964449138,9.116176632529458,0.2598832727673164,0.4041095890410959,0.37429798480343573,94831.0,165568.0
0.1,83,2,18318,11922,6396,18318,0,5906,924,5090,8.128921321925851,9.098864504858609,0.27786876296538926,0.4357876712328767,0.34916475597772684,96913.0,166673.0
0.1,84,1,18029,11231,6798,18029,0,5669,906,4649,8.282521592022082,9.064784513838815,0.2578623329080925,0.3980308219178082,0.37705918242830994,93021.0,163429.0
0.1,84,2,18353,12023,6330,18353,0,5906,907,5203,8.128586875155952,9.063313899634936,0.28349588623113386,0.4454623287671233,0.3449027406963439,97730.0,166339.0
0.1,85,1,18330,11335,6995,18330,0,5746,873,4713,8.34874283193648,9.187288597926896,0.2571194762684124,0.40351027397260275,0.38161483906164756,94633.0,168403.0
0.1,85,2,18541,12141,6400,18541,0,6084,960,5093,8.275100897784368,9.213904320155331,0.274688528126854,0.4360445205479452,0.34518095032630386,100468.0,170835.0
0.1,86,1,18209,11347,6862,18209,0,5754,908,4678,8.315149378690403,9.08045472019331,0.25690592564116643,0.40051369863013697,0.37684661431160416,94352.0,165346.0
0.1,86,2,18299,11956,6343,18299,0,5849,968,5130,8.127216460354633,9.077271982075523,0.28034318815235804,0.4392123287671233,0.34663096344062516,97169.0,166105.0
0.1,87,1,18100,11246,6854,18100,0,5613,922,4710,8.149919971545438,8.966077348066298,0.26022099447513813,0.4032534246575342,0.37867403314917125,91654.0,162286.0
0.1,87,2,18101,11882,6219,18101,0,5842,960,5080,8.013970712001347,8.941163471631402,0.2806474780398873,0.4349315068493151,0.3435721783326888,95222.0,161844.0
0.1,88,1,18198,11402,6796,18198,0,5753,860,4781,8.236975969128222,9.02681613364106,0.2627211781514452,0.4093321917808219,0.373447631607869,93918.0,164270.0
0.1,88,2,18321,11930,6391,18321,0,5893,941,5090,8.080553227158424,9.038262103596965,0.27782326292232956,0.4357876712328767,0.34883467059658313,96401.0,165590.0
0.1,89,1,18371,11511,6860,18371,0,5876,910,4719,8.285466075927374,9.089597735561483,0.2568722442980785,0.4040239726027397,0.3734146208698492,95374.0,166985.0
0.1,89,2,18118,11939,6179,18118,0,5892,965,5076,8.092637574336209,9.058560547521802,0.28016337344077713,0.4345890410958904,0.3410420576222541,96618.0,164123.0
0.1,90,1,18471,11300,7171,18471,0,5626,943,4728,8.309469026548673,9.150289643224514,0.2559688159818093,0.4047945205479452,0.3882301986898381,93897.0,169015.0
0.1,90,2,18257,11855,6402,18257,0,5834,985,5031,8.175622100379586,9.122747439338337,0.2755655365065454,0.430736301369863,0.3506600208139344,96922.0,166554.0
0.1,91,1,18036,11033,7003,18036,0,5457,864,4708,8.169672799782472,8.978653803504104,0.26103348857839875,0.40308219178082194,0.3882789975604347,90136.0,161939.0
0.1,91,2,18225,11954,6271,18225,0,5842,973,5135,8.012966371089176,8.94326474622771,0.2817558299039781,0.4396404109589041,0.3440877914951989,95787.0,162991.0
0.1,92,1,18094,11264,6830,18094,0,5628,939,4697,8.243963068181818,9.040179064883386,0.25958881397148226,0.4021404109589041,0.3774731955344313,92860.0,163573.0
0.1,92,2,18098,11930,6168,18098,0,5873,886,5169,8.079044425817267,9.000663056691348,0.2856116697977677,0.4425513698630137,0.34081113935241464,96383.0,162894.0
0.1,93,1,18335,11295,7040,18335,0,5625,936,4731,8.260203629924746,9.051486228524679,0.25803108808290154,0.4050513698630137,0.38396509408235613,93299.0,165959.0
0.1,93,2,18261,11939,6322,18261,0,5939,947,5051,8.043889773012815,8.997700016428453,0.2766004052352007,0.4324486301369863,0.3462022890312688,96036.0,164307.0
0.1,94,1,18424,11503,6921,18424,0,5815,936,4741,8.378509953925063,9.175477637863656,0.2573273990447243,0.40590753424657533,0.375651324359531,96378.0,169049.0
0.1,94,2,18566,12139,6427,18566,0,6123,914,5090,8.249279182799242,9.212862221264677,0.27415706129484,0.4357876712328767,0.34617041904556717,100138.0,171046.0
0.1,95,1,18202,11334,6868,18202,0,5670,938,4714,8.461884595023822,9.251236127898034,0.2589825293923745,0.4035958904109589,0.37732117349741784,95907.0,168391.0
0.1,95,2,18365,11924,6441,18365,0,5885,932,5103,8.211003019121101,9.196787367274707,0.2778655050367547,0.43690068493150686,0.3507214810781378,97908.0,168899.0
0.1,96,1,18132,11358,6774,18132,0,5621,913,4817,8.206550449022716,9.001433928965366,0.2656629163909111,0.41241438356164384,0.37359364659166117,93210.0,163214.0
0.1,96,2,18273,11958,6315,18273,0,6011,887,5056,8.054607793945475,8.99124391178241,0.27669238767580584,0.4328767123287671,0.3455918568379576,96317.0,164297.0
0.1,97,1,18496,11460,7036,18496,0,5735,956,4761,8.499825479930191,9.321799307958477,0.25740700692041524,0.4076198630136986,0.3804065743944637,97408.0,172416.0
0.1,97,2,18299,11932,6367,18299,0,5975,915,5039,8.299111632584646,9.28006994917755,0.275370238810864,0.4314212328767123,0.34794251051970054,99025.0,169816.0
0.1,98,1,18200,11352,6848,18200,0,5709,903,4740,8.270525017618041,9.06054945054945,0.26043956043956046,0.4058219178082192,0.37626373626373627,93887.0,164902.0
0.1,98,2,18301,11951,6350,18301,0,5905,963,5083,8.138984185423814,9.083875198076608,0.27774438555270203,0.43518835616438356,0.3469755751051855,97269.0,166244.0
0.1,99,1,18250,11369,6881,18250,0,5698,896,4768,8.278916351482101,9.072219178082191,0.26126027397260276,0.40821917808219177,0.37704109589041096,94123.0,165568.0
0.1,99,2,18287,11892,6395,18287,0,5848,882,5154,8.116548940464178,9.072182424673265,0.28183955815606715,0.44126712328767126,0.3497019740799475,96522.0,165903.0
0.1,100,1,18477,11468,7009,18477,0,5698,954,4812,8.328915242413673,9.154137576446393,0.2604318882935541,0.41198630136986303,0.3793364723710559,95516.0,169141.0
0.1,100,2,18255,11857,6398,18255,0,5940,908,5005,8.251497005988025,9.198082717063818,0.2741714598740071,0.4285102739726027,0.3504793207340455,97838.0,167911.0
0.15,1,1,18439,11230,7209,18439,0,5582,899,4749,8.233837934105075,8.950322685612019,0.2575519279787407,0.40659246575342467,0.39096480286349583,92466.0,165035.0
0.15,1,2,18269,11907,6362,18269,0,5864,927,5112,8.07684555303603,9.020198149871367,0.27981827138869125,0.43767123287671234,0.34824018829711534,96171.0,164790.0
0.15,2,1,18511,11216,7295,18511,0,5685,897,4632,8.319900142653353,9.055426503160284,0.2502295932148452,0.39657534246575343,0.3940900005402193,93316.0,167625.0
0.15,2,2,18302,12060,6242,18302,0,5914,946,5198,8.115671641791044,9.055021309146541,0.2840126762102502,0.44503424657534246,0.34105562233635667,97875.0,165725.0
0.15,3,1,18169,10967,7202,18169,0,5484,913,4558,8.193124829032552,8.895261159117178,0.25086686113710166,0.39023972602739726,0.39638945456546865,89854.0,161618.0
0.15,3,2,18307,12095,6212,18307,0,5869,918,5303,7.947664324100868,8.872180040421696,0.2896706177964713,0.45402397260273974,0.3393237559403507,96127.0,162423.0
0.15,4,1,18327,11210,7117,18327,0,5602,949,4647,8.32399643175736,9.034430075844382,0.2535603208381077,0.3978595890410959,0.3883341517978938,93312.0,165574.0
0.15,4,2,18330,12060,6270,18330,0,5971,955,5127,8.096434494195687,9.04506273867976,0.2797054009819967,0.4389554794520548,0.34206219312602293,97643.0,165796.0
0.15,5,1,18150,11056,7094,18150,0,5536,895,4614,8.133140376266281,8.804738292011018,0.25421487603305787,0.3950342465753425,0.3908539944903581,89920.0,159806.0
0.15,5,2,17940,11889,6051,17940,0,5720,914,5245,7.848683657162082,8.76231884057971,0.2923634336677815,0.4490582191780822,0.33729096989966556,93313.0,157196.0
0.15,6,1,18407,11213,7194,18407,0,5658,936,4613,8.375189512173371,9.130167870918672,0.2506111805291465,0.3949486301369863,0.39082957570489485,93911.0,168059.0
0.15,6,2,18383,12117,6266,18383,0,5990,951,5173,8.171081950977964,9.117499864004786,0.2814012946744275,0.44289383561643836,0.3408584017842572,99009.0,167607.0
0.15,7,1,18291,11120,7171,18291,0,5604,874,4641,8.355395683453237,9.067300858345634,0.2537313432835821,0.3973458904109589,0.39205073533431745,92912.0,165850.0
0.15,7,2,18213,11957,6256,18213,0,5786,974,5191,8.141423433971733,9.0905397243727,0.2850161972217647,0.4444349315068493,0.3434909130840608,97347.0,165566.0
0.15,8,1,18197,11085,7112,18197,0,5507,907,4668,8.228416779431665,8.940814419959334,0.2565258009562016,0.39965753424657535,0.3908336538989943,91212.0,162696.0
0.15,8,2,18125,11913,6212,18125,0,5824,915,5170,8.081507596743053,9.002206896551725,0.2852413793103448,0.4426369863013699,0.3427310344827586,96275.0,163165.0
0.15,9,1,18389,11222,7167,18389,0,5629,947,4636,8.195419711281412,8.89156560987547,0.252107238022731,0.3969178082191781,0.3897438686171081,91969.0,163507.0
0.15,9,2,18202,11864,6338,18202,0,5768,917,5173,7.962575859743763,8.916547632128337,0.2841995385122514,0.44289383561643836,0.3482034941215251,94468.0,162299.0
0.15,10,1,18185,11162,7023,18185,0,5553,937,4668,8.205787493280774,8.882650536156172,0.2566950783612868,0.39965753424657535,0.38619741545229586,91593.0,161531.0
0.15,10,2,18208,11895,6313,18208,0,5820,893,5174,7.979991593106347,8.929865992970123,0.2841608084358524,0.4429794520547945,0.3467157293497364,94922.0,162595.0
0.15,11,1,18527,11257,7270,18527,0,5641,915,4700,8.303366793994847,9.022021913963405,0.2536838128137313,0.4023972602739726,0.3924002806714525,93471.0,167151.0
0.15,11,2,18075,11821,6254,18075,0,5795,940,5084,8.072413501395822,9.026777316735823,0.28127247579529735,0.4352739726027397,0.34600276625172893,95424.0,163159.0
0.15,12,1,18258,11059,7199,18258,0,5494,882,4681,8.14051903427073,8.878464234855954,0.25638076459634135,0.4007705479452055,0.3942929126958046,90026.0,162103.0
0.15,12,2,18163,11856,6307,18163,0,5735,1004,5111,7.996120107962213,8.917744865936244,0.28139624511369266,0.43758561643835614,0.3472443979518802,94802.0,161973.0
0.15,13,1,18229,11131,7098,18229,0,5453,937,4726,8.148324499146527,8.860661583191618,0.25925722749465135,0.4046232876712329,0.38937956004169183,90699.0,161521.0
0.15,13,2,18062,11816,6246,18062,0,5791,960,5058,7.948882870683819,8.87459860480567,0.28003543350680987,0.43304794520547946,0.34580888052264425,93924.0,160293.0
0.15,14,1,18240,11212,7028,18240,0,5643,887,4678,8.23938637174456,8.937774122807017,0.25646929824561404,0.40051369863013697,0.38530701754385965,92380.0,163025.0
0.15,14,2,18117,11889,6228,18117,0,5801,955,5132,7.9916729750189255,8.934426229508198,0.28326985704034885,0.43938356164383563,0.34376552409339295,95013.0,161865.0
0.15,15,1,18331,11138,7193,18331,0,5563,897,4678,8.161968037349613,8.900769188805848,0.2551961158692925,0.40051369863013697,0.39239539577764443,90908.0,163160.0
0.15,15,2,18389,12026,6363,18389,0,5937,944,5143,8.009313154831199,8.946598509978791,0.2796780684104628,0.44032534246575344,0.3460220784164446,96320.0,164519.0
0.15,16,1,18373,11303,7070,18373,0,5687,908,4696,8.297620100858179,9.006150329287541,0.25559244543623794,0.40205479452054793,0.38480378816741956,93788.0,165470.0
0.15,16,2,18300,11948,6352,18300,0,5860,966,5112,8.102443923669233,9.045792349726776,0.27934426229508197,0.43767123287671234,0.34710382513661203,96808.0,165538.0
0.15,17,1,18385,11247,7138,18385,0,5591,954,4697,8.18067040099582,8.876257818874082,0.2554800108784335,0.4021404109589041,0.38825129181397877,92008.0,163190.0
0.15,17,2,18190,11801,6389,18190,0,5778,938,5075,7.939072959918651,8.886915887850467,0.2789994502473887,0.4345034246575342,0.35123694337548106,93689.0,161653.0
0.15,18,1,18542,11325,7217,18542,0,5741,911,4667,8.151346578366446,8.87601121777586,0.25169884586344515,0.39957191780821916,0.3892244633804336,92314.0,164579.0
0.15,18,2,18270,11991,6279,18270,0,5896,958,5130,7.980568759903261,8.912972085385878,0.28078817733990147,0.4392123287671233,0.34367816091954023,95695.0,162840.0
0.15,19,1,18173,11209,6964,18173,0,5651,903,4647,8.266571505040593,8.961921531942993,0.255709018874154,0.3978595890410959,0.3832058548395972,92660.0,162865.0
0.15,19,2,18260,11897,6363,18260,0,5797,971,5124,8.059594855846012,9.010021905805038,0.2806133625410734,0.4386986301369863,0.3484665936473165,95885.0,164523.0
0.15,20,1,18390,11153,7237,18390,0,5528,950,4673,8.325741952837802,9.02131593257205,0.25410549211528005,0.40008561643835616,0.3935290918977705,92857.0,165902.0
0.15,20,2,18065,11874,6191,18065,0,5820,963,5090,8.077227556004717,9.022751176307777,0.28176030999169666,0.4357876712328767,0.3427068917796845,95909.0,162996.0
0.15,21,1,18018,11098,6920,18018,0,5572,913,4611,8.216435393764643,8.913419913419913,0.2559107559107559,0.394777397260274,0.38406038406038406,91186.0,160602.0
0.15,21,2,18163,12056,6107,18163,0,5914,965,5175,7.972047113470471,8.893574849969719,0.2849198920883114,0.4430650684931507,0.33623300115619664,96111.0,161534.0
0.15,22,1,18561,11298,7263,18561,0,5765,847,4679,8.33306779961055,9.04137708097624,0.25208771079144443,0.40059931506849317,0.391304347826087,94147.0,167817.0
0.15,22,2,18390,12137,6253,18390,0,5977,953,5203,8.119386998434539,9.05247417074497,0.28292550299075586,0.4454623287671233,0.34002175095160414,98545.0,166475.0
0.15,23,1,18332,11096,7236,18332,0,5619,891,4575,8.189708002883922,8.932195068732272,0.24956360462579097,0.3916952054794521,0.39471961597207067,90873.0,163745.0
0.15,23,2,18367,12049,6318,18367,0,5830,1014,5202,7.953938086148228,8.892143518266456,0.28322534981216313,0.44537671232876713,0.34398649752273097,95837.0,163322.0
0.15,24,1,18229,11179,7050,18229,0,5613,905,4657,8.252974326862867,8.987547314718306,0.2554720500301717,0.39871575342465754,0.38674639310987985,92260.0,163834.0
0.15,24,2,18124,11979,6145,18124,0,5863,966,5144,8.085900325569748,9.004800264842197,0.28382255572721254,0.4404109589041096,0.33905318914146987,96861.0,163203.0
0.15,25,1,18421,11260,7161,18421,0,5639,927,4691,8.16101243339254,8.873839639541828,0.254655013300038,0.4016267123287671,0.38874111068888767,91893.0,163465.0
