h1,h2,tau1,tau2,balk_high,class_id,mean,std,n,se,ci95,metric
5,5,9,5,0.3,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,9,5,0.5,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,9,5,0.5,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,9,5,0.7,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,9,5,0.7,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,9,9,0.3,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,9,9,0.3,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,9,9,0.5,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,9,9,0.5,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,9,9,0.7,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,9,9,0.7,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,12,12,0.3,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,12,12,0.3,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,12,12,0.5,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,12,12,0.5,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,5,12,12,0.7,1,3.540730768053063,0.011477058125417182,50,0.0016231011257109309,0.0031812782063934245,mean_accepted_booking_delay
5,5,12,12,0.7,2,3.5373183793437732,0.00984087406922313,50,0.001391709757430106,0.0027277511245630075,mean_accepted_booking_delay
5,7,5,9,0.3,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,5,9,0.3,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,5,9,0.5,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,5,9,0.5,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,5,9,0.7,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,5,9,0.7,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,5,12,0.3,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,5,12,0.3,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,5,12,0.5,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,5,12,0.5,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,5,12,0.7,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,5,12,0.7,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,9,5,0.3,1,2.5012317315854413,0.02549232338033202,50,0.0036051589460866285,0.007066111534329792,mean_accepted_booking_delay
5,7,9,5,0.3,2,5.1303415155582215,0.02041944086400571,50,0.0028877450205952266,0.005659980240366644,mean_accepted_booking_delay
5,7,9,5,0.5,1,2.504913274512292,0.023335879148547345,50,0.003300191678177517,0.006468375689227933,mean_accepted_booking_delay
5,7,9,5,0.5,2,4.862462954778775,0.014219196696380606,50,0.002010898081407216,0.003941360239558144,mean_accepted_booking_delay
5,7,9,5,0.7,1,2.504090039851701,0.021116168415248687,50,0.002986277175819908,0.00585310326460702,mean_accepted_booking_delay
5,7,9,5,0.7,2,4.710158275120328,0.00873261640091969,50,0.001234978454918235,0.0024205577716397406,mean_accepted_booking_delay
5,7,9,9,0.3,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,9,9,0.3,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,9,9,0.5,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,9,9,0.5,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,9,9,0.7,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,9,9,0.7,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,12,12,0.3,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,12,12,0.3,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,12,12,0.5,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,12,12,0.5,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,7,12,12,0.7,1,2.495674653210148,0.02231305472163932,50,0.003155542460531535,0.006184863222641808,mean_accepted_booking_delay
5,7,12,12,0.7,2,5.371728854294157,0.010558894767293384,50,0.0014932532183576609,0.002926776307981015,mean_accepted_booking_delay
5,10,5,9,0.3,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,5,9,0.3,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,5,9,0.5,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,5,9,0.5,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,5,9,0.7,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,5,9,0.7,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,5,12,0.3,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,5,12,0.3,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,5,12,0.5,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,5,12,0.5,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,5,12,0.7,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,5,12,0.7,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,9,5,0.3,1,2.5012755583170696,0.024727389812031667,50,0.003496981003426148,0.0068540827667152495,mean_accepted_booking_delay
5,10,9,5,0.3,2,5.159203672716475,0.030337226958764375,50,0.004290331780987526,0.008409050290735551,mean_accepted_booking_delay
5,10,9,5,0.5,1,2.505518325140534,0.0234203255117505,50,0.003312134197391015,0.006491783026886389,mean_accepted_booking_delay
5,10,9,5,0.5,2,4.862726662776128,0.014620346569266116,50,0.0020676292404851093,0.0040525533113508145,mean_accepted_booking_delay
5,10,9,5,0.7,1,2.504090039851701,0.021116168415248687,50,0.002986277175819908,0.00585310326460702,mean_accepted_booking_delay
5,10,9,5,0.7,2,4.710158275120328,0.00873261640091969,50,0.001234978454918235,0.0024205577716397406,mean_accepted_booking_delay
5,10,9,9,0.3,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,9,9,0.3,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,9,9,0.5,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,9,9,0.5,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,9,9,0.7,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,9,9,0.7,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,12,12,0.3,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,12,12,0.3,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,12,12,0.5,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,12,12,0.5,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,10,12,12,0.7,1,2.5010292882482954,0.024025802794693418,50,0.003397761615915684,0.0066596127671947405,mean_accepted_booking_delay
5,10,12,12,0.7,2,7.19316866271533,0.057795812172677874,50,0.008173562142296906,0.016020181798901936,mean_accepted_booking_delay
5,14,5,9,0.3,1,2.4986551944954285,0.023752544659816358,50,0.0033591170798784927,0.0065838694765618455,mean_accepted_booking_delay
5,14,5,9,0.3,2,7.25202413442699,0.0659557870541789,50,0.00932755685690116,0.018282011439526274,mean_accepted_booking_delay
5,14,5,9,0.5,1,2.497691880097063,0.021486895483594684,50,0.0030387059006192806,0.0059558635652137894,mean_accepted_booking_delay
5,14,5,9,0.5,2,7.2231146660924255,0.07524701427189076,50,0.010641534811138975,0.02085740822983239,mean_accepted_booking_delay
5,14,5,9,0.7,1,2.5035786334840475,0.020359188070603933,50,0.002879223988835261,0.005643279018117111,mean_accepted_booking_delay
5,14,5,9,0.7,2,7.213472325003132,0.0617490467192356,50,0.008732633933395285,0.017115962509454758,mean_accepted_booking_delay
5,14,5,12,0.3,1,2.5000007581145898,0.023508130512672462,50,0.0033245516997058174,0.006516121331423402,mean_accepted_booking_delay
5,14,5,12,0.3,2,7.313270313302987,0.10161200427188233,50,0.014370107454120885,0.028165410610076935,mean_accepted_booking_delay
5,14,5,12,0.5,1,2.5000007581145898,0.023508130512672462,50,0.0033245516997058174,0.006516121331423402,mean_accepted_booking_delay
5,14,5,12,0.5,2,7.313270313302987,0.10161200427188233,50,0.014370107454120885,0.028165410610076935,mean_accepted_booking_delay
5,14,5,12,0.7,1,2.5000007581145898,0.023508130512672462,50,0.0033245516997058174,0.006516121331423402,mean_accepted_booking_delay
5,14,5,12,0.7,2,7.313270313302987,0.10161200427188233,50,0.014370107454120885,0.028165410610076935,mean_accepted_booking_delay
5,14,9,5,0.3,1,2.5012755583170696,0.024727389812031667,50,0.003496981003426148,0.0068540827667152495,mean_accepted_booking_delay
5,14,9,5,0.3,2,5.159203672716475,0.030337226958764375,50,0.004290331780987526,0.008409050290735551,mean_accepted_booking_delay
5,14,9,5,0.5,1,2.505518325140534,0.0234203255117505,50,0.003312134197391015,0.006491783026886389,mean_accepted_booking_delay
5,14,9,5,0.5,2,4.862726662776128,0.014620346569266116,50,0.0020676292404851093,0.0040525533113508145,mean_accepted_booking_delay
5,14,9,5,0.7,1,2.504090039851701,0.021116168415248687,50,0.002986277175819908,0.00585310326460702,mean_accepted_booking_delay
5,14,9,5,0.7,2,4.710158275120328,0.00873261640091969,50,0.001234978454918235,0.0024205577716397406,mean_accepted_booking_delay
5,14,9,9,0.3,1,2.4986551944954285,0.023752544659816358,50,0.0033591170798784927,0.0065838694765618455,mean_accepted_booking_delay
5,14,9,9,0.3,2,7.25202413442699,0.0659557870541789,50,0.00932755685690116,0.018282011439526274,mean_accepted_booking_delay
5,14,9,9,0.5,1,2.497691880097063,0.021486895483594684,50,0.0030387059006192806,0.0059558635652137894,mean_accepted_booking_delay
5,14,9,9,0.5,2,7.2231146660924255,0.07524701427189076,50,0.010641534811138975,0.02085740822983239,mean_accepted_booking_delay
5,14,9,9,0.7,1,2.5035786334840475,0.020359188070603933,50,0.002879223988835261,0.005643279018117111,mean_accepted_booking_delay
5,14,9,9,0.7,2,7.213472325003132,0.0617490467192356,50,0.008732633933395285,0.017115962509454758,mean_accepted_booking_delay
5,14,12,12,0.3,1,2.5000007581145898,0.023508130512672462,50,0.0033245516997058174,0.006516121331423402,mean_accepted_booking_delay
5,14,12,12,0.3,2,7.313270313302987,0.10161200427188233,50,0.014370107454120885,0.028165410610076935,mean_accepted_booking_delay
5,14,12,12,0.5,1,2.5000007581145898,0.023508130512672462,50,0.0033245516997058174,0.006516121331423402,mean_accepted_booking_delay
5,14,12,12,0.5,2,7.313270313302987,0.10161200427188233,50,0.014370107454120885,0.028165410610076935,mean_accepted_booking_delay
5,14,12,12,0.7,1,2.5000007581145898,0.023508130512672462,50,0.0033245516997058174,0.006516121331423402,mean_accepted_booking_delay
5,14,12,12,0.7,2,7.313270313302987,0.10161200427188233,50,0.014370107454120885,0.028165410610076935,mean_accepted_booking_delay
7,2,5,9,0.3,1,4.707061403539064,0.023882180325978032,50,0.0033774503316038036,0.006619802649943455,mean_accepted_booking_delay
7,2,5,9,0.3,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,5,9,0.5,1,4.55241033356904,0.016830051428782983,50,0.002380128698602158,0.004665052249260229,mean_accepted_booking_delay
7,2,5,9,0.5,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,5,9,0.7,1,4.463016173852309,0.013770612178335806,50,0.0019474586504782607,0.003817018954937391,mean_accepted_booking_delay
7,2,5,9,0.7,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,5,12,0.3,1,4.707061403539064,0.023882180325978032,50,0.0033774503316038036,0.006619802649943455,mean_accepted_booking_delay
7,2,5,12,0.3,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,5,12,0.5,1,4.55241033356904,0.016830051428782983,50,0.002380128698602158,0.004665052249260229,mean_accepted_booking_delay
7,2,5,12,0.5,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,5,12,0.7,1,4.463016173852309,0.013770612178335806,50,0.0019474586504782607,0.003817018954937391,mean_accepted_booking_delay
7,2,5,12,0.7,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,9,5,0.3,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,9,5,0.3,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,9,5,0.5,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,9,5,0.5,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,9,5,0.7,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,9,5,0.7,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,9,9,0.3,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,9,9,0.3,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,9,9,0.5,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,9,9,0.5,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,9,9,0.7,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,9,9,0.7,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,12,12,0.3,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,12,12,0.3,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,12,12,0.5,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,12,12,0.5,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,2,12,12,0.7,1,5.06424708483821,0.02141923706919442,50,0.0030291375558939293,0.005937109609552101,mean_accepted_booking_delay
7,2,12,12,0.7,2,1.0,0.0,50,0.0,0.0,mean_accepted_booking_delay
7,5,5,9,0.3,1,5.1347367326655515,0.01820006683270574,50,0.0025738781350909193,0.005044801144778201,mean_accepted_booking_delay
7,5,5,9,0.3,2,2.502415299988486,0.02315749281642472,50,0.0032749640411545364,0.006418929520662892,mean_accepted_booking_delay
7,5,5,9,0.5,1,4.861802929372068,0.014146120834535808,50,0.0020005635939169147,0.003921104644077153,mean_accepted_booking_delay
7,5,5,9,0.5,2,2.5023786198533524,0.022512659457126136,50,0.00318377083293547,0.006240190832553521,mean_accepted_booking_delay
7,5,5,9,0.7,1,4.709592011290224,0.013446418941151884,50,0.0019016108031927467,0.0037271571742577836,mean_accepted_booking_delay
7,5,5,9,0.7,2,2.4986716839500773,0.023782390440433024,50,0.003363337910651263,0.006592142304876475,mean_accepted_booking_delay
7,5,5,12,0.3,1,5.1347367326655515,0.01820006683270574,50,0.0025738781350909193,0.005044801144778201,mean_accepted_booking_delay
7,5,5,12,0.3,2,2.502415299988486,0.02315749281642472,50,0.0032749640411545364,0.006418929520662892,mean_accepted_booking_delay
7,5,5,12,0.5,1,4.861802929372068,0.014146120834535808,50,0.0020005635939169147,0.003921104644077153,mean_accepted_booking_delay
7,5,5,12,0.5,2,2.5023786198533524,0.022512659457126136,50,0.00318377083293547,0.006240190832553521,mean_accepted_booking_delay
7,5,5,12,0.7,1,4.709592011290224,0.013446418941151884,50,0.0019016108031927467,0.0037271571742577836,mean_accepted_booking_delay
7,5,5,12,0.7,2,2.4986716839500773,0.023782390440433024,50,0.003363337910651263,0.006592142304876475,mean_accepted_booking_delay
7,5,9,5,0.3,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,9,5,0.3,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,9,5,0.5,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,9,5,0.5,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,9,5,0.7,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,9,5,0.7,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,9,9,0.3,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,9,9,0.3,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,9,9,0.5,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,9,9,0.5,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,9,9,0.7,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,9,9,0.7,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,12,12,0.3,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,12,12,0.3,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,12,12,0.5,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,12,12,0.5,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,5,12,12,0.7,1,5.37298093260133,0.011007189258254361,50,0.0015566516332630766,0.00305103720119563,mean_accepted_booking_delay
7,5,12,12,0.7,2,2.5008635897919542,0.022295437820093703,50,0.0031530510544222545,0.006179980066667618,mean_accepted_booking_delay
7,7,5,9,0.3,1,4.86704355536074,0.018139164155724623,50,0.0025652651959137676,0.005027919783990985,mean_accepted_booking_delay
7,7,5,9,0.3,2,5.108048265183583,0.016557977967288817,50,0.0023416517006814735,0.004589637333335688,mean_accepted_booking_delay
7,7,5,9,0.5,1,4.714381905025079,0.022134415505126702,50,0.0031302790602551504,0.006135346958100095,mean_accepted_booking_delay
7,7,5,9,0.5,2,5.1841406973149216,0.013409453740580078,50,0.0018963831343942977,0.0037169109434128235,mean_accepted_booking_delay
7,7,5,9,0.7,1,4.4425836156350185,0.023917138384738686,50,0.0033823941476851587,0.006629492529462911,mean_accepted_booking_delay
7,7,5,9,0.7,2,5.263958194882084,0.013932853507255991,50,0.001970403039251897,0.0038619899569337177,mean_accepted_booking_delay
7,7,5,12,0.3,1,4.86704355536074,0.018139164155724623,50,0.0025652651959137676,0.005027919783990985,mean_accepted_booking_delay
7,7,5,12,0.3,2,5.108048265183583,0.016557977967288817,50,0.0023416517006814735,0.004589637333335688,mean_accepted_booking_delay
7,7,5,12,0.5,1,4.714381905025079,0.022134415505126702,50,0.0031302790602551504,0.006135346958100095,mean_accepted_booking_delay
7,7,5,12,0.5,2,5.1841406973149216,0.013409453740580078,50,0.0018963831343942977,0.0037169109434128235,mean_accepted_booking_delay
7,7,5,12,0.7,1,4.4425836156350185,0.023917138384738686,50,0.0033823941476851587,0.006629492529462911,mean_accepted_booking_delay
7,7,5,12,0.7,2,5.263958194882084,0.013932853507255991,50,0.001970403039251897,0.0038619899569337177,mean_accepted_booking_delay
7,7,9,5,0.3,1,5.104471954446009,0.014850677210085553,50,0.0021002029120928026,0.004116397707701893,mean_accepted_booking_delay
7,7,9,5,0.3,2,4.870728822310607,0.018860086561626434,50,0.0026672190202982654,0.0052277492797846,mean_accepted_booking_delay
7,7,9,5,0.5,1,5.1804223489357195,0.01304280386687144,50,0.0018445310119901838,0.00361528078350076,mean_accepted_booking_delay
7,7,9,5,0.5,2,4.72010481390796,0.019586527332548453,50,0.002769953259348134,0.005429108388322342,mean_accepted_booking_delay
7,7,9,5,0.7,1,5.264587710504615,0.014741474957714192,50,0.002084759381458276,0.00408612838765822,mean_accepted_booking_delay
7,7,9,5,0.7,2,4.443555482366361,0.024373840622663453,50,0.0034469815975690936,0.006756083931235423,mean_accepted_booking_delay
7,7,9,9,0.3,1,5.002110231607349,0.016128264451543407,50,0.002280881032491255,0.00447052682368286,mean_accepted_booking_delay
7,7,9,9,0.3,2,5.001289034375557,0.017059670351767506,50,0.0024126017181083795,0.004728699367492424,mean_accepted_booking_delay
7,7,9,9,0.5,1,5.002110231607349,0.016128264451543407,50,0.002280881032491255,0.00447052682368286,mean_accepted_booking_delay
7,7,9,9,0.5,2,5.001289034375557,0.017059670351767506,50,0.0024126017181083795,0.004728699367492424,mean_accepted_booking_delay
7,7,9,9,0.7,1,5.002110231607349,0.016128264451543407,50,0.002280881032491255,0.00447052682368286,mean_accepted_booking_delay
7,7,9,9,0.7,2,5.001289034375557,0.017059670351767506,50,0.0024126017181083795,0.004728699367492424,mean_accepted_booking_delay
7,7,12,12,0.3,1,5.002110231607349,0.016128264451543407,50,0.002280881032491255,0.00447052682368286,mean_accepted_booking_delay
7,7,12,12,0.3,2,5.001289034375557,0.017059670351767506,50,0.0024126017181083795,0.004728699367492424,mean_accepted_booking_delay
7,7,12,12,0.5,1,5.002110231607349,0.016128264451543407,50,0.002280881032491255,0.00447052682368286,mean_accepted_booking_delay
7,7,12,12,0.5,2,5.001289034375557,0.017059670351767506,50,0.0024126017181083795,0.004728699367492424,mean_accepted_booking_delay
7,7,12,12,0.7,1,5.002110231607349,0.016128264451543407,50,0.002280881032491255,0.00447052682368286,mean_accepted_booking_delay
7,7,12,12,0.7,2,5.001289034375557,0.017059670351767506,50,0.0024126017181083795,0.004728699367492424,mean_accepted_booking_delay
7,10,5,9,0.3,1,3.4240636039161374,0.027972252882716615,50,0.003955873939686774,0.007753512921786077,mean_accepted_booking_delay
7,10,5,9,0.3,2,7.567132301766549,0.025855160755854794,50,0.003656471899826645,0.007166684923660224,mean_accepted_booking_delay
7,10,5,9,0.5,1,3.359900348921582,0.03202326593143433,50,0.0045287736991714705,0.008876396450376082,mean_accepted_booking_delay
7,10,5,9,0.5,2,7.551668613433117,0.026309851409266744,50,0.0037207748687005915,0.00729271874265316,mean_accepted_booking_delay
7,10,5,9,0.7,1,3.2525704028089524,0.031396665749883396,50,0.004440159051677993,0.008702711741288867,mean_accepted_booking_delay
7,10,5,9,0.7,2,7.512289326357405,0.03054661643633798,50,0.004319943924887807,0.008467090092780101,mean_accepted_booking_delay
7,10,5,12,0.3,1,3.4240636039161374,0.027972252882716615,50,0.003955873939686774,0.007753512921786077,mean_accepted_booking_delay
7,10,5,12,0.3,2,7.567132301766549,0.025855160755854794,50,0.003656471899826645,0.007166684923660224,mean_accepted_booking_delay
7,10,5,12,0.5,1,3.359900348921582,0.03202326593143433,50,0.0045287736991714705,0.008876396450376082,mean_accepted_booking_delay
7,10,5,12,0.5,2,7.551668613433117,0.026309851409266744,50,0.0037207748687005915,0.00729271874265316,mean_accepted_booking_delay
7,10,5,12,0.7,1,3.2525704028089524,0.031396665749883396,50,0.004440159051677993,0.008702711741288867,mean_accepted_booking_delay
7,10,5,12,0.7,2,7.512289326357405,0.03054661643633798,50,0.004319943924887807,0.008467090092780101,mean_accepted_booking_delay
7,10,9,5,0.3,1,4.178395564246692,0.03686513718419413,50,0.005213517698463203,0.010218494688987877,mean_accepted_booking_delay
7,10,9,5,0.3,2,6.071830062180785,0.02260928421554094,50,0.003197435637316594,0.006266973849140524,mean_accepted_booking_delay
7,10,9,5,0.5,1,4.8291696131545505,0.022963926411449287,50,0.00324758961764093,0.006365275650576223,mean_accepted_booking_delay
7,10,9,5,0.5,2,5.684408323035034,0.02206990002471205,50,0.003121155193516608,0.006117464179292552,mean_accepted_booking_delay
7,10,9,5,0.7,1,5.145829386924239,0.015920991660021883,50,0.0022515682332031883,0.004413073737078249,mean_accepted_booking_delay
7,10,9,5,0.7,2,5.159204432770856,0.026242625026060493,50,0.0037112676224126343,0.007274084539928763,mean_accepted_booking_delay
7,10,9,9,0.3,1,3.508377324807563,0.028963625045915944,50,0.004096075135542339,0.008028307265662985,mean_accepted_booking_delay
7,10,9,9,0.3,2,7.590748926766984,0.024021312542924972,50,0.0033971265984207434,0.006658368132904657,mean_accepted_booking_delay
7,10,9,9,0.5,1,3.508377324807563,0.028963625045915944,50,0.004096075135542339,0.008028307265662985,mean_accepted_booking_delay
7,10,9,9,0.5,2,7.590748926766984,0.024021312542924972,50,0.0033971265984207434,0.006658368132904657,mean_accepted_booking_delay
