h1,h2,tau1,tau2,balk_high,weight_regime,w1,w2,obj_professor_mean,obj_professor_std,obj_pooled_mean,obj_pooled_std,c1_served_rate_mean,c1_served_rate_std,c2_served_rate_mean,c2_served_rate_std,obj_professor_se,obj_professor_ci95,obj_pooled_se,obj_pooled_ci95,c1_served_rate_se,c1_served_rate_ci95,c2_served_rate_se,c2_served_rate_ci95
5.0,2.0,12.0,12.0,0.3,equal,1.0,1.0,0.6408500616318746,0.0037481370252300415,0.32025165595231586,0.001638636325695629,0.6090575203283586,0.0037139586771265855,0.03179254130351596,0.0011954726958357273,0.0005300666214713072,0.001038930578083762,0.00023173817155959747,0.000454206816256811,0.0005252330731285655,0.0010294568233319885,0.00016906536998976114,0.0003313681251799318
5.0,2.0,12.0,12.0,0.3,priority,2.0,1.0,1.249907581960233,0.007365791570776305,0.4164799729480315,0.0021313250296018252,0.6090575203283586,0.0037139586771265855,0.03179254130351596,0.0011954726958357273,0.0010416802337005274,0.0020416932580530336,0.0003014148762688139,0.0005907731574868753,0.0005252330731285655,0.0010294568233319885,0.00016906536998976114,0.0003313681251799318
5.0,2.0,12.0,12.0,0.5,equal,1.0,1.0,0.6408500616318746,0.0037481370252300415,0.32025165595231586,0.001638636325695629,0.6090575203283586,0.0037139586771265855,0.03179254130351596,0.0011954726958357273,0.0005300666214713072,0.001038930578083762,0.00023173817155959747,0.000454206816256811,0.0005252330731285655,0.0010294568233319885,0.00016906536998976114,0.0003313681251799318
5.0,2.0,12.0,12.0,0.5,priority,2.0,1.0,1.249907581960233,0.007365791570776305,0.4164799729480315,0.0021313250296018252,0.6090575203283586,0.0037139586771265855,0.03179254130351596,0.0011954726958357273,0.0010416802337005274,0.0020416932580530336,0.0003014148762688139,0.0005907731574868753,0.0005252330731285655,0.0010294568233319885,0.00016906536998976114,0.0003313681251799318
5.0,2.0,12.0,12.0,0.7,equal,1.0,1.0,0.6408500616318746,0.0037481370252300415,0.32025165595231586,0.001638636325695629,0.6090575203283586,0.0037139586771265855,0.03179254130351596,0.0011954726958357273,0.0005300666214713072,0.001038930578083762,0.00023173817155959747,0.000454206816256811,0.0005252330731285655,0.0010294568233319885,0.00016906536998976114,0.0003313681251799318
5.0,2.0,12.0,12.0,0.7,priority,2.0,1.0,1.249907581960233,0.007365791570776305,0.4164799729480315,0.0021313250296018252,0.6090575203283586,0.0037139586771265855,0.03179254130351596,0.0011954726958357273,0.0010416802337005274,0.0020416932580530336,0.0003014148762688139,0.0005907731574868753,0.0005252330731285655,0.0010294568233319885,0.00016906536998976114,0.0003313681251799318
5.0,5.0,5.0,9.0,0.3,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,9.0,0.3,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,9.0,0.5,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,9.0,0.5,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,9.0,0.7,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,9.0,0.7,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,12.0,0.3,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,12.0,0.3,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,12.0,0.5,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,12.0,0.5,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,12.0,0.7,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,5.0,12.0,0.7,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,5.0,0.3,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,5.0,0.3,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,5.0,0.5,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,5.0,0.5,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,5.0,0.7,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,5.0,0.7,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,9.0,0.3,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,9.0,0.3,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,9.0,0.5,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,9.0,0.5,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,9.0,0.7,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,9.0,9.0,0.7,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,12.0,12.0,0.3,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,12.0,12.0,0.3,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,12.0,12.0,0.5,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,12.0,12.0,0.5,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,12.0,12.0,0.7,equal,1.0,1.0,0.6405517775786508,0.003383141071422524,0.32027717692493957,0.0016916749992682424,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.00047844839866271766,0.0009377588613789266,0.0002392389727092644,0.00046890838651015817,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,5.0,12.0,12.0,0.7,priority,2.0,1.0,0.9609323360012015,0.005434493782019888,0.3203119220179569,0.0018107799820204547,0.3203805584225507,0.002825761250166419,0.32017121915610014,0.0030540821268203277,0.000768553481116478,0.001506364822988297,0.0002560829609047036,0.000501922603373219,0.00039962298840137017,0.0007832610572666855,0.0004319124364350574,0.0008465483754127126
5.0,7.0,5.0,9.0,0.3,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,9.0,0.3,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,9.0,0.5,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,9.0,0.5,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,9.0,0.7,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,9.0,0.7,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,12.0,0.3,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,12.0,0.3,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,12.0,0.5,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,12.0,0.5,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,12.0,0.7,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,5.0,12.0,0.7,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,9.0,5.0,0.3,equal,1.0,1.0,0.6405298142818424,0.004183604102637478,0.320354055837017,0.001728901094226031,0.11022800012736955,0.0025288114441284013,0.5303018141544729,0.0041194016680244725,0.0005916509661549643,0.00115963589366373,0.00024450353754561373,0.0004792269335894029,0.00035762794409706773,0.0007009507704302528,0.0005825713707782559,0.0011418398867253815
5.0,7.0,9.0,5.0,0.3,priority,2.0,1.0,0.7507578144092119,0.005552061879391902,0.2503333307015804,0.0017112020787314079,0.11022800012736955,0.0025288114441284013,0.5303018141544729,0.0041194016680244725,0.0007851801208970682,0.0015389530369582535,0.00024200051877029896,0.00047432101678978597,0.00035762794409706773,0.0007009507704302528,0.0005825713707782559,0.0011418398867253815
5.0,7.0,9.0,5.0,0.5,equal,1.0,1.0,0.6402913287851277,0.0037136340581795666,0.32024690656810095,0.001523682456000439,0.11022349243029902,0.0022826356367115406,0.5300678363548288,0.004013067661113568,0.0005251871650768179,0.001029366843550563,0.00021548123940257673,0.0004223432292290504,0.00032281342753936055,0.0006327143179771467,0.0005675334713067683,0.001112365603761266
5.0,7.0,9.0,5.0,0.5,priority,2.0,1.0,0.7505148212154268,0.004679561377248718,0.25026305097671975,0.0015247493534358398,0.11022349243029902,0.0022826356367115406,0.5300678363548288,0.004013067661113568,0.0006617899165662456,0.0012971082364698415,0.00021563212148485722,0.00042263895811032017,0.00032281342753936055,0.0006327143179771467,0.0005675334713067683,0.001112365603761266
5.0,7.0,9.0,5.0,0.7,equal,1.0,1.0,0.640092297823659,0.004607994109653734,0.32000428910556084,0.0018770408948392717,0.11048007602061274,0.0019354856952184711,0.5296122218030461,0.005001722788381592,0.0006516687765207645,0.0012772708019806983,0.0002654536690610628,0.0005202891913596832,0.00027371901199570804,0.0005364892635115878,0.0007073504202559821,0.0013864068237017249
5.0,7.0,9.0,5.0,0.7,priority,2.0,1.0,0.7505723738442717,0.0049942164881172,0.2501554962248899,0.0013888430019461373,0.11048007602061274,0.0019354856952184711,0.5296122218030461,0.005001722788381592,0.0007062888690922673,0.001384326183420844,0.00019641206093591902,0.00038496763943440126,0.00027371901199570804,0.0005364892635115878,0.0007073504202559821,0.0013864068237017249
5.0,7.0,9.0,9.0,0.3,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,9.0,9.0,0.3,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,9.0,9.0,0.5,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,9.0,9.0,0.5,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,9.0,9.0,0.7,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,9.0,9.0,0.7,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,12.0,12.0,0.3,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,12.0,12.0,0.3,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,12.0,12.0,0.5,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,12.0,12.0,0.5,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,12.0,12.0,0.7,equal,1.0,1.0,0.641081429876231,0.004833963805934889,0.32059306915328156,0.002003734400124667,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0006836257174373784,0.0013399064061772616,0.0002833708364049822,0.000555406839353765,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,7.0,12.0,12.0,0.7,priority,2.0,1.0,0.7516133526898763,0.005953995162481279,0.25058616301522124,0.001770176609976119,0.11053192281364525,0.0024140342365541003,0.5305495070625857,0.004789517339966221,0.0008420220709084824,0.0016503632589806255,0.0002503407769623856,0.0004906679228462757,0.00034139599573677887,0.0006691361516440866,0.0006773400379401339,0.0013275864743626624
5.0,10.0,5.0,9.0,0.3,equal,1.0,1.0,0.5385766943984998,0.0033911207167272336,0.269232009149211,0.0017335708607757582,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.00047957689092400244,0.0009399707062110448,0.0002451639422643878,0.00048052132683820003,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,9.0,0.3,priority,2.0,1.0,0.6487197969735565,0.004850939867310513,0.21619103189185196,0.0016746378837287855,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.000686026495060687,0.0013446119303189463,0.00023682956072330267,0.00046418593901767323,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,9.0,0.5,equal,1.0,1.0,0.5385766943984998,0.0033911207167272336,0.269232009149211,0.0017335708607757582,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.00047957689092400244,0.0009399707062110448,0.0002451639422643878,0.00048052132683820003,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,9.0,0.5,priority,2.0,1.0,0.6487197969735565,0.004850939867310513,0.21619103189185196,0.0016746378837287855,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.000686026495060687,0.0013446119303189463,0.00023682956072330267,0.00046418593901767323,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,9.0,0.7,equal,1.0,1.0,0.5385766943984998,0.0033911207167272336,0.269232009149211,0.0017335708607757582,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.00047957689092400244,0.0009399707062110448,0.0002451639422643878,0.00048052132683820003,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,9.0,0.7,priority,2.0,1.0,0.6487197969735565,0.004850939867310513,0.21619103189185196,0.0016746378837287855,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.000686026495060687,0.0013446119303189463,0.00023682956072330267,0.00046418593901767323,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,12.0,0.3,equal,1.0,1.0,0.5385766943984998,0.0033911207167272336,0.269232009149211,0.0017335708607757582,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.00047957689092400244,0.0009399707062110448,0.0002451639422643878,0.00048052132683820003,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,12.0,0.3,priority,2.0,1.0,0.6487197969735565,0.004850939867310513,0.21619103189185196,0.0016746378837287855,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.000686026495060687,0.0013446119303189463,0.00023682956072330267,0.00046418593901767323,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
5.0,10.0,5.0,12.0,0.5,equal,1.0,1.0,0.5385766943984998,0.0033911207167272336,0.269232009149211,0.0017335708607757582,0.11014310257505683,0.0024189186326631523,0.42843359182344287,0.0033421724278469996,0.00047957689092400244,0.0009399707062110448,0.0002451639422643878,0.00048052132683820003,0.00034208675365892126,0.0006704900371714857,0.0004726545575250641,0.0009264029327491257
