clinic_context_id,selection_objective,comparison,factor,contrast,fixed_other_level,rho,class1_share,slots_per_day,effect_average_utilization,effect_priority_weighted_utilization,effect_class_1_percent_serviced,effect_class_2_percent_serviced,effect_class_1_slot_utilization,effect_class_2_slot_utilization,n_rows
C041,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,0.1,30,-0.000703196347031887,-0.0008493150684931505,-0.003072715043992841,0.0,-0.0008493150684931075,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,low,2.5,0.1,30,0.003917808219177954,0.003963470319634688,0.015706870733112416,0.0,0.0039634703196347,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,medium,2.5,0.1,30,0.003963470319634743,0.003972602739726017,0.01592669281429988,0.0,0.003972602739726027,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,high,2.5,0.1,30,0.0034885844748856476,0.0034794520547945297,0.01391569847513538,0.0,0.0034794520547945323,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,low,2.5,0.1,30,0.003881278538812649,0.003908675799086781,0.015490393306510647,0.0,0.003908675799086747,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,medium,2.5,0.1,30,0.004100456621004378,0.004045662100456637,0.016220400588765848,0.0,0.004045662100456609,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,high,2.5,0.1,30,0.0036073059360730688,0.003543378995433788,0.014208850520494842,0.0,0.0035433789954338072,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,low,2.5,0.1,30,0.007799086757990603,0.007872146118721468,0.031197264039623064,0.0,0.007872146118721448,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,medium,2.5,0.1,30,0.008063926940639121,0.008018264840182653,0.03214709340306573,0.0,0.008018264840182638,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,high,2.5,0.1,30,0.007095890410958716,0.007022831050228317,0.028124548995630223,0.0,0.00702283105022834,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,low,2.5,0.1,30,-0.0008584474885845351,4.566210045660046e-05,0.00023037162187871662,-0.0009449642514351375,0.0012602739726027407,-0.0024292237442922193,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,medium,2.5,0.1,30,-0.0008127853881277458,5.479452054792944e-05,0.00045019370306618176,-0.0009449642514351375,0.0012694063926940683,-0.0024292237442922193,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,high,2.5,0.1,30,-0.000593607305936017,0.00019178082191778634,0.0011802009853213835,-0.0009449642514351375,0.0014063926940639307,-0.0024292237442922193,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,low,2.5,0.1,30,0.00069406392694078,0.0025707762557077517,0.016926653459313424,-0.0013943959355854295,0.0040821917808218965,-0.0030228310502283364,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,medium,2.5,0.1,30,0.00021917808219168444,0.002077625570776265,0.014915659120148922,-0.0013943959355854295,0.003589041095890401,-0.0030228310502283364,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,high,2.5,0.1,30,-0.00027397260273962496,0.0015753424657534154,0.012904109051877916,-0.0013943959355854295,0.0030867579908675988,-0.0030228310502283364,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,low,2.5,0.1,30,-0.000164383561643755,0.0026164383561643524,0.01715702508119214,-0.002339360187020567,0.005342465753424637,-0.005452054794520556,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,medium,2.5,0.1,30,-0.0005936073059360613,0.002132420091324194,0.015365852823215103,-0.002339360187020567,0.004858447488584469,-0.005452054794520556,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,high,2.5,0.1,30,-0.0008675799086756419,0.0017671232876712017,0.014084310037199298,-0.002339360187020567,0.0044931506849315295,-0.005452054794520556,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.5,0.1,30,4.56621004567892e-05,9.132420091328975e-06,0.00021982208118746517,0.0,9.132420091327586e-06,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.5,0.1,30,-0.0004748858447490956,-0.0004931506849314871,-0.0020109943391645015,0.0,-0.0004931506849314953,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,2.5,0.1,30,-0.00042922374429230634,-0.00048401826484015806,-0.0017911722579770362,0.0,-0.0004840182648401678,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.00021917808219172884,0.0001369863013698569,0.0007300072822552017,0.0,0.00013698630136986246,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.5,0.1,30,-0.0004931506849313094,-0.0005022831050228493,-0.0020115500682710064,0.0,-0.0005022831050228022,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,2.5,0.1,30,-0.00027397260273958056,-0.00036529680365299244,-0.0012815427860158046,0.0,-0.0003652968036529397,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0002648401826485181,0.00014611872146118586,0.0009498293634426669,0.0,0.00014611872146119004,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,2.5,0.1,30,-0.000968036529680405,-0.0009954337899543363,-0.0040225444074355075,0.0,-0.0009954337899542975,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,0.1,30,-0.000703196347031887,-0.0008493150684931505,-0.003072715043992841,0.0,-0.0008493150684931075,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,low,2.5,0.1,30,0.003917808219177954,0.003963470319634688,0.015706870733112416,0.0,0.0039634703196347,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,medium,2.5,0.1,30,0.003963470319634743,0.003972602739726017,0.01592669281429988,0.0,0.003972602739726027,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,high,2.5,0.1,30,0.0034885844748856476,0.0034794520547945297,0.01391569847513538,0.0,0.0034794520547945323,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,medium_to_high,low,2.5,0.1,30,0.003881278538812649,0.003908675799086781,0.015490393306510647,0.0,0.003908675799086747,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,medium_to_high,medium,2.5,0.1,30,0.004100456621004378,0.004045662100456637,0.016220400588765848,0.0,0.004045662100456609,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,medium_to_high,high,2.5,0.1,30,0.0036073059360730688,0.003543378995433788,0.014208850520494842,0.0,0.0035433789954338072,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_high,low,2.5,0.1,30,0.007799086757990603,0.007872146118721468,0.031197264039623064,0.0,0.007872146118721448,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_high,medium,2.5,0.1,30,0.008063926940639121,0.008018264840182653,0.03214709340306573,0.0,0.008018264840182638,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_high,high,2.5,0.1,30,0.007095890410958716,0.007022831050228317,0.028124548995630223,0.0,0.00702283105022834,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_medium,low,2.5,0.1,30,-0.0008584474885845351,4.566210045660046e-05,0.00023037162187871662,-0.0009449642514351375,0.0012602739726027407,-0.0024292237442922193,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_medium,medium,2.5,0.1,30,-0.0008127853881277458,5.479452054792944e-05,0.00045019370306618176,-0.0009449642514351375,0.0012694063926940683,-0.0024292237442922193,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_medium,high,2.5,0.1,30,-0.000593607305936017,0.00019178082191778634,0.0011802009853213835,-0.0009449642514351375,0.0014063926940639307,-0.0024292237442922193,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,medium_to_high,low,2.5,0.1,30,0.00069406392694078,0.0025707762557077517,0.016926653459313424,-0.0013943959355854295,0.0040821917808218965,-0.0030228310502283364,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,medium_to_high,medium,2.5,0.1,30,0.00021917808219168444,0.002077625570776265,0.014915659120148922,-0.0013943959355854295,0.003589041095890401,-0.0030228310502283364,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,medium_to_high,high,2.5,0.1,30,-0.00027397260273962496,0.0015753424657534154,0.012904109051877916,-0.0013943959355854295,0.0030867579908675988,-0.0030228310502283364,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_high,low,2.5,0.1,30,-0.000164383561643755,0.0026164383561643524,0.01715702508119214,-0.002339360187020567,0.005342465753424637,-0.005452054794520556,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_high,medium,2.5,0.1,30,-0.0005936073059360613,0.002132420091324194,0.015365852823215103,-0.002339360187020567,0.004858447488584469,-0.005452054794520556,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_high,high,2.5,0.1,30,-0.0008675799086756419,0.0017671232876712017,0.014084310037199298,-0.002339360187020567,0.0044931506849315295,-0.005452054794520556,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.5,0.1,30,4.56621004567892e-05,9.132420091328975e-06,0.00021982208118746517,0.0,9.132420091327586e-06,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.5,0.1,30,-0.0004748858447490956,-0.0004931506849314871,-0.0020109943391645015,0.0,-0.0004931506849314953,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,2.5,0.1,30,-0.00042922374429230634,-0.00048401826484015806,-0.0017911722579770362,0.0,-0.0004840182648401678,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.00021917808219172884,0.0001369863013698569,0.0007300072822552017,0.0,0.00013698630136986246,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.5,0.1,30,-0.0004931506849313094,-0.0005022831050228493,-0.0020115500682710064,0.0,-0.0005022831050228022,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,2.5,0.1,30,-0.00027397260273958056,-0.00036529680365299244,-0.0012815427860158046,0.0,-0.0003652968036529397,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0002648401826485181,0.00014611872146118586,0.0009498293634426669,0.0,0.00014611872146119004,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,2.5,0.1,30,-0.000968036529680405,-0.0009954337899543363,-0.0040225444074355075,0.0,-0.0009954337899542975,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,0.1,30,-0.000703196347031887,-0.0008493150684931505,-0.003072715043992841,0.0,-0.0008493150684931075,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_high,low,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_high,medium,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_high,high,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C041,priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,low_to_medium,low,2.5,0.1,50,0.004049315068493131,0.004043835616438352,0.016026469026550492,0.0,0.004043835616438361,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,low_to_medium,medium,2.5,0.1,50,0.0037808219178083525,0.0037698630136986265,0.015165575714283569,0.0,0.0037698630136986182,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,low_to_medium,high,2.5,0.1,50,0.0034904109589040887,0.006194520547945193,0.037571622972143545,-0.0019307041984768403,0.009282191780821918,-0.006175342465753431,10
C042,average_utilization,horizon_only_vs_baseline,noshow,medium_to_high,low,2.5,0.1,50,0.004043835616438329,0.004071232876712327,0.016121242116034655,0.0,0.004071232876712329,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,medium_to_high,medium,2.5,0.1,50,0.003364383561643758,0.0033589041095890447,0.013497098726432222,0.0,0.0033589041095890503,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,medium_to_high,high,2.5,0.1,50,0.003463013698630291,0.0034136986301369966,0.013613139509442724,0.0,0.003413698630136991,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,low_to_high,low,2.5,0.1,50,0.00809315068493146,0.00811506849315068,0.03214771114258515,0.0,0.00811506849315069,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,low_to_high,medium,2.5,0.1,50,0.00714520547945211,0.007128767123287671,0.02866267444071579,0.0,0.0071287671232876685,0.0,10
C042,average_utilization,horizon_only_vs_baseline,noshow,low_to_high,high,2.5,0.1,50,0.006953424657534379,0.009608219178082189,0.051184762481586266,-0.0019307041984768403,0.01269589041095891,-0.006175342465753431,10
C042,average_utilization,horizon_only_vs_baseline,balking,low_to_medium,low,2.5,0.1,50,0.00019178082191776414,0.002271232876712337,0.01343267849280656,-0.0022137531209877994,0.00468493150684932,-0.0048273972602739575,10
C042,average_utilization,horizon_only_vs_baseline,balking,low_to_medium,medium,2.5,0.1,50,-7.671232876701461e-05,0.001997260273972612,0.012571785180539636,-0.0022137531209877994,0.004410958904109577,-0.0048273972602739575,10
C042,average_utilization,horizon_only_vs_baseline,balking,low_to_medium,high,2.5,0.1,50,-0.0007561643835615861,0.0012849315068493294,0.009947641790937201,-0.0022137531209877994,0.0036986301369862987,-0.0048273972602739575,10
