background_id,selection_objective,comparison,first_policy,second_policy,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_HIGH_BK_HIGH_C022,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.002849315068493119,0.0018794520547947332,0.003791917808218952,0.021682191780821935,0.020169863013698674,0.023180890410958922,0.24026455967579982,0.23191594615143057,0.24886530671026033,-0.022636151434339235,-0.02561819433451472,-0.019327672518659536,0.04037808219178085,0.037583561643835646,0.04298698630136988,-0.0373917808219178,-0.040087808219178095,-0.034377808219178074,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.0014246575342464873,0.0006354794520548229,0.002180958904109729,0.020945205479452077,0.019731369863013704,0.022236027397260306,0.23586682478408977,0.22884543279152397,0.24314773111373447,-0.021732036627491493,-0.025778355732923336,-0.017920943985360364,0.04045479452054796,0.03827369863013701,0.04264123287671236,-0.03901917808219178,-0.0412109589041096,-0.03664027397260272,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0014739726027400257,0.00017520547945216043,0.002816575342466737,-0.0019397260273972372,-0.003189178082191746,-0.0007890410958904076,-0.0266568806918716,-0.03149296110546336,-0.021897090306944682,0.006694883250061956,0.004689502444055247,0.009182648384714399,-0.005249315068493141,-0.007479452054794503,-0.0028930136986301228,0.006619178082191779,0.003544931506849301,0.009512602739726029,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-4.9315068493538394e-05,-0.0013316438356168832,0.0013590410958901752,0.022884931506849317,0.022010753424657546,0.023860410958904097,0.2625237054759614,0.2573181748910501,0.26779097732549706,-0.02842691987755345,-0.03302856285701018,-0.024807506835102328,0.04570410958904109,0.043868356164383546,0.04764452054794522,-0.04563835616438357,-0.04818657534246575,-0.042843835616438376,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.0028986301369863686,0.001999863013698515,0.0037424657534248377,0.0019835616438356185,0.0008985616438356156,0.0029590410958903915,0.008838465408110629,-0.0025369106878247645,0.02025903200191972,0.0026669717330932486,-3.694925225111275e-05,0.0050235566205182325,0.0009095890410959012,-0.0009095890410958777,0.002537123287671238,0.0021479452054794625,0.00013630136986300865,0.00403287671232877,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.0013424657534246043,0.000487534246575296,0.002284931506849294,0.025265753424657523,0.024912328767123272,0.02559184931506848,0.27734908319484664,0.27099172119314713,0.2842064892346474,-0.0306383432421136,-0.03328761934155673,-0.02813454945550358,0.04890958904109588,0.048054794520547936,0.049638904109589044,-0.047287671232876693,-0.04881109589041093,-0.04546849315068491,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.0008219178082187417,-0.00032369863013714556,0.0020604109589031916,0.02445205479452056,0.022939589041095918,0.02583869863013699,0.2778377408462374,0.269918407263804,0.28743812936069346,-0.03061353646078675,-0.03278776945107565,-0.02848017886894303,0.04787397260273975,0.045254246575342466,0.05046082191780826,-0.046843835616438345,-0.04979739726027397,-0.043949999999999975,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.002076712328767627,-0.0034246575342469416,-0.000624520547946123,0.022468493150684943,0.02088198630136988,0.02398363013698629,0.26899927543812674,0.25980268172835363,0.2776353111136657,-0.033280508193879996,-0.036345244067734685,-0.030117924486720446,0.046964383561643834,0.04448753424657536,0.04901410958904111,-0.04899178082191781,-0.05123849315068493,-0.04681095890410958,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,-0.0005205479452058626,-0.0013042465753428415,0.0003178082191776738,-0.0008136986301369609,-0.0023895205479451923,0.00053698630136988,0.0004886576513907226,-0.00702157590333021,0.006814239418822003,2.4806781326847106e-05,-0.00291318570680078,0.003144728775506852,-0.0010356164383561433,-0.003556575342465723,0.0012328767123287903,0.00044383561643834835,-0.0017428767123287693,0.0025480821917807984,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C022,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0015561643835617645,-0.0025973972602742527,-0.00043260273972633474,0.023282191780821904,0.022358904109589028,0.02424938356164383,0.268510617786736,0.26227905519482314,0.27526436551319516,-0.03330531497520685,-0.03592759342552993,-0.030206932804315297,0.04799999999999999,0.046701232876712316,0.04957835616438354,-0.04943561643835616,-0.051276712328767106,-0.04760534246575344,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.004968036529679987,0.003223744292237283,0.006566210045661526,0.003552511415525128,0.0014473744292237897,0.006077739726027365,0.009231520404351523,0.0027668103942355775,0.01508538591944092,0.0024233969917038523,-0.0029986837942055557,0.00816357072600333,0.002447488584474883,-0.0014522831050228344,0.007279452054794479,0.0022100456621004573,-0.0023210045662100482,0.006402968036529712,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.005607305936072638,0.0038721461187214297,0.007187442922373936,0.06827853881278538,0.06584885844748858,0.07071255707762555,0.2570547719783431,0.24997058872691538,0.26392152708416877,-0.10242235948820162,-0.10678085108970986,-0.09884874370751044,0.1312420091324201,0.1267849315068493,0.13561666666666666,-0.12592694063926943,-0.1305125570776256,-0.12129657534246574,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.007059360730593123,0.00533333333333305,0.008722146118720823,0.060479452054794526,0.05783984018264843,0.06289509132420089,0.22691698639594265,0.2204122255663196,0.23321497905498342,-0.09094481557293399,-0.09471541833481797,-0.08777692708535287,0.11378082191780822,0.10988059360730591,0.11776278538812787,-0.1066027397260274,-0.11017351598173517,-0.10305890410958907,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.0020913242009131363,0.0005662100456623842,0.0036805936073058595,0.0569269406392694,0.05395422374429223,0.060109589041095854,0.21768546599159114,0.21460834182210706,0.22075751593486517,-0.09336821256463783,-0.09811505224670816,-0.0886925092740568,0.11133333333333335,0.10642009132420094,0.11678538812785391,-0.10881278538812786,-0.11354474885844755,-0.10482123287671233,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0014520547945204854,-0.000255707762557135,0.0034429223744290053,-0.007799086757990859,-0.010990981735159777,-0.00445148401826484,-0.03013778558240049,-0.03598409809575533,-0.024078203071818894,0.011477543915267636,0.007844676849999352,0.016032702614029556,-0.017461187214611863,-0.022347488584474894,-0.012072831050228282,0.019324200913242006,0.014867123287671232,0.02326050228310501,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,0.0006392694063926507,-0.00025593607305956584,0.0016623287671231313,0.06472602739726026,0.06317796803652968,0.06631518264840178,0.2478232515739916,0.24192308329645273,0.25352731097494274,-0.10484575647990549,-0.10909961803998128,-0.10099399696759935,0.1287945205479452,0.12616369863013696,0.13118721461187213,-0.12813698630136988,-0.130337899543379,-0.12560730593607303,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.004968036529679987,0.00325091324200891,0.006575342465752987,0.003552511415525128,0.0014976027397260552,0.006150684931506856,0.009231520404351523,0.0026940837889457203,0.015382507058347455,0.0024233969917038523,-0.0029439674320251444,0.008170797756591987,0.002447488584474883,-0.0015344748858447464,0.0071054794520547596,0.0022100456621004573,-0.0023657534246575383,0.006429223744292267,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.004767123287671126,0.003853881278538596,0.005625570776255685,0.06937899543378996,0.06677579908675799,0.07205490867579908,0.2639306062032866,0.25728587075511483,0.27079946971288915,-0.10843528565241418,-0.11098057536351347,-0.10587583625917692,0.13429223744292237,0.12965296803652973,0.1387315068493151,-0.12982648401826485,-0.13369885844748858,-0.12561552511415522,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.0056803652968032805,0.005004566210045413,0.006557305936072798,0.06968493150684929,0.06774417808219178,0.07181289954337897,0.2651280819823965,0.2589034204370645,0.27196931712117034,-0.10675132762306264,-0.11126880198338208,-0.1018250818402072,0.1338538812785388,0.1297805936073059,0.138274200913242,-0.12833789954337899,-0.1330420091324201,-0.1234134703196347,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.0007123287671232936,-0.0007031963470317142,0.0021737442922373108,0.06613242009132417,0.06370296803652967,0.06857545662100453,0.255896561578045,0.25168367893067956,0.2605046660023901,-0.10917472461476647,-0.11350359824210403,-0.10459323758205911,0.1314063926940639,0.1265933789954338,0.1359819634703196,-0.13054794520547947,-0.13512397260273973,-0.12557899543378997,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0009132420091321536,-2.2831050245168774e-07,0.0017351598173513294,0.0003059360730593319,-0.0023243150684931777,0.002256050228310491,0.0011974757791099356,-0.0021163545851258926,0.0044287386517660975,0.0016839580293515843,-0.003574386389034371,0.007848309993979714,-0.0004383561643835743,-0.005945662100456636,0.0038184931506849104,0.0014885844748858345,-0.0033972602739725803,0.007342694063926914,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C023,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.00020091324200885997,-0.0021100456621000697,0.0016988584474886394,0.06582648401826482,0.06382614155251141,0.06793173515981735,0.2546990857989351,0.2506702933286203,0.25931469120458306,-0.11085868264411806,-0.11642994826395724,-0.1049443962017971,0.1318447488584475,0.12793584474885847,0.13585479452054794,-0.1320365296803653,-0.13671255707762556,-0.12737831050228313,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.004958904109589412,0.003561643835616769,0.0063124657534249055,0.004550684931506843,0.002890273972602752,0.006098904109589032,0.007602940596804142,0.0027608605885102184,0.01216994539084772,0.0006324571229405329,-0.0026474985996281356,0.003732528472558503,0.003994520547945213,0.0016049315068493184,0.006356575342465744,0.0011123287671233161,-0.001474657534246542,0.0031563013698630345,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.0050520547945204445,0.003364109589040949,0.006701369863013577,0.06633150684931506,0.06453404109589041,0.06818369863013696,0.24826392452824358,0.24394107503005846,0.2522520445518597,-0.10087680163723771,-0.10455903570674598,-0.09732507753366847,0.12761095890410956,0.12494246575342463,0.13048835616438353,-0.122558904109589,-0.12573164383561644,-0.11919986301369857,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.005068493150685272,0.0035561643835615763,0.006756301369863769,0.06692876712328767,0.06471465753424653,0.06904945205479454,0.24950651745760397,0.24547005999860144,0.25306371071432043,-0.10409845274835036,-0.1074770451798512,-0.10115662241183804,0.12860273972602737,0.1256324657534246,0.13133273972602735,-0.12334794520547943,-0.12590684931506846,-0.12093136986301369,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.00010958904109585888,-0.0010028767123293214,0.001282328767123234,0.06237808219178083,0.0604708904109589,0.06412883561643835,0.24190357686079983,0.23825467924397756,0.24566037348413433,-0.1047309098712909,-0.1092678338909228,-0.10008124258534036,0.12460821917808218,0.1218684931506849,0.12717876712328766,-0.12446027397260276,-0.12643301369863014,-0.12255328767123287,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,1.643835616482736e-05,-0.0010905479452047516,0.0008821917808218513,0.0005972602739726107,-0.002027671232876706,0.002745753424657527,0.0012425929293603754,-0.0013658240699518118,0.003780050046734875,-0.003221651111112639,-0.007010978640253552,0.00034420006182309115,0.0009917808219178149,-0.003968904109589055,0.005035890410958904,-0.0007890410958904193,-0.004959041095890372,0.004044109589041079,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,9.315068493103152e-05,-0.001112328767123633,0.0013698630136979714,0.06178082191780822,0.06013684931506849,0.06328499999999998,0.24066098393143948,0.23632331446120391,0.24517486537692576,-0.10150925876017824,-0.1041533905420335,-0.09790498501973292,0.12361643835616436,0.12002726027397255,0.12669616438356168,-0.1236712328767123,-0.12761109589041095,-0.11939684931506847,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.005490410958904191,0.003983424657534599,0.0069152054794519155,0.00533698630136985,0.003783424657534228,0.007052054794520546,0.007116652062820805,0.0018328190009841176,0.011856842941984958,-0.0008683606295673552,-0.0032211831269845933,0.0013637300149171255,0.005161643835616431,0.002753972602739699,0.007813972602739739,0.00035068493150685053,-0.0020604109589041145,0.0026742465753424875,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.004734246575342526,0.003133835616438472,0.006290547945205351,0.06979452054794519,0.0678163698630137,0.07205773972602736,0.26102723642375175,0.25643136420664053,0.26501596142510775,-0.10832094953706453,-0.11115761999957992,-0.10514728273997367,0.13476164383561645,0.1316376712328767,0.13829150684931507,-0.12993424657534244,-0.13310739726027396,-0.1267123287671233,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.004739726027397339,0.0031342465753427338,0.006361643835616349,0.06970684931506847,0.06758897260273972,0.07200006849315066,0.2609748341027017,0.25650519166923214,0.26526185031893534,-0.1083544952721994,-0.11119270034765613,-0.10498232936922881,0.13459726027397262,0.1313315068493151,0.13814246575342468,-0.1297808219178082,-0.1329534246575342,-0.12656410958904107,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.0007506849315068509,-0.0020821917808219194,0.0006961643835619227,0.06436986301369862,0.06279417808219177,0.06576184931506848,0.2538581820398809,0.24976102984424395,0.2576372588959837,-0.10748613464263206,-0.10967980816789373,-0.10536360690039133,0.1294356164383562,0.1267397260273973,0.13170479452054792,-0.13013150684931504,-0.13270739726027397,-0.12724383561643834,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,5.479452054812928e-06,0.0,1.6438356164438783e-05,-8.767123287670709e-05,-0.00026301369863012124,0.0,-5.240232105006015e-05,-0.00015720696315018045,0.0,-3.3545735134871134e-05,-0.00010063720540461341,0.0,-0.00016438356164383272,-0.0004931506849314982,0.0,0.00015342465753425126,0.0,0.00046027397260275384,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C024,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0007561643835616638,-0.002180958904110008,0.0006302739726028377,0.06445753424657533,0.06287595890410959,0.06585753424657532,0.25391058436093095,0.24997936478280747,0.25801241551733567,-0.10745258890749718,-0.10966860702784634,-0.10540987077883329,0.12960000000000002,0.12687657534246577,0.13193986301369862,-0.13028493150684933,-0.13296999999999998,-0.12728205479452057,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C025,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.007579908675798807,0.005131050228310636,0.009844977168949165,0.008917808219178081,0.006712100456621004,0.011484931506849318,0.009955406364544717,0.005112207537511723,0.014465614761285099,-0.0019207943669757644,-0.006951413219272402,0.0032872993972304803,0.010255707762557086,0.006291552511415544,0.014776940639269421,-0.002675799086757985,-0.0074611872146118485,0.002111643835616431,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C025,100,1.7,0.5,30,25.5,25.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C025,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.008136986301369432,0.005808219178081996,0.01065776255707708,0.09646118721461186,0.09346917808219177,0.09976769406392695,0.21897086559647766,0.21561912784360251,0.22243007983799196,-0.21062460073282216,-0.21601479786806158,-0.20550113138317036,0.18522374429223748,0.1806844748858448,0.19048470319634708,-0.17752511415525113,-0.182027397260274,-0.17364383561643834,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C025,100,1.7,0.5,30,25.5,25.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
