class1_high_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.1,96,1,18398,15151,1099,16250,2148,8626,1130,5379,9.858821199920797,10.038276923076923,0.2923687357321448,0.4605308219178082,0.06763076923076923,149371.0,163122.0
0.1,96,2,18293,10633,5497,16130,2163,5483,692,4443,8.79685883570018,10.0564166150031,0.24287979008363855,0.38039383561643836,0.34079355238685677,93537.0,162210.0
0.1,97,1,18371,15017,1111,16128,2243,8474,1089,5432,9.878537657321703,10.062934027777779,0.29568341407653365,0.46506849315068494,0.06888640873015874,148346.0,162295.0
0.1,97,2,18191,10594,5448,16042,2149,5422,745,4410,8.866717009628092,10.110148360553547,0.24242757407509208,0.3775684931506849,0.3396085276150106,93934.0,162187.0
0.1,98,1,18313,14844,1081,15925,2388,8485,1106,5234,9.903732147669093,10.08094191522763,0.2858078960301425,0.4481164383561644,0.0678806907378336,147011.0,160539.0
0.1,98,2,18548,10813,5376,16189,2359,5500,754,4545,8.799408119855729,10.03014392488727,0.2450398964847962,0.3891267123287671,0.33207733646303045,95148.0,162378.0
0.1,99,1,18261,14921,1070,15991,2270,8441,1107,5352,9.85315997587293,10.033206178475393,0.29308362083127976,0.45821917808219176,0.06691263835907699,147019.0,160441.0
0.1,99,2,18458,10739,5462,16201,2257,5518,742,4470,8.830151783220039,10.078575396580458,0.24217141618810273,0.3827054794520548,0.3371396827356336,94827.0,163283.0
0.1,100,1,18325,14968,1109,16077,2248,8453,1131,5368,9.879409406734366,10.065186290974685,0.2929331514324693,0.45958904109589044,0.06898053119363065,147875.0,161818.0
0.1,100,2,18106,10562,5350,15912,2194,5383,744,4417,8.785457299753835,10.039467068878833,0.2439522810118193,0.37816780821917806,0.33622423328305684,92792.0,159748.0
0.2,1,1,18363,14538,2273,16811,1552,8204,1048,5266,9.762553308570643,10.123550056510618,0.2867723138920656,0.45085616438356163,0.13520908928677652,141928.0,170187.0
0.2,1,2,18406,11084,5741,16825,1581,5743,758,4569,8.92250090220137,10.127904903417534,0.2482342714332283,0.3911815068493151,0.3412184249628529,98897.0,170402.0
0.2,2,1,18148,14577,2260,16837,1311,8314,1026,5214,9.790697674418604,10.148601294767476,0.2873043861582544,0.4464041095890411,0.1342281879194631,142719.0,170872.0
0.2,2,2,18233,11130,5780,16910,1323,5702,811,4602,8.83423180592992,10.065700768775873,0.2523994954203916,0.3940068493150685,0.34180958013010054,98325.0,170211.0
0.2,3,1,18038,14454,2357,16811,1227,8089,1057,5288,9.72028504220285,10.105109749568735,0.2931588867945448,0.45273972602739726,0.14020581761941586,140497.0,169877.0
0.2,3,2,18173,11071,5879,16950,1223,5748,810,4501,9.00713576009394,10.205014749262537,0.24767512243438067,0.3853595890410959,0.34684365781710913,99718.0,172975.0
0.2,4,1,18389,14651,2294,16945,1444,8267,1077,5285,9.714080950105794,10.085039834759517,0.2874000761324705,0.4524828767123288,0.13537916789613455,142321.0,170891.0
0.2,4,2,18215,11029,5694,16723,1492,5750,729,4545,8.909239278266389,10.12186808586976,0.24951962668130662,0.3891267123287671,0.3404891466842074,98260.0,169268.0
0.2,5,1,18043,14468,2303,16771,1272,8074,1157,5210,9.772947193807022,10.139824697394312,0.28875464168929776,0.4460616438356164,0.13732037445590603,141395.0,170055.0
0.2,5,2,18109,11059,5750,16809,1300,5750,786,4510,8.929740482864634,10.136177048009994,0.24904743497708323,0.3861301369863014,0.3420786483431495,98754.0,170379.0
0.2,6,1,18036,14470,2335,16805,1231,8199,1049,5202,9.76046993780235,10.140374888426063,0.2884231536926148,0.44537671232876713,0.1389467420410592,141234.0,170409.0
0.2,6,2,18272,11135,5869,17004,1268,5729,803,4590,8.900314324202963,10.134321336156198,0.25120402802101577,0.3929794520547945,0.3451540813926135,99105.0,172324.0
0.2,7,1,18275,14472,2371,16843,1432,8050,1107,5289,9.767412935323383,10.149082704981298,0.28941176470588237,0.4528253424657534,0.14077064655940152,141354.0,170941.0
0.2,7,2,18119,10915,5713,16628,1491,5640,754,4507,8.931012368300504,10.148424344479192,0.24874441194326397,0.38587328767123286,0.34357709886937693,97482.0,168748.0
0.2,8,1,17929,14169,2318,16487,1442,7876,1056,5212,9.781141929564543,10.163158852429186,0.2907022142896983,0.44623287671232875,0.14059562079213925,138589.0,167560.0
0.2,8,2,18415,11073,5884,16957,1458,5663,828,4567,9.011559649598121,10.216606711092764,0.24800434428455065,0.39101027397260274,0.3469953411570443,99785.0,173243.0
0.2,9,1,18382,14655,2322,16977,1405,8305,1048,5288,9.75496417604913,10.13282676562408,0.2876727233162877,0.45273972602739726,0.13677328149849796,142959.0,172025.0
0.2,9,2,18430,11142,5861,17003,1427,5798,740,4591,8.863848501166757,10.107863318237959,0.24910472056429733,0.3930650684931507,0.34470387578662587,98761.0,171864.0
0.2,10,1,18320,14539,2288,16827,1493,8193,1030,5295,9.774124767865741,10.135496523444465,0.28902838427947597,0.4533390410958904,0.135971949842515,142106.0,170550.0
0.2,10,2,18284,11037,5706,16743,1541,5697,789,4539,8.918093684878137,10.128411873618825,0.2482498359221177,0.38861301369863016,0.340799139939079,98429.0,169580.0
0.2,11,1,18111,14474,2361,16835,1276,8071,1071,5308,9.792109990327484,10.170893970893971,0.29308155264756225,0.45445205479452055,0.14024354024354024,141731.0,171227.0
0.2,11,2,18103,10910,5996,16906,1197,5635,785,4476,8.95160403299725,10.20300485034899,0.24725183671214715,0.3832191780821918,0.3546669821365196,97662.0,172492.0
0.2,12,1,18287,14646,2291,16937,1350,8188,1099,5333,9.776457735900587,10.14046171104682,0.2916279324110024,0.45659246575342466,0.13526598571175533,143186.0,171749.0
0.2,12,2,18058,10921,5835,16756,1302,5704,746,4457,8.884717516710923,10.132549534495107,0.2468158157049507,0.38159246575342465,0.3482334686082597,97030.0,169781.0
0.2,13,1,18240,14483,2322,16805,1435,8162,1104,5198,9.779258440930747,10.148646236239214,0.2849780701754386,0.44503424657534246,0.1381731627491818,141633.0,170548.0
0.2,13,2,18249,11097,5805,16902,1347,5758,754,4576,8.869604397584933,10.112235238433321,0.25075346594333936,0.3917808219178082,0.34345047923322686,98426.0,170917.0
0.2,14,1,18238,14474,2303,16777,1461,8120,1104,5233,9.770761365206578,10.13762889670382,0.2869283912709727,0.44803082191780824,0.13727126423079217,141422.0,170079.0
0.2,14,2,18359,11109,5738,16847,1512,5765,758,4573,8.874066072553786,10.088324330741377,0.24908764093904898,0.39152397260273974,0.3405947646465246,98582.0,169958.0
0.2,15,1,18238,14555,2352,16907,1331,8148,1055,5329,9.74386808656819,10.124327201750754,0.2921921263296414,0.45625,0.13911397645945467,141822.0,171172.0
0.2,15,2,18245,11122,5738,16860,1385,5846,752,4514,8.888599172810645,10.117674970344009,0.2474102493833927,0.386472602739726,0.34033214709371296,98859.0,170584.0
0.2,16,1,18241,14411,2321,16732,1509,8133,1051,5204,9.778224967039067,10.14869710733923,0.28529137656926706,0.44554794520547947,0.13871623236911307,140914.0,169808.0
0.2,16,2,18475,11045,5888,16933,1542,5641,792,4599,8.97999094612947,10.187798972420717,0.24893098782138023,0.39375,0.3477233803815036,99184.0,172510.0
0.2,17,1,18406,14672,2327,16999,1407,8318,1096,5239,9.787213740458014,10.15277369257015,0.2846354449635988,0.4485445205479452,0.13689040531795987,143598.0,172587.0
0.2,17,2,18213,10988,5785,16773,1440,5666,807,4497,8.922369858026938,10.140821558457045,0.24691154669741394,0.38501712328767124,0.34489954092887376,98039.0,170092.0
0.2,18,1,18169,14622,2298,16920,1249,8283,1026,5299,9.728833264943237,10.09468085106383,0.2916506136826463,0.4536815068493151,0.13581560283687943,142255.0,170802.0
0.2,18,2,18144,11082,5897,16979,1165,5738,784,4553,8.8938819707634,10.130337475705282,0.2509369488536155,0.38981164383561645,0.3473113846516285,98562.0,172003.0
0.2,19,1,18287,14543,2370,16913,1374,8252,1066,5200,9.777968782232001,10.160409152722758,0.2843550062886203,0.4452054794520548,0.14012889493289185,142201.0,171843.0
0.2,19,2,18266,11090,5809,16899,1367,5709,760,4609,8.886113615870153,10.135866027575597,0.25232672725281946,0.39460616438356166,0.3437481507781526,98547.0,171286.0
0.2,20,1,18169,14561,2297,16858,1311,8135,1098,5312,9.754618501476546,10.122612409538498,0.29236611811326985,0.4547945205479452,0.13625578360422352,142037.0,170647.0
0.2,20,2,18149,10907,5933,16840,1309,5659,713,4520,8.955441459613093,10.196021377672208,0.24904953440960934,0.386986301369863,0.35231591448931115,97677.0,171701.0
0.2,21,1,18336,14526,2336,16862,1474,8122,1152,5232,9.759465785488091,10.130352271379433,0.28534031413612565,0.44794520547945205,0.13853635393191793,141766.0,170818.0
0.2,21,2,18306,10937,5787,16724,1582,5678,770,4479,8.973118771143824,10.180339631667065,0.24467387741724025,0.3834760273972603,0.34602965797656066,98139.0,170256.0
0.2,22,1,18446,14694,2259,16953,1493,8301,1054,5318,9.747992377841296,10.110363947383943,0.28830098666377535,0.4553082191780822,0.133250752079278,143237.0,171401.0
0.2,22,2,18245,11013,5720,16733,1512,5731,792,4475,8.908925814945974,10.125859080858184,0.24527267744587558,0.3831335616438356,0.34183947887408117,98114.0,169436.0
0.2,23,1,18290,14665,2385,17050,1240,8231,1129,5284,9.718786225707467,10.098357771260996,0.2889010388190268,0.4523972602739726,0.13988269794721409,142526.0,172177.0
0.2,23,2,18192,11067,5889,16956,1236,5818,775,4464,8.956537453691153,10.16790516631281,0.24538258575197888,0.3821917808219178,0.347310686482661,99122.0,172407.0
0.2,24,1,18338,14260,2344,16604,1734,7969,1089,5177,9.811851332398318,10.192905324018309,0.28230995746537246,0.44323630136986303,0.1411708022163334,139917.0,169243.0
0.2,24,2,18727,11236,5774,17010,1717,5829,722,4669,8.950249199003204,10.147971781305115,0.24931916484220645,0.3997431506849315,0.3394473838918283,100565.0,172617.0
0.2,25,1,18101,14494,2287,16781,1320,8103,1069,5300,9.708224092728026,10.086526428699123,0.29280150267940996,0.4537671232876712,0.13628508432155415,140711.0,169262.0
0.2,25,2,18414,11172,5930,17102,1312,5870,766,4519,8.933852488363767,10.15144427552333,0.24541110024980992,0.38690068493150687,0.3467430709858496,99809.0,173610.0
0.2,26,1,18388,14554,2304,16858,1530,8164,1087,5280,9.753469836471073,10.12682405979357,0.28714378942788776,0.4520547945205479,0.13667101672796297,141952.0,170718.0
0.2,26,2,18120,11015,5529,16544,1576,5692,778,4531,8.910304130730822,10.105536750483559,0.2500551876379691,0.3879280821917808,0.33419970986460346,98147.0,167186.0
0.2,27,1,18489,14588,2299,16887,1602,8133,1115,5319,9.801549218535783,10.15840587434121,0.2876845692033101,0.45539383561643837,0.13614022620951027,142985.0,171545.0
0.2,27,2,18293,10888,5861,16749,1544,5643,766,4467,8.94452608376194,10.165681533225865,0.2441917673426994,0.3824486301369863,0.3499313391844289,97388.0,170265.0
0.2,28,1,18254,14466,2460,16926,1328,8026,1133,5286,9.758122494124153,10.147583599196503,0.28958036594718967,0.4525684931506849,0.14533853243530662,141161.0,171758.0
0.2,28,2,18265,11121,5804,16925,1340,5884,752,4468,8.932649941552018,10.13618906942393,0.24462085956747878,0.38253424657534246,0.3429246676514032,99340.0,171555.0
0.2,29,1,18013,14418,2349,16767,1246,8073,1071,5249,9.736509918157859,10.121428997435439,0.29140065508244045,0.44940068493150687,0.14009661835748793,140381.0,169706.0
0.2,29,2,18291,11138,5863,17001,1290,5779,836,4513,8.964984736936614,10.167637197811894,0.24673336613635122,0.38638698630136986,0.344862066937239,99852.0,172860.0
0.2,30,1,18206,14523,2268,16791,1415,8127,1094,5270,9.741169179921505,10.117979870168543,0.2894650115346589,0.4511986301369863,0.1350723601929605,141471.0,169891.0
0.2,30,2,18231,10998,5850,16848,1383,5698,780,4508,8.925713766139298,10.165835707502374,0.24727113158905162,0.38595890410958905,0.3472222222222222,98165.0,171274.0
0.2,31,1,18311,14466,2245,16711,1600,8099,1060,5285,9.802502419466334,10.165340195081084,0.2886243241767244,0.4524828767123288,0.13434264855484412,141803.0,169873.0
0.2,31,2,18208,10938,5662,16600,1608,5620,812,4495,8.962790272444689,10.160120481927711,0.2468695079086116,0.3848458904109589,0.3410843373493976,98035.0,168658.0
0.2,32,1,18177,14440,2375,16815,1362,8083,1102,5230,9.789335180055401,10.163484983645555,0.28772624745557573,0.4477739726027397,0.14124293785310735,141358.0,170899.0
0.2,32,2,18011,11009,5740,16749,1262,5665,758,4575,8.868289581251704,10.098095408681115,0.2540114374548887,0.3916952054794521,0.3427070272852111,97631.0,169133.0
0.2,33,1,18230,14411,2385,16796,1434,8105,1082,5202,9.780584275900354,10.160514408192427,0.2853538123971476,0.44537671232876713,0.1419980947844725,140948.0,170656.0
0.2,33,2,18419,11053,5871,16924,1495,5666,818,4549,8.955215778521668,10.170822500590877,0.24697323416037786,0.3894691780821918,0.34690380524698655,98982.0,172131.0
0.2,34,1,18060,14404,2370,16774,1286,7991,1096,5294,9.706609275201332,10.094729939191605,0.2931339977851606,0.45325342465753427,0.14129009180875163,139814.0,169329.0
0.2,34,2,18270,11019,5935,16954,1316,5736,742,4526,8.913694527634087,10.154299870237113,0.24772851669403392,0.3875,0.350064881443907,98220.0,172156.0
0.2,35,1,18097,14499,2429,16928,1169,8083,1074,5313,9.747982619491,10.138468809073723,0.293584572028513,0.45488013698630136,0.14349007561436672,141336.0,171624.0
0.2,35,2,18108,10997,5955,16952,1156,5718,744,4526,8.934527598435936,10.166647003303446,0.2499447757897062,0.3875,0.3512859839546956,98253.0,172345.0
0.2,36,1,18227,14701,2362,17063,1164,8329,1051,5300,9.751785592816816,10.120084393131338,0.2907774181159818,0.4537671232876712,0.1384281779288519,143361.0,172679.0
0.2,36,2,18023,11063,5827,16890,1133,5734,728,4586,8.827894784416523,10.068620485494375,0.25445264384397714,0.39263698630136984,0.34499703966844286,97663.0,170059.0
0.2,37,1,18148,14488,2254,16742,1406,8116,1126,5227,9.718180563224738,10.089356110381077,0.28802071853647787,0.44751712328767124,0.13463146577469837,140797.0,168916.0
0.2,37,2,18311,11079,5674,16753,1558,5765,762,4543,8.903150103799982,10.10153405360234,0.24810223363005843,0.3889554794520548,0.3386856085477228,98638.0,169231.0
0.2,38,1,18310,14532,2302,16834,1476,8106,1114,5292,9.780759702725021,10.150112866817155,0.2890223921354451,0.45308219178082193,0.13674705952239516,142134.0,170867.0
0.2,38,2,18308,10963,5829,16792,1516,5711,816,4427,8.956581227766122,10.172582181991425,0.24180686038890103,0.37902397260273973,0.3471295855169128,98191.0,170818.0
0.2,39,1,18425,14544,2374,16918,1507,8116,1083,5331,9.76636413641364,10.144106868424164,0.28933514246947084,0.4564212328767123,0.1403239153564251,142042.0,171618.0
0.2,39,2,18284,10915,5800,16715,1569,5678,753,4472,8.971598717361429,10.182769967095423,0.24458542988405163,0.38287671232876713,0.34699371821717023,97925.0,170205.0
0.2,40,1,18257,14411,2340,16751,1506,7964,1086,5337,9.747692734716535,10.126141722882217,0.29232623103467165,0.45693493150684933,0.13969315264760312,140474.0,169623.0
0.2,40,2,18287,11034,5799,16833,1454,5804,766,4451,8.99284031176364,10.195390007722926,0.2433969486520479,0.3810787671232877,0.34450187132418464,99227.0,171619.0
0.2,41,1,18142,14548,2325,16873,1269,8183,1095,5245,9.780244707176244,10.144906062940793,0.2891081468415831,0.4490582191780822,0.1377941089314289,142283.0,171175.0
0.2,41,2,18323,11114,5935,17049,1274,5774,774,4551,8.839571711355047,10.100709719045105,0.24837635758336518,0.3896404109589041,0.3481142589008153,98243.0,172207.0
0.2,42,1,18419,14531,2424,16955,1464,8147,1110,5254,9.812332255178584,10.18861692716013,0.2852489277376622,0.4498287671232877,0.14296667649660866,142583.0,172748.0
0.2,42,2,18114,10868,5805,16673,1441,5579,748,4530,8.93237026131763,10.155340970431237,0.25008280887711165,0.3878424657534247,0.34816769627541533,97077.0,169320.0
0.2,43,1,18003,14398,2386,16784,1219,8169,1078,5141,9.775038199749964,10.151751668255482,0.2855635171915792,0.4401541095890411,0.14215919923736892,140741.0,170387.0
0.2,43,2,18100,11179,5750,16929,1171,5723,777,4660,8.899901601216566,10.101837084293225,0.2574585635359116,0.398972602739726,0.3396538484257782,99492.0,171014.0
0.2,44,1,18286,14706,2295,17001,1285,8337,1101,5247,9.777709778321773,10.14005058525969,0.2869408290495461,0.44922945205479453,0.13499205929062996,143791.0,172391.0
0.2,44,2,18151,11030,5862,16892,1259,5727,785,4506,8.883046237533998,10.133613544873313,0.2482507850807118,0.3857876712328767,0.34702817901965427,97980.0,171177.0
0.2,45,1,18185,14309,2339,16648,1537,7976,1069,5243,9.828289887483402,10.201886112445939,0.28831454495463293,0.44888698630136986,0.14049735703988467,140633.0,169841.0
0.2,45,2,18337,10960,5927,16887,1450,5628,752,4571,8.93330291970803,10.169479481257772,0.24927741724382396,0.3913527397260274,0.3509800438206905,97909.0,171732.0
0.2,46,1,18445,14521,2227,16748,1697,8144,1118,5236,9.816748157840369,10.174349176021018,0.2838709677419355,0.4482876712328767,0.1329711010269883,142549.0,170400.0
0.2,46,2,18472,11067,5796,16863,1609,5737,753,4558,8.905484774554983,10.135740971357409,0.2467518406236466,0.39023972602739726,0.3437110834371108,98557.0,170919.0
0.2,47,1,18224,14534,2316,16850,1374,8162,1114,5238,9.743153983762213,10.110207715133532,0.2874231782265145,0.44845890410958905,0.1374480712166172,141607.0,170357.0
0.2,47,2,18332,11143,5816,16959,1373,5802,742,4578,8.925424033025218,10.130373253139926,0.24972725289111936,0.39195205479452055,0.34294474910077244,99456.0,171801.0
0.2,48,1,18295,14565,2302,16867,1428,8138,1117,5288,9.803158256093374,10.171518349439735,0.28904072150860893,0.45273972602739726,0.13647951621509458,142783.0,171563.0
0.2,48,2,18172,10893,5778,16671,1501,5641,770,4471,8.938217203708804,10.172395177253915,0.2460378604446401,0.38279109589041094,0.3465898866294763,97364.0,169584.0
0.2,49,1,18208,14571,2335,16906,1302,8139,1073,5342,9.734129435179467,10.112031231515438,0.29338752196836554,0.45736301369863014,0.13811664497811427,141836.0,170954.0
0.2,49,2,18139,11086,5747,16833,1306,5819,781,4475,8.9338805700884,10.133844234539298,0.24670599261260268,0.3831335616438356,0.3414127012416087,99041.0,170583.0
0.2,50,1,18252,14526,2374,16900,1352,8224,1062,5220,9.757675891504888,10.139112426035503,0.2859960552268245,0.4469178082191781,0.1404733727810651,141740.0,171351.0
0.2,50,2,18168,11032,5857,16889,1279,5646,784,4585,8.918237853517041,10.140387234294511,0.25236679876706297,0.3925513698630137,0.3467937710936112,98386.0,171261.0
0.2,51,1,18346,14451,2423,16874,1472,8098,1057,5277,9.802643415680576,10.181166291335783,0.2876376321814019,0.45179794520547945,0.14359369444115208,141658.0,171797.0
0.2,51,2,18250,11043,5717,16760,1490,5710,786,4536,8.935796432128951,10.136336515513127,0.24854794520547946,0.38835616438356163,0.34110978520286395,98678.0,169885.0
0.2,52,1,18361,14433,2366,16799,1562,8047,1090,5282,9.780018014272846,10.157628430263706,0.28767496323729647,0.45222602739726026,0.1408417167688553,141155.0,170638.0
0.2,52,2,18366,10982,5879,16861,1505,5679,769,4522,8.934711345838645,10.17863709151296,0.24621583360557553,0.38715753424657534,0.3486744558448491,98121.0,171622.0
0.2,53,1,18315,14630,2329,16959,1356,8186,1067,5358,9.778127136021872,10.149124358747567,0.29254709254709255,0.45873287671232876,0.13733121056666078,143054.0,172119.0
0.2,53,2,18048,10913,5741,16654,1394,5652,809,4435,8.941995784843764,10.156538969616909,0.24573359929078015,0.379708904109589,0.3447219887114207,97584.0,169147.0
0.2,54,1,18062,14448,2404,16852,1210,8090,1084,5258,9.763289036544851,10.147163541419417,0.2911084043848965,0.45017123287671235,0.14265369095656302,141060.0,171000.0
0.2,54,2,17987,11056,5775,16831,1156,5749,746,4544,8.917329956584659,10.126611609530034,0.25262689720353587,0.38904109589041097,0.34311686768462957,98590.0,170441.0
0.2,55,1,18373,14582,2341,16923,1450,8212,1086,5264,9.767933068166233,10.143532470602139,0.28650737495237577,0.4506849315068493,0.13833244696566802,142436.0,171659.0
0.2,55,2,18320,11067,5747,16814,1506,5758,788,4514,8.888768410590043,10.11775901034852,0.24639737991266375,0.386472602739726,0.3417985012489592,98372.0,170120.0
0.2,56,1,18238,14445,2328,16773,1465,8035,1125,5266,9.776323987538941,10.144219877183568,0.28873780019739004,0.45085616438356163,0.13879449114648543,141219.0,170149.0
0.2,56,2,18196,10944,5790,16734,1462,5679,776,4477,8.910818713450292,10.134456794550019,0.24604308639261377,0.38330479452054794,0.3460021513087128,97520.0,169590.0
0.2,57,1,17977,14361,2386,16747,1230,8088,1029,5227,9.724601350880858,10.11590135546665,0.2907604160872226,0.44751712328767124,0.1424732787962023,139655.0,169411.0
0.2,57,2,18228,11123,5844,16967,1261,5740,823,4552,8.956037040366807,10.166322862026286,0.24972569673030504,0.38972602739726026,0.34443331172275593,99618.0,172492.0
0.2,58,1,18613,14688,2379,17067,1546,8209,1121,5341,9.754016884531591,10.130720103122986,0.28694998119593834,0.457277397260274,0.13939180875373527,143267.0,172901.0
0.2,58,2,18140,10849,5722,16571,1569,5667,769,4403,8.94128491105171,10.161547281395208,0.24272326350606394,0.37696917808219177,0.34530203367328466,97004.0,168387.0
0.2,59,1,18276,14647,2338,16985,1291,8229,1091,5313,9.752782139687309,10.125169267000294,0.2907091267235719,0.45488013698630136,0.13765086841330587,142849.0,171976.0
0.2,59,2,18204,11105,5819,16924,1280,5850,737,4506,8.895092300765421,10.112680217442685,0.24752801582069875,0.3857876712328767,0.34383124556842354,98780.0,171147.0
0.2,60,1,18412,14598,2315,16913,1499,8163,1075,5337,9.732977120153446,10.102347306805417,0.28986530523571585,0.45693493150684933,0.1368769585525927,142082.0,170861.0
0.2,60,2,18405,10942,5847,16789,1616,5686,766,4478,8.947724364832755,10.168026684138423,0.24330345014941593,0.3833904109589041,0.3482637441181726,97906.0,170711.0
0.2,61,1,18104,14463,2290,16753,1351,8210,1062,5166,9.780612597663001,10.148331642093954,0.2853513035793195,0.4422945205479452,0.13669193577269742,141457.0,170015.0
0.2,61,2,18372,11235,5833,17068,1304,5775,820,4633,8.86212728081887,10.100890555425357,0.2521772262138036,0.3966609589041096,0.3417506444808999,99566.0,172402.0
0.2,62,1,18452,14626,2345,16971,1481,8257,1096,5258,9.725283741282647,10.103117082081198,0.2849555603728593,0.45017123287671235,0.13817688998880442,142242.0,171460.0
0.2,62,2,18252,10996,5802,16798,1454,5699,730,4558,8.902873772280829,10.124240981069175,0.24972605741836512,0.39023972602739726,0.3453982616978212,97896.0,170067.0
0.2,63,1,18157,14581,2281,16862,1295,8157,1125,5271,9.79521294835745,10.1540149448464,0.29030126122156746,0.45128424657534244,0.13527458190013048,142824.0,171217.0
0.2,63,2,18100,10994,5746,16740,1360,5742,735,4509,8.91440785883209,10.13805256869773,0.24911602209944753,0.3860445205479452,0.34324970131421745,98005.0,169711.0
0.2,64,1,18442,14734,2315,17049,1393,8274,1115,5324,9.740939324012489,10.117074315209104,0.2886888623793515,0.4558219178082192,0.13578509003460615,143523.0,172486.0
0.2,64,2,18250,11081,5740,16821,1429,5853,747,4470,8.978612038624673,10.171511800725284,0.24493150684931506,0.3827054794520548,0.3412401165210154,99492.0,171095.0
0.2,65,1,18441,14567,2331,16898,1543,8157,1055,5326,9.762957369396581,10.137886140371641,0.2888129710970121,0.4559931506849315,0.1379453189726595,142217.0,171310.0
0.2,65,2,18119,10955,5744,16699,1420,5670,778,4495,8.907439525330899,10.139229894005629,0.24808212373751312,0.3848458904109589,0.34397269297562727,97581.0,169315.0
0.2,66,1,18158,14545,2305,16850,1308,8192,1108,5222,9.790993468545892,10.158991097922849,0.28758673862760215,0.4470890410958904,0.13679525222551928,142410.0,171179.0
0.2,66,2,18145,10994,5820,16814,1331,5655,784,4543,8.870474804438786,10.116807422386106,0.25037200330669607,0.3889554794520548,0.3461401213274652,97522.0,170104.0
0.2,67,1,17937,14514,2360,16874,1063,8180,1112,5200,9.717238528317486,10.103650586701434,0.28990355131850365,0.4452054794520548,0.13986013986013987,141036.0,170489.0
0.2,67,2,18115,11140,5837,16977,1138,5788,774,4566,8.878725314183123,10.106379218943276,0.25205630692796027,0.3909246575342466,0.3438181068504447,98909.0,171576.0
0.2,68,1,18345,14536,2345,16881,1464,8154,1114,5254,9.726334617501376,10.107872756353297,0.286399563913873,0.4498287671232877,0.13891357147088443,141382.0,170631.0
0.2,68,2,18364,10994,5740,16734,1630,5694,782,4502,8.909132253956704,10.134815346002151,0.24515356131561752,0.38544520547945205,0.3430142225409346,97947.0,169596.0
0.2,69,1,18133,14319,2299,16618,1515,8095,1028,5178,9.829806550736784,10.191178240462149,0.28555671979264324,0.44332191780821917,0.13834396437597785,140753.0,169357.0
0.2,69,2,18488,11261,5745,17006,1482,5794,787,4666,8.861646390196253,10.088380571562977,0.25237992211164,0.399486301369863,0.33782194519581327,99791.0,171563.0
0.2,70,1,18448,14776,2376,17152,1296,8377,1084,5296,9.728478613968598,10.110599347014926,0.2870771899392888,0.4534246575342466,0.13852611940298507,143748.0,173417.0
0.2,70,2,18046,11033,5832,16865,1181,5753,748,4523,8.8906915616786,10.122620812333235,0.2506372603347002,0.3872431506849315,0.3458049214349244,98091.0,170718.0
0.2,71,1,18189,14476,2293,16769,1420,8111,1113,5229,9.763056092843327,10.134653229172878,0.28748144482929244,0.44768835616438357,0.1367404138589063,141330.0,169948.0
0.2,71,2,18239,11009,5874,16883,1356,5679,796,4517,8.881914796984285,10.133507078125925,0.24765612149788913,0.38672945205479453,0.34792394716578806,97781.0,171084.0
0.2,72,1,18042,14522,2302,16824,1218,8143,1067,5298,9.714433273653766,10.092308606752258,0.2936481543066179,0.4535958904109589,0.13682834046600095,141073.0,169793.0
0.2,72,2,18164,11093,5878,16971,1193,5810,729,4545,8.892184260344361,10.129809675328502,0.2502202158114953,0.3891267123287671,0.34635554769901594,98641.0,171913.0
0.2,73,1,18400,14548,2397,16945,1455,8228,1092,5205,9.778113830079736,10.160401298318089,0.2828804347826087,0.4456335616438356,0.14145765712599587,142252.0,172168.0
0.2,73,2,18340,10996,5840,16836,1504,5633,827,4530,8.946707893779557,10.175932525540508,0.2470010905125409,0.3878424657534247,0.34687574245664055,98378.0,171322.0
0.2,74,1,18356,14661,2265,16926,1430,8223,1112,5301,9.717004297114794,10.08649415101028,0.28878840706036174,0.4538527397260274,0.1338177951081177,142461.0,170724.0
0.2,74,2,18247,11091,5620,16711,1536,5819,719,4542,8.907131908754847,10.116510083178744,0.24891763029539102,0.38886986301369864,0.3363054275626833,98789.0,169057.0
0.2,75,1,18154,14573,2263,16836,1318,8259,1050,5242,9.766554587250395,10.130137799952482,0.2887517902390658,0.4488013698630137,0.1344143502019482,142328.0,170551.0
0.2,75,2,18113,11037,5796,16833,1280,5667,763,4598,8.927969556944822,10.149408899186122,0.25385082537404074,0.39366438356164385,0.3443236499732668,98538.0,170845.0
0.2,76,1,18240,14436,2377,16813,1427,8067,1117,5233,9.740925464117485,10.12442752631892,0.2868969298245614,0.44803082191780824,0.14137869505739606,140620.0,170222.0
0.2,76,2,18339,11090,5804,16894,1445,5777,743,4556,8.897475202885483,10.125133183378715,0.2484323027427886,0.3900684931506849,0.3435539244702261,98673.0,171054.0
0.2,77,1,18510,14647,2274,16921,1589,8218,1097,5313,9.798388748549192,10.157673896341823,0.28703403565640195,0.45488013698630136,0.1343892204952426,143517.0,171878.0
0.2,77,2,18309,10937,5761,16698,1611,5705,762,4451,9.002651549785133,10.202120014372978,0.24310448413348626,0.3810787671232877,0.34501137860821657,98462.0,170355.0
