h1,h2,tau1,tau2,balk_high,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
2,7,9,9,0.5,50,1,18145,587,0,587,17558,0,0,587,1.0,1.0,0.032350509782309175,0.05025684931506849,0.0,587.0,587.0
2,7,9,9,0.5,50,2,18209,16859,0,16859,1350,5768,0,11091,5.051426537754315,5.051426537754315,0.60909440386622,0.9495719178082191,0.0,85162.0,85162.0
2,7,9,9,0.7,1,1,18451,603,0,603,17848,0,0,603,1.0,1.0,0.03268115549292721,0.05162671232876712,0.0,603.0,603.0
2,7,9,9,0.7,1,2,18326,16815,0,16815,1511,5745,0,11070,5.08575676479334,5.08575676479334,0.604059805740478,0.9477739726027398,0.0,85517.0,85517.0
2,7,9,9,0.7,2,1,18471,606,0,606,17865,0,0,606,1.0,1.0,0.032808185804775056,0.05188356164383562,0.0,606.0,606.0
2,7,9,9,0.7,2,2,18272,16918,0,16918,1354,5830,0,11088,5.069393545336328,5.069393545336328,0.6068301225919439,0.9493150684931507,0.0,85764.0,85764.0
2,7,9,9,0.7,3,1,18281,604,0,604,17677,0,0,604,1.0,1.0,0.03303976806520431,0.05171232876712329,0.0,604.0,604.0
2,7,9,9,0.7,3,2,18289,16720,0,16720,1569,5644,0,11076,5.08421052631579,5.08421052631579,0.6056099294657992,0.9482876712328767,0.0,85008.0,85008.0
2,7,9,9,0.7,4,1,18367,629,0,629,17738,0,0,629,1.0,1.0,0.03424620242826809,0.053852739726027395,0.0,629.0,629.0
2,7,9,9,0.7,4,2,18217,16810,0,16810,1407,5769,0,11041,5.046995835812017,5.046995835812017,0.606082230883241,0.9452910958904109,0.0,84840.0,84840.0
2,7,9,9,0.7,5,1,17958,548,0,548,17410,0,0,548,1.0,1.0,0.030515647622229646,0.046917808219178084,0.0,548.0,548.0
2,7,9,9,0.7,5,2,18385,16836,0,16836,1549,5709,0,11127,5.0567236873366594,5.0567236873366594,0.6052216480826761,0.9526541095890411,0.0,85135.0,85135.0
2,7,9,9,0.7,6,1,18305,606,0,606,17699,0,0,606,1.0,1.0,0.03310570882272603,0.05188356164383562,0.0,606.0,606.0
2,7,9,9,0.7,6,2,18324,16836,0,16836,1488,5781,0,11055,5.062306961273461,5.062306961273461,0.6033071381794368,0.9464897260273972,0.0,85229.0,85229.0
2,7,9,9,0.7,7,1,18068,582,0,582,17486,0,0,582,1.0,1.0,0.032211644897055566,0.04982876712328767,0.0,582.0,582.0
2,7,9,9,0.7,7,2,18420,16698,0,16698,1722,5595,0,11103,5.091088753144089,5.091088753144089,0.6027687296416938,0.9505993150684932,0.0,85011.0,85011.0
2,7,9,9,0.7,8,1,18292,599,0,599,17693,0,0,599,1.0,1.0,0.0327465558714192,0.05128424657534247,0.0,599.0,599.0
2,7,9,9,0.7,8,2,18154,16693,0,16693,1461,5624,0,11069,5.089019349427904,5.089019349427904,0.6097278836620028,0.9476883561643835,0.0,84951.0,84951.0
2,7,9,9,0.7,9,1,18233,557,0,557,17676,0,0,557,1.0,1.0,0.030549004552185597,0.047688356164383564,0.0,557.0,557.0
2,7,9,9,0.7,9,2,18139,16833,0,16833,1306,5710,0,11123,5.045030594665241,5.045030594665241,0.6132091074480401,0.9523116438356164,0.0,84923.0,84923.0
2,7,9,9,0.7,10,1,18496,576,0,576,17920,0,0,576,1.0,1.0,0.031141868512110725,0.049315068493150684,0.0,576.0,576.0
2,7,9,9,0.7,10,2,18257,16767,0,16767,1490,5672,0,11095,5.083676268861454,5.083676268861454,0.6077121104233992,0.9499143835616438,0.0,85238.0,85238.0
2,7,9,9,0.7,11,1,18394,536,0,536,17858,0,0,536,1.0,1.0,0.029139936935957376,0.04589041095890411,0.0,536.0,536.0
2,7,9,9,0.7,11,2,18376,16841,0,16841,1535,5684,0,11157,5.067276290006531,5.067276290006531,0.6071506312581628,0.955222602739726,0.0,85338.0,85338.0
2,7,9,9,0.7,12,1,18463,593,0,593,17870,0,0,593,1.0,1.0,0.0321182906353247,0.05077054794520548,0.0,593.0,593.0
2,7,9,9,0.7,12,2,18406,16881,0,16881,1525,5802,0,11079,5.043777027427285,5.043777027427285,0.6019232858850375,0.9485445205479452,0.0,85144.0,85144.0
2,7,9,9,0.7,13,1,18080,620,0,620,17460,0,0,620,1.0,1.0,0.034292035398230086,0.053082191780821915,0.0,620.0,620.0
2,7,9,9,0.7,13,2,18271,16828,0,16828,1443,5770,0,11058,5.069229855003566,5.069229855003566,0.6052213890865306,0.9467465753424658,0.0,85305.0,85305.0
2,7,9,9,0.7,14,1,18270,581,0,581,17689,0,0,581,1.0,1.0,0.031800766283524906,0.04974315068493151,0.0,581.0,581.0
2,7,9,9,0.7,14,2,18530,16852,0,16852,1678,5735,0,11117,5.0831355328744365,5.0831355328744365,0.5999460334592552,0.9517979452054794,0.0,85661.0,85661.0
2,7,9,9,0.7,15,1,18123,601,0,601,17522,0,0,601,1.0,1.0,0.03316227997572146,0.051455479452054795,0.0,601.0,601.0
2,7,9,9,0.7,15,2,18306,16872,0,16872,1434,5779,0,11093,5.06703413940256,5.06703413940256,0.6059761826723479,0.9497431506849315,0.0,85491.0,85491.0
2,7,9,9,0.7,16,1,18094,578,0,578,17516,0,0,578,1.0,1.0,0.03194429092516857,0.04948630136986301,0.0,578.0,578.0
2,7,9,9,0.7,16,2,18508,16791,0,16791,1717,5678,0,11113,5.092906914418438,5.092906914418438,0.6004430516533391,0.9514554794520548,0.0,85515.0,85515.0
2,7,9,9,0.7,17,1,18580,591,0,591,17989,0,0,591,1.0,1.0,0.03180839612486545,0.05059931506849315,0.0,591.0,591.0
2,7,9,9,0.7,17,2,17779,16855,0,16855,924,5756,0,11099,5.029842776624147,5.029842776624147,0.6242758310366162,0.9502568493150685,0.0,84778.0,84778.0
2,7,9,9,0.7,18,1,18148,597,0,597,17551,0,0,597,1.0,1.0,0.03289618690764823,0.05111301369863014,0.0,597.0,597.0
2,7,9,9,0.7,18,2,18370,17039,0,17039,1331,5956,0,11083,5.02946182287693,5.02946182287693,0.603320631464344,0.9488869863013699,0.0,85697.0,85697.0
2,7,9,9,0.7,19,1,18296,577,0,577,17719,0,0,577,1.0,1.0,0.031536947966768696,0.04940068493150685,0.0,577.0,577.0
2,7,9,9,0.7,19,2,18184,16801,0,16801,1383,5704,0,11097,5.062972442116541,5.062972442116541,0.6102617685877695,0.9500856164383562,0.0,85063.0,85063.0
2,7,9,9,0.7,20,1,18362,581,0,581,17781,0,0,581,1.0,1.0,0.031641433395055006,0.04974315068493151,0.0,581.0,581.0
2,7,9,9,0.7,20,2,18431,16780,0,16780,1651,5688,0,11092,5.090882002383791,5.090882002383791,0.6018121642884271,0.9496575342465754,0.0,85425.0,85425.0
2,7,9,9,0.7,21,1,18241,558,0,558,17683,0,0,558,1.0,1.0,0.030590428156351077,0.047773972602739724,0.0,558.0,558.0
2,7,9,9,0.7,21,2,18317,16841,0,16841,1476,5714,0,11127,5.058547592185737,5.058547592185737,0.6074684719113392,0.9526541095890411,0.0,85191.0,85191.0
2,7,9,9,0.7,22,1,18325,530,0,530,17795,0,0,530,1.0,1.0,0.028922237380627557,0.045376712328767124,0.0,530.0,530.0
2,7,9,9,0.7,22,2,18281,16771,0,16771,1510,5647,0,11124,5.071611710691074,5.071611710691074,0.6085006290684317,0.9523972602739726,0.0,85056.0,85056.0
2,7,9,9,0.7,23,1,18163,568,0,568,17595,0,0,568,1.0,1.0,0.03127236689974123,0.04863013698630137,0.0,568.0,568.0
2,7,9,9,0.7,23,2,18133,16738,0,16738,1395,5624,0,11114,5.083223802126897,5.083223802126897,0.612915678597033,0.9515410958904109,0.0,85083.0,85083.0
2,7,9,9,0.7,24,1,18126,580,0,580,17546,0,0,580,1.0,1.0,0.03199823458016109,0.04965753424657534,0.0,580.0,580.0
2,7,9,9,0.7,24,2,18262,16751,0,16751,1511,5656,0,11095,5.0807712972359855,5.0807712972359855,0.6075457233599825,0.9499143835616438,0.0,85108.0,85108.0
2,7,9,9,0.7,25,1,17896,592,0,592,17304,0,0,592,1.0,1.0,0.033080017881090745,0.050684931506849315,0.0,592.0,592.0
2,7,9,9,0.7,25,2,18216,16830,0,16830,1386,5730,0,11100,5.061616161616161,5.061616161616161,0.6093544137022397,0.9503424657534246,0.0,85187.0,85187.0
2,7,9,9,0.7,26,1,18162,618,0,618,17544,0,0,618,1.0,1.0,0.03402708952758507,0.05291095890410959,0.0,618.0,618.0
2,7,9,9,0.7,26,2,18296,16833,0,16833,1463,5760,0,11073,5.072833125408424,5.072833125408424,0.605214254481854,0.9480308219178082,0.0,85391.0,85391.0
2,7,9,9,0.7,27,1,18250,562,0,562,17688,0,0,562,1.0,1.0,0.030794520547945205,0.04811643835616438,0.0,562.0,562.0
2,7,9,9,0.7,27,2,18298,16793,0,16793,1505,5671,0,11122,5.068123622938129,5.068123622938129,0.6078259919116843,0.9522260273972603,0.0,85109.0,85109.0
2,7,9,9,0.7,28,1,18325,582,0,582,17743,0,0,582,1.0,1.0,0.03175989085948158,0.04982876712328767,0.0,582.0,582.0
2,7,9,9,0.7,28,2,18553,16865,0,16865,1688,5770,0,11095,5.077438482063445,5.077438482063445,0.5980164932894949,0.9499143835616438,0.0,85631.0,85631.0
2,7,9,9,0.7,29,1,18303,607,0,607,17696,0,0,607,1.0,1.0,0.03316396219199039,0.05196917808219178,0.0,607.0,607.0
2,7,9,9,0.7,29,2,17983,16850,0,16850,1133,5778,0,11072,5.035014836795252,5.035014836795252,0.6156925985653117,0.947945205479452,0.0,84840.0,84840.0
2,7,9,9,0.7,30,1,18227,532,0,532,17695,0,0,532,1.0,1.0,0.029187469139189116,0.04554794520547945,0.0,532.0,532.0
2,7,9,9,0.7,30,2,18282,16814,0,16814,1468,5667,0,11147,5.082907101225169,5.082907101225169,0.6097254129745104,0.9543664383561644,0.0,85464.0,85464.0
2,7,9,9,0.7,31,1,18329,564,0,564,17765,0,0,564,1.0,1.0,0.030770909487697094,0.048287671232876715,0.0,564.0,564.0
2,7,9,9,0.7,31,2,18217,16738,0,16738,1479,5626,0,11112,5.087824112797228,5.087824112797228,0.6099796893012022,0.9513698630136986,0.0,85160.0,85160.0
2,7,9,9,0.7,32,1,18145,577,0,577,17568,0,0,577,1.0,1.0,0.031799393772389085,0.04940068493150685,0.0,577.0,577.0
2,7,9,9,0.7,32,2,18441,16725,0,16725,1716,5628,0,11097,5.098714499252615,5.098714499252615,0.6017569546120058,0.9500856164383562,0.0,85276.0,85276.0
2,7,9,9,0.7,33,1,18305,543,0,543,17762,0,0,543,1.0,1.0,0.029664026222343622,0.04648972602739726,0.0,543.0,543.0
2,7,9,9,0.7,33,2,18274,16711,0,16711,1563,5576,0,11135,5.0919155047573454,5.0919155047573454,0.6093356681624166,0.9533390410958904,0.0,85091.0,85091.0
2,7,9,9,0.7,34,1,18165,586,0,586,17579,0,0,586,1.0,1.0,0.0322598403523259,0.05017123287671233,0.0,586.0,586.0
2,7,9,9,0.7,34,2,18227,16860,0,16860,1367,5767,0,11093,5.055278766310795,5.055278766310795,0.6086026224831295,0.9497431506849315,0.0,85232.0,85232.0
2,7,9,9,0.7,35,1,18349,548,0,548,17801,0,0,548,1.0,1.0,0.02986538775955093,0.046917808219178084,0.0,548.0,548.0
2,7,9,9,0.7,35,2,18152,16720,0,16720,1432,5586,0,11134,5.082057416267943,5.082057416267943,0.6133759365359189,0.9532534246575343,0.0,84972.0,84972.0
2,7,9,9,0.7,36,1,18141,606,0,606,17535,0,0,606,1.0,1.0,0.033404994212005955,0.05188356164383562,0.0,606.0,606.0
2,7,9,9,0.7,36,2,18337,16964,0,16964,1373,5899,0,11065,5.055234614477717,5.055234614477717,0.6034247695915362,0.947345890410959,0.0,85757.0,85757.0
2,7,9,9,0.7,37,1,18204,569,0,569,17635,0,0,569,1.0,1.0,0.03125686662272028,0.04871575342465753,0.0,569.0,569.0
2,7,9,9,0.7,37,2,18393,16849,0,16849,1544,5734,0,11115,5.086058519793459,5.086058519793459,0.6043059859729245,0.9516267123287672,0.0,85695.0,85695.0
2,7,9,9,0.7,38,1,18225,597,0,597,17628,0,0,597,1.0,1.0,0.032757201646090535,0.05111301369863014,0.0,597.0,597.0
2,7,9,9,0.7,38,2,18268,16766,0,16766,1502,5684,0,11082,5.076106405821305,5.076106405821305,0.6066345522224655,0.9488013698630137,0.0,85106.0,85106.0
2,7,9,9,0.7,39,1,18323,609,0,609,17714,0,0,609,1.0,1.0,0.033236915352289474,0.05214041095890411,0.0,609.0,609.0
2,7,9,9,0.7,39,2,18129,16754,0,16754,1375,5702,0,11052,5.0525844574429986,5.0525844574429986,0.609630977991064,0.9462328767123288,0.0,84651.0,84651.0
2,7,9,9,0.7,40,1,18187,581,0,581,17606,0,0,581,1.0,1.0,0.03194589541980535,0.04974315068493151,0.0,581.0,581.0
2,7,9,9,0.7,40,2,18224,16859,0,16859,1365,5765,0,11094,5.0712972299661905,5.0712972299661905,0.6087576821773486,0.9498287671232877,0.0,85497.0,85497.0
2,7,9,9,0.7,41,1,18138,584,0,584,17554,0,0,584,1.0,1.0,0.03219759620685853,0.05,0.0,584.0,584.0
2,7,9,9,0.7,41,2,18274,16833,0,16833,1441,5730,0,11103,5.089170082575893,5.089170082575893,0.6075845463500055,0.9505993150684932,0.0,85666.0,85666.0
2,7,9,9,0.7,42,1,18389,591,0,591,17798,0,0,591,1.0,1.0,0.03213877861765186,0.05059931506849315,0.0,591.0,591.0
2,7,9,9,0.7,42,2,18115,16717,0,16717,1398,5637,0,11080,5.0513249985045166,5.0513249985045166,0.6116478056858957,0.9486301369863014,0.0,84443.0,84443.0
2,7,9,9,0.7,43,1,18374,593,0,593,17781,0,0,593,1.0,1.0,0.03227386524436704,0.05077054794520548,0.0,593.0,593.0
2,7,9,9,0.7,43,2,18218,16785,0,16785,1433,5690,0,11095,5.049687220732797,5.049687220732797,0.6090130640026348,0.9499143835616438,0.0,84759.0,84759.0
2,7,9,9,0.7,44,1,18335,599,0,599,17736,0,0,599,1.0,1.0,0.03266975729479138,0.05128424657534247,0.0,599.0,599.0
2,7,9,9,0.7,44,2,18513,16829,0,16829,1684,5743,0,11086,5.082536098401569,5.082536098401569,0.5988224490898287,0.9491438356164383,0.0,85534.0,85534.0
2,7,9,9,0.7,45,1,18438,572,0,572,17866,0,0,572,1.0,1.0,0.03102288751491485,0.04897260273972603,0.0,572.0,572.0
2,7,9,9,0.7,45,2,18029,16780,0,16780,1249,5666,0,11114,5.031823599523242,5.031823599523242,0.6164512729491375,0.9515410958904109,0.0,84434.0,84434.0
2,7,9,9,0.7,46,1,18310,564,0,564,17746,0,0,564,1.0,1.0,0.030802839978154015,0.048287671232876715,0.0,564.0,564.0
2,7,9,9,0.7,46,2,17963,16778,0,16778,1185,5655,0,11123,5.060436285612111,5.060436285612111,0.6192172799643713,0.9523116438356164,0.0,84904.0,84904.0
2,7,9,9,0.7,47,1,18349,620,0,620,17729,0,0,620,1.0,1.0,0.033789307319199956,0.053082191780821915,0.0,620.0,620.0
2,7,9,9,0.7,47,2,18231,16769,0,16769,1462,5696,0,11073,5.089212236865645,5.089212236865645,0.607372058581537,0.9480308219178082,0.0,85341.0,85341.0
2,7,9,9,0.7,48,1,18271,589,0,589,17682,0,0,589,1.0,1.0,0.032236878112856436,0.05042808219178082,0.0,589.0,589.0
2,7,9,9,0.7,48,2,18191,16705,0,16705,1486,5606,0,11099,5.074648308889554,5.074648308889554,0.610136880875158,0.9502568493150685,0.0,84772.0,84772.0
2,7,9,9,0.7,49,1,18267,606,0,606,17661,0,0,606,1.0,1.0,0.03317457710625719,0.05188356164383562,0.0,606.0,606.0
2,7,9,9,0.7,49,2,18317,16831,0,16831,1486,5762,0,11069,5.061553086566454,5.061553086566454,0.6043020145220287,0.9476883561643835,0.0,85191.0,85191.0
2,7,9,9,0.7,50,1,18145,587,0,587,17558,0,0,587,1.0,1.0,0.032350509782309175,0.05025684931506849,0.0,587.0,587.0
2,7,9,9,0.7,50,2,18209,16859,0,16859,1350,5768,0,11091,5.051426537754315,5.051426537754315,0.60909440386622,0.9495719178082191,0.0,85162.0,85162.0
2,7,5,9,0.3,1,1,18451,603,0,603,17848,0,0,603,1.0,1.0,0.03268115549292721,0.05162671232876712,0.0,603.0,603.0
2,7,5,9,0.3,1,2,18326,16815,0,16815,1511,5745,0,11070,5.08575676479334,5.08575676479334,0.604059805740478,0.9477739726027398,0.0,85517.0,85517.0
2,7,5,9,0.3,2,1,18471,606,0,606,17865,0,0,606,1.0,1.0,0.032808185804775056,0.05188356164383562,0.0,606.0,606.0
2,7,5,9,0.3,2,2,18272,16918,0,16918,1354,5830,0,11088,5.069393545336328,5.069393545336328,0.6068301225919439,0.9493150684931507,0.0,85764.0,85764.0
2,7,5,9,0.3,3,1,18281,604,0,604,17677,0,0,604,1.0,1.0,0.03303976806520431,0.05171232876712329,0.0,604.0,604.0
2,7,5,9,0.3,3,2,18289,16720,0,16720,1569,5644,0,11076,5.08421052631579,5.08421052631579,0.6056099294657992,0.9482876712328767,0.0,85008.0,85008.0
2,7,5,9,0.3,4,1,18367,629,0,629,17738,0,0,629,1.0,1.0,0.03424620242826809,0.053852739726027395,0.0,629.0,629.0
2,7,5,9,0.3,4,2,18217,16810,0,16810,1407,5769,0,11041,5.046995835812017,5.046995835812017,0.606082230883241,0.9452910958904109,0.0,84840.0,84840.0
2,7,5,9,0.3,5,1,17958,548,0,548,17410,0,0,548,1.0,1.0,0.030515647622229646,0.046917808219178084,0.0,548.0,548.0
2,7,5,9,0.3,5,2,18385,16836,0,16836,1549,5709,0,11127,5.0567236873366594,5.0567236873366594,0.6052216480826761,0.9526541095890411,0.0,85135.0,85135.0
2,7,5,9,0.3,6,1,18305,606,0,606,17699,0,0,606,1.0,1.0,0.03310570882272603,0.05188356164383562,0.0,606.0,606.0
2,7,5,9,0.3,6,2,18324,16836,0,16836,1488,5781,0,11055,5.062306961273461,5.062306961273461,0.6033071381794368,0.9464897260273972,0.0,85229.0,85229.0
2,7,5,9,0.3,7,1,18068,582,0,582,17486,0,0,582,1.0,1.0,0.032211644897055566,0.04982876712328767,0.0,582.0,582.0
2,7,5,9,0.3,7,2,18420,16698,0,16698,1722,5595,0,11103,5.091088753144089,5.091088753144089,0.6027687296416938,0.9505993150684932,0.0,85011.0,85011.0
2,7,5,9,0.3,8,1,18292,599,0,599,17693,0,0,599,1.0,1.0,0.0327465558714192,0.05128424657534247,0.0,599.0,599.0
2,7,5,9,0.3,8,2,18154,16693,0,16693,1461,5624,0,11069,5.089019349427904,5.089019349427904,0.6097278836620028,0.9476883561643835,0.0,84951.0,84951.0
2,7,5,9,0.3,9,1,18233,557,0,557,17676,0,0,557,1.0,1.0,0.030549004552185597,0.047688356164383564,0.0,557.0,557.0
2,7,5,9,0.3,9,2,18139,16833,0,16833,1306,5710,0,11123,5.045030594665241,5.045030594665241,0.6132091074480401,0.9523116438356164,0.0,84923.0,84923.0
2,7,5,9,0.3,10,1,18496,576,0,576,17920,0,0,576,1.0,1.0,0.031141868512110725,0.049315068493150684,0.0,576.0,576.0
2,7,5,9,0.3,10,2,18257,16767,0,16767,1490,5672,0,11095,5.083676268861454,5.083676268861454,0.6077121104233992,0.9499143835616438,0.0,85238.0,85238.0
2,7,5,9,0.3,11,1,18394,536,0,536,17858,0,0,536,1.0,1.0,0.029139936935957376,0.04589041095890411,0.0,536.0,536.0
2,7,5,9,0.3,11,2,18376,16841,0,16841,1535,5684,0,11157,5.067276290006531,5.067276290006531,0.6071506312581628,0.955222602739726,0.0,85338.0,85338.0
2,7,5,9,0.3,12,1,18463,593,0,593,17870,0,0,593,1.0,1.0,0.0321182906353247,0.05077054794520548,0.0,593.0,593.0
2,7,5,9,0.3,12,2,18406,16881,0,16881,1525,5802,0,11079,5.043777027427285,5.043777027427285,0.6019232858850375,0.9485445205479452,0.0,85144.0,85144.0
2,7,5,9,0.3,13,1,18080,620,0,620,17460,0,0,620,1.0,1.0,0.034292035398230086,0.053082191780821915,0.0,620.0,620.0
2,7,5,9,0.3,13,2,18271,16828,0,16828,1443,5770,0,11058,5.069229855003566,5.069229855003566,0.6052213890865306,0.9467465753424658,0.0,85305.0,85305.0
2,7,5,9,0.3,14,1,18270,581,0,581,17689,0,0,581,1.0,1.0,0.031800766283524906,0.04974315068493151,0.0,581.0,581.0
2,7,5,9,0.3,14,2,18530,16852,0,16852,1678,5735,0,11117,5.0831355328744365,5.0831355328744365,0.5999460334592552,0.9517979452054794,0.0,85661.0,85661.0
2,7,5,9,0.3,15,1,18123,601,0,601,17522,0,0,601,1.0,1.0,0.03316227997572146,0.051455479452054795,0.0,601.0,601.0
2,7,5,9,0.3,15,2,18306,16872,0,16872,1434,5779,0,11093,5.06703413940256,5.06703413940256,0.6059761826723479,0.9497431506849315,0.0,85491.0,85491.0
2,7,5,9,0.3,16,1,18094,578,0,578,17516,0,0,578,1.0,1.0,0.03194429092516857,0.04948630136986301,0.0,578.0,578.0
2,7,5,9,0.3,16,2,18508,16791,0,16791,1717,5678,0,11113,5.092906914418438,5.092906914418438,0.6004430516533391,0.9514554794520548,0.0,85515.0,85515.0
2,7,5,9,0.3,17,1,18580,591,0,591,17989,0,0,591,1.0,1.0,0.03180839612486545,0.05059931506849315,0.0,591.0,591.0
2,7,5,9,0.3,17,2,17779,16855,0,16855,924,5756,0,11099,5.029842776624147,5.029842776624147,0.6242758310366162,0.9502568493150685,0.0,84778.0,84778.0
2,7,5,9,0.3,18,1,18148,597,0,597,17551,0,0,597,1.0,1.0,0.03289618690764823,0.05111301369863014,0.0,597.0,597.0
2,7,5,9,0.3,18,2,18370,17039,0,17039,1331,5956,0,11083,5.02946182287693,5.02946182287693,0.603320631464344,0.9488869863013699,0.0,85697.0,85697.0
2,7,5,9,0.3,19,1,18296,577,0,577,17719,0,0,577,1.0,1.0,0.031536947966768696,0.04940068493150685,0.0,577.0,577.0
2,7,5,9,0.3,19,2,18184,16801,0,16801,1383,5704,0,11097,5.062972442116541,5.062972442116541,0.6102617685877695,0.9500856164383562,0.0,85063.0,85063.0
2,7,5,9,0.3,20,1,18362,581,0,581,17781,0,0,581,1.0,1.0,0.031641433395055006,0.04974315068493151,0.0,581.0,581.0
2,7,5,9,0.3,20,2,18431,16780,0,16780,1651,5688,0,11092,5.090882002383791,5.090882002383791,0.6018121642884271,0.9496575342465754,0.0,85425.0,85425.0
2,7,5,9,0.3,21,1,18241,558,0,558,17683,0,0,558,1.0,1.0,0.030590428156351077,0.047773972602739724,0.0,558.0,558.0
2,7,5,9,0.3,21,2,18317,16841,0,16841,1476,5714,0,11127,5.058547592185737,5.058547592185737,0.6074684719113392,0.9526541095890411,0.0,85191.0,85191.0
2,7,5,9,0.3,22,1,18325,530,0,530,17795,0,0,530,1.0,1.0,0.028922237380627557,0.045376712328767124,0.0,530.0,530.0
2,7,5,9,0.3,22,2,18281,16771,0,16771,1510,5647,0,11124,5.071611710691074,5.071611710691074,0.6085006290684317,0.9523972602739726,0.0,85056.0,85056.0
2,7,5,9,0.3,23,1,18163,568,0,568,17595,0,0,568,1.0,1.0,0.03127236689974123,0.04863013698630137,0.0,568.0,568.0
2,7,5,9,0.3,23,2,18133,16738,0,16738,1395,5624,0,11114,5.083223802126897,5.083223802126897,0.612915678597033,0.9515410958904109,0.0,85083.0,85083.0
2,7,5,9,0.3,24,1,18126,580,0,580,17546,0,0,580,1.0,1.0,0.03199823458016109,0.04965753424657534,0.0,580.0,580.0
2,7,5,9,0.3,24,2,18262,16751,0,16751,1511,5656,0,11095,5.0807712972359855,5.0807712972359855,0.6075457233599825,0.9499143835616438,0.0,85108.0,85108.0
2,7,5,9,0.3,25,1,17896,592,0,592,17304,0,0,592,1.0,1.0,0.033080017881090745,0.050684931506849315,0.0,592.0,592.0
2,7,5,9,0.3,25,2,18216,16830,0,16830,1386,5730,0,11100,5.061616161616161,5.061616161616161,0.6093544137022397,0.9503424657534246,0.0,85187.0,85187.0
2,7,5,9,0.3,26,1,18162,618,0,618,17544,0,0,618,1.0,1.0,0.03402708952758507,0.05291095890410959,0.0,618.0,618.0
2,7,5,9,0.3,26,2,18296,16833,0,16833,1463,5760,0,11073,5.072833125408424,5.072833125408424,0.605214254481854,0.9480308219178082,0.0,85391.0,85391.0
2,7,5,9,0.3,27,1,18250,562,0,562,17688,0,0,562,1.0,1.0,0.030794520547945205,0.04811643835616438,0.0,562.0,562.0
2,7,5,9,0.3,27,2,18298,16793,0,16793,1505,5671,0,11122,5.068123622938129,5.068123622938129,0.6078259919116843,0.9522260273972603,0.0,85109.0,85109.0
2,7,5,9,0.3,28,1,18325,582,0,582,17743,0,0,582,1.0,1.0,0.03175989085948158,0.04982876712328767,0.0,582.0,582.0
2,7,5,9,0.3,28,2,18553,16865,0,16865,1688,5770,0,11095,5.077438482063445,5.077438482063445,0.5980164932894949,0.9499143835616438,0.0,85631.0,85631.0
2,7,5,9,0.3,29,1,18303,607,0,607,17696,0,0,607,1.0,1.0,0.03316396219199039,0.05196917808219178,0.0,607.0,607.0
2,7,5,9,0.3,29,2,17983,16850,0,16850,1133,5778,0,11072,5.035014836795252,5.035014836795252,0.6156925985653117,0.947945205479452,0.0,84840.0,84840.0
2,7,5,9,0.3,30,1,18227,532,0,532,17695,0,0,532,1.0,1.0,0.029187469139189116,0.04554794520547945,0.0,532.0,532.0
2,7,5,9,0.3,30,2,18282,16814,0,16814,1468,5667,0,11147,5.082907101225169,5.082907101225169,0.6097254129745104,0.9543664383561644,0.0,85464.0,85464.0
2,7,5,9,0.3,31,1,18329,564,0,564,17765,0,0,564,1.0,1.0,0.030770909487697094,0.048287671232876715,0.0,564.0,564.0
2,7,5,9,0.3,31,2,18217,16738,0,16738,1479,5626,0,11112,5.087824112797228,5.087824112797228,0.6099796893012022,0.9513698630136986,0.0,85160.0,85160.0
2,7,5,9,0.3,32,1,18145,577,0,577,17568,0,0,577,1.0,1.0,0.031799393772389085,0.04940068493150685,0.0,577.0,577.0
2,7,5,9,0.3,32,2,18441,16725,0,16725,1716,5628,0,11097,5.098714499252615,5.098714499252615,0.6017569546120058,0.9500856164383562,0.0,85276.0,85276.0
2,7,5,9,0.3,33,1,18305,543,0,543,17762,0,0,543,1.0,1.0,0.029664026222343622,0.04648972602739726,0.0,543.0,543.0
2,7,5,9,0.3,33,2,18274,16711,0,16711,1563,5576,0,11135,5.0919155047573454,5.0919155047573454,0.6093356681624166,0.9533390410958904,0.0,85091.0,85091.0
2,7,5,9,0.3,34,1,18165,586,0,586,17579,0,0,586,1.0,1.0,0.0322598403523259,0.05017123287671233,0.0,586.0,586.0
2,7,5,9,0.3,34,2,18227,16860,0,16860,1367,5767,0,11093,5.055278766310795,5.055278766310795,0.6086026224831295,0.9497431506849315,0.0,85232.0,85232.0
2,7,5,9,0.3,35,1,18349,548,0,548,17801,0,0,548,1.0,1.0,0.02986538775955093,0.046917808219178084,0.0,548.0,548.0
2,7,5,9,0.3,35,2,18152,16720,0,16720,1432,5586,0,11134,5.082057416267943,5.082057416267943,0.6133759365359189,0.9532534246575343,0.0,84972.0,84972.0
2,7,5,9,0.3,36,1,18141,606,0,606,17535,0,0,606,1.0,1.0,0.033404994212005955,0.05188356164383562,0.0,606.0,606.0
2,7,5,9,0.3,36,2,18337,16964,0,16964,1373,5899,0,11065,5.055234614477717,5.055234614477717,0.6034247695915362,0.947345890410959,0.0,85757.0,85757.0
2,7,5,9,0.3,37,1,18204,569,0,569,17635,0,0,569,1.0,1.0,0.03125686662272028,0.04871575342465753,0.0,569.0,569.0
