background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0001,A001,anchor,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.05130983650639946,0.0494694062876841,0.053150266725114824,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0001,A001,anchor,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.10054980543427425,0.09847156691843634,0.10262804395011216,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0001,A001,anchor,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.2011712036102835,0.19831087171793996,0.20403153550262706,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0001,A001,anchor,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.299860464179314,0.2967328262443362,0.3029881021142918,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0001,A001,anchor,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.5009613808846667,0.4977672741868694,0.504155487582464,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0002,A002,anchor,0.8,0.3,32,25.6,7.68,17.919999999999998,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.0510604558480738,0.049960559164859496,0.05216035253128811,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0002,A002,anchor,0.8,0.3,32,25.6,7.68,17.919999999999998,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.1002445022745733,0.09877315118806752,0.10171585336107906,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0002,A002,anchor,0.8,0.3,32,25.6,7.68,17.919999999999998,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.19856314840407277,0.19670262406834316,0.20042367273980238,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0002,A002,anchor,0.8,0.3,32,25.6,7.68,17.919999999999998,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.30090886477856604,0.2978244259579472,0.30399330359918486,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0002,A002,anchor,0.8,0.3,32,25.6,7.68,17.919999999999998,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.49785340941816614,0.49453512294148116,0.5011716958948511,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0003,A003,anchor,0.8,0.5,64,51.2,25.6,25.6,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.05067638493101716,0.049288329394875895,0.05206444046715842,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0003,A003,anchor,0.8,0.5,64,51.2,25.6,25.6,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.10055689464948958,0.09893384442536773,0.10217994487361143,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0003,A003,anchor,0.8,0.5,64,51.2,25.6,25.6,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.19939519549344673,0.19740880670724698,0.20138158427964648,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0003,A003,anchor,0.8,0.5,64,51.2,25.6,25.6,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.29929167033564597,0.29696242159211894,0.301620919079173,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0003,A003,anchor,0.8,0.5,64,51.2,25.6,25.6,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.5003242391381242,0.49835518545637597,0.5022932928198725,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0004,A004,anchor,1.25,0.7,16,20.0,14.0,6.000000000000001,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.03674339518539883,0.03202474403487187,0.041462046335925797,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0004,A004,anchor,1.25,0.7,16,20.0,14.0,6.000000000000001,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.07805154427614036,0.07327524220380406,0.08282784634847666,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0004,A004,anchor,1.25,0.7,16,20.0,14.0,6.000000000000001,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.16457982747659383,0.15871930807136578,0.17044034688182189,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0004,A004,anchor,1.25,0.7,16,20.0,14.0,6.000000000000001,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.25447945356034735,0.24771367446655998,0.2612452326541347,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0004,A004,anchor,1.25,0.7,16,20.0,14.0,6.000000000000001,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.45895626672064127,0.45160228982557715,0.4663102436157054,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0005,A005,anchor,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.029560139138356915,0.024269667120728748,0.03485061115598508,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0005,A005,anchor,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.07062230444910458,0.06499578229307114,0.07624882660513803,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0005,A005,anchor,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.15611572984872096,0.14748097471269048,0.16475048498475145,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0005,A005,anchor,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.23516866251623925,0.2297617360346416,0.2405755889978369,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0005,A005,anchor,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.4082996462638245,0.4016036023889775,0.41499569013867144,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0006,A006,anchor,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.03489239925692571,0.03082470179746605,0.03896009671638537,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0006,A006,anchor,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.08133861422380013,0.07828765054025377,0.0843895779073465,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0006,A006,anchor,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.18966409194508865,0.18710837362629779,0.19221981026387952,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0006,A006,anchor,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.29258524074973835,0.29015141934399796,0.29501906215547874,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0006,A006,anchor,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.49217604778892793,0.48963882730007674,0.4947132682777791,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0007,A007,anchor,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.830544548987508,0.16945545101249201,True,0.013830732685982505,0.008415505451997943,0.019245959919967068,,supported
H7B0007,A007,anchor,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.8532851425971962,0.1467148574028036,True,0.036244429871609724,0.030636290918643668,0.041852568824575775,,supported
H7B0007,A007,anchor,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.8686544054414147,0.13134559455858535,True,0.08454209116037915,0.07767980146286703,0.09140438085789128,,supported
H7B0007,A007,anchor,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.8568264449388083,0.14317355506119162,True,0.15089707239843103,0.14540999588363046,0.1563841489132316,,supported
H7B0007,A007,anchor,2.0,0.3,16,32.0,9.6,22.4,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.8050538641369421,0.19494613586305798,True,0.333173444170302,0.32780344022523666,0.3385434481153673,,supported
H7B0008,A008,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.835351043911938,0.16464895608806193,True,0.013704777064962944,0.00950004837459791,0.01790950575532798,,supported
H7B0008,A008,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.845384132776829,0.15461586722317114,True,0.039915289890503705,0.0355493076588047,0.04428127212220271,,supported
H7B0008,A008,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.8741300893247033,0.12586991067529668,True,0.07900158167862811,0.07412341428066078,0.08387974907659544,,supported
H7B0008,A008,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.8770534777612855,0.12294652223871452,True,0.12845669786317734,0.12385693481799442,0.13305646090836026,,supported
H7B0008,A008,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.847879489233561,0.1521205107664389,True,0.2822910732615559,0.2755640280166236,0.2890181185064882,,supported
H7B0009,A009,anchor,2.0,0.7,64,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.8279813315545328,0.17201866844546723,True,0.013818684044809479,0.01118181955875887,0.016455548530860085,,supported
H7B0009,A009,anchor,2.0,0.7,64,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.8360077121539937,0.16399228784600609,True,0.035828122501296245,0.03207508255546593,0.03958116244712656,,supported
H7B0009,A009,anchor,2.0,0.7,64,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.8535292137821127,0.14647078621788712,True,0.07505733260518528,0.07259143713905229,0.07752322807131827,,supported
H7B0009,A009,anchor,2.0,0.7,64,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.8745824654292109,0.12541753457078914,True,0.12024018637503794,0.11711585735328618,0.1233645153967897,,supported
H7B0009,A009,anchor,2.0,0.7,64,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.8802581468028802,0.11974185319711972,True,0.217758946068829,0.21455590274609107,0.22096198939156694,,supported
H7B0010,A010,anchor,3.1,0.9,16,49.6,44.64,4.959999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.29058614830224283,0.7094138516977571,True,0.002600844781119465,-0.0028228609671081444,0.008024550529347075,pre_minus_post_gap_effect,inconclusive
H7B0010,A010,anchor,3.1,0.9,16,49.6,44.64,4.959999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.297326047087176,0.7026739529128239,True,0.00040758895818570446,-0.006140118473306425,0.006955296389677835,pre_minus_post_gap_effect,inconclusive
H7B0010,A010,anchor,3.1,0.9,16,49.6,44.64,4.959999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.2979577005927633,0.7020422994072367,True,0.0050147869925036195,-0.002827449140173079,0.012857023125180318,pre_minus_post_gap_effect,inconclusive
H7B0010,A010,anchor,3.1,0.9,16,49.6,44.64,4.959999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.2988048865222638,0.7011951134777362,True,0.008766053867952987,0.002263160913523585,0.015268946822382388,,supported
H7B0010,A010,anchor,3.1,0.9,16,49.6,44.64,4.959999999999999,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.3065769798224637,0.6934230201775362,True,0.016377439142549667,0.009913601963057926,0.022841276322041408,,supported
H7B0011,A011,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.29859027920325176,0.7014097207967482,True,-0.001309513337228202,-0.005739761423082976,0.003120734748626572,pre_minus_post_gap_effect,inconclusive
H7B0011,A011,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.3105150893767951,0.6894849106232048,True,0.006488735259535465,0.002491302894704432,0.010486167624366497,,supported
H7B0011,A011,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.3504924537196087,0.6495075462803912,True,0.01833048803689113,0.013986876932877692,0.02267409914090457,,supported
H7B0011,A011,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.413224578540602,0.586775421459398,True,0.051629726035781566,0.044934030487488966,0.058325421584074166,,supported
H7B0011,A011,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.6941395102588406,0.3058604897411595,True,0.20232761016800677,0.197561351036296,0.20709386929971754,,supported
H7B0012,A012,anchor,3.1,0.3,64,198.4,59.52,138.88,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.29592869564028973,0.7040713043597103,True,0.002762833450251055,0.0005518380526490035,0.004973828847853107,,supported
H7B0012,A012,anchor,3.1,0.3,64,198.4,59.52,138.88,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.30282714725902815,0.6971728527409718,True,0.005258047249542231,0.0029127887602586762,0.007603305738825785,,supported
H7B0012,A012,anchor,3.1,0.3,64,198.4,59.52,138.88,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.3265230439151371,0.6734769560848628,True,0.015631537293961478,0.012806626661044934,0.01845644792687802,,supported
H7B0012,A012,anchor,3.1,0.3,64,198.4,59.52,138.88,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.3632557035575633,0.6367442964424367,True,0.034820565216505825,0.03200704318045088,0.03763408725256077,,supported
H7B0012,A012,anchor,3.1,0.3,64,198.4,59.52,138.88,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.5136912144080232,0.4863087855919768,True,0.12537175654446228,0.12171998573036755,0.12902352735855702,,supported
H7B0013,A013,anchor,4.0,0.5,16,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.2656658601428814,0.7343341398571186,True,7.342195404018512e-05,-0.0034116107739223375,0.0035584546820027077,pre_minus_post_gap_effect,inconclusive
H7B0013,A013,anchor,4.0,0.5,16,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.2728094525744676,0.7271905474255324,True,0.004268962561080796,0.0016455881247900098,0.006892336997371582,,supported
H7B0013,A013,anchor,4.0,0.5,16,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.28788916519113156,0.7121108348088685,True,0.011169331742834406,0.0075946711310971166,0.014743992354571696,,supported
H7B0013,A013,anchor,4.0,0.5,16,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.3004178382000882,0.6995821617999118,True,0.01886884240824136,0.01601580036749471,0.021721884448988014,,supported
H7B0013,A013,anchor,4.0,0.5,16,64.0,32.0,32.0,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.3304573913073292,0.6695426086926707,True,0.05183617686241436,0.04794790359057187,0.05572445013425685,,supported
H7B0014,A014,anchor,4.0,0.7,32,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.2621432489908374,0.7378567510091626,True,-0.0006192743762619301,-0.0030791975544653817,0.0018406488019415217,pre_minus_post_gap_effect,inconclusive
H7B0014,A014,anchor,4.0,0.7,32,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.2666977735537893,0.7333022264462107,True,0.0033509179878656948,0.0006071765515093135,0.006094659424222076,,supported
H7B0014,A014,anchor,4.0,0.7,32,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.27377794648705756,0.7262220535129423,True,0.005266911060191901,0.002159927965313423,0.00837389415507038,,supported
H7B0014,A014,anchor,4.0,0.7,32,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.28353509027764795,0.7164649097223521,True,0.009846179601318505,0.006958919823897056,0.012733439378739955,,supported
H7B0014,A014,anchor,4.0,0.7,32,128.0,89.6,38.400000000000006,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.30086160368579684,0.6991383963142032,True,0.030512785449445735,0.02791206671153477,0.0331135041873567,,supported
H7B0015,A015;X036,anchor,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.2599563599319651,0.7400436400680348,True,-0.0018054344851085198,-0.004149021484801074,0.000538152514584035,pre_minus_post_gap_effect,inconclusive
H7B0015,A015;X036,anchor,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.25960681144910025,0.7403931885508998,True,0.0028180384104735954,-8.266295521769558e-05,0.005718739776164886,pre_minus_post_gap_effect,inconclusive
H7B0015,A015;X036,anchor,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.2621023696884521,0.7378976303115479,True,0.005713993409734585,0.001993508562282172,0.009434478257186999,,supported
H7B0015,A015;X036,anchor,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.2674085229872215,0.7325914770127785,True,0.004362411665840905,0.0017158371576895758,0.007008986173992234,,supported
H7B0015,A015;X036,anchor,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.5,20,0.2710905029322007,0.7289094970677993,True,0.012639895778563726,0.00985710853069304,0.015422683026434411,,supported
H7B0019,A019,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.05,20,0.07035501028612845,0.9296449897138714,True,-0.020183424449633593,-0.022394784838419047,-0.01797206406084814,pre_minus_post_gap_effect,reversed
H7B0019,A019,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.1,20,0.07781937739207372,0.9221806226079263,True,-0.03834493345333675,-0.04094085305831431,-0.035749013848359185,pre_minus_post_gap_effect,reversed
H7B0019,A019,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.2,20,0.11731127900113418,0.8826887209988659,True,-0.05609160549332065,-0.05883678990727876,-0.05334642107936254,pre_minus_post_gap_effect,reversed
H7B0021,A021,anchor,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0.05,20,1.0,0.0,False,0.05075875123293829,0.04980095208462252,0.05171655038125406,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0021,A021,anchor,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0.1,20,1.0,0.0,False,0.10061824332733002,0.09951165683676592,0.10172482981789412,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0022,A022,anchor,4.0,0.9,16,64.0,57.6,6.399999999999999,7,7,0.5,0.5,4,4,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.05,20,0.9985563981618402,0.0014436018381597852,False,0.00648272256818948,0.0028286456125382713,0.010136799523840688,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0022,A022,anchor,4.0,0.9,16,64.0,57.6,6.399999999999999,7,7,0.5,0.5,4,4,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.1,20,0.9986262823150831,0.0013737176849168175,False,0.017824633120435748,0.014292507684004776,0.02135675855686672,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0022,A022,anchor,4.0,0.9,16,64.0,57.6,6.399999999999999,7,7,0.5,0.5,4,4,0.5,0.5,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.2,20,0.9989183984309811,0.0010816015690188075,False,0.045383763631754115,0.041951728272635824,0.048815798990872405,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0023,A023,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,21,21,0.3,0.3,9,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.05,20,1.0,0.0,False,0.009620127046937762,0.0057225987663414215,0.013517655327534102,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0023,A023,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,21,21,0.3,0.3,9,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.1,20,1.0,0.0,False,0.03303566300200679,0.028522961106291232,0.03754836489772235,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0023,A023,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,21,21,0.3,0.3,9,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.2,20,1.0,0.0,False,0.08220924647900259,0.07647844244790306,0.08794005051010212,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0023,A023,anchor,3.1,0.1,32,99.2,9.920000000000002,89.28,21,21,0.3,0.3,9,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.3,20,1.0,0.0,False,0.15084251562663625,0.1450500901704682,0.15663494108280432,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0024,A024,anchor,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.3,0.3,9,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.05,20,1.0,0.0,False,0.0112008609007609,0.006892393093127271,0.01550932870839453,insufficient_pre_or_post_threshold_offer_exposure,inactive
