background_id,variant,selection_objective,policy,selected_source_stage,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,average_utilization_sd,weighted_utilization,weighted_utilization_sd,class_1_percent_serviced,class_1_percent_serviced_sd,class_2_percent_serviced,class_2_percent_serviced_sd,class_1_slot_utilization,class_1_slot_utilization_sd,class_2_slot_utilization,class_2_slot_utilization_sd,access_advantage_class_1,access_advantage_class_1_sd,class_1_balking_rate,class_1_balking_rate_sd,class_2_balking_rate,class_2_balking_rate_sd,class_1_no_show_rate,class_1_no_show_rate_sd,class_2_no_show_rate,class_2_no_show_rate_sd,class_1_no_offer_rate,class_1_no_offer_rate_sd,class_2_no_offer_rate,class_2_no_offer_rate_sd,class_1_mean_offered_booking_delay,class_1_mean_offered_booking_delay_sd,class_2_mean_offered_booking_delay,class_2_mean_offered_booking_delay_sd,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCP_BK_MODERATE_STRONG_C16,release,weighted_utilization,horizon_only,horizon_only,2,0,-1,5,0.9511890410958888,0.0009454238381886253,0.2759714439078475,0.0022489124167413992,0.25151838232187723,0.002770365831899621,0.32487756707978804,0.0014253426348939183,0.07533150684931503,0.001059958892690673,0.8760986301369863,0.0015363977091920602,-0.07335918475791078,0.001820151423964176,0.2997668693029277,0.005388276548396875,0.10114756650955588,0.0033509460347455264,0.013512336738848779,0.0016642339807151191,0.01657618990404486,0.0004086896070504049,0.5434376043109355,0.005706231460656683,0.5445006613093739,0.001904212653106951,0.8299638910202178,0.00649783379541381,0.8339763720855651,0.0023216342210939625,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C16,compact_balanced_block_1,6,3.0,0.1,50,15.0,135.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C16,release,weighted_utilization,reservation_only,reservation_only,6,48,6,5,0.9495999999999988,0.001667590911555501,0.48109511676886046,0.0038546474304489995,0.5777555582820395,0.005600932549567673,0.2877742337425023,0.001661774598681084,0.17340273972602738,0.0017325815981311678,0.7760657534246576,0.0030749442949367,0.2899813245395372,0.005602784829069451,0.2981793194599055,0.004544740735086354,0.10003188492805803,0.002342875593208938,0.030852022181680438,0.0018857190325527527,0.015266529537630141,0.0003920577848446077,0.0,0.0,0.6468755334002785,0.0025293190685018994,0.6747809736638403,0.004555820385153356,0.32811112492021516,0.0032732747829858446,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C16,compact_balanced_block_1,6,3.0,0.1,50,15.0,135.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C16,release,weighted_utilization,both_flexible,both_flexible,22,49,21,5,0.9497315068493137,0.0016559371905303948,0.4826035886310259,0.004518774799392759,0.5805231202738137,0.00755523243427292,0.2867645253454504,0.0015930744482026999,0.17569315068493147,0.003244603759477328,0.7737753424657534,0.0030988227112137257,0.2937585949283633,0.00911945585600487,0.29556220536074246,0.008766252189037444,0.15908155543018818,0.002107510442149435,0.03041990361082526,0.0013190787086362293,0.015207431665099158,0.0006640333072949702,0.0,0.0,0.2001349893483244,0.005596980367743525,0.6741809297756601,0.008413866662226571,12.216239925214222,0.025120341797878882,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C16,compact_balanced_block_1,6,3.0,0.1,50,15.0,135.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,average_utilization,baseline,baseline,14,0,-1,5,0.9346484018264828,0.003137488079082248,0.2795077239503804,0.0032789638901598774,0.250838761290629,0.005168066503921187,0.3368456492698832,0.004361641552533447,0.22695890410958902,0.004209540476232283,0.7076894977168949,0.005573545235928905,-0.08600688797925414,0.0077640447479171305,0.3508239068957179,0.004834114375445573,0.10001167090426136,0.0015830447403086118,0.017178964189523797,0.0011689808378199191,0.023685631197576638,0.001034555928626723,0.0,0.0,0.0,0.0,4.961600006512877,0.0759048055658393,4.932038676068632,0.07741437044630681,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,average_utilization,horizon_only,horizon_only,2,0,-1,5,0.9475799086757973,0.0016690106742005273,0.28804996915678127,0.0024126406939088017,0.26283166153946047,0.00467008455624107,0.3384865843914228,0.003164128279965974,0.2368767123287671,0.004540291739236073,0.710648401826484,0.00611551746004642,-0.0756549228519624,0.007365654954915622,0.29761260268741246,0.013376900988117429,0.09927901680114634,0.0013220227454307115,0.0150440847312861,0.0015763214098334967,0.01851978322138422,0.001089110533773169,0.5274087588096708,0.007946516871471111,0.5255226002515075,0.0035334985633668757,0.8368005895303512,0.004416058999814859,0.8375730939888519,0.0032137115673951306,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,average_utilization,reservation_only,reservation_only,14,30,14,5,0.9499178082191765,0.0021158853636641115,0.4473422339528468,0.002319183221895278,0.5664791489584201,0.005102138629415917,0.2090684039416999,0.0042951908605701195,0.5100091324200914,0.00869107043357573,0.4396712328767124,0.008449487607482903,0.35741074501672015,0.009031317949179973,0.3001914697343745,0.0070704962747966576,0.1000496323244954,0.0036115000609716506,0.03032119926830328,0.001831577032880589,0.010865707958445719,0.0008210491250054031,0.0,0.0,0.7556096973821156,0.004966684933118307,0.7527194785234753,0.008908276399179425,0.0,0.0,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,average_utilization,both_flexible,both_flexible,18,28,18,5,0.9505936073059342,0.001880480391047896,0.445097468353861,0.003604343965405903,0.5610578550365803,0.006367074874570712,0.21317669498842248,0.002332344558273504,0.5036529680365296,0.006673231270981525,0.44679452054794516,0.0058181472255786305,0.34788116004815767,0.008444989324363893,0.30115124961698114,0.0022172517801041353,0.11188403239661501,0.003442180409889746,0.02932654521128284,0.0023905461554846134,0.01104356904483756,0.0006406889834090716,0.0,0.0,0.625575435506152,0.0034359838600247893,0.7844777697250847,0.006726614162185452,4.400430084694951,0.042833785415670206,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,weighted_utilization,baseline,baseline,14,0,-1,5,0.9346484018264828,0.003137488079082248,0.2795077239503804,0.0032789638901598774,0.250838761290629,0.005168066503921187,0.3368456492698832,0.004361641552533447,0.22695890410958902,0.004209540476232283,0.7076894977168949,0.005573545235928905,-0.08600688797925414,0.0077640447479171305,0.3508239068957179,0.004834114375445573,0.10001167090426136,0.0015830447403086118,0.017178964189523797,0.0011689808378199191,0.023685631197576638,0.001034555928626723,0.0,0.0,0.0,0.0,4.961600006512877,0.0759048055658393,4.932038676068632,0.07741437044630681,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,weighted_utilization,horizon_only,horizon_only,2,0,-1,5,0.9475799086757973,0.0016690106742005273,0.28804996915678127,0.0024126406939088017,0.26283166153946047,0.00467008455624107,0.3384865843914228,0.003164128279965974,0.2368767123287671,0.004540291739236073,0.710648401826484,0.00611551746004642,-0.0756549228519624,0.007365654954915622,0.29761260268741246,0.013376900988117429,0.09927901680114634,0.0013220227454307115,0.0150440847312861,0.0015763214098334967,0.01851978322138422,0.001089110533773169,0.5274087588096708,0.007946516871471111,0.5255226002515075,0.0035334985633668757,0.8368005895303512,0.004416058999814859,0.8375730939888519,0.0032137115673951306,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,weighted_utilization,reservation_only,reservation_only,14,30,14,5,0.9499178082191765,0.0021158853636641115,0.4473422339528468,0.002319183221895278,0.5664791489584201,0.005102138629415917,0.2090684039416999,0.0042951908605701195,0.5100091324200914,0.00869107043357573,0.4396712328767124,0.008449487607482903,0.35741074501672015,0.009031317949179973,0.3001914697343745,0.0070704962747966576,0.1000496323244954,0.0036115000609716506,0.03032119926830328,0.001831577032880589,0.010865707958445719,0.0008210491250054031,0.0,0.0,0.7556096973821156,0.004966684933118307,0.7527194785234753,0.008908276399179425,0.0,0.0,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C17,release,weighted_utilization,both_flexible,both_flexible,22,29,22,5,0.9505570776255693,0.0015316895412770517,0.4504233891824393,0.002675301684689086,0.5694706983470497,0.004309761266532879,0.21232877085321875,0.002367652221670234,0.5071415525114155,0.004181212491057238,0.4437260273972602,0.0049670627571049095,0.3571419274938307,0.005650063373028628,0.2966875902073246,0.0018387642636751554,0.11082114907968318,0.004272753255586221,0.02807678462083802,0.0007845344145755552,0.011658377213303022,0.0006314101681158784,0.0,0.0,0.6729098515768669,0.004327251048744015,0.7640239790161565,0.006710372073159325,3.606189747479563,0.07293344471861139,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C17,compact_balanced_block_1,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,average_utilization,baseline,baseline,22,0,-1,5,0.9327123287671218,0.0013488803972701695,0.29585879228320555,0.0022628022921336033,0.2666767100473174,0.0022263990937915817,0.35422295675498183,0.0034384013391517906,0.4007780821917808,0.0037613953963195187,0.5314301369863014,0.002981295288762758,-0.08754624670766435,0.00309244732668906,0.35266929773926636,0.003264382171518814,0.10010613277672498,0.0013362633941168542,0.018405874861796918,0.00021590366139722102,0.026352819425271557,0.0007369708689451532,0.0,0.0,0.0,0.0,4.537308658816082,0.04546902609803239,4.535156753036422,0.06850240127314135,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,average_utilization,horizon_only,horizon_only,2,0,-1,5,0.9500712328767108,0.00144162707018637,0.3041994684471153,0.0012934976777383813,0.27851762627564397,0.0019320412201465718,0.35556315279005807,0.0028624680018001485,0.4169753424657534,0.002844938683318304,0.5329972602739727,0.0032882191324277105,-0.07704552651441413,0.0039949745093824755,0.3003947783375842,0.0071172155489820105,0.099262855025329,0.003949831193382403,0.014601943690747498,0.00041192961188663647,0.0187240285951132,0.0006541607989976003,0.49791274824820564,0.0019928151399137214,0.5009617605597196,0.0042455840003500145,0.8329739678884243,0.0011009702066967465,0.8358245835865736,0.004069813525251226,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,average_utilization,reservation_only,reservation_only,22,47,19,5,0.9498958904109575,0.0015311122583298623,0.38573558168107064,0.0025963266585008146,0.5249008541467349,0.0028315938287838496,0.10740503674974222,0.003105928815201011,0.7884164383561644,0.004130649233323955,0.16142465753424654,0.004370700310559959,0.4174958173969926,0.002861792622094551,0.30124750318372673,0.0022998138742813495,0.18665814087466864,0.0019616271045660963,0.02689020914132654,0.0009293011995974664,0.00646263173699016,0.0005391424167379324,0.0,0.0,0.0,0.0,1.0899005648604183,0.030423613663948208,16.66794990823389,0.07841784239760871,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,average_utilization,both_flexible,both_flexible,26,50,25,5,0.9514191780821903,0.0014541726607342172,0.3915831562244321,0.0019311292268684847,0.5405328826864456,0.002761127733609716,0.0936837033004052,0.001819434633526605,0.8103342465753425,0.003050239247512725,0.14069041095890406,0.0021567752524510363,0.44684917938604035,0.0033249544739055907,0.29970198510977564,0.002293857069261335,0.1887503931171391,0.0010690160104628327,0.02761056805932798,0.000477426227723302,0.0047092573642317,0.0006461011979589712,0.0,0.0,0.08770740800652453,0.0037415678293010613,0.9576681102368845,0.015019669901250322,22.073887316928538,0.06754904780614149,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,weighted_utilization,baseline,baseline,22,0,-1,5,0.9327123287671218,0.0013488803972701695,0.29585879228320555,0.0022628022921336033,0.2666767100473174,0.0022263990937915817,0.35422295675498183,0.0034384013391517906,0.4007780821917808,0.0037613953963195187,0.5314301369863014,0.002981295288762758,-0.08754624670766435,0.00309244732668906,0.35266929773926636,0.003264382171518814,0.10010613277672498,0.0013362633941168542,0.018405874861796918,0.00021590366139722102,0.026352819425271557,0.0007369708689451532,0.0,0.0,0.0,0.0,4.537308658816082,0.04546902609803239,4.535156753036422,0.06850240127314135,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,weighted_utilization,horizon_only,horizon_only,2,0,-1,5,0.9500712328767108,0.00144162707018637,0.3041994684471153,0.0012934976777383813,0.27851762627564397,0.0019320412201465718,0.35556315279005807,0.0028624680018001485,0.4169753424657534,0.002844938683318304,0.5329972602739727,0.0032882191324277105,-0.07704552651441413,0.0039949745093824755,0.3003947783375842,0.0071172155489820105,0.099262855025329,0.003949831193382403,0.014601943690747498,0.00041192961188663647,0.0187240285951132,0.0006541607989976003,0.49791274824820564,0.0019928151399137214,0.5009617605597196,0.0042455840003500145,0.8329739678884243,0.0011009702066967465,0.8358245835865736,0.004069813525251226,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,weighted_utilization,reservation_only,reservation_only,22,50,21,5,0.9489095890410948,0.001856798658247829,0.39139567000993125,0.0014552701454177723,0.5385340345561886,0.001876899265692893,0.09711894091741634,0.00232724340969172,0.8030794520547946,0.004036872648088022,0.14517260273972601,0.0023999124272507306,0.4414150936387723,0.003026911794214833,0.3001524142530382,0.001562531049036622,0.18765093008377892,0.0010728478434566951,0.029066627571787962,0.0011072691313300134,0.0051910975063434,0.0002880126962107946,0.0,0.0,0.08627439155949887,0.005842605090577914,0.9667385654434014,0.01640055810715444,18.546053035396927,0.042006432942210944,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C18,release,weighted_utilization,both_flexible,both_flexible,26,50,25,5,0.9514191780821903,0.0014541726607342172,0.3915831562244321,0.0019311292268684847,0.5405328826864456,0.002761127733609716,0.0936837033004052,0.001819434633526605,0.8103342465753425,0.003050239247512725,0.14069041095890406,0.0021567752524510363,0.44684917938604035,0.0033249544739055907,0.29970198510977564,0.002293857069261335,0.1887503931171391,0.0010690160104628327,0.02761056805932798,0.000477426227723302,0.0047092573642317,0.0006461011979589712,0.0,0.0,0.08770740800652453,0.0037415678293010613,0.9576681102368845,0.015019669901250322,22.073887316928538,0.06754904780614149,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,average_utilization,baseline,baseline,6,0,-1,5,0.9334977168949763,0.0017416365544705133,0.31417521744139787,0.0011670305173484639,0.28665163384318804,0.001373481044226623,0.3692223846378176,0.004114666390113445,0.6004748858447488,0.004299711747420135,0.33335159817351595,0.005961099334969547,-0.08257075079462955,0.00499261942887109,0.3007696474873037,0.0034339523452391577,0.09933300991541202,0.002513842429892046,0.020280452279399418,0.00081737485105477,0.02665895036874198,0.0021104891783336774,0.12554390139878138,0.006066344125683949,0.1247315045169916,0.00786010726441172,3.472013005926679,0.019708721336322087,3.4750807567210957,0.022304318176720957,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,average_utilization,horizon_only,horizon_only,2,0,-1,5,0.9500273972602722,0.0018897711400430674,0.3183776402687366,0.0017248702206243854,0.28974505071413026,0.0023958067610988466,0.37564281937794913,0.004003475538593733,0.6100273972602739,0.0043994195659014775,0.3401095890410959,0.0056130590865930445,-0.08589776866381879,0.005279497792477288,0.3018874641244584,0.005210195919430099,0.09701924258445087,0.0037359400251586595,0.015312668452378862,0.0009481000901898543,0.019528842307022717,0.0005212622145014053,0.4765982328906137,0.007020026549813236,0.4748263000191564,0.0036912817326610033,0.8329429271025968,0.002635697217008213,0.8348360415580908,0.0035492140292615808,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,average_utilization,reservation_only,reservation_only,6,30,6,5,0.9502100456620989,0.00313070229933364,0.3047700393257319,0.0019996028429254678,0.4201255892867226,0.0025258117144657502,0.07405893940375044,0.0017447587188332662,0.8840730593607307,0.0037429555471269293,0.06633789954337894,0.0016035135833580875,0.34606664988297214,0.002390103982833073,0.299336365436858,0.0024650658404713434,0.10725935369706592,0.013568627676720636,0.0220008883409616,0.0013350515923723778,0.0038930150702760195,0.0005394678120523316,0.0,0.0,0.9126838089953541,0.0010132002869338735,2.192202740397713,0.04118666071786559,0.0,0.0,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,average_utilization,both_flexible,both_flexible,2,19,2,5,0.9510684931506834,0.0012545033659538427,0.31836389570244633,0.0018375575837613143,0.3026410271741815,0.0018798862186276402,0.3498096327589762,0.003311614995793031,0.6368401826484018,0.004075249733542013,0.31424657534246575,0.00482378544155039,-0.04716860558479462,0.003443446961131607,0.3022799056305037,0.006144576106349982,0.10082116285283264,0.005098100274409772,0.015406658157607899,0.0006611493082692599,0.01832018726881744,0.0011107584329792814,0.453203731626673,0.005685573531395256,0.5077970826154123,0.007178509699322504,0.8394629758663547,0.0021227829549377688,0.8200565297331865,0.004928351051127703,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,weighted_utilization,baseline,baseline,6,0,-1,5,0.9334977168949763,0.0017416365544705133,0.31417521744139787,0.0011670305173484639,0.28665163384318804,0.001373481044226623,0.3692223846378176,0.004114666390113445,0.6004748858447488,0.004299711747420135,0.33335159817351595,0.005961099334969547,-0.08257075079462955,0.00499261942887109,0.3007696474873037,0.0034339523452391577,0.09933300991541202,0.002513842429892046,0.020280452279399418,0.00081737485105477,0.02665895036874198,0.0021104891783336774,0.12554390139878138,0.006066344125683949,0.1247315045169916,0.00786010726441172,3.472013005926679,0.019708721336322087,3.4750807567210957,0.022304318176720957,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,weighted_utilization,horizon_only,horizon_only,2,0,-1,5,0.9500273972602722,0.0018897711400430674,0.3183776402687366,0.0017248702206243854,0.28974505071413026,0.0023958067610988466,0.37564281937794913,0.004003475538593733,0.6100273972602739,0.0043994195659014775,0.3401095890410959,0.0056130590865930445,-0.08589776866381879,0.005279497792477288,0.3018874641244584,0.005210195919430099,0.09701924258445087,0.0037359400251586595,0.015312668452378862,0.0009481000901898543,0.019528842307022717,0.0005212622145014053,0.4765982328906137,0.007020026549813236,0.4748263000191564,0.0036912817326610033,0.8329429271025968,0.002635697217008213,0.8348360415580908,0.0035492140292615808,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,weighted_utilization,reservation_only,baseline,6,0,-1,5,0.9334977168949763,0.0017416365544705133,0.31417521744139787,0.0011670305173484639,0.28665163384318804,0.001373481044226623,0.3692223846378176,0.004114666390113445,0.6004748858447488,0.004299711747420135,0.33335159817351595,0.005961099334969547,-0.08257075079462955,0.00499261942887109,0.3007696474873037,0.0034339523452391577,0.09933300991541202,0.002513842429892046,0.020280452279399418,0.00081737485105477,0.02665895036874198,0.0021104891783336774,0.12554390139878138,0.006066344125683949,0.1247315045169916,0.00786010726441172,3.472013005926679,0.019708721336322087,3.4750807567210957,0.022304318176720957,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C19,release,weighted_utilization,both_flexible,both_flexible,2,14,2,5,0.9497351598173498,0.001481874109617168,0.3191613445741282,0.0017204476778837972,0.2911629351262487,0.0026017556644512786,0.37515816346988695,0.005094499009260945,0.612,0.0061890593553134456,0.33784474885844745,0.006361174742825016,-0.08399522834363818,0.0067763225196298535,0.30100627674097735,0.007081838913931261,0.0990288204321798,0.003587619542629466,0.0154874227902712,0.0008836466520199761,0.01969610663324518,0.0005043025070928061,0.4744680733827309,0.005816212521720975,0.4730618508542399,0.007584152053911792,0.8326180149552712,0.005079898105817854,0.8337219622144512,0.0020883767608206446,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C20,release,average_utilization,baseline,baseline,14,0,-1,5,0.9332931506849302,0.0011306806496399484,0.33293847812733246,0.0014855508901810625,0.30191945539578363,0.001379994998426959,0.3949765235904302,0.006280371106247873,0.815309589041096,0.0017195355192468895,0.11787397260273966,0.0029923026289893624,-0.09305706819464647,0.00741261586232614,0.3236103176855307,0.0023484038142687303,0.10199376589251459,0.005237934060673312,0.02170352514641236,0.00023856536539590726,0.02730995345907648,0.0028120985539891105,0.0,0.0,0.0,0.0,3.855688000795355,0.021460149573191426,3.8713755188195003,0.043497530549474354,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_MODERATE_STRONG_C20,release,average_utilization,horizon_only,horizon_only,2,0,-1,5,0.9504219178082185,0.0008931674929081078,0.33830832329023863,0.0030749459272046017,0.3069389774828617,0.0013268175451955303,0.4010470149049926,0.007646565459954172,0.8303342465753424,0.0037686124080461274,0.12002191780821916,0.0035406334983340555,-0.09410803742213086,0.007101933775121864,0.3015104067443267,0.0010787158779697044,0.09940659737683502,0.006087531779608092,0.01599696621816562,0.00023380675225162498,0.02096322700351802,0.002704080740150479,0.44530730986424844,0.002292844682242597,0.4387808926945157,0.010864492637914535,0.8330008258863533,0.004015025931676089,0.8360718304009916,0.004667680002730665,patient_characteristics_pilot,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,5,0.3,0.4,16,0.1,0.2,4,0.05,0.1,4,0.05,0.1,False
