background_id,variant,selection_objective,comparison,first_policy,second_policy,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_change_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_change_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_change_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_change_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_change_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_change_status,n_paired_seeds,class_1_served_rate_direction,class_2_served_rate_direction,patient_group_tradeoff,patient_group_supported_tradeoff,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCP_BK_LOW_MILD_C01,release,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.003908675799086869,-0.0008767123287669154,0.012602739726027523,practical_tie,-0.003198481908634654,-0.008914175174663464,0.00012748036554053322,practical_tie,-0.003925198066248181,-0.010722661625451347,0.00020136914165349573,practical_tie,-0.0017450495934075994,-0.005652757828643296,0.00043790623510577833,practical_tie,0.00012785388127857787,-0.0005844748858447018,0.000986301369863038,practical_tie,0.0037990867579908326,-0.000273972602739736,0.011652968036529644,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.003908675799086869,-0.0008767123287669154,0.012602739726027523,practical_tie,-0.003198481908634654,-0.009074542166116584,0.00020641948968278535,practical_tie,-0.003925198066248181,-0.010658824335067573,0.00020136914165349573,practical_tie,-0.0017450495934075994,-0.005672836134034331,0.00043790623510577833,practical_tie,0.00012785388127857787,-0.0005844748858447018,0.0009680365296803967,practical_tie,0.0037990867579908326,-0.00025570776255710024,0.011652968036529644,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.003908675799086869,-0.0008767123287669154,0.012602739726027523,practical_tie,-0.003198481908634654,-0.008954889108318898,0.00012748036554053322,practical_tie,-0.003925198066248181,-0.010658824335067573,0.00020136914165349573,practical_tie,-0.0017450495934075994,-0.00563267952325226,0.0004178279297147425,practical_tie,0.00012785388127857787,-0.0006027397260273432,0.0009863013698630575,practical_tie,0.0037990867579908326,-0.000273972602739736,0.01167123287671228,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,0.003908675799086869,-0.0008767123287669154,0.012602739726027523,practical_tie,-0.003198481908634654,-0.009026000924718303,0.00012748036554053322,practical_tie,-0.003925198066248181,-0.010658824335067573,0.00020136914165349573,practical_tie,-0.0017450495934075994,-0.005672836134034331,0.00041832988734951564,practical_tie,0.00012785388127857787,-0.0005844748858447018,0.000986301369863038,practical_tie,0.0037990867579908326,-0.00025570776255710024,0.011652968036529644,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,-0.0037990867579906773,-0.012347031963469956,0.004748858447488602,practical_tie,0.004062483638466752,-0.0016571014412563034,0.010422574722227884,practical_tie,0.007297399891836087,0.0009194847291139841,0.014806207521498416,supported_increase,-0.0024073488682719636,-0.00719823545324354,0.004076703109916502,practical_tie,0.0009680365296803745,-0.0010228310502283261,0.003527853881278557,practical_tie,-0.004986301369863022,-0.011707762557077617,0.0018264840182648622,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,-0.0037990867579906773,-0.012347031963469956,0.004748858447488602,practical_tie,0.004062483638466752,-0.0016571014412563034,0.010529270433348859,practical_tie,0.007297399891836087,0.0009194847291139841,0.014836896784179588,supported_increase,-0.0024073488682719636,-0.00719823545324354,0.004076703109916502,practical_tie,0.0009680365296803745,-0.0010228310502283261,0.003634703196347075,practical_tie,-0.004986301369863022,-0.011707762557077617,0.0024292237442922414,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,-0.0037990867579906773,-0.012347031963469956,0.004748858447488602,practical_tie,0.004062483638466752,-0.0016571014412563034,0.011008155525194852,practical_tie,0.007297399891836087,0.0004929436373582785,0.014268955328072864,supported_increase,-0.0024073488682719636,-0.00719823545324354,0.004076703109916502,practical_tie,0.0009680365296803745,-0.0010228310502283261,0.0035251141552511745,practical_tie,-0.004986301369863022,-0.011634703196347029,0.0022648401826483645,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,-0.0037990867579906773,-0.012347031963469956,0.004748858447488602,practical_tie,0.004062483638466752,-0.0013702023075412794,0.010541242560644943,practical_tie,0.007297399891836087,0.0009194847291139841,0.014836896784179588,supported_increase,-0.0024073488682719636,-0.00719823545324354,0.004076703109916502,practical_tie,0.0009680365296803745,-0.0009497716894977054,0.003634703196347075,practical_tie,-0.004986301369863022,-0.011636529680365293,0.0024292237442922414,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.00355068493150672,0.0,0.00953424657534201,practical_tie,-0.0010628267223374622,-0.003686011506654041,0.0004313753769836115,practical_tie,-0.0009690343917645894,-0.004126602008540781,0.0008286457844791206,practical_tie,-0.0012504113834831854,-0.003005952123696853,-0.00017160984138144819,practical_tie,0.0022027397260273806,0.00012054794520546252,0.00513972602739724,practical_tie,0.0014246575342466094,-0.0002520547945205065,0.004581095890411002,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.006871232876712296,0.003978082191780441,0.009906849315068644,supported_increase,0.0007692818847237603,-0.0009731073883328279,0.002845963895540193,practical_tie,0.0035222029737419724,0.0012673681700928307,0.00596230711399226,practical_tie,-0.0047365602933126414,-0.0063235149276231525,-0.0033867225413638955,practical_tie,0.0019397260273972372,-0.00012054794520549583,0.005128767123287659,practical_tie,0.004887671232876767,0.00021917808219182878,0.009556164383561706,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.006871232876712296,0.003978082191780441,0.009764383561644153,supported_increase,0.0007692818847237603,-0.0009731073883328279,0.0029163319440054236,practical_tie,0.0035222029737419724,0.0012673681700928307,0.00596230711399226,practical_tie,-0.0047365602933126414,-0.0061427323376184485,-0.0033867225413638955,practical_tie,0.0019397260273972372,-0.00012054794520549583,0.005128767123287659,practical_tie,0.004887671232876767,0.00021917808219182878,0.009556164383561706,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.003320547945205576,-0.0031452054794515404,0.008328767123287784,practical_tie,0.0018321086070612225,-0.00025308545165305676,0.0038746072894074723,practical_tie,0.004491237365506562,0.002251701247687099,0.006730773483326025,practical_tie,-0.0034861489098294562,-0.005470525298577033,-0.0014934912872540229,practical_tie,-0.00026301369863014347,-0.001632876712328779,0.0008767123287670819,practical_tie,0.0034630136986301572,-0.004964383561643837,0.009654794520547983,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,0.00355068493150672,0.0,0.00953424657534201,practical_tie,-0.0010628267223374622,-0.0036577412480844674,0.0004109626398892896,practical_tie,-0.0009690343917645894,-0.004126602008540781,0.0008323078744254753,practical_tie,-0.0012504113834831854,-0.002943555309979451,-0.00017142442129746584,practical_tie,0.0022027397260273806,0.0001643835616437994,0.00513972602739724,practical_tie,0.0014246575342466094,-0.0002520547945205065,0.004580821917808264,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0008767123287670486,-0.0027835616438357303,0.005873972602739097,practical_tie,0.0036068498673729856,0.0003247501125567487,0.00677852476971581,practical_tie,0.006437765353785108,0.0018259047003555073,0.01078568608210182,supported_increase,-0.0020549811054512814,-0.0035491721607822323,-0.0004160602382020237,practical_tie,0.0008876712328767078,-0.0007452054794520602,0.0025205479452054757,practical_tie,-4.383561643830358e-05,-0.004339726027397206,0.004569863013698683,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.0008767123287670486,-0.002761643835616989,0.005873972602739097,practical_tie,0.0036068498673729856,0.0006113322115489428,0.00677852476971581,practical_tie,0.006437765353785108,0.0017603456306202858,0.01078568608210182,supported_increase,-0.0020549811054512814,-0.0037485604231245915,-0.0004979129228215307,practical_tie,0.0008876712328767078,-0.0007452054794520602,0.0025205479452054757,practical_tie,-4.383561643830358e-05,-0.004449315068493109,0.004734246575342516,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.0008767123287670486,-0.002761643835616989,0.005961643835615993,practical_tie,0.0036068498673729856,0.0004582098716256568,0.00677852476971581,practical_tie,0.006437765353785108,0.0018259047003555073,0.01078568608210182,supported_increase,-0.0020549811054512814,-0.0037485604231245915,-0.00035475503908568575,practical_tie,0.0008876712328767078,-0.0007452054794520602,0.0025205479452054757,practical_tie,-4.383561643830358e-05,-0.004449315068493109,0.0045739726027397565,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,0.0008767123287670486,-0.0027835616438357303,0.005873972602739097,practical_tie,0.0036068498673729856,0.0001905366779433537,0.0064671957381139105,practical_tie,0.006437765353785108,0.0012648988570466146,0.01078568608210182,supported_increase,-0.0020549811054512814,-0.0037485604231245915,-0.0004176321663844851,practical_tie,0.0008876712328767078,-0.000723287671232864,0.0025205479452054757,practical_tie,-4.383561643830358e-05,-0.004767123287671193,0.004569863013698683,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,-0.0019908675799085174,-0.003378995433790122,-0.0005114155251140895,practical_tie,0.0008289418986266117,-0.0019334004685329642,0.0042592303003148755,practical_tie,0.0016826162009235368,-0.0026706407143325616,0.007457133035499242,practical_tie,-0.0008784067059673273,-0.0022829276672128086,-1.9862485457089462e-05,practical_tie,-0.0022648401826483753,-0.003963470319634654,-0.0005662100456620967,practical_tie,0.00014611872146118586,-0.000273972602739736,0.0006027397260274126,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,-0.0017716894977166664,-0.014027397260273933,0.0104840182648406,practical_tie,0.0018664493416983285,-0.0003501739448466878,0.0037570453262730785,practical_tie,0.004177108621607739,0.0023262022858790976,0.005723055601655158,practical_tie,-0.002754869218120559,-0.006169583490178154,0.00037216926207981336,practical_tie,-0.0007671232876712119,-0.008401826484018226,0.009753424657534215,practical_tie,-0.001187214611872134,-0.008109589041095887,0.006484018264840208,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,-0.0017716894977166664,-0.013589041095890497,0.0104840182648406,practical_tie,0.0018664493416983285,-0.00038282131900737595,0.0037209366765984077,practical_tie,0.004177108621607739,0.002568013337335562,0.005723055601655158,practical_tie,-0.002754869218120559,-0.006430906172624429,0.00037216926207981336,practical_tie,-0.0007671232876712119,-0.008401826484018226,0.010246575342465735,practical_tie,-0.001187214611872134,-0.008054794520547925,0.006484018264840208,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.00021917808219185098,-0.011269406392694248,0.011872146118721495,practical_tie,0.001037507443071717,-0.0031651500073170747,0.004956135305153264,practical_tie,0.0024944924206842024,-0.0030257427381066735,0.00755761626543523,practical_tie,-0.001876462512153232,-0.005718714449273144,0.0010342260677012715,practical_tie,0.0014977168949771636,-0.005716894977168952,0.010825570776255606,practical_tie,-0.0013333333333333196,-0.008621004566210044,0.007598173515981743,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
