background_id,variant,policy,comparison,average_optimal_horizon_days,average_optimal_Q,average_optimal_window,weighted_optimal_horizon_days,weighted_optimal_Q,weighted_optimal_window,same_horizon,same_Q,same_window,same_policy_cell,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_change_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_change_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_change_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_change_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_change_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_change_status,n_paired_seeds,capacity_tradeoff,priority_weighted_access_tradeoff,class_1_served_rate_direction,class_2_served_rate_direction,patient_group_tradeoff,patient_group_supported_tradeoff,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCP_BK_LOW_MILD_C01,release,baseline,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,reservation_only,weighted_optimal_minus_average_optimal,6,17,3,6,22,3,True,False,True,False,-0.007707762557077546,-0.014063926940639427,-0.0007305936073055852,supported_decrease,0.007260965547101405,0.0021128689263258333,0.012463096985592914,supported_increase,0.011222597958084269,0.005769817253981846,0.01655602876812663,supported_increase,-0.0006622992748643641,-0.005601831970254256,0.004980869295047596,practical_tie,0.0008401826484017965,-0.0010776255707762832,0.003403196347031903,practical_tie,-0.008785388127853854,-0.013022831050228278,-0.004146118721461178,supported_decrease,5,decrease,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C01,release,both_flexible,weighted_optimal_minus_average_optimal,6,17,3,6,22,3,True,False,True,False,-0.007707762557077546,-0.013643835616438426,-0.0015785388127854743,supported_decrease,0.007260965547101405,0.002058834108609897,0.012463096985592914,supported_increase,0.011222597958084269,0.005766376543865788,0.01655602876812663,supported_increase,-0.0006622992748643641,-0.005601831970254256,0.004980869295047596,practical_tie,0.0008401826484017965,-0.0010776255707762832,0.003343835616438344,practical_tie,-0.008785388127853854,-0.013022831050228278,-0.004546118721461178,supported_decrease,5,decrease,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,reservation_only,weighted_optimal_minus_average_optimal,14,40,2,14,44,3,True,False,False,False,-0.0026739726027396717,-0.01135342465753426,0.005391780821917514,practical_tie,0.004669676589710447,0.003048964637393614,0.006473110603228083,practical_tie,0.007406799745549697,0.005158430827082961,0.01005289835672638,supported_increase,-0.0008045697219680959,-0.0030374164755469835,0.0014282770316107918,practical_tie,-0.0013150684931506728,-0.005402739726027383,0.0022136986301369956,practical_tie,-0.001468493150684913,-0.007199999999999984,0.003956164383561678,practical_tie,5,tie,tie,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C02,release,both_flexible,weighted_optimal_minus_average_optimal,2,41,2,6,44,3,False,False,False,False,-0.005994520547945248,-0.010303013698629399,0.0008767123287672484,uncertain_decrease,0.002837567982649225,0.00014368514261529076,0.005991540555739139,practical_tie,0.002915562380043135,-0.0005135464143035451,0.006888021477327033,practical_tie,0.0026815791878613605,0.00014424259595979816,0.004948972385598698,practical_tie,-0.0010520547945205294,-0.005380821917808176,0.0018520547945205634,practical_tie,-0.00493150684931507,-0.009843013698630134,0.0006465753424657495,practical_tie,5,decrease,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,baseline,weighted_optimal_minus_average_optimal,22,0,-1,22,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,reservation_only,weighted_optimal_minus_average_optimal,22,0,-1,22,23,3,True,False,False,False,-0.0019908675799085174,-0.003470319634702945,-0.0005114155251140895,practical_tie,0.0008289418986266117,-0.0019334004685329642,0.0043397282323638375,practical_tie,0.0016826162009235368,-0.0026706407143325616,0.007587811176301207,practical_tie,-0.0008784067059673273,-0.0022829276672128086,-1.9862485457089462e-05,practical_tie,-0.0022648401826483753,-0.003963470319634654,-0.0005662100456620967,practical_tie,0.00014611872146118586,-0.000273972602739736,0.0006027397260274126,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C03,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,25,2,True,False,False,False,-0.0017716894977166664,-0.014027397260273933,0.0104840182648406,practical_tie,0.0018664493416983285,-0.0003501739448466878,0.0037535840507590956,practical_tie,0.004177108621607739,0.002586873857883876,0.005723055601655158,practical_tie,-0.002754869218120559,-0.0059384090576764855,0.0002897303903543147,practical_tie,-0.0007671232876712119,-0.008401826484018226,0.00975388127853878,practical_tie,-0.001187214611872134,-0.008109589041095887,0.006794520547945193,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C04,release,baseline,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C04,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C04,release,reservation_only,weighted_optimal_minus_average_optimal,6,50,5,6,0,-1,True,False,False,False,-0.003901369863012838,-0.013052054794519475,0.004010958904110629,practical_tie,0.0046705999118553,0.0034951705635508203,0.005739580364542363,practical_tie,7.021818389538748e-05,-0.002527852064451319,0.0026991407205366304,practical_tie,0.013871363367774947,0.010998408978762942,0.016200576104673847,supported_increase,-0.0030575342465753554,-0.012383561643835672,0.006016438356164366,practical_tie,-0.0006465753424657383,-0.0025972602739725683,0.0007780821917807823,practical_tie,5,tie,tie,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C04,release,both_flexible,weighted_optimal_minus_average_optimal,6,50,5,2,40,2,False,False,False,False,-0.004876712328766386,-0.013260273972601811,0.0020602739726035325,practical_tie,0.0052474606776312435,0.0034951705635508203,0.007183627855928076,supported_increase,0.0006518743424045237,-0.0021446660623438475,0.004444109196064039,practical_tie,0.01443863334808455,0.0125312944956405,0.016200576104673847,supported_increase,-0.004065753424657537,-0.013008219178082214,0.0040000000000000036,practical_tie,-0.0007123287671232714,-0.0027945205479451675,0.0007780821917807823,practical_tie,5,tie,increase,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C05,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C05,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C05,release,reservation_only,weighted_optimal_minus_average_optimal,14,30,3,14,28,3,True,False,True,False,-0.009278538812785352,-0.016146118721460857,-0.003470319634703234,supported_decrease,0.008767886856835317,0.00457582742575402,0.012132228380037269,supported_increase,-0.0008187847103037216,-0.005745983406096933,0.0033189157444304617,practical_tie,0.027941229991113415,0.021881926873018577,0.038045755433478295,supported_increase,-0.011433789954337947,-0.018465753424657595,-0.005278538812785438,supported_decrease,0.0022283105022831012,-0.00023744292237443953,0.004529680365296798,practical_tie,5,decrease,increase,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C05,release,both_flexible,weighted_optimal_minus_average_optimal,6,30,3,6,28,3,True,False,True,False,-0.009278538812785352,-0.016292237442922075,-0.003470319634703234,supported_decrease,0.008767886856835317,0.0040897480523567785,0.012132228380037269,supported_increase,-0.0008187847103037216,-0.005501102261448976,0.0033189157444304617,practical_tie,0.027941229991113415,0.021881926873018577,0.03858021039022306,supported_increase,-0.011433789954337947,-0.018776255707762625,-0.005278082191780873,supported_decrease,0.0022283105022831012,-0.00023744292237443953,0.004529680365296798,practical_tie,5,decrease,increase,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C06,release,baseline,weighted_optimal_minus_average_optimal,22,0,-1,22,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C06,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C06,release,reservation_only,weighted_optimal_minus_average_optimal,22,50,21,22,50,21,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C06,release,both_flexible,weighted_optimal_minus_average_optimal,10,48,10,22,50,21,False,False,False,False,-0.0007232876712329084,-0.002400000000000113,0.00110684931506837,practical_tie,0.00603893544730989,0.0017260409841295178,0.009987666442235721,supported_increase,0.008844788307219242,0.0034987489784846114,0.013696941578972232,supported_increase,0.0004272297274910741,-0.0024953465207171455,0.0038527128336332426,practical_tie,0.002104109589041089,3.287671232874434e-05,0.004613698630137,practical_tie,-0.002882191780821897,-0.005884931506849278,-4.3561643835589414e-05,practical_tie,5,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C07,release,baseline,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C07,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,6,0,-1,False,True,True,False,-0.0008949771689493513,-0.0022283105022829373,0.00045662100456702606,practical_tie,0.0012982136079175977,-0.003924117343111755,0.00673937318575033,practical_tie,0.0021895612231084493,-0.005142903660397468,0.01080952933072139,practical_tie,-0.0004844816224639281,-0.002403002190267722,0.0014407479832062142,practical_tie,-0.0028858447488584573,-0.007433789954337943,0.0016803652968036431,practical_tie,0.0023561643835616542,-0.001296803652968026,0.005972602739726019,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C07,release,reservation_only,weighted_optimal_minus_average_optimal,6,27,6,6,30,6,True,False,True,False,-0.0008036529680365723,-0.0027584474885840767,0.0008949771689498398,practical_tie,0.00679550334791672,0.0012726501505287986,0.011990363290665962,supported_increase,0.011403469840535085,0.003990222540178423,0.01716231713636516,supported_increase,-0.002420429637320143,-0.010562392373441587,0.004783456374351069,practical_tie,0.002885844748858446,-0.0008219178082191747,0.006739726027397241,practical_tie,-0.003652968036529658,-0.008767123287671198,0.0013881278538812936,practical_tie,5,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C07,release,both_flexible,weighted_optimal_minus_average_optimal,26,29,26,18,30,17,False,False,False,False,-0.0012237442922374386,-0.0028127853881274147,-0.00018264840182651286,practical_tie,0.0069949520994638135,0.004448187285669691,0.010663160290686058,supported_increase,0.010573933310976424,0.006318926215681351,0.01482483008599631,supported_increase,-0.00016301032356136336,-0.006448564721068939,0.005044949699209078,practical_tie,0.0002374429223744312,-0.003890410958904067,0.0039634703196346766,practical_tie,-0.0017899543378995686,-0.004913242009132413,0.0013333333333332754,practical_tie,5,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C08,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C08,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C08,release,reservation_only,weighted_optimal_minus_average_optimal,14,50,14,14,50,14,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C08,release,both_flexible,weighted_optimal_minus_average_optimal,2,50,2,6,48,6,False,False,False,False,-0.00095342465753403,-0.0019726027397257706,0.0001534246575342957,practical_tie,0.0017916738518658271,0.0007247961012115445,0.0029647276339998863,practical_tie,-0.003572201474668879,-0.005601127315104093,-0.0021991239765813742,practical_tie,0.012519424504935294,0.007873250114836894,0.017324224400852517,supported_increase,-0.010542465753424702,-0.015134246575342524,-0.006104109589041129,supported_decrease,0.00987397260273971,0.004997260273972593,0.013808219178082204,supported_increase,5,tie,tie,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C09,release,baseline,weighted_optimal_minus_average_optimal,22,0,-1,22,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C09,compact_balanced_block_1,22,1.6,0.7,30,33.599999999999994,14.400000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C09,release,horizon_only,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C09,compact_balanced_block_1,22,1.6,0.7,30,33.599999999999994,14.400000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C09,release,reservation_only,weighted_optimal_minus_average_optimal,22,0,-1,22,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C09,compact_balanced_block_1,22,1.6,0.7,30,33.599999999999994,14.400000000000002,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
