background_id,variant,selection_objective,policy,seed,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,weighted_utilization,reserved_slot_fill_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_standby_joined,class_2_standby_joined,class_1_standby_recalled,class_2_standby_recalled,class_1_standby_expired,class_2_standby_expired,class_1_standby_recall_rate,class_2_standby_recall_rate,class_1_mean_standby_wait_days,class_2_mean_standby_wait_days,class_1_mean_original_offered_delay_recalled,class_2_mean_original_offered_delay_recalled,stage,arm,raw_policy_cell_id,source_background_id,raw_variant,horizon_days,Q,window,selected_source_stage,selected_horizon_days,selected_Q,selected_window,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,scenario_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCP_JT_MODERATE_MILD_C10,release,average_utilization,baseline,1003,0.8172602739726026,1.0,0.5136279165806319,1.1598774102924276,1.1616766467065869,0.498835655659477,0.6489696122947957,0.1915135246747883,0.2035121206337087,0.0817324484806147,0.716,0.1018082191780822,0.888,0.1121095890410958,1.161595724374881,1.162417045057632,-0.1501339566353186,0.1217796721530939,0.0008213206827512,0.5488803078712499,0.0,0.1198320290131704,0.0656653859587844,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,exact,PCP_JT_MODERATE_MILD_C10_baseline,PCP_JT_MODERATE_MILD_C10,release,6,0,-1,baseline,6,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,baseline,1004,0.8128767123287668,1.0,0.5091458183190912,1.2582331857474172,1.2583136003294553,0.4957784145176695,0.6271929824561403,0.186142283537527,0.1961795606494747,0.0975033738191633,0.7110684931506849,0.1018630136986301,0.8884383561643836,0.1117808219178082,1.257230181470869,1.267881241565452,-0.1314145679384707,0.0986761868303114,0.010651060094583,0.5395832704971598,0.0,0.1236676217765043,0.0610661268556005,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,exact,PCP_JT_MODERATE_MILD_C10_baseline,PCP_JT_MODERATE_MILD_C10,release,6,0,-1,baseline,6,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,horizon_only,1000,0.8093698630136988,1.0,0.5050059798393985,0.800275925500115,0.8002083488354789,0.4912506628285736,0.6318546978693678,0.1909740308058635,0.2014762277844212,0.0940236010658545,0.7106849315068493,0.0991232876712328,0.8913972602739726,0.1092054794520547,0.7996371283658406,0.805481537875904,-0.1406040350407941,0.1074526267185666,0.0058444095100634,0.5381186745088383,0.0,0.1249147791833951,0.064268250087321,0.0814711006741913,0.0824310164163465,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,horizon_only,exact,PCP_JT_MODERATE_MILD_C10_honly_H=2,PCP_JT_MODERATE_MILD_C10,release,2,0,-1,horizon_only,2,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,horizon_only,1001,0.811561643835617,1.0,0.5130968054881851,0.796211806995714,0.7968802729761146,0.5003272629268856,0.6278989269643476,0.1863586936143087,0.1954645879361373,0.1048507462686567,0.712054794520548,0.0993972602739726,0.8895342465753424,0.1102465753424657,0.7966151152611614,0.7992537313432836,-0.127571664037462,0.0906138416674806,0.0026386160821222,0.5428511509393729,0.0,0.1247064259038232,0.0685358255451713,0.0763870172871828,0.0723433714087919,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,horizon_only,exact,PCP_JT_MODERATE_MILD_C10_honly_H=2,PCP_JT_MODERATE_MILD_C10,release,2,0,-1,horizon_only,2,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,horizon_only,1002,0.8166027397260281,1.0,0.5139899948249095,0.7878983238165408,0.7850568287683994,0.5027332849115027,0.6181882519462137,0.1907583379914291,0.1997770161456827,0.1073338426279602,0.7206027397260274,0.0957260273972602,0.8933698630136986,0.1064657534246575,0.7853573935665029,0.7822765469824293,-0.115454967034711,0.0924431735177225,-0.0030808465840735,0.541218273923073,0.0,0.1205321304331205,0.0693559801840056,0.0742383118620742,0.0736022646850672,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,horizon_only,exact,PCP_JT_MODERATE_MILD_C10_honly_H=2,PCP_JT_MODERATE_MILD_C10,release,2,0,-1,horizon_only,2,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,horizon_only,1003,0.810356164383561,1.0,0.5024640587295653,0.8012178807030493,0.800771304478059,0.4905617638175777,0.6098807495741057,0.1883705256851879,0.1972814565407158,0.1075066012825348,0.712,0.0980821917808219,0.8904657534246575,0.1092054794520547,0.8012220975183938,0.7966804979253111,-0.1193189857565278,0.0897748552581809,-0.0045415995930826,0.5303347590697537,0.0,0.1229613409845968,0.0691652470187393,0.0917774086378737,0.096763202725724,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,horizon_only,exact,PCP_JT_MODERATE_MILD_C10_honly_H=2,PCP_JT_MODERATE_MILD_C10,release,2,0,-1,horizon_only,2,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,horizon_only,1004,0.8140821917808222,1.0,0.5171645428591324,0.797415378955114,0.7979101906295645,0.5045396592357918,0.6322648820007045,0.1856484775851091,0.1956982103558526,0.0932009167303285,0.7155616438356165,0.0983561643835616,0.8907945205479452,0.1091506849315068,0.7972843914794668,0.8036669213139801,-0.1277252227649127,0.1024972936255241,0.0063825298345132,0.5471147334907628,0.0,0.1235560020090406,0.0693906305036984,0.0695437159525557,0.0778443113772455,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,horizon_only,exact,PCP_JT_MODERATE_MILD_C10_honly_H=2,PCP_JT_MODERATE_MILD_C10,release,2,0,-1,horizon_only,2,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,reservation_only,1000,0.8096986301369868,1.0,0.4999154348340831,1.2364893347947052,1.2339410749923891,0.4864197530864197,0.6272502647370279,0.1975780536481412,0.2078563411896745,0.1006000705965407,0.7124383561643836,0.0973698630136986,0.8913972602739726,0.1092054794520547,1.2345679012345678,1.2280268266854923,-0.1408305116506081,0.1072562705931337,-0.0065410745490754,0.5333632569699559,0.0,0.1221848110736999,0.0762442640310624,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,exact,PCP_JT_MODERATE_MILD_C10_baseline,PCP_JT_MODERATE_MILD_C10,release,6,0,-1,baseline,6,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,reservation_only,1001,0.8105753424657538,1.0,0.5111111111111111,1.1812183389383168,1.183816425120773,0.4993657017645023,0.6140883046848669,0.1894064872325742,0.1994771844846807,0.1011122345803842,0.7117808219178082,0.0998356164383561,0.8890958904109589,0.1121095890410958,1.1825625648714104,1.194809571958207,-0.1147226029203645,0.0983649499042965,0.0122470070867966,0.5376065694046238,0.0,0.1243993387921423,0.0754971351533535,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,exact,PCP_JT_MODERATE_MILD_C10_baseline,PCP_JT_MODERATE_MILD_C10,release,6,0,-1,baseline,6,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
PCP_JT_MODERATE_MILD_C10,release,average_utilization,reservation_only,1002,0.8109041095890402,1.0,0.5065566473790529,1.2126868823380352,1.211045297360222,0.4946691036478562,0.6125636672325976,0.1893039339884274,0.1990328230903967,0.1025466893039049,0.7118356164383561,0.0988493150684931,0.8892602739726028,0.1103013698630137,1.2117888965044552,1.204414261460102,-0.1178945635847413,0.0964861337864918,-0.0073746350443533,0.5339672915094367,0.0,0.1232960170588683,0.0709677419354838,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,exact,PCP_JT_MODERATE_MILD_C10_baseline,PCP_JT_MODERATE_MILD_C10,release,6,0,-1,baseline,6,0,-1,patient_characteristics_pilot,joint_delay_sensitivity,moderate,mild,JT_MODERATE_MILD,C10,compact_balanced_block_1,6,1.6,0.9,50,72.0,7.999999999999998,0.2,0.2,9,0.2,0.3,16,0.1,0.2,7,0.2,0.3,14,0.1,0.2,False
