background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1,cancel_class2,target_loss_share,balk_probability,noshow_probability,n_paired_seeds,mean_balk_loss_share,mean_noshow_loss_share,balk_target_error,noshow_target_error,loss_match_gap,loss_match_valid,delta_utilization_balk_minus_noshow,delta_utilization_balk_minus_noshow_ci_low,delta_utilization_balk_minus_noshow_ci_high,utilization_component,delta_class1_served_balk_vs_baseline,delta_class1_served_balk_vs_baseline_ci_low,delta_class1_served_balk_vs_baseline_ci_high,balk_served_component,delta_class1_served_noshow_vs_baseline,delta_class1_served_noshow_vs_baseline_ci_low,delta_class1_served_noshow_vs_baseline_ci_high,noshow_served_component,delta_utilization_balk_vs_baseline,delta_utilization_balk_vs_baseline_ci_low,delta_utilization_balk_vs_baseline_ci_high,delta_utilization_noshow_vs_baseline,delta_utilization_noshow_vs_baseline_ci_low,delta_utilization_noshow_vs_baseline_ci_high,failure_component,classification
H2B0043,S011,sobol_symmetric,1.25,0.3,64,21,21,0.3,0.3,0.1,0.1,0.1000194878591692,20,0.1003833026478604,0.10036720917265347,0.00038330264786039236,0.0003672091726534682,1.6093475206924168e-05,True,0.0038955479452054465,0.0005396603428882867,0.007251435547522606,inconclusive,-0.09881320701232803,-0.10046488126441311,-0.09716153276024295,supported,-0.10036720917265356,-0.10172319248761359,-0.09901122585769352,supported,-0.03354023972602742,-0.03691912371034064,-0.0301613557417142,-0.03743578767123286,-0.03791373791155198,-0.036957837430913736,utilization,inconclusive
H2B0043,S011,sobol_symmetric,1.25,0.3,64,21,21,0.3,0.3,0.2,0.2,0.1971137805790273,20,0.20154596828262447,0.19616556507815625,0.0015459682826244603,0.0038344349218437657,0.005380403204468226,True,-0.0002996575342465724,-0.004141267814706058,0.0035419527462129136,inconclusive,-0.19994201386962787,-0.2024159876010541,-0.19746804013820166,supported,-0.19616556507815636,-0.19827966317383655,-0.19405146698247616,supported,-0.07351455479452056,-0.07729818918120106,-0.06973092040784006,-0.07321489726027397,-0.074050569636635,-0.07237922488391293,utilization,inconclusive
H2B0047,S015,sobol_symmetric,0.8,0.1,16,14,14,0.5,0.5,0.05,0.05,0.0535693138939787,20,0.04897922870850058,0.0552741022202559,0.0010207712914994255,0.0052741022202559,0.006294873511755325,True,0.0005308219178081941,-0.002132933917637834,0.0031945777532542225,inconclusive,-0.048979228708500584,-0.05195567628348572,-0.04600278113351545,supported,-0.05527410222025593,-0.05929527442815757,-0.05125293001235429,supported,-0.003921232876712357,-0.006679008338450669,-0.0011634574149740457,-0.004452054794520552,-0.0047890620204166495,-0.004115047568624455,utilization,inconclusive
H2B0047,S015,sobol_symmetric,0.8,0.1,16,14,14,0.5,0.5,0.1,0.1,0.1039300639182879,20,0.10583962571350321,0.10514888257419219,0.005839625713503202,0.005148882574192187,0.0006907431393110147,True,-0.00048801369863013256,-0.0034607758275832044,0.002484748430322939,inconclusive,-0.10583962571350328,-0.10998789382928864,-0.10169135759771791,supported,-0.10514888257419223,-0.11166614873290122,-0.09863161641548325,supported,-0.008955479452054793,-0.012135766605005753,-0.005775192299103834,-0.00846746575342466,-0.009021758979435225,-0.007913172527414095,utilization,inconclusive
H2B0047,S015,sobol_symmetric,0.8,0.1,16,14,14,0.5,0.5,0.2,0.2003063912839947,0.2,20,0.20082408304492932,0.20164398371451747,0.0008240830449293135,0.0016439837145174607,0.0008199006695881472,True,-0.0011986301369863047,-0.003896317323048717,0.0014990570490761076,inconclusive,-0.20082408304492932,-0.21261395709491568,-0.18903420899494297,supported,-0.2016439837145175,-0.21064323064084636,-0.19264473678818864,supported,-0.01743150684931508,-0.020107757921183644,-0.014755255777446517,-0.016232876712328776,-0.017036209119193034,-0.015429544305464518,utilization,inconclusive
H2B0048,S016,sobol_symmetric,3.1,0.9,64,28,28,0.1,0.1,0.05,0.05,0.1557815434090202,20,0.04996654941831041,0.04985175596370513,3.34505816895897e-05,0.0001482440362948756,0.0001147934546052859,True,0.13956549657534248,0.13801555233824253,0.14111544081244243,supported,-0.002192012616176758,-0.0033108733462221315,-0.0010731518861313847,inconclusive,-0.04985175596370517,-0.05039964175565796,-0.049303870171752376,supported,-0.0003424657534246367,-0.0008514334728843921,0.00016650196603511865,-0.13990796232876707,-0.1414435418927151,-0.13837238276481903,balk_served,inconclusive
H2B0048,S016,sobol_symmetric,3.1,0.9,64,28,28,0.1,0.1,0.1,0.1,0.3115630868180405,20,0.10092669135584206,0.10001842937818299,0.0009266913558420575,1.842937818298529e-05,0.0009082619776590722,True,0.2784974315068493,0.2767691921991544,0.2802256708145442,supported,-0.003594694784442534,-0.004523758000469228,-0.0026656315684158408,inconclusive,-0.10001842937818303,-0.10067922515467054,-0.09935763360169553,supported,-0.0022046232876711536,-0.0028380312227037994,-0.0015712153526385075,-0.28070205479452054,-0.2824855852864789,-0.2789185243025622,balk_served,inconclusive
H2B0050,S018,sobol_symmetric,0.8,0.9,32,21,21,0.0,0.0,0.05,0.05,0.0475064840837067,20,0.049162522194680994,0.04732644373949205,0.0008374778053190091,0.002673556260507956,0.001836078455188947,True,0.0001198630136986345,-0.00547306827665321,0.0057127943040504794,inconclusive,-0.04916252219468106,-0.05065337152441301,-0.04767167286494912,supported,-0.047326443739492144,-0.048563175619182476,-0.04608971185980181,supported,-0.03394691780821918,-0.03954610229669589,-0.02834773331974247,-0.034066780821917816,-0.03494763393348056,-0.03318592771035507,utilization,inconclusive
H2B0050,S018,sobol_symmetric,0.8,0.9,32,21,21,0.0,0.0,0.1,0.1,0.1,20,0.09781018590852887,0.10020322482701724,0.0021898140914711345,0.00020322482701723432,0.002393038918488369,True,-0.002161815068493145,-0.007774632027136425,0.003451001890150135,inconclusive,-0.09781018590852894,-0.09923697714376538,-0.0963833946732925,supported,-0.1002032248270173,-0.10247190732004136,-0.09793454233399324,supported,-0.07428938356164383,-0.0795375774934849,-0.06904118962980275,-0.07212756849315069,-0.07372769149291356,-0.07052744549338782,utilization,inconclusive
H2B0050,S018,sobol_symmetric,0.8,0.9,32,21,21,0.0,0.0,0.2,0.2052776045279638,0.2,20,0.20587072072832627,0.20019146753267164,0.005870720728326256,0.00019146753267162975,0.005679253195654627,True,-0.0017080479452054708,-0.0062032226576856885,0.0027871267672747464,inconclusive,-0.20587072072832627,-0.20786922799967605,-0.20387221345697648,supported,-0.20019146753267164,-0.2024989372298742,-0.1978839978354691,supported,-0.14580907534246573,-0.15055160565873058,-0.1410665450262009,-0.1441010273972603,-0.14563031676883414,-0.14257173802568646,utilization,inconclusive
