background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1,cancel_class2,target_loss_share,balk_probability,noshow_probability,n_paired_seeds,mean_balk_loss_share,mean_noshow_loss_share,balk_target_error,noshow_target_error,loss_match_gap,loss_match_valid,delta_utilization_balk_minus_noshow,delta_utilization_balk_minus_noshow_ci_low,delta_utilization_balk_minus_noshow_ci_high,utilization_component,delta_class1_served_balk_vs_baseline,delta_class1_served_balk_vs_baseline_ci_low,delta_class1_served_balk_vs_baseline_ci_high,balk_served_component,delta_class1_served_noshow_vs_baseline,delta_class1_served_noshow_vs_baseline_ci_low,delta_class1_served_noshow_vs_baseline_ci_high,noshow_served_component,delta_utilization_balk_vs_baseline,delta_utilization_balk_vs_baseline_ci_low,delta_utilization_balk_vs_baseline_ci_high,delta_utilization_noshow_vs_baseline,delta_utilization_noshow_vs_baseline_ci_low,delta_utilization_noshow_vs_baseline_ci_high,failure_component,classification
H2B0006,A006;X060,anchor,1.25,0.1,64,14,14,0.1,0.1,0.1,0.0958201770826168,0.1330453250622813,20,0.09571322549116693,0.10522897690328518,0.00428677450883308,0.005228976903285179,0.009515751412118259,True,0.013206335616438336,0.012772014450717312,0.013640656782159359,supported,-0.0700957864465946,-0.07535164959116498,-0.06483992330202422,supported,-0.10522897690328523,-0.10813563678293768,-0.10232231702363277,supported,0.0,0.0,0.0,-0.013206335616438336,-0.013640656782159359,-0.012772014450717312,,supported
H2B0006,A006;X060,anchor,1.25,0.1,64,14,14,0.1,0.1,0.2,0.2,0.2607737874445908,20,0.1994589951281081,0.20910250507996833,0.0005410048718919036,0.00910250507996832,0.009643509951860224,True,0.026245719178082206,0.02566487542699887,0.02682656292916554,supported,-0.143746943705987,-0.1502292165420255,-0.1372646708699485,supported,-0.20910250507996836,-0.21249706000177854,-0.20570795015815818,supported,0.0,0.0,0.0,-0.026245719178082206,-0.02682656292916554,-0.02566487542699887,,supported
H2B0007,A007,anchor,2.0,0.3,16,14,14,0.1,0.1,0.05,0.0463968791536449,0.0951075690952384,20,0.046909743695477554,0.051469763430962726,0.0030902563045224485,0.0014697634309627228,0.004560019735485171,True,0.0277568493150685,0.02552186506788671,0.029991833562250287,supported,-0.021495068283950737,-0.028580925962198727,-0.014409210605702747,supported,-0.05146976343096277,-0.05271175369615491,-0.05022777316577062,supported,-0.00318493150684932,-0.005631538094163565,-0.0007383249195350751,-0.03094178082191782,-0.031728317264619325,-0.030155244379216316,,supported
H2B0007,A007,anchor,2.0,0.3,16,14,14,0.1,0.1,0.1,0.0985571094451541,0.2003137420084142,20,0.09885384518055443,0.10700344311914822,0.0011461548194455773,0.007003443119148217,0.008149597938593794,True,0.05831335616438358,0.05575595843458184,0.06087075389418532,supported,-0.04263123115673875,-0.04849205929818268,-0.03677040301529483,supported,-0.10700344311914826,-0.1094596158467043,-0.10454727039159223,supported,-0.005950342465753417,-0.007993815816255249,-0.003906869115251585,-0.064263698630137,-0.06583434152651484,-0.06269305573375918,,supported
H2B0007,A007,anchor,2.0,0.3,16,14,14,0.1,0.1,0.2,0.1942247668861194,0.3894568766654362,20,0.19124894993019995,0.20631445001925536,0.008751050069800065,0.0063144500192553465,0.015065500089055411,False,0.11309931506849316,0.11042686840898534,0.11577176172800098,supported,-0.08558839025358206,-0.09182682120137868,-0.07934995930578544,supported,-0.20631445001925539,-0.20974922146642513,-0.20287967857208564,supported,-0.010736301369863015,-0.013593785864410237,-0.007878816875315794,-0.1238356164383562,-0.12620461869183483,-0.12146661418487757,loss_matching_failed,inconclusive
H2B0008,A008;X099,anchor,2.0,0.5,32,14,14,0.1,0.1,0.05,0.05,0.0942575454129674,20,0.04956045555468575,0.05015901268314836,0.0004395444453142508,0.00015901268314835737,0.0005985571284626082,True,0.0468364726027397,0.04502725385946291,0.0486456913460165,supported,-0.02220806017588662,-0.024389095306455413,-0.020027025045317826,supported,-0.05015901268314845,-0.05099457574374332,-0.04932344962255358,supported,-0.003394691780821918,-0.005251796714728191,-0.0015375868469156451,-0.05023116438356162,-0.05099576762526698,-0.04946656114185626,,supported
H2B0008,A008;X099,anchor,2.0,0.5,32,14,14,0.1,0.1,0.1,0.1,0.1885150908259348,20,0.09985158044565587,0.09989027047104657,0.0001484195543441369,0.00010972952895343946,3.8690025390697436e-05,True,0.0909803082191781,0.08948497145140466,0.09247564498695154,supported,-0.04212817352526459,-0.04509427932151257,-0.039162067729016606,supported,-0.09989027047104666,-0.10103702213516352,-0.0987435188069298,supported,-0.009058219178082144,-0.010480054221766868,-0.007636384134397419,-0.10003852739726027,-0.10124311042638609,-0.09883394436813445,,supported
H2B0008,A008;X099,anchor,2.0,0.5,32,14,14,0.1,0.1,0.2,0.2,0.3770301816518697,20,0.19857148317649326,0.20076564520169357,0.0014285168235067536,0.00076564520169356,0.0021941620252003136,True,0.18419520547945203,0.18210884798654245,0.18628156297236162,supported,-0.08091898497225081,-0.08375929440698983,-0.07807867553751179,supported,-0.20076564520169363,-0.2019824578093625,-0.19954883259402476,supported,-0.01661815068493149,-0.01799679325623096,-0.015239508113632021,-0.20081335616438353,-0.2023864773964099,-0.19924023493235718,,supported
H2B0009,A009,anchor,2.0,0.7,64,14,14,0.1,0.1,0.05,0.05,0.0958650661126883,20,0.050010416873217924,0.05083312258515147,1.0416873217920786e-05,0.0008331225851514676,0.0008227057119335468,True,0.06583047945205481,0.06474423933746641,0.0669167195666432,supported,-0.01696522312663106,-0.018294696984276018,-0.015635749268986105,supported,-0.05083312258515155,-0.05124339064844559,-0.050422854521857505,supported,-0.005299657534246554,-0.006186629215432907,-0.004412685853060202,-0.07113013698630137,-0.07171128981192959,-0.07054898416067315,,supported
H2B0009,A009,anchor,2.0,0.7,64,14,14,0.1,0.1,0.1,0.1,0.1917301322253766,20,0.09964115648976726,0.10075928253891304,0.0003588435102327425,0.0007592825389130392,0.0011181260491457817,True,0.13067851027397254,0.12960532732222377,0.1317516932257213,supported,-0.03280305697915775,-0.03440361037823471,-0.0312025035800808,supported,-0.10075928253891313,-0.10146759202465576,-0.1000509730531705,supported,-0.010466609589041127,-0.011352887888829225,-0.009580331289253029,-0.1411451198630137,-0.142076489260561,-0.1402137504654664,,supported
H2B0009,A009,anchor,2.0,0.7,64,14,14,0.1,0.1,0.2,0.2,0.3834602644507532,20,0.20063462881530086,0.20125926950667772,0.0006346288153008528,0.001259269506677707,0.0006246406913768543,True,0.26366010273972595,0.2619690231031456,0.2653511823763063,supported,-0.05912550395532332,-0.060887640368990595,-0.05736336754165605,supported,-0.20125926950667777,-0.20233883441448194,-0.2001797045988736,supported,-0.018298373287671227,-0.01942339961550635,-0.017173346959836102,-0.28195847602739726,-0.2834314415601044,-0.2804855104946901,,supported
H2B0010,A010,anchor,3.1,0.9,16,14,14,0.1,0.1,0.05,0.0649079975476937,0.1531583497000221,20,0.05012951158052056,0.050699069308524344,0.00012951158052055406,0.0006990693085243416,0.0005695577280037875,True,0.14185787671232872,0.14024594513814467,0.14346980828651276,supported,-0.003116905411802093,-0.004774168304208748,-0.001459642519395438,inconclusive,-0.05069906930852439,-0.05146805756371636,-0.04993008105333242,supported,0.00012842465753425957,-0.000600464195638146,0.0008573135107066652,-0.14172945205479448,-0.14354710173680363,-0.13991180237278533,balk_served,inconclusive
H2B0010,A010,anchor,3.1,0.9,16,14,14,0.1,0.1,0.1,0.1232683907745834,0.294303164691532,20,0.10312922320136668,0.09665520220582295,0.0031292232013666738,0.003344797794177054,0.006474020995543728,True,0.26963184931506856,0.2661084680477289,0.2731552305824082,supported,-0.002394098452295468,-0.004270365095151146,-0.0005178318094397898,inconclusive,-0.096655202205823,-0.09806001484425801,-0.09525038956738797,supported,-0.0005821917808218558,-0.0012182258282371619,5.384226659345035e-05,-0.2702140410958904,-0.2738881002692674,-0.26653998192251344,balk_served,inconclusive
H2B0010,A010,anchor,3.1,0.9,16,14,14,0.1,0.1,0.2,0.2174275459339568,0.604642544584425,20,0.197367983183445,0.1992858620019904,0.002632016816555005,0.000714137998009623,0.0019178788185453821,True,0.5545376712328766,0.5511454553243093,0.5579298871414439,supported,-0.007254278203032588,-0.009311496696484407,-0.00519705970958077,supported,-0.19928586200199042,-0.20086916443105904,-0.1977025595729218,supported,-0.0028767123287670613,-0.004064405264925394,-0.0016890193926087289,-0.5574143835616437,-0.5606629175468095,-0.554165849576478,,supported
H2B0011,A011,anchor,3.1,0.1,32,14,14,0.1,0.1,0.05,0.05,0.1187562648720423,20,0.05066390825926004,0.05102753427517422,0.0006639082592600348,0.0010275342751742203,0.0003636260159141855,True,0.014452054794520558,0.01254651416773571,0.016357595421305406,supported,-0.016871178401500576,-0.022673184086994536,-0.011069172716006617,supported,-0.05102753427517427,-0.05262728906642495,-0.049427779483923594,supported,-0.0013955479452054664,-0.0032576435710860306,0.00046654768067509777,-0.015847602739726026,-0.016382499821840292,-0.01531270565761176,,supported
H2B0011,A011,anchor,3.1,0.1,32,14,14,0.1,0.1,0.1,0.1020956471633001,0.2375125297440846,20,0.10196577969307544,0.10166910616660915,0.001965779693075431,0.0016691061666091467,0.00029667352646628453,True,0.029469178082191773,0.02752048886219463,0.031417867302188915,supported,-0.03945595397733145,-0.04436593749958645,-0.034545970455076444,supported,-0.10166910616660922,-0.10457768702181619,-0.09876052531140225,supported,-0.00203767123287672,-0.004052538780321205,-2.2803685432235335e-05,-0.03150684931506849,-0.032441518322891834,-0.030572180307245143,,supported
H2B0011,A011,anchor,3.1,0.1,32,14,14,0.1,0.1,0.2,0.2052437771849034,0.4750250594881692,20,0.20559661628051443,0.20298469519705625,0.005596616280514416,0.002984695197056242,0.002611921083458174,True,0.05720890410958903,0.054652937546790396,0.059764870672387664,supported,-0.07618655409095614,-0.08201626917955496,-0.07035683900235731,supported,-0.20298469519705628,-0.2069703021636507,-0.19899908823046186,supported,-0.00568065068493151,-0.007745956702410725,-0.0036153446674522943,-0.06288955479452055,-0.06416474627979377,-0.061614363309247334,,supported
H2B0012,A012,anchor,3.1,0.3,64,14,14,0.1,0.1,0.05,0.05,0.1283061378060836,20,0.04791271385059022,0.04922429292012966,0.002087286149409784,0.00077570707987034,0.0013115790695394439,True,0.04358518835616438,0.042075045650051004,0.045095331062277755,supported,-0.013349521640830498,-0.014888439025469057,-0.011810604256191938,supported,-0.049224292920129684,-0.049893644548277195,-0.04855494129198217,supported,-0.002245291095890439,-0.003384629352673144,-0.0011059528391077346,-0.04583047945205482,-0.04644392451938403,-0.0452170343847256,,supported
H2B0012,A012,anchor,3.1,0.3,64,14,14,0.1,0.1,0.1,0.1033409176864268,0.2566122756121672,20,0.1001212865299966,0.0990361082757612,0.00012128652999660039,0.0009638917242388023,0.0010851782542354027,True,0.08800941780821918,0.0866147734778816,0.08940406213855676,supported,-0.027287368918879097,-0.029606796825844,-0.024967941011914196,supported,-0.09903610827576123,-0.09998876968816502,-0.09808344686335745,supported,-0.004259417808219213,-0.005522250062634148,-0.002996585553804277,-0.0922688356164384,-0.09310023225895632,-0.09143743897392047,,supported
H2B0012,A012,anchor,3.1,0.3,64,14,14,0.1,0.1,0.2,0.2,0.5132245512243345,20,0.19915830476781451,0.19912382065430612,0.0008416952321854965,0.0008761793456938949,3.448411350839842e-05,True,0.1767615582191781,0.17525647418350376,0.17826664225485245,supported,-0.05311729826235789,-0.05480443433148003,-0.051430162193235755,supported,-0.19912382065430614,-0.20014742071985617,-0.19810022058875612,supported,-0.008874143835616456,-0.010108253411727743,-0.007640034259505168,-0.18563570205479457,-0.18663119328570998,-0.18464021082387916,,supported
H2B0013,A013,anchor,4.0,0.5,16,14,14,0.1,0.1,0.05,0.0710363837317539,0.1775151691508343,20,0.04899487865293249,0.049893315176792165,0.0010051213470675113,0.00010668482320783795,0.0008984365238596734,True,0.09743150684931508,0.0944296957716656,0.10043331792696455,supported,-0.008625947674247764,-0.010413001083550638,-0.006838894264944889,supported,-0.04989331517679223,-0.0508346625452387,-0.04895196780834576,supported,-0.002970890410958876,-0.0051034646690920615,-0.0008383161528256909,-0.10040239726027393,-0.10229978282397721,-0.09850501169657065,,supported
H2B0013,A013,anchor,4.0,0.5,16,14,14,0.1,0.1,0.1,0.1391165795263286,0.3550303383016687,20,0.10154396262885645,0.09982286488034549,0.001543962628856449,0.00017713511965451734,0.0017210977485109663,True,0.19522260273972605,0.19252505338607023,0.19792015209338187,supported,-0.0181219111451652,-0.020092313683925493,-0.016151508606404907,supported,-0.09982286488034554,-0.10101976539305987,-0.09862596436763121,supported,-0.005719178082191773,-0.007255727603842147,-0.004182628560541398,-0.20094178082191783,-0.2033468781138748,-0.19853668352996084,,supported
H2B0013,A013,anchor,4.0,0.5,16,14,14,0.1,0.1,0.2,0.2558603968349663,0.7100606766033374,20,0.2002696991347555,0.199759377651199,0.00026969913475549667,0.00024062234880101174,0.0005103214835565084,True,0.39153253424657536,0.3880234572232506,0.3950416112699001,supported,-0.03401819814765248,-0.03580241668184638,-0.03223397961345858,supported,-0.19975937765119905,-0.2013751762442556,-0.1981435790581425,supported,-0.010873287671232834,-0.01285318378288084,-0.008893391559584827,-0.4024058219178082,-0.4056995513899514,-0.39911209244566503,,supported
H2B0014,A014,anchor,4.0,0.7,32,14,14,0.1,0.1,0.05,0.0785736203233715,0.1888462418659063,20,0.05090542292169914,0.05019804390206132,0.0009054229216991366,0.00019804390206131645,0.0007073790196378202,True,0.138839897260274,0.13707107386876183,0.14060872065178615,supported,-0.004809866078855954,-0.005825984144001096,-0.0037937480137108124,inconclusive,-0.05019804390206138,-0.05069306237268803,-0.04970302543143473,supported,-0.002748287671232913,-0.003957731223253952,-0.001538844119211874,-0.14158818493150688,-0.14287789918258498,-0.14029847068042878,balk_served,inconclusive
H2B0014,A014,anchor,4.0,0.7,32,14,14,0.1,0.1,0.1,0.1488164183650548,0.3776924837318126,20,0.10246980147569973,0.10039249952929137,0.0024698014756997233,0.0003924995292913652,0.002077301946408358,True,0.27757705479452055,0.27517357779628054,0.27998053179276056,supported,-0.010150131731394552,-0.010895282752060835,-0.00940498071072827,supported,-0.10039249952929141,-0.10088607544122548,-0.09989892361735735,supported,-0.005188356164383579,-0.006445858980893702,-0.0039308533478734555,-0.2827654109589041,-0.2842522936613813,-0.28127852825642696,,supported
H2B0014,A014,anchor,4.0,0.7,32,14,14,0.1,0.1,0.2,0.2614496711580104,0.7553849674636253,20,0.19988780295331163,0.20064496571479268,0.0001121970466883837,0.0006449657147926668,0.0007571627614810506,True,0.5551070205479454,0.552587527428913,0.5576265136669777,supported,-0.020779415181086273,-0.02156509339552377,-0.019993736966648776,supported,-0.2006449657147927,-0.20132196468462887,-0.19996796674495654,supported,-0.009606164383561678,-0.010954669626891955,-0.0082576591402314,-0.5647131849315069,-0.5667359083303417,-0.5626904615326721,,supported
H2B0015,A015;X030,anchor,4.0,0.9,64,14,14,0.1,0.1,0.05,0.0845847520269946,0.1966768521085565,20,0.05177695574149901,0.049889953550162444,0.0017769557414990048,0.00011004644983755862,0.0018870021913365634,True,0.17935359589041094,0.17834349195423274,0.18036369982658915,supported,-0.00170840522803532,-0.002402132131707521,-0.001014678324363119,inconclusive,-0.04988995355016251,-0.05025748376736964,-0.049522423332955375,supported,-0.0009546232876712413,-0.0014074055990201321,-0.0005018409763223504,-0.18030821917808215,-0.18140410971777746,-0.17921232863838685,balk_served,inconclusive
H2B0015,A015;X030,anchor,4.0,0.9,64,14,14,0.1,0.1,0.1,0.1492614103065562,0.3933537042171131,20,0.09817282094505042,0.10011861366095003,0.0018271790549495848,0.00011861366095002046,0.0019457927158996052,True,0.36011558219178086,0.3586663930993388,0.36156477128422293,supported,-0.0030972071696362346,-0.003650067513488707,-0.002544346825783762,inconclusive,-0.1001186136609501,-0.10056598820121554,-0.09967123912068465,supported,-0.001757277397260265,-0.002117991333774988,-0.001396563460745542,-0.3618728595890411,-0.36325541453063154,-0.36049030464745063,balk_served,inconclusive
H2B0015,A015;X030,anchor,4.0,0.9,64,14,14,0.1,0.1,0.2,0.2559489523231592,0.7867074084342263,20,0.19071704714004184,0.2003211147314919,0.009282952859958171,0.0003211147314918783,0.00960406759145005,True,0.7205950342465754,0.7189479386214747,0.7222421298716762,supported,-0.006177066194066308,-0.006976365387684552,-0.005377767000448065,supported,-0.20032111473149192,-0.20103184599519563,-0.1996103834677882,supported,-0.003249143835616403,-0.003767240254305114,-0.0027310474169276915,-0.7238441780821919,-0.7255029185570618,-0.722185437607322,,supported
H2B0016,A016,anchor,0.8,0.5,32,7,7,0.0,0.0,0.05,0.05,0.05,20,0.051159509198808226,0.050611756631251725,0.001159509198808223,0.0006117566312517225,0.0005477525675565004,True,-0.002470034246575359,-0.006162341944009747,0.0012222734508590296,inconclusive,-0.051159509198808274,-0.052884389658054906,-0.04943462873956164,supported,-0.050611756631251795,-0.051800629759958174,-0.049422883502545416,supported,-0.022688356164383562,-0.02646837012357597,-0.018908342205191154,-0.020218321917808202,-0.020674497575745698,-0.019762146259870706,utilization,inconclusive
H2B0016,A016,anchor,0.8,0.5,32,7,7,0.0,0.0,0.1,0.0984406452742057,0.1,20,0.0980241122347564,0.09947620085986875,0.0019758877652436,0.0005237991401312592,0.001452088625112341,True,-0.00027825342465754297,-0.005930423284511895,0.005373916435196809,inconclusive,-0.09802411223475645,-0.09975376702860117,-0.09629445744091172,supported,-0.09947620085986879,-0.10143553710669233,-0.09751686461304525,supported,-0.040021404109589036,-0.04569484777090102,-0.03434796044827705,-0.03974315068493149,-0.04053495546231528,-0.0389513459075477,utilization,inconclusive
H2B0016,A016,anchor,0.8,0.5,32,7,7,0.0,0.0,0.2,0.2010524893249371,0.1967457456538248,20,0.20130734828718927,0.19534596542315436,0.0013073482871892583,0.004654034576845656,0.005961382864034914,True,-0.00430222602739726,-0.008795509171927854,0.00019105711713333397,inconclusive,-0.2013073482871893,-0.20422042510272687,-0.19839427147165173,supported,-0.1953459654231544,-0.1982343113240216,-0.1924576195222872,supported,-0.08234589041095888,-0.08697405749248306,-0.0777177233294347,-0.07804366438356164,-0.0791935494289249,-0.07689377933819838,utilization,inconclusive
