background_id,source_scenario_ids,scenario_type,rho,demand_regime,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class2_background,n_paired_seeds,delta_class1_served_rate,delta_class1_served_rate_ci_low,delta_class1_served_rate_ci_high,class1_served_component,delta_class2_served_rate,delta_class2_served_rate_ci_low,delta_class2_served_rate_ci_high,delta_mean_offered_delay,delta_mean_offered_delay_ci_low,delta_mean_offered_delay_ci_high,offered_delay_component,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,class1_served_monotonic_fraction,offered_delay_monotonic_fraction,classification
H1B0059,S027,sobol_symmetric,1.25,low,0.1,64,7,7,0.5,20,-0.06871016798437354,-0.0732441734342579,-0.06417616253448918,supported,0.007105974959706796,0.004115827494727192,0.0100961224246864,-0.020547311328834427,-0.028088213875721857,-0.013006408781946997,inconclusive,0.00016695205479452246,-0.0014194605196085047,0.0017533646291975494,0.95,0.2,inactive
H1B0060,S028,sobol_symmetric,3.1,high,0.9,32,21,21,0.1,20,0.041752828635469606,0.0405525807993413,0.04295307647159791,reversed,0.2763706867022324,0.2716689308388738,0.28107244256559105,-16.73265568955026,-16.752598904546605,-16.712712474553914,supported,0.19668236301369865,0.19450098275706917,0.19886374327032813,0.0,1.0,reversed
H1B0061,S029,sobol_symmetric,4.0,high,0.1,16,21,21,0.1,20,-0.2117744677759983,-0.2159511125750843,-0.2075978229769123,supported,0.031467843610331,0.029740128019141807,0.033195559201520196,-0.5228766856946253,-0.5886744630283293,-0.45707890836092135,supported,0.031215753424657537,0.027221784458582067,0.03520972239073301,1.0,0.85,supported
H1B0062,S030,sobol_symmetric,1.25,low,0.9,64,7,7,0.5,20,-0.033528836882623085,-0.03666802293225156,-0.030389650832994608,supported,0.32594164326983,0.32181453396142073,0.33006875257823926,-2.527163598738895,-2.551079698649749,-2.5032474988280415,supported,0.002883133561643836,0.0006056405938160416,0.00516062652947163,0.7,1.0,inactive
H1B0063,S031,sobol_symmetric,1.25,low,0.3,32,28,28,0.3,20,-0.1946582909919255,-0.19973289454642218,-0.18958368743742882,supported,0.07889440784505582,0.07475648446735274,0.0830323312227589,-0.4453093674911771,-0.46631168475242707,-0.42430705022992715,supported,-0.0019135273972602728,-0.004865985700460697,0.0010389309059401514,1.0,1.0,inactive
H1B0064,S032,sobol_symmetric,3.1,high,0.7,32,14,14,0.0,20,-0.050357199284993735,-0.05254314244654748,-0.04817125612343999,supported,0.20395008688359723,0.2008981484220976,0.20700202534509685,-4.698336000037335,-4.721091101428538,-4.675580898646132,supported,0.0821746575342466,0.08061166243852888,0.08373765262996433,0.5,1.0,supported
H1B0065,S033,sobol_symmetric,3.1,high,0.1,64,7,7,0.5,20,-0.3227137228793592,-0.327342183805971,-0.31808526195274733,supported,0.03594113443958508,0.03508974974601674,0.03679251913315343,-0.5363101727765398,-0.5435522843911172,-0.5290680611619624,supported,0.0004751712328767338,-0.0012058468614905195,0.002156189327243987,1.0,1.0,supported
H1B0066,S034,sobol_symmetric,1.25,low,0.9,16,21,21,0.1,20,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,1.0,1.0,inconclusive
H1B0067,S035,sobol_symmetric,1.25,low,0.3,32,14,14,0.0,20,-0.4688023119317453,-0.4781702262377003,-0.45943439762579036,supported,0.19634319934221436,0.19342631768697396,0.19926008099745476,-9.429388931338096,-9.485425995376698,-9.373351867299494,supported,0.0,0.0,0.0,0.65,1.0,inactive
H1B0068,S036,sobol_symmetric,4.0,high,0.7,32,28,28,0.3,20,-0.026436017973160163,-0.028140540163452007,-0.024731495782868318,supported,0.22118665332537796,0.21968687791473285,0.22268642873602307,-21.43017108621039,-21.47762295658744,-21.38271921583334,supported,0.18006849315068493,0.1759567147933658,0.18418027150800406,0.1,1.0,supported
