regime_id,q,total_demand,class_1_share,n_pairs,offered_wait_difference,offered_wait_ci95_low,offered_wait_ci95_high,no_offer_rate_difference,no_offer_ci95_low,no_offer_ci95_high,composition_flag
t05_09_b03,32,32,0.5,20,-0.6812830409113146,-0.744848016973618,-0.6213885867484316,0.5013360857260697,0.5000346647906971,0.5026693409331643,True
t05_09_b03,32,32,0.75,20,-0.7051031115941438,-0.7773382820698129,-0.6324257172249065,0.2505850624940585,0.24897183179681587,0.2521126163556278,True
t05_09_b03,32,50,0.25,20,-5.033149666975411,-5.061441396477211,-5.0063076037814955,0.7497704857198559,0.7480039355008876,0.7514463932778382,True
t05_09_b03,32,50,0.5,20,-4.793096494117178,-4.812781401283973,-4.772195077810324,0.498682199907076,0.4972510746146592,0.5001063733884181,True
t05_09_b03,32,50,0.75,20,-2.1746904866755337,-2.2312508413870358,-2.1199121832688883,0.249841710624376,0.24868730271576941,0.2509608261014514,True
t05_09_b03,32,100,0.25,20,-9.99950617218696,-10.008887990228999,-9.990285564752043,0.6418313053609809,0.6399115513529408,0.6437656040501331,True
t05_09_b03,32,100,0.5,20,-5.347028805467244,-5.360797875477237,-5.332216203356503,0.4026798178737151,0.40013019981976683,0.40511555633067714,True
t05_09_b03,32,100,0.75,20,-2.6258523926735693,-2.6650104687885596,-2.5873300918499296,0.16357146817031717,0.1604519583772527,0.16633988168689556,True
t05_09_b05,1,24,0.25,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,1,24,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,1,24,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,1,32,0.25,20,0.009995439858244737,0.0,0.02998631957473421,0.0,0.0,0.0,False
t05_09_b05,1,32,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,1,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,1,50,0.25,20,0.005591030426217713,-0.016522435354038207,0.028853493365451947,0.0,0.0,0.0,False
t05_09_b05,1,50,0.5,20,0.0010020901485172206,0.0,0.002358355781484635,0.0,0.0,0.0,False
t05_09_b05,1,50,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,1,100,0.25,20,-0.002588845475602497,-0.042943793186099526,0.0347475820310766,0.0,0.0,0.0,False
t05_09_b05,1,100,0.5,20,-0.008260568964131566,-0.031972951912033636,0.017462334713387987,0.0,0.0,0.0,False
t05_09_b05,1,100,0.75,20,-0.008879468367272913,-0.024401196939003635,0.005666084490370509,0.0,0.0,0.0,False
t05_09_b05,4,24,0.25,20,0.00017902439891370498,-1.6834650707582284e-05,0.00044003467572609694,0.0,0.0,0.0,False
t05_09_b05,4,24,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,4,24,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,4,32,0.25,20,0.03337815690551139,-0.01785653855420737,0.08454865837351447,0.0,0.0,0.0,False
t05_09_b05,4,32,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,4,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,4,50,0.25,20,0.05068661939791985,0.012189142673954444,0.09049721265764316,0.0,0.0,0.0,False
t05_09_b05,4,50,0.5,20,-0.0023416408284166134,-0.011448212064790807,0.005360960391194871,0.0,0.0,0.0,False
t05_09_b05,4,50,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,4,100,0.25,20,-0.06474786161571044,-0.1124433494277472,-0.018764688361023706,0.0,0.0,0.0,False
t05_09_b05,4,100,0.5,20,-0.039697141401872485,-0.0733062078562567,-0.005516050753619985,0.0,0.0,0.0,False
t05_09_b05,4,100,0.75,20,-0.02623727418898003,-0.04790920711190575,-0.005049974312973529,0.0,0.0,0.0,False
t05_09_b05,8,24,0.25,20,0.005070625579313555,0.003629671750621682,0.006582698040279216,0.0,0.0,0.0,False
t05_09_b05,8,24,0.5,20,1.4439295627310033e-05,-8.261544227560493e-05,0.00012593332915753502,0.0,0.0,0.0,False
t05_09_b05,8,24,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,8,32,0.25,20,0.1383662650242577,0.05733611967785905,0.209865368482253,0.0,0.0,0.0,False
t05_09_b05,8,32,0.5,20,-0.01018242002273106,-0.03349765146655917,0.0029503913983659922,0.0,0.0,0.0,False
t05_09_b05,8,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,8,50,0.25,20,0.4832130132547567,0.4307260187713966,0.5393157255712301,0.0,0.0,0.0,False
t05_09_b05,8,50,0.5,20,0.0028126191069862026,-0.01194747554415226,0.01693896442566643,0.0,0.0,0.0,False
t05_09_b05,8,50,0.75,20,-0.0014414922917806105,-0.004324476875341832,0.0,0.0,0.0,0.0,False
t05_09_b05,8,100,0.25,20,-0.13217236089574252,-0.1633785375664221,-0.1009434681555583,0.0003395324788826157,0.0001655867217770689,0.0005510432354296163,False
t05_09_b05,8,100,0.5,20,-0.025224165735162264,-0.062490969318956265,0.01411743046395044,0.0,0.0,0.0,False
t05_09_b05,8,100,0.75,20,-0.012710927923738869,-0.04582297919355287,0.01907269236768479,0.0,0.0,0.0,False
t05_09_b05,16,24,0.25,20,1.5716315631920175,1.52339212453861,1.6218469782324205,0.0,0.0,0.0,False
t05_09_b05,16,24,0.5,20,0.01179449538796266,0.009908163791395766,0.013798135589161622,0.0,0.0,0.0,False
t05_09_b05,16,24,0.75,20,0.000142505946952425,0.0,0.00042751784085727496,0.0,0.0,0.0,False
t05_09_b05,16,32,0.25,20,2.9486971583253334,2.8747733304844236,3.019198063938108,0.0,0.0,0.0,False
t05_09_b05,16,32,0.5,20,0.1345617482054075,0.060092330463839605,0.20836017682204355,0.0,0.0,0.0,False
t05_09_b05,16,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b05,16,50,0.25,20,1.0771927129712573,1.0393343605252157,1.1129769783281904,0.0,0.0,0.0,False
t05_09_b05,16,50,0.5,20,0.5001914632608759,0.4609418856973221,0.5382497070157666,0.0,0.0,0.0,False
t05_09_b05,16,50,0.75,20,0.007633556250844409,-0.0035420418063862634,0.020529711781860038,0.0,0.0,0.0,False
t05_09_b05,16,100,0.25,20,-0.3645429932568588,-0.3994981596137537,-0.32999336973404375,0.19197291780064477,0.1896009630218146,0.19453671751099946,True
t05_09_b05,16,100,0.5,20,-0.27783822095505545,-0.3107695181596827,-0.245355199810096,0.0011505683401901998,0.0007074016230545884,0.0016513605580730378,False
t05_09_b05,16,100,0.75,20,-0.020775530205532355,-0.04452923133654044,0.0023920679454861368,0.0,0.0,0.0,False
t05_09_b05,24,24,0.25,20,5.801030623672011,5.7721356653286335,5.8286325024642265,0.0,0.0,0.0,False
t05_09_b05,24,24,0.5,20,2.475013070826356,2.421607765508881,2.5247452648152677,0.0,0.0,0.0,False
t05_09_b05,24,24,0.75,20,0.022941469787992337,0.020254434138743903,0.025705388400888495,0.0,0.0,0.0,False
t05_09_b05,24,32,0.25,20,6.000666403620038,5.920819640468119,6.079222361026656,0.0008384013304025349,0.0005120600024810574,0.0011944579735029496,False
t05_09_b05,24,32,0.5,20,2.9581668904560274,2.8919353952793934,3.019136408133431,0.0,0.0,0.0,False
t05_09_b05,24,32,0.75,20,0.014895685133311593,-0.05999735048085292,0.0925063771096561,0.0,0.0,0.0,False
