background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,balk_low_class1_background,balk_step_class1_focal,balk_high_class1_focal,is_primary_step,seed,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2004,0.774486301369863,1.0,0.6299541093032958,14.697682119205298,14.694491287240023,0.7433213990636188,0.5143258426966292,0.15120854412591345,0.0,0.30481586402266286,0.46215753424657535,0.31352739726027395,0.5974315068493151,0.4113013698630137,14.668711656441717,14.720679886685552,0.22899555636698965,-0.30481586402266286,0.05196823024383512,3631,3560,3586,3530,3586,2454,0,1076,0,0,790,571,2699,1831,0.012393280088129992,0.008426966292134831,0.010429703796412181,14.668711656441717,14.7400162999185,0.0,0.302247191011236,0.21757091710272652,0.16039325842696628,0.0,0.0,7191,7116
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2005,0.759417808219178,1.0,0.6070991432068543,15.841497608444664,15.883025257513758,0.7015368023726072,0.5109769484083425,0.14448991110483986,0.0,0.2909090909090909,0.44554794520547947,0.3188356164383562,0.5950342465753424,0.41797945205479453,15.835716288197364,15.93096590909091,0.19055985396426467,-0.2909090909090909,0.09524962089354538,3709,3644,3567,3520,3567,2496,0,1024,0,0,873,579,2602,1862,0.038285252089512,0.03402854006586169,0.03617571059431524,15.835716288197364,15.849759615384615,0.0,0.2810098792535675,0.2353734160150984,0.1588913282107574,0.0,0.0,7353,7087
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2006,0.7227739726027397,1.0,0.5853658536585366,16.78098078197482,16.818926553672316,0.6895505927763992,0.4800780161604904,0.14745762711864407,0.0,0.2967595224559409,0.42825342465753424,0.29503424657534244,0.5952054794520548,0.4131849315068493,16.738349241998876,16.900511654349064,0.2094725766159088,-0.2967595224559409,0.16216241235018813,3627,3589,3562,3518,3562,2474,0,1044,0,0,975,690,2501,1723,0.017921146953405017,0.01978266926720535,0.018847006651884702,16.738349241998876,16.842360549717057,0.0,0.2908888269713012,0.26881720430107525,0.19225410977988297,0.0,0.0,7216,7080
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2007,0.7330479452054794,1.0,0.5792954514779323,16.737937871777923,16.751940172146185,0.6768008764721994,0.4845662586482171,0.14604204882178637,0.0,0.2878197997775306,0.42311643835616436,0.31181506849315066,0.5799657534246575,0.4289383561643836,16.715267831566887,16.78754171301446,0.19223461782398232,-0.2878197997775306,0.07227388144757185,3651,3758,3491,3596,3491,2561,0,1035,0,0,916,684,2471,1821,0.043823609969871266,0.04310803618946248,0.04346065595896882,16.715267831566887,16.768840296759077,0.0,0.27541245343267695,0.250890167077513,0.18201170835550826,0.0,0.0,7409,7087
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2008,0.7375,1.0,0.5982775385470204,16.15242686170213,16.154425344509164,0.6999724745389485,0.49467190128996075,0.14533314391248756,0.0,0.2936280137772675,0.43544520547945204,0.30205479452054795,0.5941780821917808,0.41335616438356165,16.20253164556962,16.105338691159588,0.20530057324898776,-0.2936280137772675,-0.0971929544100334,3633,3566,3555,3484,3555,2461,0,1023,0,0,927,650,2543,1764,0.021469859620148638,0.022994952327537857,0.022225309070704264,16.20253164556962,16.080048760666397,0.0,0.2868760515984296,0.2551610239471511,0.18227706113292205,0.0,0.0,7199,7039
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2009,0.7794520547945205,1.0,0.6281448714404202,15.323300810319166,15.364346590909092,0.7334250343878954,0.5218116143373159,0.14105113636363636,0.0,0.28355225585379784,0.4565068493150685,0.3215753424657534,0.5900684931506849,0.41797945205479453,15.300452232899943,15.428897772701314,0.21161342005057948,-0.28355225585379784,0.12844553980137086,3635,3599,3538,3502,3538,2509,0,993,0,0,780,563,2666,1878,0.026685006877579093,0.026951931091969993,0.026817804810616533,15.300452232899943,15.355520127540853,0.0,0.27590997499305364,0.21458046767537828,0.15643234231731037,0.0,0.0,7234,7040
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2010,0.7789383561643836,1.0,0.6232317736670294,14.861824769433465,14.913926908423875,0.7244565217391304,0.5217864923747276,0.14321998024551996,0.0,0.28688524590163933,0.4565068493150685,0.32808219178082193,0.5924657534246576,0.4207191780821918,14.904198365736827,14.92368569813454,0.20267002936440282,-0.28688524590163933,0.01948733239771272,3680,3672,3549,3538,3549,2523,0,1015,0,0,794,541,2666,1916,0.035597826086956524,0.03649237472766884,0.03604461371055495,14.904198365736827,14.80221957986524,0.0,0.2764161220043573,0.2157608695652174,0.14733115468409586,0.0,0.0,7352,7087
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2011,0.7422945205479452,1.0,0.5854880194937051,15.411228883736337,15.399694147087446,0.6942515967786725,0.4820390913893291,0.1605727790907827,0.0,0.31402936378466556,0.4280821917808219,0.3125,0.5866438356164384,0.41986301369863016,15.489331436699858,15.314029363784666,0.21221250538934344,-0.31402936378466556,-0.1753020729151924,3601,3786,3515,3678,3515,2523,0,1155,0,0,926,627,2500,1825,0.023882254929186338,0.028526148969889066,0.026262352781914175,15.489331436699858,15.302417756638922,0.0,0.3050713153724247,0.25715079144682035,0.16561014263074486,0.0,0.0,7387,7193
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2012,0.7280821917808219,1.0,0.5883165308659025,16.93279392338177,16.936429279343056,0.6902777777777778,0.48750343312276845,0.14257397706357072,0.0,0.28430265386787124,0.425513698630137,0.3039383561643836,0.5875,0.4224315068493151,17.031809145129223,16.841614906832298,0.20277434465500932,-0.28430265386787124,-0.19019423829692528,3600,3641,3521,3542,3521,2535,0,1007,0,0,946,692,2485,1775,0.021944444444444444,0.027190332326283987,0.024582240022096396,17.031809145129223,16.795266272189348,0.0,0.27657237022795933,0.2627777777777778,0.1900576764625103,0.0,0.0,7241,7063
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2013,0.7890410958904109,1.0,0.6426179179458554,13.220675944333996,13.242543612830614,0.7525280898876404,0.5341098169717138,0.15081598199212154,0.0,0.30011198208286677,0.45873287671232876,0.3297945205479452,0.5895547945205479,0.41797945205479453,13.146493212669684,13.337625979843224,0.21841827291592664,-0.30011198208286677,0.19113276717354033,3560,3606,3536,3572,3536,2500,0,1072,0,0,764,515,2679,1926,0.006741573033707865,0.009428729894620078,0.008093776165224673,13.146493212669684,13.3256,0.0,0.29728230726566834,0.21460674157303372,0.1428175263449806,0.0,0.0,7166,7108
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2014,0.735445205479452,1.0,0.5944298184841347,14.741213527851459,14.774427694025684,0.7075262866629773,0.4809880655009714,0.15801228364042436,0.0,0.31611281764870147,0.43784246575342467,0.29674657534246573,0.5976027397260274,0.410958904109589,14.773095171643874,14.775760960625524,0.22653822116200595,-0.31611281764870147,0.0026657889816501523,3614,3603,3583,3581,3583,2449,0,1132,0,0,933,667,2557,1733,0.00857775318206973,0.006106022758812101,0.007343771650270195,14.773095171643874,14.694569211923234,0.0,0.31418262558978627,0.2581627006087438,0.18512350818762144,0.0,0.0,7217,7164
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2015,0.7077054794520548,1.0,0.5647958486958896,17.726746110559418,17.749615330815498,0.6673877771768524,0.46013793103448275,0.15484683172471675,0.0,0.3128886376483889,0.4226027397260274,0.2856164383561644,0.6030821917808219,0.4046232876712329,17.715037385765715,17.784906726964387,0.20724984614236963,-0.3128886376483889,0.06986934119867172,3698,3625,3611,3538,3611,2431,0,1107,0,0,1054,695,2468,1668,0.023526230394808004,0.024,0.02376075378943056,17.715037385765715,17.74413821472645,0.0,0.30537931034482757,0.2850189291508924,0.1917241379310345,0.0,0.0,7323,7149
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2016,0.7464041095890411,1.0,0.5980203464393731,16.15906084656085,16.18102354433949,0.7057851239669422,0.49066959385290887,0.14732835189623572,0.0,0.2933745087029759,0.4386986301369863,0.3061643835616438,0.5912671232876713,0.4169520547945205,16.144435004248088,16.21729365524986,0.21511553011403328,-0.2933745087029759,0.07285865100177347,3630,3644,3531,3562,3531,2517,0,1045,0,0,891,647,2562,1788,0.02727272727272727,0.022502744237102086,0.02488314544954633,16.144435004248088,16.179578863726658,0.0,0.2867727771679473,0.24545454545454545,0.17755214050493962,0.0,0.0,7274,7093
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2017,0.7224315068493151,1.0,0.570211038961039,17.38219722038385,17.364592094196805,0.6725784447476125,0.46954655218674535,0.15278945892907206,0.0,0.30294608115619787,0.4220890410958904,0.2996575342465753,0.5883561643835616,0.4191780821917808,17.324943438914026,17.4035575319622,0.20303189256086718,-0.30294608115619787,0.07861409304817357,3665,3727,3536,3598,3536,2508,0,1090,0,0,971,698,2465,1750,0.03519781718963165,0.034612288704051516,0.0349025974025974,17.324943438914026,17.46291866028708,0.0,0.29246042393345856,0.2649386084583902,0.18728199624362757,0.0,0.0,7392,7134
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2018,0.7320205479452054,1.0,0.5929142542045768,14.85062789160608,14.878974646309008,0.7002991569214033,0.4825272574783338,0.15226222159966382,0.0,0.30951025056947606,0.4409246575342466,0.29554794520547945,0.6049657534246575,0.40684931506849314,14.88034188034188,14.877562642369021,0.21777189944306952,-0.30951025056947606,-0.002779237972859505,3677,3577,3627,3512,3627,2425,0,1087,0,0,958,650,2575,1726,0.013598041881968996,0.01817165222253285,0.01585332230493521,14.88034188034188,14.80618556701031,0.0,0.30388593793681856,0.26053848245852596,0.1817165222253285,0.0,0.0,7254,7139
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2019,0.7352739726027397,1.0,0.5888157894736842,16.43865740740741,16.449908412005072,0.6899563318777293,0.486784140969163,0.14780893335212061,0.0,0.29657902176986145,0.4328767123287671,0.30273972602739724,0.5934931506849315,0.41575342465753423,16.4311797752809,16.468758835171048,0.2031721909085663,-0.29657902176986145,0.03757905989014887,3664,3632,3560,3537,3560,2488,0,1049,0,0,938,660,2528,1768,0.028384279475982533,0.026156387665198236,0.027275219298245616,16.4311797752809,16.44935691318328,0.0,0.2888215859030837,0.25600436681222705,0.1817180616740088,0.0,0.0,7296,7097
H5B0027,A027,anchor,1.25,0.5,16,21,21,0.0,0.0,0.0,False,2020,0.7126712328767123,1.0,0.5599567392186021,17.977888611803824,17.98523509174312,0.6495227995758218,0.4667586206896552,0.13775802752293578,0.0,0.2815704658658072,0.4195205479452055,0.2897260273972603,0.5940068493150685,0.4113013698630137,17.976143699129945,17.994726047465573,0.18276417888616664,-0.2815704658658072,0.01858234833562733,3772,3625,3563,3413,3563,2452,0,961,0,0,1019,710,2450,1692,0.05540827147401909,0.058482758620689655,0.056914965526564824,17.976143699129945,17.98042414355628,0.0,0.2651034482758621,0.27014846235418877,0.19586206896551725,0.0,0.0,7397,6976
