background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_focal,cancel_class2_background,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7872168284789643,1.9294768069039914,1.9294768069039914,0.733678955453149,0.9134963768115942,0.0,0.0,0.0,0.6542808219178082,0.3453767123287671,0.6542808219178082,0.3453767123287671,1.9345238095238095,1.917572463768116,-0.17981742135844525,0.0,-0.01695134575569357,2022,5208,2208,5208,2208,5208,2208,0,0,1387,191,0,0,3821,2017,0.0,0.0,0.0,1.9345238095238095,1.917572463768116,0.0,0.0,0.0,0.0,0.266321044546851,0.08650362318840579,7416,7416
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8051571980143408,1.839630446773304,1.839630446773304,0.7549980399843199,0.924186046511628,0.0,0.0,0.0,0.6595890410958904,0.34023972602739727,0.6595890410958904,0.34023972602739727,1.8471187769502155,1.821860465116279,-0.16918800652730803,0.0,-0.025258311833936453,2023,5102,2150,5102,2150,5102,2150,0,0,1250,163,0,0,3852,1987,0.0,0.0,0.0,1.8471187769502155,1.821860465116279,0.0,0.0,0.0,0.0,0.24500196001568011,0.0758139534883721,7252,7252
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7944179714091218,1.9200816882232812,1.9200816882232812,0.7449416342412452,0.909750566893424,0.0,0.0,0.0,0.6556506849315068,0.3434931506849315,0.6556506849315068,0.3434931506849315,1.9256809338521401,1.90702947845805,-0.16480893265217889,0.0,-0.01865145539409019,2024,5140,2205,5140,2205,5140,2205,0,0,1311,199,0,0,3829,2006,0.0,0.0,0.0,1.9256809338521401,1.90702947845805,0.0,0.0,0.0,0.0,0.25505836575875485,0.09024943310657596,7345,7345
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7908142528112722,1.9006909632841078,1.9006909632841078,0.7378734963135429,0.913336326897171,0.0,0.0,0.0,0.6511986301369863,0.34828767123287674,0.6511986301369863,0.34828767123287674,1.9060923554520761,1.8881903906600808,-0.1754628305836281,0.0,-0.01790196479199535,2025,5154,2227,5154,2227,5154,2227,0,0,1351,193,0,0,3803,2034,0.0,0.0,0.0,1.9060923554520761,1.8881903906600808,0.0,0.0,0.0,0.0,0.2621265036864571,0.08666367310282892,7381,7381
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7960212563019485,1.8775037471045102,1.8775037471045102,0.7426368847598339,0.9144736842105263,0.0,0.0,0.0,0.6433219178082191,0.3570205479452055,0.6433219178082191,0.3570205479452055,1.8810041510179878,1.8697368421052631,-0.1718367994506924,0.0,-0.01126730891272465,2026,5059,2280,5059,2280,5059,2280,0,0,1302,195,0,0,3757,2085,0.0,0.0,0.0,1.8810041510179878,1.8697368421052631,0.0,0.0,0.0,0.0,0.25736311524016603,0.08552631578947369,7339,7339
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8109383675735702,1.8064963908939478,1.8064963908939478,0.7631993695823484,0.924812030075188,0.0,0.0,0.0,0.6633561643835616,0.336986301369863,0.6633561643835616,0.336986301369863,1.8108747044917257,1.7960526315789473,-0.16161266049283962,0.0,-0.014822072912778372,2027,5076,2128,5076,2128,5076,2128,0,0,1202,160,0,0,3874,1968,0.0,0.0,0.0,1.8108747044917257,1.7960526315789473,0.0,0.0,0.0,0.0,0.2368006304176517,0.07518796992481203,7204,7204
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7933279088689992,1.894358557092487,1.894358557092487,0.7435546875,0.9063886424134872,0.0,0.0,0.0,0.6518835616438357,0.3498287671232877,0.6518835616438357,0.3498287671232877,1.8912109375,1.90150842945874,-0.16283395491348718,0.0,0.01029749195874019,2028,5120,2254,5120,2254,5120,2254,0,0,1313,211,0,0,3807,2043,0.0,0.0,0.0,1.8912109375,1.90150842945874,0.0,0.0,0.0,0.0,0.2564453125,0.09361135758651287,7374,7374
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7869471413160734,1.9710086299892124,1.9710086299892124,0.7365976388620089,0.9026233881725211,0.0,0.0,0.0,0.6517123287671233,0.3476027397260274,0.6517123287671233,0.3476027397260274,1.9661312173408168,1.982214317474433,-0.16602574931051217,0.0,0.016083100133616357,2029,5167,2249,5167,2249,5167,2249,0,0,1361,219,0,0,3806,2030,0.0,0.0,0.0,1.9661312173408168,1.982214317474433,0.0,0.0,0.0,0.0,0.2634023611379911,0.09737661182747888,7416,7416
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7973784817039868,1.86400873839432,1.86400873839432,0.7451904201020809,0.9165919282511211,0.0,0.0,0.0,0.65,0.35,0.65,0.35,1.8661170003926189,1.8591928251121077,-0.1714015081490402,0.0,-0.006924175280511147,2030,5094,2230,5094,2230,5094,2230,0,0,1298,186,0,0,3796,2044,0.0,0.0,0.0,1.8661170003926189,1.8591928251121077,0.0,0.0,0.0,0.0,0.25480957989791914,0.08340807174887892,7324,7324
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8061576694739748,1.8663537208339085,1.8663537208339085,0.7574678536102868,0.9186471663619744,0.0,0.0,0.0,0.6556506849315068,0.3441780821917808,0.6556506849315068,0.3441780821917808,1.8682492581602375,1.8619744058500913,-0.16117931275168762,0.0,-0.006274852310146128,2031,5055,2188,5055,2188,5055,2188,0,0,1226,178,0,0,3829,2010,0.0,0.0,0.0,1.8682492581602375,1.8619744058500913,0.0,0.0,0.0,0.0,0.24253214638971315,0.08135283363802559,7243,7243
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7914974275656648,1.896967235310046,1.896967235310046,0.7411584783024279,0.9136890951276102,0.0,0.0,0.0,0.6638698630136987,0.33715753424657535,0.6638698630136987,0.33715753424657535,1.9017396291340087,1.8853828306264502,-0.17253061682518234,0.0,-0.016356798507558556,2032,5231,2155,5231,2155,5231,2155,0,0,1354,186,0,0,3877,1969,0.0,0.0,0.0,1.9017396291340087,1.8853828306264502,0.0,0.0,0.0,0.0,0.2588415216975722,0.0863109048723898,7386,7386
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7982480153298659,1.8580618669586642,1.8580618669586642,0.7498530852105779,0.9104952294411631,0.0,0.0,0.0,0.6554794520547945,0.34315068493150686,0.6554794520547945,0.34315068493150686,1.8546523016650343,1.865970013630168,-0.1606421442305852,0.0,0.011317711965133759,2033,5105,2201,5105,2201,5105,2201,0,0,1277,197,0,0,3828,2004,0.0,0.0,0.0,1.8546523016650343,1.865970013630168,0.0,0.0,0.0,0.0,0.25014691478942214,0.08950477055883689,7306,7306
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8041861746075462,1.8057009088405398,1.8057009088405398,0.7570185844207197,0.912431941923775,0.0,0.0,0.0,0.6556506849315068,0.34434931506849314,0.6556506849315068,0.34434931506849314,1.7977461447212337,1.823956442831216,-0.1554133575030553,0.0,0.026210298109982322,2034,5058,2204,5058,2204,5058,2204,0,0,1229,193,0,0,3829,2011,0.0,0.0,0.0,1.7977461447212337,1.823956442831216,0.0,0.0,0.0,0.0,0.24298141557928035,0.08756805807622504,7262,7262
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7923400787722396,1.9219068314545702,1.9219068314545702,0.7440960123886953,0.9057806099226218,0.0,0.0,0.0,0.6582191780821918,0.3407534246575342,0.6582191780821918,0.3407534246575342,1.9210220673635308,1.923987255348202,-0.1616845975339265,0.0,0.002965187984671269,2035,5166,2197,5166,2197,5166,2197,0,0,1322,207,0,0,3844,1990,0.0,0.0,0.0,1.9210220673635308,1.923987255348202,0.0,0.0,0.0,0.0,0.2559039876113047,0.09421939007737824,7363,7363
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7948787796240806,1.9151457368564424,1.9151457368564424,0.7433300876338851,0.9148164929768917,0.0,0.0,0.0,0.6535958904109589,0.34571917808219177,0.6535958904109589,0.34571917808219177,1.917429406037001,1.9098323516085183,-0.17148640534300663,0.0,-0.007597054428482686,2036,5135,2207,5135,2207,5135,2207,0,0,1318,188,0,0,3817,2019,0.0,0.0,0.0,1.917429406037001,1.9098323516085183,0.0,0.0,0.0,0.0,0.2566699123661149,0.0851835070231083,7342,7342
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8061534216335541,1.846716335540839,1.846716335540839,0.7567888999008919,0.9192010894235134,0.0,0.0,0.0,0.6537671232876713,0.3467465753424658,0.6537671232876713,0.3467465753424658,1.8386521308225967,1.8651838402178846,-0.1624121895226215,0.0,0.026531709395287928,2037,5045,2203,5045,2203,5045,2203,0,0,1227,178,0,0,3818,2025,0.0,0.0,0.0,1.8386521308225967,1.8651838402178846,0.0,0.0,0.0,0.0,0.24321110009910804,0.08079891057648661,7248,7248
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.803443526170799,1.8600550964187328,1.8600550964187328,0.756198347107438,0.9136822773186409,0.0,0.0,0.0,0.6580479452054795,0.3407534246575342,0.6580479452054795,0.3407534246575342,1.856158992522629,1.8691460055096418,-0.15748393021120288,0.0,0.01298701298701288,2038,5082,2178,5082,2178,5082,2178,0,0,1239,188,0,0,3843,1990,0.0,0.0,0.0,1.856158992522629,1.8691460055096418,0.0,0.0,0.0,0.0,0.24380165289256198,0.08631772268135904,7260,7260
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7983826754385965,1.8523848684210527,1.8523848684210527,0.7478649068322981,0.9197761194029851,0.0,0.0,0.0,0.6597602739726027,0.3376712328767123,0.6597602739726027,0.3376712328767123,1.8538431677018634,1.8488805970149254,-0.17191121257068698,0.0,-0.0049625706869380615,2039,5152,2144,5152,2144,5152,2144,0,0,1299,172,0,0,3853,1972,0.0,0.0,0.0,1.8538431677018634,1.8488805970149254,0.0,0.0,0.0,0.0,0.2521350931677019,0.08022388059701492,7296,7296
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7980638123806927,1.9079629124625035,1.9079629124625035,0.7443682664054848,0.9210408254822791,0.0,0.0,0.0,0.6506849315068494,0.35154109589041094,0.6506849315068494,0.35154109589041094,1.9051909892262489,1.914311350381337,-0.17667255907679424,0.0,0.009120361155088075,2040,5105,2229,5105,2229,5105,2229,0,0,1305,176,0,0,3800,2053,0.0,0.0,0.0,1.9051909892262489,1.914311350381337,0.0,0.0,0.0,0.0,0.2556317335945152,0.07895917451772096,7334,7334
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7898020070518036,1.9137510170870626,1.9137510170870626,0.7374487204532135,0.9086474501108648,0.0,0.0,0.0,0.646404109589041,0.35085616438356165,0.646404109589041,0.35085616438356165,1.9202969329947255,1.8988913525498892,-0.17119872965765126,0.0,-0.021405580444836314,2041,5119,2255,5119,2255,5119,2255,0,0,1344,206,0,0,3775,2049,0.0,0.0,0.0,1.9202969329947255,1.8988913525498892,0.0,0.0,0.0,0.0,0.2625512795467865,0.09135254988913526,7374,7374
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8037948576928365,1.8515055685411796,1.8515055685411796,0.7610323089046493,0.9025944469731452,0.0,0.0,0.0,0.6614726027397261,0.33955479452054793,0.6614726027397261,0.33955479452054793,1.8546099290780143,1.8443331816112882,-0.14156213806849582,0.0,-0.010276747466726022,2042,5076,2197,5076,2197,5076,2197,0,0,1213,214,0,0,3863,1983,0.0,0.0,0.0,1.8546099290780143,1.8443331816112882,0.0,0.0,0.0,0.0,0.23896769109535068,0.0974055530268548,7273,7273
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8227651461657958,1.781245586781528,1.781245586781528,0.775910931174089,0.930873423633816,0.0,0.0,0.0,0.6563356164383561,0.3412671232876712,0.6563356164383561,0.3412671232876712,1.7785425101214576,1.7874824848201776,-0.15496249245972693,0.0,0.008939974698719988,2043,4940,2141,4940,2141,4940,2141,0,0,1107,148,0,0,3833,1993,0.0,0.0,0.0,1.7785425101214576,1.7874824848201776,0.0,0.0,0.0,0.0,0.22408906882591093,0.06912657636618402,7081,7081
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7837982832618026,1.9767972103004292,1.9767972103004292,0.7334113973458236,0.8945111492281304,0.0,0.0,0.0,0.6434931506849315,0.3571917808219178,0.6434931506849315,0.3571917808219178,1.971311475409836,1.9888507718696398,-0.16109975188230674,0.0,0.017539296459803788,2044,5124,2332,5124,2332,5124,2332,0,0,1366,246,0,0,3758,2086,0.0,0.0,0.0,1.971311475409836,1.9888507718696398,0.0,0.0,0.0,0.0,0.26658860265417644,0.10548885077186965,7456,7456
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.799041095890411,1.8667123287671232,1.8667123287671232,0.75,0.9211281070745698,0.0,0.0,0.0,0.6688356164383562,0.32996575342465756,0.6688356164383562,0.32996575342465756,1.8655913978494623,1.8695028680688337,-0.17112810707456982,0.0,0.003911470219371438,2045,5208,2092,5208,2092,5208,2092,0,0,1302,165,0,0,3906,1927,0.0,0.0,0.0,1.8655913978494623,1.8695028680688337,0.0,0.0,0.0,0.0,0.25,0.0788718929254302,7300,7300
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8128386827844936,1.8239544254550508,1.8239544254550508,0.7700314218381775,0.9163895486935867,0.0,0.0,0.0,0.6714041095890411,0.3303082191780822,0.6714041095890411,0.3303082191780822,1.8205027494108406,1.8323040380047506,-0.14635812685540917,0.0,0.011801288593910053,2046,5092,2105,5092,2105,5092,2105,0,0,1171,176,0,0,3921,1929,0.0,0.0,0.0,1.8205027494108406,1.8323040380047506,0.0,0.0,0.0,0.0,0.22996857816182248,0.0836104513064133,7197,7197
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8080055210489994,1.8745341614906832,1.8745341614906832,0.7613501776549546,0.9164754474529601,0.0,0.0,0.0,0.6604452054794521,0.34195205479452057,0.6604452054794521,0.34195205479452057,1.8786024476904857,1.8650757228086279,-0.15512526979800545,0.0,-0.013526724881857799,2047,5066,2179,5066,2179,5066,2179,0,0,1209,182,0,0,3857,1997,0.0,0.0,0.0,1.8786024476904857,1.8650757228086279,0.0,0.0,0.0,0.0,0.2386498223450454,0.08352455254703993,7245,7245
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7987447127848274,1.885796152271797,1.885796152271797,0.7517160227495587,0.9062780269058296,0.0,0.0,0.0,0.6563356164383561,0.34606164383561644,0.6563356164383561,0.34606164383561644,1.873700725632477,1.9134529147982062,-0.15456200415627086,0.0,0.03975218916572931,2048,5099,2230,5099,2230,5099,2230,0,0,1266,209,0,0,3833,2021,0.0,0.0,0.0,1.873700725632477,1.9134529147982062,0.0,0.0,0.0,0.0,0.24828397725044127,0.09372197309417041,7329,7329
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7991242474001095,1.8747947454844007,1.8747947454844007,0.7541650523053081,0.9072693383038211,0.0,0.0,0.0,0.6666095890410959,0.3333904109589041,0.6666095890410959,0.3333904109589041,1.8771793878341727,1.8690587138863002,-0.153104285998513,0.0,-0.008120673947872525,2049,5162,2146,5162,2146,5162,2146,0,0,1269,199,0,0,3893,1947,0.0,0.0,0.0,1.8771793878341727,1.8690587138863002,0.0,0.0,0.0,0.0,0.24583494769469197,0.09273066169617894,7308,7308
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7851284119940837,1.963291649858814,1.963291649858814,0.7368421052631579,0.9005927952576379,0.0,0.0,0.0,0.6616438356164384,0.3381849315068493,0.6616438356164384,0.3381849315068493,1.957856598016781,1.9762881896944824,-0.16375068999448006,0.0,0.018431591677701364,2050,5244,2193,5244,2193,5244,2193,0,0,1380,218,0,0,3864,1975,0.0,0.0,0.0,1.957856598016781,1.9762881896944824,0.0,0.0,0.0,0.0,0.2631578947368421,0.09940720474236206,7437,7437
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8024116196218142,1.8555768703754454,1.8555768703754454,0.7554901960784314,0.9112829845313922,0.0,0.0,0.0,0.6597602739726027,0.3429794520547945,0.6597602739726027,0.3429794520547945,1.856470588235294,1.8535031847133758,-0.15579278845296085,0.0,-0.002967403521918266,2051,5100,2198,5100,2198,5100,2198,0,0,1247,195,0,0,3853,2003,0.0,0.0,0.0,1.856470588235294,1.8535031847133758,0.0,0.0,0.0,0.0,0.24450980392156862,0.08871701546860783,7298,7298
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8103831204886174,1.8139922265408106,1.8139922265408106,0.7629131209182664,0.9218967921896792,0.0,0.0,0.0,0.6601027397260274,0.33955479452054793,0.6601027397260274,0.33955479452054793,1.811597071046903,1.819618781961878,-0.15898367127141289,0.0,0.008021710914975166,2052,5053,2151,5053,2151,5053,2151,0,0,1198,168,0,0,3855,1983,0.0,0.0,0.0,1.811597071046903,1.819618781961878,0.0,0.0,0.0,0.0,0.23708687908173362,0.07810320781032078,7204,7204
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7959961868446139,1.911071769031731,1.911071769031731,0.7419733750978856,0.9194630872483222,0.0,0.0,0.0,0.648972602739726,0.3518835616438356,0.648972602739726,0.3518835616438356,1.9099451840250588,1.9136465324384788,-0.17748971215043652,0.0,0.003701348413420069,2053,5108,2235,5108,2235,5108,2235,0,0,1318,180,0,0,3790,2055,0.0,0.0,0.0,1.9099451840250588,1.9136465324384788,0.0,0.0,0.0,0.0,0.2580266249021143,0.08053691275167785,7343,7343
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.80289455547898,1.8592694693314955,1.8592694693314955,0.7554125219426565,0.9172932330827067,0.0,0.0,0.0,0.6631849315068493,0.33424657534246577,0.6631849315068493,0.33424657534246577,1.853130485664131,1.8740601503759398,-0.1618807111400502,0.0,0.020929664711808682,2054,5127,2128,5127,2128,5127,2128,0,0,1254,176,0,0,3873,1952,0.0,0.0,0.0,1.853130485664131,1.8740601503759398,0.0,0.0,0.0,0.0,0.2445874780573435,0.08270676691729323,7255,7255
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8084929225645295,1.835970024979184,1.835970024979184,0.7562824092540885,0.9279197080291971,0.0,0.0,0.0,0.6493150684931507,0.34828767123287674,0.6493150684931507,0.34828767123287674,1.8468288791384124,1.811131386861314,-0.17163729877510858,0.0,-0.03569749227709851,2055,5014,2192,5014,2192,5014,2192,0,0,1222,158,0,0,3792,2034,0.0,0.0,0.0,1.8468288791384124,1.811131386861314,0.0,0.0,0.0,0.0,0.24371759074591146,0.07208029197080291,7206,7206
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7965362061911905,1.8810855038865404,1.8810855038865404,0.7496635262449529,0.9108818011257036,0.0,0.0,0.0,0.6676369863013699,0.3325342465753425,0.6676369863013699,0.3325342465753425,1.8850221111324745,1.8714821763602252,-0.1612182748807507,0.0,-0.013539934772249351,2056,5201,2132,5201,2132,5201,2132,0,0,1302,190,0,0,3899,1942,0.0,0.0,0.0,1.8850221111324745,1.8714821763602252,0.0,0.0,0.0,0.0,0.2503364737550471,0.08911819887429644,7333,7333
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.799534437902232,1.8822401752704367,1.8822401752704367,0.7533783783783784,0.9018053720827829,0.0,0.0,0.0,0.6491438356164384,0.3506849315068493,0.6491438356164384,0.3506849315068493,1.8901033386327504,1.86481726111845,-0.1484269937044045,0.0,-0.025286077514300453,2057,5032,2271,5032,2271,5032,2271,0,0,1241,223,0,0,3791,2048,0.0,0.0,0.0,1.8901033386327504,1.86481726111845,0.0,0.0,0.0,0.0,0.24662162162162163,0.09819462791721709,7303,7303
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8054061508757413,1.8335402013515376,1.8335402013515376,0.7610136452241716,0.9127769919849128,0.0,0.0,0.0,0.6684931506849315,0.3315068493150685,0.6684931506849315,0.3315068493150685,1.831384015594542,1.8387553041018387,-0.1517633467607412,0.0,0.007371288507296736,2058,5130,2121,5130,2121,5130,2121,0,0,1226,185,0,0,3904,1936,0.0,0.0,0.0,1.831384015594542,1.8387553041018387,0.0,0.0,0.0,0.0,0.23898635477582847,0.08722300801508723,7251,7251
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8144129104062326,1.8017529215358932,1.8017529215358932,0.7677393563861683,0.9212814645308924,0.0,0.0,0.0,0.6577054794520548,0.3446917808219178,0.6577054794520548,0.3446917808219178,1.7925244853088147,1.822883295194508,-0.15354210814472413,0.0,0.030358809885693283,2059,5003,2185,5003,2185,5003,2185,0,0,1162,172,0,0,3841,2013,0.0,0.0,0.0,1.7925244853088147,1.822883295194508,0.0,0.0,0.0,0.0,0.2322606436138317,0.07871853546910755,7188,7188
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7960517358747448,1.9003403675970048,1.9003403675970048,0.7423395644632877,0.9253246753246753,0.0,0.0,0.0,0.6595890410958904,0.3416095890410959,0.6595890410958904,0.3416095890410959,1.9065330506841396,1.8854359925788498,-0.18298511086138758,0.0,-0.021097058105289834,2060,5189,2156,5189,2156,5189,2156,0,0,1337,161,0,0,3852,1995,0.0,0.0,0.0,1.9065330506841396,1.8854359925788498,0.0,0.0,0.0,0.0,0.25766043553671225,0.07467532467532467,7345,7345
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8060689655172414,1.864551724137931,1.864551724137931,0.7584158415841584,0.9154545454545454,0.0,0.0,0.0,0.6558219178082192,0.34486301369863015,0.6558219178082192,0.34486301369863015,1.86990099009901,1.8522727272727273,-0.157038703870387,0.0,-0.017628262826282715,2061,5050,2200,5050,2200,5050,2200,0,0,1220,186,0,0,3830,2014,0.0,0.0,0.0,1.86990099009901,1.8522727272727273,0.0,0.0,0.0,0.0,0.24158415841584158,0.08454545454545455,7250,7250
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7853678253839935,1.9684721099434115,1.9684721099434115,0.734535582703122,0.9011037527593819,0.0,0.0,0.0,0.6486301369863013,0.34948630136986303,0.6486301369863013,0.34948630136986303,1.964320341283692,1.9779249448123621,-0.1665681700562599,0.0,0.0136046035286701,2062,5157,2265,5157,2265,5157,2265,0,0,1369,224,0,0,3788,2041,0.0,0.0,0.0,1.964320341283692,1.9779249448123621,0.0,0.0,0.0,0.0,0.26546441729687803,0.0988962472406181,7422,7422
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8110247153568453,1.8208830880311024,1.8208830880311024,0.7619047619047619,0.9194122885129118,0.0,0.0,0.0,0.6465753424657534,0.3535958904109589,0.6465753424657534,0.3535958904109589,1.8278853914447135,1.8054318788958148,-0.15750752660814993,0.0,-0.022453512548898713,2063,4956,2246,4956,2246,4956,2246,0,0,1180,181,0,0,3776,2065,0.0,0.0,0.0,1.8278853914447135,1.8054318788958148,0.0,0.0,0.0,0.0,0.23809523809523808,0.08058771148708815,7202,7202
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7872541094044732,1.9365400161681487,1.9365400161681487,0.733984375,0.9057341442224153,0.0,0.0,0.0,0.6434931506849315,0.3570205479452055,0.6434931506849315,0.3570205479452055,1.94609375,1.915291051259774,-0.17174976922241525,0.0,-0.030802698740225898,2064,5120,2302,5120,2302,5120,2302,0,0,1362,217,0,0,3758,2085,0.0,0.0,0.0,1.94609375,1.915291051259774,0.0,0.0,0.0,0.0,0.266015625,0.09426585577758471,7422,7422
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.815129562552243,1.7906101978266926,1.7906101978266926,0.7718465796757612,0.9183962264150943,0.0,0.0,0.0,0.6684931506849315,0.3333904109589041,0.6684931506849315,0.3333904109589041,1.7930011862396205,1.7849056603773585,-0.14654964673933313,0.0,-0.00809552586226192,2065,5058,2120,5058,2120,5058,2120,0,0,1154,173,0,0,3904,1947,0.0,0.0,0.0,1.7930011862396205,1.7849056603773585,0.0,0.0,0.0,0.0,0.22815342032423883,0.08160377358490566,7178,7178
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.8132756937665597,1.8096499790824152,1.8096499790824152,0.7713666797951949,0.9149546106067845,0.0,0.0,0.0,0.6707191780821918,0.3279109589041096,0.6707191780821918,0.3279109589041096,1.807404489956676,1.815097945532728,-0.1435879308115896,0.0,0.007693455576052166,2066,5078,2093,5078,2093,5078,2093,0,0,1161,178,0,0,3917,1915,0.0,0.0,0.0,1.807404489956676,1.815097945532728,0.0,0.0,0.0,0.0,0.22863332020480504,0.08504538939321549,7171,7171
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7951332245785753,1.8704458945078848,1.8704458945078848,0.7461149961149961,0.9094202898550725,0.0,0.0,0.0,0.6577054794520548,0.34383561643835614,0.6577054794520548,0.34383561643835614,1.8669386169386168,1.8786231884057971,-0.1633052937400764,0.0,0.011684571467180271,2067,5148,2208,5148,2208,5148,2208,0,0,1307,200,0,0,3841,2008,0.0,0.0,0.0,1.8669386169386168,1.8786231884057971,0.0,0.0,0.0,0.0,0.2538850038850039,0.09057971014492754,7356,7356
H1B0004,A004,anchor,1.25,0.7,16,14,14,0.3,0.1,1.0,1.0,0.7793960448957776,1.9859700694815607,1.9859700694815607,0.722010662604722,0.9144265232974911,0.0,0.0,0.0,0.6493150684931507,0.34948630136986303,0.6493150684931507,0.34948630136986303,1.978103579588728,2.0044802867383513,-0.19241586069276906,0.0,0.026376707149623257,2068,5252,2232,5252,2232,5252,2232,0,0,1460,191,0,0,3792,2041,0.0,0.0,0.0,1.978103579588728,2.0044802867383513,0.0,0.0,0.0,0.0,0.277989337395278,0.08557347670250896,7484,7484
